t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
36.93,-3.07319,-0.841921,0.122193,-0.0166231,12017,-3.07293,-0.853224,0.0112494,0.0576836,0.0260593,0.0138901,0.00464057,0.015026,0.0909178,0.0130634,0.00420677,0.0811662,-14.7827,1.31796,1.31708,1.31797,1.31709,-1.49557
36.94,-3.07228,-0.84179,0.122223,-0.0280735,12021,-3.0721,-0.853135,0.0112812,0.0577052,0.0260709,0.013894,0.00463361,0.015025,0.0909183,0.0130672,0.004207,0.081161,-12.7013,1.31821,1.31673,1.31821,1.31673,-1.28499
36.95,-3.07137,-0.84166,0.122275,-0.0166678,12026,-3.07107,-0.853024,0.011313,0.0577323,0.0260853,0.0138989,0.00462488,0.015024,0.0909171,0.0130709,0.00420691,0.0811584,-14.8353,1.31783,1.31696,1.31784,1.31696,-1.50089
36.96,-3.07046,-0.841529,0.122316,-0.0166944,12030,-3.07025,-0.852934,0.0113448,0.0577539,0.0260968,0.0139029,0.00461788,0.015023,0.0909174,0.0130746,0.00420712,0.0811473,-14.8664,1.31765,1.31677,1.31766,1.31678,-1.50404
36.97,-3.06955,-0.841399,0.122358,-0.0167127,12035,-3.06921,-0.852822,0.0113766,0.057781,0.0261112,0.0139078,0.00460909,0.015022,0.0909163,0.0130782,0.00420722,0.0811506,-14.8877,1.31771,1.31683,1.31772,1.31684,-1.50619
36.98,-3.06864,-0.841268,0.122388,-0.0282405,12039,-3.06839,-0.852733,0.0114083,0.0578027,0.0261228,0.0139117,0.00460203,0.015021,0.0909535,0.0130484,0.00407817,0.0808224,-12.7912,1.31274,1.31126,1.31274,1.31125,-1.29409
36.99,-3.06774,-0.841137,0.122437,-0.0167638,12043,-3.06757,-0.852644,0.0114402,0.0578243,0.0261343,0.0139156,0.00459496,0.0150201,0.0906221,0.0133713,0.00384122,0.0837069,-14.9512,1.3593,1.35839,1.35931,1.3584,-1.51261
37,-3.06683,-0.841007,0.122473,-0.0167796,12048,-3.06654,-0.852532,0.011472,0.0578514,0.0261487,0.0139205,0.00458608,0.0150191,0.0913359,0.0126353,0.00354356,0.0775177,-14.9519,1.25885,1.258,1.25885,1.25801,-1.51268
37.01,-3.06592,-0.840875,0.122508,-0.0168026,12052,-3.06571,-0.852442,0.0115039,0.0578731,0.0261603,0.0139244,0.00457896,0.0150182,0.0903342,0.0136837,0.00361411,0.0861755,-14.9974,1.39945,1.39851,1.39946,1.39852,-1.51728
37.02,-3.06501,-0.840746,0.122542,-0.0168177,12057,-3.06468,-0.85233,0.0115359,0.0579002,0.0261747,0.0139293,0.00457002,0.0150172,0.0915923,0.0124566,0.00343221,0.075186,-14.9931,1.22099,1.22017,1.221,1.22018,-1.51685
37.03,-3.0641,-0.840612,0.122576,-0.0168402,12061,-3.06386,-0.852241,0.0115679,0.0579219,0.0261862,0.0139332,0.00456284,0.0150163,0.0900399,0.0138085,0.00350885,0.0889375,-15.0423,1.44434,1.44337,1.44435,1.44338,-1.52183
37.04,-3.06319,-0.840484,0.122609,-0.0168546,12066,-3.06283,-0.852129,0.0115998,0.057949,0.0262007,0.013938,0.00455384,0.0150154,0.0918717,0.0124104,0.00331032,0.0724634,-15.0326,1.17678,1.17599,1.17679,1.17599,-1.52084
37.05,-3.06228,-0.84035,0.122642,-0.0168765,12070,-3.06201,-0.852039,0.0116318,0.0579707,0.0262122,0.0139419,0.00454662,0.0150145,0.0897789,0.0138319,0.00337306,0.0914926,-15.0852,1.48589,1.48489,1.4859,1.4849,-1.52617
37.06,-3.06137,-0.840221,0.122662,-0.028537,12074,-3.06118,-0.85195,0.0116638,0.0579924,0.0262238,0.0139457,0.00453937,0.0150136,0.0920191,0.0125222,0.00290414,0.0708654,-12.9345,1.15119,1.14988,1.15118,1.14987,-1.30858
37.07,-3.06037,-0.840075,0.1227,-0.0169127,12079,-3.06015,-0.851838,0.0116997,0.0580196,0.0262382,0.0139506,0.00453028,0.0150127,0.0897412,0.0135413,0.00230401,0.0922147,-15.1191,1.49787,1.49686,1.49788,1.49687,-1.5296
37.08,-3.05955,-0.839958,0.122721,-0.016924,12083,-3.05933,-0.851748,0.0117282,0.0580413,0.0262497,0.0139544,0.00452299,0.0150118,0.0918981,0.0128674,0.00243503,0.0716301,-15.1106,1.1634,1.16261,1.16341,1.16262,-1.52874
37.09,-3.05865,-0.839826,0.122733,-0.0286105,12088,-3.0583,-0.851636,0.0117605,0.0580684,0.0262642,0.0139592,0.00451384,0.0150109,0.0896018,0.013323,0.00226501,0.0938665,-12.9826,1.52512,1.52338,1.52512,1.52338,-1.31345
37.1,-3.05774,-0.839695,0.122767,-0.0169482,12092,-3.05748,-0.851546,0.0117928,0.0580902,0.0262757,0.013963,0.00450649,0.01501,0.0917901,0.0130503,0.0023062,0.0724724,-15.1379,1.17711,1.17631,1.17711,1.17632,-1.5315
37.11,-3.05683,-0.839563,0.122788,-0.0169553,12097,-3.05645,-0.851434,0.0118252,0.0581173,0.0262901,0.0139678,0.00449727,0.0150092,0.0896679,0.0132038,0.00207534,0.0933426,-15.166,1.51626,1.51523,1.51627,1.51524,-1.53435
37.12,-3.05583,-0.839418,0.12281,-0.0169667,12102,-3.05543,-0.851322,0.0118607,0.0581445,0.0263046,0.0139726,0.00448803,0.0150083,0.0917765,0.0131666,0.00203388,0.0724582,-15.1573,1.17693,1.17613,1.17694,1.17614,-1.53346
37.13,-3.05502,-0.839299,0.122828,-0.0169765,12106,-3.0546,-0.851232,0.0118899,0.0581663,0.0263161,0.0139764,0.0044806,0.0150075,0.0897871,0.0131509,0.00188514,0.092218,-15.1873,1.49803,1.49701,1.49804,1.49702,-1.5365
37.14,-3.05411,-0.839168,0.122846,-0.0169902,12110,-3.05378,-0.851142,0.0119223,0.058188,0.0263277,0.0139802,0.00447315,0.0150067,0.0915523,0.0132037,0.00190346,0.0746318,-15.1849,1.21228,1.21145,1.21228,1.21146,-1.53625
37.15,-3.0532,-0.839036,0.122852,-0.0287335,12114,-3.05296,-0.851053,0.0119547,0.0582098,0.0263392,0.013984,0.00446568,0.0150058,0.0898769,0.0131328,0.00169801,0.0913506,-13.0473,1.48436,1.48266,1.48436,1.48266,-1.32
37.16,-3.05229,-0.838904,0.12288,-0.0170073,12119,-3.05193,-0.85094,0.0119871,0.058237,0.0263537,0.0139887,0.00445632,0.015005,0.0914045,0.0132288,0.00171271,0.0760625,-15.2046,1.23556,1.23472,1.23557,1.23473,-1.53825
37.17,-3.05139,-0.838772,0.122896,-0.0170191,12123,-3.05111,-0.85085,0.0120195,0.0582588,0.0263652,0.0139925,0.0044488,0.0150042,0.0899643,0.0131294,0.00152684,0.0904741,-15.2321,1.46977,1.46877,1.46978,1.46878,-1.54103
37.18,-3.05048,-0.83864,0.122911,-0.0170223,12128,-3.05009,-0.850738,0.0120519,0.058286,0.0263797,0.0139972,0.00443936,0.0150034,0.0912519,0.0132379,0.00153301,0.0775589,-15.2218,1.25992,1.25906,1.25992,1.25906,-1.53999
37.19,-3.04958,-0.838508,0.122925,-0.0170332,12132,-3.04927,-0.850648,0.0120844,0.0583078,0.0263912,0.014001,0.00443179,0.0150026,0.0900267,0.0131327,0.00136727,0.0898441,-15.2458,1.45957,1.45857,1.45958,1.45858,-1.54242
37.2,-3.04867,-0.838376,0.122939,-0.0170354,12137,-3.04824,-0.850536,0.0121168,0.058335,0.0264057,0.0140057,0.0044223,0.0150019,0.0911305,0.0132415,0.0013686,0.0787536,-15.2361,1.27936,1.27849,1.27937,1.2785,-1.54144
37.21,-3.04776,-0.838244,0.122951,-0.0170452,12141,-3.04742,-0.850446,0.0121492,0.0583568,0.0264172,0.0140095,0.00441468,0.0150011,0.0901071,0.0131429,0.0012245,0.089028,-15.2571,1.44634,1.44535,1.44635,1.44536,-1.54356
37.22,-3.04685,-0.838112,0.122963,-0.0170546,12145,-3.0466,-0.850356,0.0121816,0.0583786,0.0264288,0.0140132,0.00440703,0.0150003,0.0910241,0.0132421,0.00122445,0.0798029,-15.2572,1.29644,1.29556,1.29645,1.29557,-1.54357
37.23,-3.04595,-0.83798,0.122974,-0.0170554,12150,-3.04558,-0.850243,0.012214,0.0584058,0.0264433,0.0140179,0.00439744,0.0149996,0.0901516,0.0131514,0.00110512,0.0885693,-15.2666,1.43891,1.43793,1.43892,1.43794,-1.54452
37.24,-3.04504,-0.837848,0.122985,-0.017068,12154,-3.04476,-0.850153,0.0122464,0.0584277,0.0264548,0.0140216,0.00438975,0.0149988,0.0909138,0.013238,0.00111333,0.080895,-15.1843,1.31422,1.31332,1.31422,1.31332,-1.53619
37.25,-3.04414,-0.837716,0.122984,-0.0288559,12159,-3.04373,-0.850041,0.0122788,0.0584549,0.0264693,0.0140262,0.0043801,0.0149981,0.090194,0.0131588,0.00103082,0.0881402,-13.011,1.43233,1.43068,1.43233,1.43067,-1.31632
37.26,-3.04323,-0.837584,0.123006,-0.0170886,12163,-3.04291,-0.849951,0.0123111,0.0584768,0.0264808,0.01403,0.00437235,0.0149974,0.0908534,0.0132385,0.00106627,0.0814882,-15.2194,1.32387,1.32296,1.32387,1.32297,-1.53975
37.27,-3.04233,-0.837447,0.123017,-0.017115,12168,-3.04189,-0.849838,0.0123439,0.058504,0.0264953,0.0140346,0.00436263,0.0149967,0.0877004,0.0155924,0.00161302,0.109882,-14.8331,1.78509,1.78387,1.78507,1.78385,-1.50067
37.28,-3.04141,-0.837332,0.123038,-0.0171394,12172,-3.04107,-0.849748,0.0123689,0.0585259,0.0265069,0.0140383,0.00435483,0.014996,0.0928305,0.00959562,0.00262504,0.0663304,-14.9606,1.07742,1.07668,1.0774,1.07666,-1.51357
37.29,-3.0405,-0.837198,0.123077,-0.0171873,12177,-3.04005,-0.849635,0.0124013,0.0585532,0.0265213,0.0140429,0.00434505,0.0149953,0.0930876,0.0104083,0.00399692,0.0627796,-14.9047,1.01947,1.01877,1.01944,1.01874,-1.5079
37.3,-3.0396,-0.837061,0.1231,-0.0290188,12181,-3.03923,-0.849545,0.0124349,0.058575,0.0265329,0.0140466,0.0043372,0.0149946,0.0912657,0.0125024,0.0023839,0.0782927,-12.7652,1.27206,1.27058,1.27203,1.27055,-1.29146
37.31,-3.0387,-0.836927,0.123118,-0.0173027,12185,-3.03841,-0.849455,0.0124683,0.0585969,0.0265444,0.0140502,0.00432933,0.0149939,0.0910789,0.0126023,0.000363811,0.080003,-14.3736,1.29998,1.29908,1.29992,1.29902,-1.45417
37.32,-3.0378,-0.836794,0.123112,-0.0174611,12190,-3.03739,-0.849342,0.0125018,0.0586242,0.0265589,0.0140548,0.00431945,0.0149933,0.0910271,0.0127333,-0.000816048,0.0803494,-14.1739,1.30587,1.30496,1.3058,1.30489,-1.43397
37.33,-3.03689,-0.836661,0.123098,-0.0175993,12194,-3.03657,-0.849252,0.0125357,0.058646,0.0265705,0.0140585,0.00431153,0.0149926,0.0907104,0.0124645,-0.00135728,0.0838142,-13.8134,1.36232,1.36136,1.36222,1.36126,-1.3975
37.34,-3.03599,-0.836529,0.123082,-0.0177398,12199,-3.03555,-0.849139,0.0125699,0.0586734,0.0265849,0.014063,0.00430159,0.0149919,0.0897108,0.0109918,-0.00106221,0.0955364,-13.5724,1.55274,1.55164,1.55262,1.55152,-1.37312
37.35,-3.03509,-0.836398,0.123091,-0.0295153,12203,-3.03473,-0.849049,0.0126022,0.0586953,0.0265965,0.0140667,0.00429361,0.0149913,0.0897487,0.0109126,0.00286585,0.095266,-11.4087,1.54806,1.54624,1.54793,1.54611,-1.15422
37.36,-3.03419,-0.836256,0.123128,-0.0179419,12208,-3.03371,-0.848936,0.0126358,0.0587226,0.026611,0.0140712,0.00428361,0.0149907,0.0905583,0.0161012,0.00123687,0.0808434,-13.2716,1.31354,1.31259,1.31338,1.31244,-1.34269
37.37,-3.03329,-0.836119,0.123124,-0.0180923,12212,-3.03289,-0.848845,0.0126688,0.0587445,0.0266225,0.0140749,0.00427558,0.0149901,0.0915584,0.0183626,-0.00135472,0.06816,-14.7921,1.10799,1.10719,1.10797,1.10717,-1.49651
37.38,-3.0324,-0.836004,0.123101,-0.0181549,12216,-3.03207,-0.848755,0.0126901,0.0587664,0.0266341,0.0140785,0.00426752,0.0149894,0.0876075,0.0151589,-0.00141606,0.111293,-14.2113,1.80888,1.80756,1.80883,1.80751,-1.43775
37.39,-3.0315,-0.835894,0.123104,-0.0182064,12221,-3.03105,-0.848642,0.0127036,0.0587937,0.0266486,0.014083,0.00425742,0.0149888,0.0893944,0.0131933,0.00121537,0.0959885,-15.0719,1.55948,1.55835,1.55951,1.55838,-1.52482
37.4,-3.03059,-0.835769,0.123114,-0.0183383,12225,-3.03023,-0.848552,0.0127295,0.0588157,0.0266601,0.0140866,0.00424932,0.0149882,0.0910028,0.0121432,0.00048389,0.0812875,-13.3075,1.32099,1.32003,1.32085,1.31988,-1.34632
37.41,-3.02969,-0.835635,0.123093,-0.0299931,12230,-3.02921,-0.848439,0.0127635,0.058843,0.0266746,0.0140911,0.00423915,0.0149876,0.0908265,0.0125514,-0.0012198,0.0825378,-11.1385,1.34201,1.3404,1.34185,1.34024,-1.12688
37.42,-3.02879,-0.835503,0.123097,-0.0186135,12234,-3.0284,-0.848348,0.0127977,0.0588649,0.0266862,0.0140947,0.00423099,0.014987,0.0898135,0.0110993,0.000389803,0.0943838,-14.4239,1.53369,1.53254,1.53366,1.53252,-1.45927
37.43,-3.02789,-0.835372,0.123124,-0.0186779,12239,-3.02738,-0.848235,0.012829,0.0588923,0.0267007,0.0140991,0.00422076,0.0149865,0.0898165,0.0108916,0.00318319,0.0946,-13.8222,1.53679,1.53565,1.53671,1.53556,-1.39839
37.44,-3.02698,-0.83523,0.123155,-0.0188564,12243,-3.02656,-0.848145,0.0128618,0.0589143,0.0267122,0.0141027,0.00421255,0.0149859,0.0945538,0.0161168,0.00238905,0.0411637,-13.6223,0.668483,0.667979,0.668335,0.667831,-1.37817
37.45,-3.0261,-0.835102,0.123163,-0.0189778,12247,-3.02575,-0.848054,0.0128922,0.0589362,0.0267238,0.0141063,0.00420431,0.0149853,0.0877241,0.0149806,0.00175659,0.110342,-14.2719,1.79267,1.79131,1.79265,1.79129,-1.44389
37.46,-3.02519,-0.834999,0.123172,-0.0305444,12252,-3.02473,-0.847941,0.0129045,0.0589636,0.0267383,0.0141107,0.00419398,0.0149848,0.0906413,0.00956732,0.00193641,0.0880479,-12.0878,1.43093,1.42918,1.43087,1.42912,-1.22292
37.47,-3.0243,-0.834878,0.123203,-0.0191274,12256,-3.02391,-0.84785,0.0129188,0.0589856,0.0267499,0.0141143,0.00418569,0.0149842,0.0879898,0.0137423,0.00224683,0.10922,-13.9963,1.77441,1.77305,1.77436,1.77301,-1.416
37.48,-3.02339,-0.834774,0.123231,-0.0192666,12261,-3.02289,-0.847737,0.0129208,0.059013,0.0267643,0.0141187,0.0041753,0.0149837,0.0894282,0.014325,0.00292347,0.0942186,-13.256,1.53059,1.52941,1.53045,1.52927,-1.34111
37.49,-3.02249,-0.834639,0.123256,-0.0193731,12265,-3.02208,-0.847646,0.0129441,0.0590349,0.0267759,0.0141222,0.00416696,0.0149831,0.089245,0.0214316,0.00285495,0.0873057,-13.8326,1.41787,1.41677,1.41779,1.41669,-1.39944
37.5,-3.02159,-0.83454,0.123279,-0.0195273,12270,-3.02106,-0.847533,0.012951,0.0590624,0.0267904,0.0141266,0.00415649,0.0149826,0.0878883,0.0159371,0.00257242,0.107511,-13.073,1.74663,1.74527,1.74649,1.74513,-1.32259
37.51,-3.02067,-0.83444,0.123294,-0.0309925,12274,-3.02024,-0.847442,0.0129555,0.0590844,0.026802,0.0141301,0.0041481,0.0149821,0.0903612,0.0127188,0.00286035,0.0869345,-10.9145,1.41275,1.41099,1.41256,1.41081,-1.10422
37.52,-3.01977,-0.834321,0.123326,-0.0196447,12279,-3.01923,-0.847329,0.0129673,0.0591118,0.0268164,0.0141345,0.00413757,0.0149815,0.0882028,0.016225,0.00215548,0.104052,-14.4472,1.69031,1.68898,1.69034,1.68901,-1.46162
37.53,-3.01886,-0.834215,0.123349,-0.0197775,12283,-3.01841,-0.847238,0.0129759,0.0591338,0.026828,0.014138,0.00412912,0.014981,0.0890449,0.0136376,0.00246214,0.0988576,-13.0996,1.60615,1.60488,1.60601,1.60474,-1.32529
37.54,-3.01794,-0.834116,0.123373,-0.0199538,12288,-3.01739,-0.847125,0.01298,0.0591613,0.0268425,0.0141424,0.00411852,0.0149805,0.0922227,0.00955775,0.00212388,0.0723428,-13.1302,1.17551,1.17457,1.17535,1.17442,-1.32838
37.55,-3.01703,-0.833993,0.123393,-0.0200735,12292,-3.01658,-0.847034,0.0129936,0.0591833,0.0268541,0.0141458,0.00411002,0.0149799,0.0891241,0.0142007,0.00224443,0.0973835,-13.5846,1.58214,1.58087,1.58208,1.58081,-1.37436
37.56,-3.01612,-0.833882,0.123417,-0.0202135,12297,-3.01556,-0.846921,0.0130004,0.0592108,0.0268686,0.0141502,0.00409935,0.0149794,0.0888921,0.0153669,0.00283055,0.098241,-12.9374,1.59601,1.59472,1.59587,1.59458,-1.30888
37.57,-3.01528,-0.833806,0.123428,-0.0314965,12301,-3.01475,-0.84683,0.0129987,0.0592328,0.0268802,0.0141536,0.0040908,0.0149789,0.0948081,0.00640338,0.0025265,0.0505749,-10.7655,0.822139,0.821103,0.821913,0.820877,-1.08914
37.58,-3.01428,-0.833673,0.123465,-0.020376,12306,-3.01373,-0.846716,0.0130038,0.0592603,0.0268946,0.014158,0.00408006,0.0149783,0.0888792,0.0155642,0.00235704,0.0981202,-12.7416,1.59419,1.59289,1.59403,1.59273,-1.28906
37.59,-3.01336,-0.833571,0.123489,-0.0205127,12310,-3.01292,-0.846625,0.0130068,0.0592823,0.0269062,0.0141614,0.00407145,0.0149778,0.0894471,0.013548,0.00246806,0.0949807,-13.6799,1.54305,1.54179,1.54303,1.54177,-1.38399
37.6,-3.01245,-0.833463,0.123514,-0.0206475,12315,-3.0119,-0.846512,0.0130091,0.0593098,0.0269207,0.0141657,0.00406065,0.0149773,0.0891788,0.015239,0.00282447,0.0955474,-12.7852,1.55228,1.551,1.55214,1.55085,-1.29348
37.61,-3.01152,-0.833345,0.123539,-0.0208297,12319,-3.01109,-0.846421,0.0130163,0.0593318,0.0269323,0.0141691,0.00405198,0.0149768,0.0904321,0.0201304,0.00299487,0.0770811,-12.6982,1.25196,1.25091,1.25178,1.25073,-1.28467
37.62,-3.0106,-0.833254,0.123561,-0.020964,12324,-3.01007,-0.846307,0.0130114,0.0593593,0.0269468,0.0141734,0.00404112,0.0149763,0.0892916,0.0156322,0.00219072,0.0939423,-12.8998,1.52632,1.52504,1.52621,1.52493,-1.30507
37.63,-3.00968,-0.833152,0.123584,-0.0210781,12328,-3.00926,-0.846216,0.0130141,0.0593814,0.0269584,0.0141768,0.00403239,0.0149757,0.0898864,0.0137156,0.00234057,0.0904026,-12.9647,1.46882,1.46758,1.46872,1.46749,-1.31164
37.64,-3.00876,-0.833044,0.123607,-0.0212121,12333,-3.00825,-0.846103,0.013016,0.0594089,0.0269728,0.0141811,0.00402146,0.0149752,0.0896131,0.0153033,0.00271293,0.0911546,-12.7561,1.48093,1.47968,1.48081,1.47956,-1.29053
37.65,-3.00783,-0.832925,0.123631,-0.0213599,12337,-3.00744,-0.846012,0.0130225,0.059431,0.0269844,0.0141844,0.00401268,0.0149747,0.0907321,0.0201573,0.0028986,0.0740639,-12.7467,1.20294,1.20192,1.2028,1.20177,-1.28959
37.66,-3.00691,-0.832835,0.123641,-0.0323083,12342,-3.00642,-0.845898,0.0130172,0.0594585,0.0269989,0.0141887,0.00400167,0.0149742,0.0896197,0.0156511,0.00204761,0.0906633,-10.6929,1.4735,1.4716,1.47337,1.47146,-1.0818
37.67,-3.00599,-0.832732,0.123673,-0.0215094,12346,-3.00561,-0.845807,0.0130194,0.0594806,0.0270105,0.0141921,0.00399284,0.0149737,0.0901676,0.0138487,0.00222558,0.0874581,-13.7906,1.42079,1.41957,1.42088,1.41966,-1.3952
37.68,-3.00506,-0.832624,0.123696,-0.0215671,12351,-3.00459,-0.845693,0.0130207,0.0595082,0.027025,0.0141963,0.00398176,0.0149731,0.0899011,0.0153457,0.00260864,0.088243,-12.9032,1.4336,1.43236,1.43353,1.4323,-1.30541
37.69,-3.00413,-0.832506,0.123719,-0.021704,12356,-3.00358,-0.845579,0.0130266,0.0595357,0.0270395,0.0142005,0.00397065,0.0149726,0.0909005,0.0201689,0.00280303,0.0723675,-12.5568,1.17543,1.17441,1.17529,1.17427,-1.27037
37.7,-3.00321,-0.832415,0.123738,-0.0218149,12360,-3.00277,-0.845488,0.0130209,0.0595578,0.0270511,0.0142038,0.00396173,0.0149721,0.0898705,0.0156611,0.00191003,0.0881529,-12.7746,1.43232,1.43107,1.43225,1.431,-1.2924
37.71,-3.00228,-0.832312,0.123749,-0.0325835,12365,-3.00176,-0.845374,0.0130225,0.0595854,0.0270656,0.014208,0.00395055,0.0149716,0.0903436,0.013965,0.0020987,0.085557,-10.7416,1.39052,1.38871,1.39043,1.38862,-1.08673
37.72,-3.00135,-0.832204,0.123781,-0.0219513,12369,-3.00095,-0.845283,0.0130232,0.0596075,0.0270772,0.0142113,0.00394158,0.0149711,0.0901057,0.0153813,0.00249662,0.0861734,-13.467,1.39983,1.3986,1.39992,1.39869,-1.36246
37.73,-3.00042,-0.832086,0.123802,-0.0219867,12374,-2.99993,-0.845169,0.0130285,0.0596351,0.0270916,0.0142155,0.00393032,0.0149706,0.090997,0.0201727,0.00270724,0.0714042,-12.9473,1.15969,1.15867,1.15965,1.15863,-1.30987
37.74,-2.99949,-0.831996,0.12382,-0.0220714,12379,-2.99892,-0.845055,0.0130223,0.0596627,0.0271061,0.0142196,0.00391903,0.01497,0.0900225,0.0156587,0.00176545,0.0866428,-12.6447,1.40782,1.40658,1.40777,1.40653,-1.27926
37.75,-2.99856,-0.831893,0.12383,-0.0327095,12383,-2.99811,-0.844963,0.0130233,0.0596848,0.0271177,0.0142229,0.00390997,0.0149695,0.090409,0.0140681,0.00197836,0.0847768,-10.6462,1.37787,1.37607,1.37779,1.37599,-1.07708
37.76,-2.99763,-0.831786,0.123861,-0.0221629,12388,-2.9971,-0.844849,0.0130235,0.0597125,0.0271322,0.014227,0.00389861,0.014969,0.0901979,0.0154013,0.00238742,0.0852306,-13.5253,1.38448,1.38326,1.38463,1.3834,-1.36835
37.77,-2.9967,-0.831668,0.123871,-0.032726,12392,-2.99629,-0.844758,0.0130281,0.0597346,0.0271438,0.0142303,0.00388949,0.0149685,0.0909927,0.0201667,0.00261368,0.0714609,-11.5315,1.16078,1.15926,1.16087,1.15935,-1.16664
37.78,-2.99577,-0.831577,0.123899,-0.0222227,12397,-2.99528,-0.844644,0.0130214,0.0597622,0.0271583,0.0142344,0.00387806,0.014968,0.0901051,0.0156496,0.00162568,0.0858376,-13.151,1.39461,1.39337,1.3947,1.39346,-1.33049
37.79,-2.99484,-0.831474,0.123917,-0.0222296,12402,-2.99426,-0.84453,0.0130219,0.0597899,0.0271728,0.0142385,0.00386659,0.0149675,0.0904525,0.0141683,0.00186414,0.0842165,-12.8948,1.3683,1.36709,1.36835,1.36713,-1.30457
37.8,-2.99391,-0.831368,0.123937,-0.0223182,12406,-2.99345,-0.844438,0.0130215,0.059812,0.0271844,0.0142418,0.00385738,0.0149669,0.0902676,0.0154126,0.00227425,0.0845067,-12.4171,1.373,1.37177,1.37296,1.37173,-1.25624
37.81,-2.99298,-0.831248,0.123949,-0.0224105,12411,-2.99244,-0.844324,0.0130277,0.0598397,0.0271989,0.0142458,0.00384584,0.0149664,0.0914276,0.0202798,0.000894134,0.0669766,-12.4048,1.0884,1.08742,1.08833,1.08735,-1.25499
37.82,-2.99205,-0.831144,0.123937,-0.0224714,12415,-2.99163,-0.844233,0.0130317,0.0598618,0.0272105,0.0142491,0.00383658,0.0149659,0.0899907,0.0170506,-0.00202486,0.085227,-12.6324,1.38575,1.3845,1.38578,1.38454,-1.27802
37.83,-2.99112,-0.831013,0.123922,-0.022519,12420,-2.99062,-0.844118,0.013051,0.0598895,0.027225,0.0142531,0.00382497,0.0149654,0.0915427,0.0208976,-0.00123924,0.0650694,-12.4229,1.05809,1.05713,1.05804,1.05709,-1.25683
37.84,-2.99019,-0.830907,0.123901,-0.02257,12425,-2.98961,-0.844004,0.0130584,0.0599172,0.0272395,0.0142571,0.00381331,0.0149649,0.089976,0.0171749,-0.00247171,0.0852173,-12.5,1.38572,1.38447,1.38576,1.38451,-1.26463
37.85,-2.98926,-0.830776,0.123886,-0.0226231,12429,-2.9888,-0.843913,0.0130776,0.0599394,0.0272511,0.0142603,0.00380396,0.0149644,0.0915386,0.0208254,-0.00116648,0.0651996,-12.3444,1.06017,1.05921,1.06014,1.05918,-1.24889
37.86,-2.98833,-0.83067,0.123867,-0.0226736,12434,-2.98779,-0.843798,0.0130845,0.0599671,0.0272656,0.0142643,0.00379224,0.0149639,0.0900122,0.0171359,-0.00238651,0.0849042,-12.3859,1.38062,1.37937,1.38066,1.37941,-1.25308
37.87,-2.98748,-0.83058,0.123841,-0.0328571,12438,-2.98699,-0.843707,0.0130929,0.0599893,0.0272772,0.0142675,0.00378283,0.0149634,0.0955706,0.00896322,-0.0023325,0.0398514,-10.3972,0.64836,0.647508,0.648259,0.647408,-1.05189
37.88,-2.98647,-0.830434,0.123832,-0.0227013,12443,-2.98598,-0.843592,0.0131099,0.060017,0.0272917,0.0142715,0.00377104,0.0149629,0.0898103,0.0170991,-0.00239454,0.0869599,-12.8989,1.41385,1.41257,1.41404,1.41276,-1.30498
37.89,-2.98554,-0.830304,0.123807,-0.0328006,12448,-2.98497,-0.843478,0.0131282,0.0600447,0.0273062,0.0142755,0.0037592,0.0149624,0.0912405,0.0207405,-0.00118352,0.0682772,-10.9604,1.11029,1.10883,1.1104,1.10894,-1.10886
37.9,-2.98462,-0.830198,0.123797,-0.0226801,12452,-2.98416,-0.843386,0.0131347,0.0600669,0.0273178,0.0142786,0.00374971,0.014962,0.0897793,0.017083,-0.00245428,0.0872768,-12.1395,1.41921,1.41792,1.41925,1.41796,-1.22815
37.91,-2.98369,-0.830069,0.12378,-0.0227291,12457,-2.98315,-0.843272,0.0131527,0.0600946,0.0273323,0.0142826,0.0037378,0.0149615,0.0912722,0.0207257,-0.00122708,0.0679691,-12.3487,1.10511,1.10411,1.10516,1.10416,-1.24932
37.92,-2.98276,-0.829963,0.12376,-0.0227625,12461,-2.98235,-0.84318,0.013159,0.0601168,0.0273439,0.0142857,0.00372825,0.014961,0.0898672,0.0170805,-0.00247984,0.086409,-12.2281,1.40506,1.40378,1.40515,1.40387,-1.23712
37.93,-2.98183,-0.829833,0.123744,-0.0227936,12466,-2.98134,-0.843065,0.0131767,0.0601446,0.0273584,0.0142896,0.00371627,0.0149605,0.0912955,0.0207092,-0.00125682,0.067756,-12.0408,1.10172,1.10072,1.10173,1.10072,-1.21817
37.94,-2.9809,-0.829728,0.123723,-0.0228261,12471,-2.98033,-0.842951,0.0131828,0.0601724,0.0273729,0.0142936,0.00370425,0.0149601,0.0899444,0.0170768,-0.00250417,0.0856469,-12.1005,1.39269,1.39142,1.39278,1.39151,-1.22421
37.95,-2.97997,-0.829598,0.123697,-0.0327007,12475,-2.97952,-0.842859,0.0132002,0.0601946,0.0273845,0.0142967,0.0036946,0.0149596,0.0913292,0.0206936,-0.00128239,0.0674489,-10.213,1.09699,1.09556,1.09701,1.09557,-1.03325
