t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
54.95,1.01466,0.47842,0.329383,0.0143414,-0.163646,-0.000327776,66588,1.01237,0.479382,-0.00168891,-0.201859,0.100676,0.120509,0,0.0011468,0.130544,0.0543923,-0.0282953,0.704785,2.48256,2.41101,5.38658,5.47859,5.60408,5.71719,10.9516,-10.2024,-70.7837,-67.8521,0.479765,11.3213,0.465938,10.8652
54.96,1.016,0.478861,0.329101,0.0143456,-0.163518,-0.000326395,66605,1.01369,0.479836,-0.00169042,-0.201718,0.100844,0.119419,0,0.0011469,0.13457,0.0468731,-0.0284883,0.689462,2.52196,2.456,5.26979,5.35975,5.48177,5.59234,10.7403,-9.93788,-69.2381,-66.3807,0.487379,11.0741,0.474632,10.6295
54.97,1.01733,0.479307,0.328819,0.0143567,-0.163393,-0.000325659,66622,1.01502,0.48029,-0.0016919,-0.201576,0.101011,0.118334,0,0.001147,0.134145,0.0429368,-0.0281275,0.710062,2.49942,2.45185,5.42715,5.51974,5.64566,5.75946,11.0301,-10.263,-71.3077,-68.3626,0.483023,11.4051,0.47383,10.9469
54.98,1.01866,0.47979,0.328537,0.0143424,-0.163292,-0.000324441,66639,1.01635,0.480744,-0.00168136,-0.201434,0.101176,0.117252,0,0.0011471,0.130603,0.0542999,-0.028254,0.70457,2.45904,2.44348,5.38522,5.47704,5.60172,5.71455,10.9525,-10.1733,-70.752,-67.8342,0.47522,11.3163,0.472213,10.8623
54.99,1.02,0.48023,0.328255,0.0143464,-0.163178,-0.000322664,66656,1.01768,0.481197,-0.00168281,-0.201292,0.101341,0.116174,0,0.00114719,0.134624,0.046761,-0.0284402,0.689303,2.49549,2.46816,5.26878,5.35857,5.47986,5.59017,10.7327,-9.91303,-69.2122,-66.3672,0.482264,11.07,0.476983,10.6274
55,1.02133,0.480676,0.327973,0.014357,-0.163064,-0.00032158,66673,1.01901,0.48165,-0.00168423,-0.201149,0.101503,0.1151,0,0.00114729,0.134184,0.0428295,-0.028081,0.710011,2.47417,2.45232,5.42693,5.51937,5.64457,5.75813,11.0176,-10.2394,-71.2921,-68.3589,0.478144,11.4027,0.473921,10.9463
55.01,1.02266,0.481158,0.327691,0.0143416,-0.16297,-0.00032,66690,1.02035,0.482104,-0.00167363,-0.201006,0.101664,0.11403,0,0.00114739,0.130644,0.0542006,-0.0282116,0.70458,2.43327,2.44046,5.38546,5.47714,5.60113,5.71373,10.9397,-10.1517,-70.7428,-67.8362,0.47024,11.3149,0.471629,10.8626
55.02,1.024,0.481597,0.32741,0.0143453,-0.162865,-0.00031787,66707,1.02168,0.482557,-0.00167504,-0.200863,0.101824,0.112964,0,0.00114748,0.134679,0.0466489,-0.028395,0.689119,2.46866,2.46593,5.26753,5.35716,5.47777,5.58783,10.7181,-9.88984,-69.184,-66.3505,0.477079,11.0656,0.476551,10.6247
55.03,1.02533,0.482041,0.327129,0.0143554,-0.162757,-0.000316475,66724,1.02301,0.48301,-0.0016764,-0.200719,0.101983,0.111902,0,0.00114758,0.134226,0.0427226,-0.0280371,0.709929,2.44869,2.4475,5.42645,5.51874,5.64326,5.75659,11.0028,-10.217,-71.2739,-68.3519,0.47322,11.3999,0.47299,10.9452
55.04,1.02665,0.482522,0.326848,0.0143398,-0.162666,-0.000314494,66741,1.02435,0.483463,-0.00166575,-0.200576,0.10214,0.110843,0,0.00114767,0.130642,0.0540858,-0.02816,0.705149,2.40699,2.41135,5.38988,5.4815,5.60495,5.71743,10.9232,-10.1403,-70.7893,-67.8909,0.465162,11.3224,0.466004,10.8714
55.05,1.028,0.48296,0.326567,0.0143433,-0.162564,-0.000311918,66758,1.02569,0.483915,-0.00166712,-0.200431,0.102295,0.109788,0,0.00114777,0.134677,0.0465159,-0.0283375,0.68967,2.44142,2.44981,5.27185,5.36142,5.4815,5.59145,10.7087,-9.87893,-69.2296,-66.4039,0.471815,11.073,0.473436,10.6333
55.06,1.02933,0.483403,0.326286,0.0143528,-0.162464,-0.000310136,66775,1.02702,0.484368,-0.00166845,-0.200287,0.10245,0.108738,0,0.00114786,0.134234,0.0426028,-0.0279876,0.710272,2.42367,2.44844,5.42924,5.52145,5.64539,5.75856,10.9985,-10.2012,-71.2991,-68.3862,0.468385,11.4039,0.473171,10.9507
55.07,1.03065,0.483883,0.326005,0.0143358,-0.162386,-0.000307867,66792,1.02836,0.484821,-0.00165776,-0.200142,0.102602,0.107691,0,0.00114796,0.130705,0.0539925,-0.0281294,0.704883,2.38097,2.43121,5.38805,5.47951,5.6023,5.71455,10.9192,-10.1165,-70.7544,-67.8671,0.460133,11.3168,0.469841,10.8676
55.08,1.03186,0.484277,0.325755,0.0143413,-0.162282,-0.000309969,66807,1.02954,0.48522,-0.00165993,-0.200014,0.102736,0.10677,0,0.00114805,0.131677,0.0483849,-0.0273556,0.716196,2.42426,2.47597,5.47499,5.56788,5.69237,5.80636,11.0925,-10.2669,-71.8916,-68.9621,0.468498,11.4987,0.478491,11.0429
55.09,1.03333,0.484762,0.325445,0.0143454,-0.162204,-0.000303182,66826,1.03104,0.485725,-0.00166038,-0.199852,0.102904,0.105609,0,0.00114814,0.13446,0.0425562,-0.0279933,0.707865,2.4205,2.47913,5.41115,5.50293,5.62569,5.73829,10.969,-10.1344,-71.0489,-68.1577,0.467773,11.364,0.479103,10.9141
55.1,1.03466,0.485242,0.325164,0.0143305,-0.162116,-0.000317928,66842,1.0323,0.486151,-0.00164961,-0.199714,0.103044,0.104634,0,0.00114823,0.131024,0.0539907,-0.0281627,0.701358,2.35625,2.53055,5.36134,5.45224,5.57388,5.6854,10.8814,-10.0464,-70.3942,-67.5303,0.455355,11.2593,0.48904,10.8136
55.11,1.036,0.485678,0.324883,0.0143337,-0.162036,-0.000315431,66859,1.03364,0.486603,-0.00165086,-0.199568,0.103191,0.103602,0,0.00114832,0.135027,0.0463754,-0.0283199,0.686263,2.39011,2.52423,5.24609,5.33501,5.45344,5.56251,10.6506,-9.79439,-68.8726,-66.0782,0.4619,11.016,0.487818,10.5811
55.12,1.03734,0.48612,0.324603,0.014343,-0.161939,-0.000313649,66876,1.03498,0.487055,-0.00165206,-0.199422,0.103337,0.102575,0,0.00114841,0.134485,0.0424491,-0.0279537,0.707963,2.37182,2.46217,5.41171,5.50339,5.62587,5.73832,10.9253,-10.1342,-71.0498,-68.1636,0.458363,11.3642,0.475825,10.9151
55.13,1.03867,0.486598,0.324322,0.0143254,-0.16185,-0.000311246,66893,1.03633,0.487507,-0.00164125,-0.199276,0.103482,0.101551,0,0.0011485,0.130933,0.0538404,-0.0280865,0.70307,2.32984,2.41914,5.37425,5.46525,5.58665,5.69825,10.8416,-10.0565,-70.5538,-67.6914,0.450251,11.2849,0.467509,10.8395
55.14,1.04001,0.487033,0.324042,0.0143283,-0.161754,-0.00030816,66910,1.03767,0.487958,-0.0016425,-0.199129,0.103625,0.10053,0,0.00114859,0.134953,0.046215,-0.0282454,0.68774,2.36179,2.45981,5.25736,5.34633,5.46447,5.57357,10.632,-9.79997,-69.0102,-66.2189,0.456426,11.038,0.475369,10.6037
55.15,1.04134,0.487474,0.323763,0.0143368,-0.161655,-0.000305878,66927,1.03902,0.48841,-0.00164369,-0.198982,0.103767,0.0995142,0,0.00114868,0.134431,0.042307,-0.0278899,0.7091,2.34685,2.43514,5.4205,5.5122,5.63425,5.74668,10.9207,-10.1312,-71.154,-68.2733,0.453539,11.3809,0.470602,10.9327
55.16,1.04267,0.487951,0.323483,0.0143188,-0.161575,-0.000303003,66944,1.04036,0.488862,-0.00163285,-0.198834,0.103908,0.0985017,0,0.00114877,0.130897,0.0537126,-0.0280343,0.704066,2.30322,2.42063,5.38203,5.47303,5.59401,5.70558,10.8493,-10.0523,-70.6453,-67.7886,0.445107,11.2996,0.467798,10.8551
55.17,1.04401,0.488391,0.323193,0.0143238,-0.161418,-0.000307909,66961,1.04171,0.489313,-0.00163303,-0.198687,0.104047,0.0974932,0,0.00114886,0.134355,0.0494443,-0.0296168,0.681754,2.31155,2.23581,5.21051,5.29855,5.41503,5.52295,10.4178,-9.70039,-68.3835,-65.6263,0.446718,10.938,0.432079,10.5091
55.18,1.04534,0.488835,0.322905,0.0143045,-0.161257,-0.000313059,66978,1.04306,0.489764,-0.00162304,-0.198539,0.104185,0.0964884,0,0.00114894,0.131738,0.0426249,-0.0297157,0.738335,2.31276,2.195,5.64279,5.73806,5.86448,5.98123,11.2225,-10.5414,-74.0585,-71.0702,0.446951,11.8457,0.424192,11.3809
55.19,1.04668,0.489291,0.32262,0.0142893,-0.161094,-0.000317793,66995,1.04441,0.490215,-0.00161162,-0.19839,0.104321,0.0954875,0,0.00114903,0.134718,0.0414391,-0.0280856,0.709229,2.27185,2.23143,5.42127,5.51272,5.63343,5.74547,10.8175,-10.0878,-71.1401,-68.2802,0.439045,11.3789,0.431233,10.934
55.2,1.04801,0.489737,0.322328,0.014296,-0.160905,-0.000341494,67011,1.04568,0.49064,-0.00161289,-0.198251,0.104448,0.094549,0,0.00114911,0.130817,0.042139,-0.0296922,0.750666,2.28975,2.32038,5.73733,5.83405,5.96204,6.08051,11.4185,-10.7058,-75.2889,-72.2602,0.442504,12.0425,0.448424,11.5714
55.21,1.04935,0.4902,0.322024,0.0142675,-0.160762,-0.000362868,67028,1.04703,0.491091,-0.00159717,-0.198102,0.104582,0.0935556,0,0.00114919,0.134925,0.0425978,-0.0296793,0.702296,2.23727,2.47096,5.3682,5.45863,5.57751,5.68826,10.7714,-9.96162,-70.4323,-67.6115,0.432362,11.2658,0.477524,10.8268
55.22,1.05069,0.490687,0.321719,0.0142234,-0.160635,-0.000383423,67045,1.04838,0.491542,-0.00157345,-0.197953,0.104715,0.092566,0,0.00114927,0.132663,0.0523579,-0.0312579,0.689559,2.16491,2.26915,5.26973,5.35845,5.47476,5.5834,10.4822,-9.7653,-69.1334,-66.3693,0.418379,11.0582,0.438523,10.6282
55.23,1.05203,0.491144,0.321408,0.0142001,-0.160452,-0.000412289,67062,1.04973,0.491992,-0.00155803,-0.197803,0.104846,0.0915802,0,0.00114934,0.135422,0.0494663,-0.0310152,0.669667,2.08501,2.35946,5.1179,5.204,5.31664,5.42204,10.2086,-9.4718,-67.136,-64.457,0.402937,10.7387,0.455976,10.3219
55.24,1.05337,0.491609,0.321096,0.0141698,-0.160262,-0.000441972,67079,1.05108,0.492443,-0.00153992,-0.197654,0.104976,0.0905982,0,0.00114942,0.137208,0.0499651,-0.0311292,0.647471,2.04755,2.34355,4.94825,5.03142,5.13962,5.24141,9.85479,-9.11938,-64.8995,-62.3195,0.395697,10.381,0.452901,9.97967
55.25,1.0547,0.492069,0.320788,0.0141411,-0.160041,-0.000468166,67096,1.05244,0.492893,-0.00152147,-0.197504,0.105105,0.0896201,0,0.00114948,0.134513,0.0491801,-0.0307418,0.681133,2.00841,2.1951,5.2052,5.29261,5.40648,5.51344,10.2509,-9.61718,-68.2683,-65.5542,0.388134,10.9199,0.424212,10.4978
55.26,1.05603,0.49253,0.320482,0.0141157,-0.159763,-0.000508147,67112,1.05371,0.493317,-0.001503,-0.197362,0.105225,0.088703,0,0.00114955,0.136253,0.0497466,-0.0309464,0.659195,1.97071,2.19227,5.0375,5.122,5.23134,5.33469,9.89572,-9.26471,-66.0552,-63.441,0.380848,10.566,0.423665,10.1595
55.27,1.05734,0.492986,0.320177,0.0140837,-0.159524,-0.000531595,67129,1.05507,0.493767,-0.00148495,-0.197212,0.105351,0.0877323,0,0.00114961,0.133753,0.048614,-0.0300179,0.692001,1.92991,2.20801,5.28865,5.37726,5.49204,5.60038,10.3659,-9.74473,-69.3462,-66.6036,0.372964,11.0924,0.426707,10.6659
55.28,1.05867,0.493442,0.319875,0.0140514,-0.1593,-0.000551946,67146,1.05643,0.494217,-0.0014673,-0.197061,0.105475,0.0867654,0,0.00114967,0.136033,0.048927,-0.0301183,0.664935,1.87506,2.27966,5.0821,5.16714,5.27664,5.38059,10.0001,-9.32254,-66.6252,-64.0019,0.362364,10.6572,0.440553,10.2492
55.29,1.05998,0.493896,0.319574,0.0140178,-0.159044,-0.000587197,67162,1.0577,0.494641,-0.00144878,-0.196919,0.105591,0.0858589,0,0.00114972,0.133399,0.0480694,-0.0302669,0.698182,1.8349,2.2244,5.3359,5.42509,5.54006,5.64906,10.4235,-9.8098,-69.9501,-67.197,0.354602,11.1891,0.429874,10.761
55.3,1.0613,0.49435,0.319277,0.0139893,-0.158825,-0.000602448,67179,1.05906,0.495091,-0.00143264,-0.196768,0.105714,0.0848994,0,0.00114977,0.135548,0.0486275,-0.029599,0.671637,1.78323,2.25435,5.13353,5.21923,5.32906,5.43376,10.0504,-9.39756,-67.2848,-64.6481,0.344617,10.7628,0.435664,10.3528
55.31,1.06261,0.494799,0.318982,0.0139578,-0.158577,-0.000632598,67195,1.06034,0.495514,-0.00141556,-0.196625,0.105827,0.0839998,0,0.00114982,0.133053,0.0474143,-0.0295634,0.704687,1.7469,2.25221,5.38609,5.47591,5.59112,5.70082,10.5015,-9.8787,-70.5925,-67.8279,0.337595,11.2919,0.435249,10.862
55.32,1.06392,0.495249,0.318687,0.0139263,-0.158364,-0.000645724,67212,1.0617,0.495964,-0.00139927,-0.196474,0.105947,0.0830477,0,0.00114986,0.134352,0.0477702,-0.0293698,0.688578,1.69773,2.26471,5.26324,5.35091,5.46283,5.56987,10.2739,-9.62324,-68.9715,-66.2803,0.328093,11.0327,0.437665,10.6142
55.33,1.06523,0.495695,0.318397,0.0138985,-0.158148,-0.000670853,67228,1.06298,0.496387,-0.00138431,-0.196331,0.106059,0.0821551,0,0.00114991,0.133979,0.047203,-0.0288913,0.695031,1.66071,2.35153,5.31299,5.4014,5.51405,5.62196,10.3882,-9.70599,-69.6174,-66.9067,0.32094,11.136,0.454444,10.7144
55.34,1.06654,0.496141,0.318112,0.0138698,-0.157991,-0.00067481,67245,1.06435,0.496836,-0.00137003,-0.196179,0.106176,0.0812104,0,0.00114995,0.13294,0.0468021,-0.0283515,0.708393,1.62287,2.34532,5.41544,5.50547,5.62009,5.72996,10.5836,-9.89356,-70.9554,-68.1966,0.313626,11.3501,0.453244,10.9209
55.35,1.06785,0.496586,0.31783,0.0138449,-0.157811,-0.00069244,67261,1.06563,0.497259,-0.00135682,-0.196035,0.106285,0.0803247,0,0.00114998,0.135118,0.0471548,-0.0282776,0.682303,1.58095,2.38891,5.21626,5.3029,5.41264,5.51834,10.2179,-9.49385,-68.3352,-65.6879,0.305525,10.931,0.461666,10.5192
55.36,1.06915,0.497026,0.317552,0.0138213,-0.157643,-0.000706272,67277,1.06691,0.497682,-0.00134452,-0.195891,0.106393,0.0794424,0,0.00115002,0.132196,0.0459232,-0.027559,0.720273,1.55719,2.38628,5.50672,5.5981,5.7141,5.82558,10.7492,-10.0485,-72.1407,-69.3452,0.300934,11.5397,0.461159,11.1048
55.37,1.07046,0.497469,0.317278,0.0137972,-0.157518,-0.000698906,67294,1.06828,0.498131,-0.00133317,-0.195738,0.106506,0.0785086,0,0.00115005,0.135205,0.0466744,-0.02729,0.683207,1.51288,2.34979,5.22368,5.31029,5.41955,5.52517,10.2207,-9.48755,-68.421,-65.7806,0.292371,10.9447,0.454107,10.534
55.38,1.07176,0.497906,0.317011,0.0137765,-0.157392,-0.000702136,67310,1.06956,0.498553,-0.00132309,-0.195594,0.106612,0.0776332,0,0.00115008,0.132782,0.0453836,-0.0266258,0.715733,1.49618,2.40778,5.47274,5.56342,5.67799,5.78856,10.7137,-9.95847,-71.6834,-68.9171,0.289144,11.4665,0.465313,11.0362
55.39,1.07307,0.498346,0.316744,0.0137576,-0.157281,-0.000704004,67326,1.07085,0.498976,-0.00131355,-0.19545,0.106716,0.0767611,0,0.00115011,0.13372,0.0458119,-0.026881,0.703426,1.46234,2.37626,5.37859,5.46765,5.57987,5.68845,10.5249,-9.76977,-70.4438,-67.731,0.282603,11.2683,0.459222,10.8462
55.4,1.07438,0.498782,0.316478,0.0137411,-0.157158,-0.000705417,67342,1.07214,0.499398,-0.00130537,-0.195305,0.10682,0.0758924,0,0.00115014,0.135167,0.0456484,-0.0264401,0.687627,1.43394,2.35578,5.25805,5.34505,5.4543,5.56034,10.2913,-9.52804,-68.8578,-66.2126,0.277116,11.0146,0.455265,10.6031
55.41,1.07568,0.499216,0.316216,0.0137234,-0.157076,-0.000686517,67359,1.0735,0.499847,-0.00129785,-0.195151,0.106928,0.0749731,0,0.00115017,0.131991,0.0445323,-0.0260282,0.728024,1.4187,2.27749,5.56693,5.65898,5.77489,5.88707,10.8549,-10.1177,-72.9045,-70.1019,0.274171,11.662,0.440135,11.2259
55.42,1.07699,0.499653,0.315958,0.0137095,-0.156984,-0.000680176,67375,1.07479,0.500269,-0.0012914,-0.195006,0.10703,0.0741113,0,0.00115019,0.136375,0.0457309,-0.0257662,0.673589,1.38487,2.30508,5.15124,5.23636,5.34273,5.44644,10.1059,-9.30425,-67.4481,-64.8673,0.267632,10.7892,0.445466,10.3876
55.43,1.07829,0.500081,0.315704,0.0136985,-0.156908,-0.000670576,67391,1.07608,0.500691,-0.00128649,-0.194861,0.10713,0.0732528,0,0.00115022,0.132304,0.0438408,-0.0252531,0.727146,1.38176,2.32101,5.56085,5.6527,5.76801,5.8799,10.8821,-10.0891,-72.8168,-70.0254,0.267032,11.6479,0.448544,11.2136
55.44,1.07961,0.500514,0.315451,0.0136886,-0.156864,-0.000658913,67407,1.07737,0.501112,-0.00128216,-0.194715,0.107228,0.0723977,0,0.00115024,0.134923,0.0447726,-0.0254076,0.693788,1.35953,2.36097,5.30612,5.39372,5.5032,5.60991,10.4423,-9.58987,-69.4733,-66.8178,0.262735,11.1131,0.456267,10.6998
55.45,1.08091,0.500943,0.315201,0.0136788,-0.156863,-0.000628629,67424,1.07875,0.501561,-0.00127903,-0.19456,0.107332,0.0714927,0,0.00115026,0.134427,0.044052,-0.0248147,0.702208,1.34653,2.28413,5.37068,5.45932,5.57012,5.67809,10.5593,-9.71088,-70.3179,-67.6307,0.260222,11.2482,0.441417,10.83
55.46,1.08221,0.501369,0.314961,0.0136675,-0.156847,-0.00060487,67440,1.08004,0.501982,-0.00127467,-0.194415,0.107429,0.0706444,0,0.00115029,0.129038,0.0417363,-0.0242337,0.772376,1.34535,2.14969,5.90692,6.00438,6.12698,6.2457,11.5134,-10.7442,-77.3477,-74.3827,0.259995,12.3727,0.415436,11.9113
55.47,1.08352,0.501797,0.314712,0.0136577,-0.156791,-0.000587748,67456,1.08133,0.502404,-0.0012705,-0.194268,0.107524,0.0697995,0,0.00115031,0.129912,0.0400085,-0.0251186,0.769098,1.32909,2.09614,5.88161,5.97861,6.10044,6.21858,11.4605,-10.6888,-77.0119,-74.0635,0.256852,12.319,0.405087,11.8602
55.48,1.08483,0.502245,0.314456,0.0136522,-0.156691,-0.000578161,67472,1.08262,0.502825,-0.00126861,-0.194122,0.107619,0.0689579,0,0.00115033,0.130145,0.0506709,-0.0258461,0.725387,1.31001,1.96549,5.54709,5.63851,5.75269,5.86401,10.7871,-10.0388,-72.6208,-69.85,0.253165,11.6167,0.379839,11.1856
55.49,1.08616,0.502665,0.314206,0.0136587,-0.156617,-0.000548928,67489,1.084,0.503273,-0.00127354,-0.193966,0.107718,0.0680672,0,0.00115035,0.13228,0.0467164,-0.0248458,0.71635,1.3168,1.91795,5.47844,5.56867,5.68109,5.79094,10.6609,-9.898,-71.7164,-68.9855,0.254478,11.472,0.370653,11.0471
55.5,1.08749,0.503078,0.313954,0.0136659,-0.156542,-0.000536253,67505,1.0853,0.503694,-0.00127777,-0.193819,0.10781,0.0672325,0,0.00115037,0.132803,0.0389819,-0.0255047,0.740138,1.33363,2.01175,5.66034,5.75353,5.86976,5.9832,11.0421,-10.2395,-74.0978,-71.2762,0.257729,11.853,0.388779,11.4139
55.51,1.08882,0.503513,0.313703,0.0136638,-0.156505,-0.000523408,67521,1.08659,0.504115,-0.00127736,-0.193672,0.107901,0.066401,0,0.0011504,0.133956,0.040433,-0.0250279,0.721447,1.32622,2.05307,5.51785,5.60866,5.72163,5.83217,10.8064,-9.9597,-72.2277,-69.4823,0.256297,11.5538,0.396764,11.1265
55.52,1.09016,0.503957,0.313451,0.0136541,-0.15651,-0.000494258,67538,1.08797,0.504563,-0.00127419,-0.193516,0.107997,0.0655211,0,0.00115042,0.135391,0.0456949,-0.0252189,0.684926,1.30187,1.96139,5.23867,5.32486,5.43158,5.53648,10.2834,-9.41955,-68.5657,-65.9666,0.251592,10.9681,0.379048,10.5635
55.53,1.09149,0.504379,0.3132,0.013654,-0.156497,-0.000482292,67554,1.08927,0.504983,-0.00127473,-0.193369,0.108086,0.0646965,0,0.00115044,0.134446,0.0398749,-0.0247976,0.717994,1.3107,2.05827,5.49181,5.58216,5.69439,5.80434,10.7973,-9.90211,-71.8834,-69.1547,0.253299,11.4987,0.397769,11.074
55.54,1.09282,0.504811,0.312949,0.0136533,-0.15654,-0.000452642,67571,1.09065,0.505431,-0.00127596,-0.193212,0.108179,0.0638239,0,0.00115046,0.131802,0.0408396,-0.0250169,0.744346,1.31577,2.03899,5.69321,5.78687,5.90353,6.01753,11.1825,-10.2887,-74.5236,-71.6908,0.254278,11.9211,0.394043,11.4801
55.55,1.09416,0.505267,0.312695,0.0136398,-0.156555,-0.000441271,67587,1.09195,0.505851,-0.00126986,-0.193064,0.108265,0.063006,0,0.00115049,0.131701,0.0513217,-0.0256467,0.705337,1.2857,1.97286,5.39479,5.48353,5.59362,5.70163,10.6163,-9.71546,-70.6112,-67.9328,0.248467,11.2953,0.381264,10.8783
55.56,1.09551,0.505689,0.312445,0.0136457,-0.156584,-0.000412073,67604,1.09333,0.506298,-0.00127429,-0.192907,0.108356,0.0621406,0,0.00115051,0.133844,0.0468304,-0.0249239,0.698172,1.29202,1.95153,5.34034,5.42819,5.53706,5.64397,10.5271,-9.60945,-69.8973,-67.2474,0.249688,11.181,0.377142,10.7685
55.57,1.09685,0.506106,0.312192,0.0136522,-0.156584,-0.000400264,67620,1.09463,0.506718,-0.00127801,-0.192758,0.108441,0.0613295,0,0.00115053,0.134272,0.039537,-0.0255749,0.721199,1.307,1.96104,5.51611,5.60685,5.71959,5.83002,10.8513,-9.94755,-72.2014,-69.4606,0.252583,11.5496,0.378979,11.123
55.58,1.09819,0.506541,0.311942,0.013648,-0.156627,-0.00037127,67637,1.09602,0.507165,-0.00127751,-0.1926,0.108529,0.0604713,0,0.00115055,0.135065,0.0405295,-0.0250445,0.708376,1.29711,1.89646,5.41827,5.5074,5.61798,5.72646,10.6684,-9.75935,-70.9188,-68.2287,0.250672,11.3444,0.366499,10.9257
55.59,1.09954,0.506985,0.311691,0.0136402,-0.156643,-0.000358742,67653,1.09732,0.507585,-0.00127423,-0.192452,0.108612,0.059667,0,0.00115058,0.136288,0.0453872,-0.0251615,0.675907,1.27702,1.86653,5.17008,5.25513,5.36025,5.46375,10.2092,-9.282,-67.6652,-65.1035,0.246789,10.824,0.360715,10.4252
55.6,1.10088,0.507408,0.31144,0.0136374,-0.156683,-0.000330062,67670,1.0987,0.508032,-0.00127439,-0.192294,0.108698,0.058816,0,0.0011506,0.13529,0.0398776,-0.0247568,0.708281,1.28043,1.80627,5.41759,5.5067,5.61727,5.72573,10.6583,-9.75846,-70.9098,-68.22,0.247449,11.343,0.349069,10.9243
55.61,1.10222,0.507841,0.31119,0.0136379,-0.156691,-0.000316524,67686,1.10001,0.508452,-0.00127526,-0.192145,0.108778,0.0580184,0,0.00115062,0.13253,0.0411311,-0.0249682,0.734887,1.28771,1.81677,5.62089,5.71335,5.82839,5.94092,11.0395,-10.149,-73.5749,-70.78,0.248856,11.7693,0.351099,11.3342
55.62,1.10356,0.508296,0.310938,0.0136218,-0.156747,-0.00028777,67703,1.1014,0.508898,-0.0012689,-0.191986,0.108862,0.0571745,0,0.00115064,0.131933,0.0512727,-0.0254843,0.703031,1.25537,1.72978,5.37724,5.46569,5.57538,5.68302,10.5878,-9.68068,-70.3808,-67.712,0.242605,11.2584,0.334287,10.8429
55.63,1.10491,0.508715,0.310689,0.0136302,-0.156749,-0.000274052,67719,1.1027,0.509318,-0.00127365,-0.191836,0.10894,0.0563837,0,0.00115066,0.134279,0.046573,-0.0248269,0.694252,1.2651,1.72826,5.31037,5.39772,5.50593,5.61223,10.4634,-9.55194,-69.5042,-66.87,0.244485,11.1182,0.333994,10.7081
55.64,1.10626,0.509139,0.310433,0.0136332,-0.156787,-0.000246945,67736,1.10409,0.509763,-0.00127416,-0.191677,0.109021,0.0555469,0,0.00115069,0.134736,0.0421949,-0.0265693,0.705711,1.26359,1.68003,5.39734,5.48612,5.59625,5.7043,10.6233,-9.71927,-70.6441,-67.9648,0.244195,11.3006,0.324674,10.8835
55.65,1.1076,0.509576,0.310164,0.0136157,-0.156775,-0.000252584,67752,1.1054,0.510183,-0.00126508,-0.191528,0.109097,0.0547628,0,0.00115071,0.13319,0.0405496,-0.0268401,0.729552,1.24466,1.70692,5.57946,5.67124,5.78537,5.89707,10.9603,-10.0694,-73.0315,-70.258,0.240536,11.6824,0.32987,11.2507
55.66,1.10908,0.510068,0.30986,0.0135984,-0.15676,-0.000259524,67770,1.10687,0.510655,-0.00125573,-0.191359,0.109181,0.0538845,0,0.00115073,0.134901,0.0461734,-0.0275663,0.688708,1.2054,1.72181,5.26705,5.35368,5.46096,5.5664,10.3846,-9.47008,-68.936,-66.3239,0.232948,11.0274,0.332748,10.6207
55.67,1.11029,0.510459,0.309615,0.0135876,-0.156757,-0.000257968,67785,1.1081,0.511048,-0.00125054,-0.191218,0.10925,0.0531557,0,0.00115074,0.133661,0.045087,-0.0271979,0.70696,1.19871,1.73476,5.40668,5.49562,5.60594,5.71418,10.6424,-9.73684,-70.7663,-68.0823,0.231655,11.3201,0.33525,10.9023
55.68,1.11164,0.510881,0.309364,0.0135879,-0.156755,-0.000250721,67801,1.10941,0.511467,-0.00125074,-0.191068,0.109323,0.0523815,0,0.00115076,0.135957,0.0395347,-0.024434,0.701875,1.19695,1.74061,5.36875,5.45706,5.56655,5.67402,10.5703,-9.66388,-70.2695,-67.6052,0.231316,11.2406,0.33638,10.8258
55.69,1.11299,0.51133,0.309102,0.0136125,-0.156795,-0.000229473,67818,1.11081,0.511912,-0.00124376,-0.190907,0.109399,0.0515625,0,0.00115078,0.134125,0.046491,-0.0266635,0.696382,0.999096,1.6873,5.32533,5.41294,5.52265,5.6293,10.4859,-9.66337,-69.7154,-67.0585,0.19308,11.152,0.326078,10.7383
55.7,1.11433,0.511771,0.308844,0.0136346,-0.15681,-0.000226615,67834,1.11212,0.512331,-0.00123099,-0.190757,0.109469,0.0507949,0,0.00115079,0.135822,0.0457006,-0.025422,0.680063,0.938557,1.66681,5.20096,5.28655,5.39365,5.49783,10.2556,-9.42861,-68.0873,-65.4928,0.18138,10.8915,0.322118,10.4875
55.71,1.11568,0.512198,0.308585,0.0136502,-0.156844,-0.000206181,67851,1.11352,0.512777,-0.00122572,-0.190596,0.109543,0.0499829,0,0.00115081,0.133843,0.0416171,-0.0257846,0.718059,0.944119,1.61361,5.49125,5.58163,5.69498,5.80501,10.7832,-9.97444,-71.8913,-69.148,0.182455,11.5,0.311837,11.0729
55.72,1.11702,0.512642,0.308323,0.0136926,-0.156849,-0.000203739,67867,1.11483,0.513195,-0.00121731,-0.190445,0.109612,0.049222,0,0.00115082,0.134762,0.045823,-0.0264531,0.691687,0.898236,1.62046,5.28947,5.37655,5.48555,5.59158,10.4191,-9.58718,-69.2477,-66.6073,0.173588,11.0771,0.313161,10.666
