t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
45.31,0.0735959,0.0412162,0.519149,-0.000763518,-0.0411759,0.00167502,51362,0.0715833,0.0408499,-0.000676968,-0.0418496,-0.500018,0.279867,0,0.000798117,0.125642,0.0719947,-0.00491554,0.66224,2.06529,-2.00329,5.82674,5.84933,5.83731,5.86075,3.89051,-2.55477,-73.4402,-73.3004,0.399242,11.6981,-0.387257,11.6761
45.32,0.0748614,0.0419148,0.519089,-0.000725695,-0.0418946,0.00167787,51386,0.0728475,0.0415693,-0.000688936,-0.0425766,-0.499607,0.284611,0,0.000798093,0.126766,0.0680643,-0.00672246,0.673822,2.06416,-2.1724,5.92803,5.95149,5.9393,5.96367,3.85421,-2.68035,-74.7268,-74.5774,0.399023,11.903,-0.419948,11.8795
45.33,0.0761241,0.042637,0.519025,-0.000707065,-0.0425713,0.00167635,51410,0.0741119,0.0422888,-0.000693335,-0.0433031,-0.49919,0.289344,0,0.00079807,0.126125,0.0729838,-0.00774319,0.651336,2.08133,-2.28864,5.72988,5.75297,5.74116,5.76517,3.74884,-2.63077,-72.2368,-72.0872,0.402342,11.5063,-0.442418,11.4828
45.34,0.0773842,0.0433587,0.518938,-0.00071114,-0.0431746,0.00165407,51434,0.0753764,0.0430082,-0.000688409,-0.044029,-0.498766,0.294068,0,0.000798046,0.126086,0.0725714,-0.00863837,0.654193,2.10637,-2.36776,5.75464,5.77823,5.7663,5.79084,3.73073,-2.66735,-72.5559,-72.4011,0.407183,11.5571,-0.457712,11.5329
45.35,0.0786377,0.0440932,0.518832,-0.000728409,-0.0437159,0.00161454,51458,0.0766411,0.0437276,-0.000672229,-0.0447544,-0.498334,0.298782,0,0.000798018,0.125441,0.0739855,-0.0104507,0.652538,2.01224,-2.45712,5.73949,5.76338,5.75157,5.77644,3.6804,-2.73378,-72.373,-72.2125,0.388987,11.528,-0.474987,11.5029
45.36,0.0798914,0.0448274,0.518726,-0.000749687,-0.0442425,0.00157471,51482,0.0779059,0.044447,-0.000655752,-0.0454792,-0.497896,0.303486,0,0.000797986,0.125052,0.0751934,-0.0115462,0.649441,2.02397,-2.40991,5.71198,5.73609,5.72424,5.74936,3.70952,-2.72435,-72.0316,-71.8684,0.391253,11.4736,-0.465861,11.4481
45.37,0.0811453,0.0455549,0.518623,-0.000764554,-0.0447418,0.00153417,51506,0.0791709,0.0451663,-0.0006392,-0.0462034,-0.497451,0.308179,0,0.000797951,0.125694,0.0729076,-0.00964638,0.656293,1.93514,-2.43191,5.77228,5.79698,5.78511,5.81085,3.73063,-2.82024,-72.8,-72.6294,0.374082,11.596,-0.470114,11.5693
45.38,0.0823963,0.0462895,0.518513,-0.000786226,-0.0452271,0.00149311,51530,0.080436,0.0458857,-0.000620805,-0.0469271,-0.496999,0.312861,0,0.000797912,0.125236,0.0740374,-0.010724,0.654386,1.87937,-2.46542,5.75513,5.78008,5.76827,5.79428,3.71789,-2.85192,-72.5904,-72.4155,0.363301,11.5626,-0.476592,11.5352
45.39,0.083664,0.0469946,0.51844,-0.000773841,-0.0457329,0.00147543,51554,0.0817013,0.046605,-0.000623487,-0.0476501,-0.49654,0.317533,0,0.000797874,0.128943,0.0687282,-0.00364975,0.647142,1.94474,-2.28077,5.69225,5.71724,5.70547,5.73154,3.818,-2.81607,-71.8028,-71.627,0.375938,11.437,-0.440897,11.4095
45.4,0.0849394,0.0476843,0.518396,-0.000702458,-0.0462969,0.00150476,51578,0.0829668,0.0473243,-0.000656342,-0.0483726,-0.496075,0.322194,0,0.000797843,0.127133,0.0692585,-0.00634089,0.66289,2.03126,-2.32514,5.83033,5.85627,5.84426,5.87134,3.89662,-2.93004,-73.5519,-73.3665,0.392663,11.7156,-0.449473,11.6866
45.41,0.0861992,0.0484065,0.518302,-0.000700906,-0.0467555,0.00148693,51602,0.0842325,0.0480436,-0.000654797,-0.0490944,-0.495602,0.326845,0,0.000797811,0.12603,0.0714717,-0.00956907,0.661291,2.02864,-2.50347,5.81558,5.84174,5.82978,5.85712,3.81428,-2.95915,-73.3717,-73.1823,0.392156,11.6869,-0.483947,11.6573
45.42,0.0874588,0.049129,0.518207,-0.000703547,-0.0472033,0.00146417,51626,0.0854983,0.0487628,-0.000649943,-0.0498156,-0.495123,0.331484,0,0.000797779,0.125682,0.0720834,-0.0104929,0.661294,1.99289,-2.5223,5.81528,5.84173,5.82985,5.85749,3.82765,-3.00566,-73.3745,-73.1803,0.385246,11.6873,-0.487586,11.657
45.43,0.0887131,0.0498607,0.518098,-0.000723157,-0.0476376,0.00142939,51650,0.0867643,0.049482,-0.000634332,-0.0505361,-0.494637,0.336111,0,0.000797743,0.1253,0.0726541,-0.0114041,0.661914,1.93908,-2.52527,5.82043,5.84717,5.83534,5.86331,3.85155,-3.04676,-73.4456,-73.2468,0.374845,11.6987,-0.488161,11.6676
45.44,0.0899667,0.0505925,0.517989,-0.000743391,-0.0480644,0.00138979,51673,0.0879777,0.0501713,-0.000616861,-0.0512261,-0.494165,0.340535,0,0.000797703,0.125296,0.0725497,-0.0113651,0.66257,1.88946,-2.47749,5.82609,5.85314,5.84134,5.86964,3.89702,-3.08188,-73.5233,-73.3199,0.365251,11.711,-0.478924,11.6792
45.45,0.0912206,0.0513233,0.51788,-0.000761137,-0.0485065,0.00135505,51697,0.089244,0.0508905,-0.000600283,-0.0519453,-0.493666,0.34514,0,0.00079766,0.125288,0.0724717,-0.0113437,0.663121,1.8428,-2.45116,5.83082,5.85817,5.84641,5.87504,3.93946,-3.11593,-73.5892,-73.3813,0.356231,11.7215,-0.473834,11.689
45.46,0.0924742,0.0520537,0.517771,-0.000777934,-0.0489505,0.00132112,51721,0.0905105,0.0516096,-0.000583882,-0.052664,-0.49316,0.349734,0,0.000797613,0.125284,0.0723753,-0.01136,0.663733,1.7966,-2.43349,5.83608,5.86374,5.85201,5.88098,3.97813,-3.15042,-73.6618,-73.4493,0.347301,11.733,-0.470418,11.6998
45.47,0.093755,0.0527402,0.517718,-0.000722414,-0.0494501,0.0013346,51745,0.0917772,0.0523287,-0.000608103,-0.0533819,-0.492647,0.354315,0,0.000797571,0.129251,0.0669999,-0.00517971,0.654119,1.85634,-2.28994,5.75233,5.77989,5.76839,5.79727,4.05616,-3.13575,-72.612,-72.398,0.35885,11.5657,-0.44267,11.5322
45.48,0.0950259,0.0534561,0.517659,-0.000684712,-0.0499646,0.00135672,51769,0.0930441,0.0530479,-0.000629086,-0.0540992,-0.492127,0.358885,0,0.000797534,0.126055,0.0764253,-0.00749234,0.631715,1.96242,-2.42726,5.555,5.58189,5.57072,5.59892,3.93755,-3.02537,-70.1257,-69.916,0.379356,11.1696,-0.469214,11.1369
45.49,0.096307,0.0541466,0.517596,-0.00063242,-0.0504317,0.00137246,51793,0.0943112,0.0537669,-0.000652232,-0.0548158,-0.491601,0.363442,0,0.000797502,0.128185,0.07176,-0.00747687,0.637074,2.01624,-2.52713,5.60189,5.62929,5.6181,5.64684,3.94308,-3.0903,-70.7241,-70.5079,0.389759,11.2649,-0.48852,11.2312
45.5,0.0975841,0.0548388,0.51753,-0.000587377,-0.0508616,0.00138396,51817,0.0955785,0.054486,-0.000673983,-0.0555317,-0.491068,0.367986,0,0.000797475,0.128886,0.0677958,-0.00631592,0.6532,2.08772,-2.60728,5.74359,5.77194,5.76051,5.79026,4.00619,-3.19769,-72.5188,-72.293,0.403577,11.5508,-0.504014,11.5155
45.51,0.0988531,0.0555647,0.517455,-0.00056479,-0.0512927,0.00139225,51841,0.0968459,0.055205,-0.000684236,-0.0562469,-0.490529,0.372519,0,0.00079745,0.125488,0.0766349,-0.00800118,0.636395,2.10933,-2.69587,5.59553,5.62338,5.6123,5.64154,3.9336,-3.13935,-70.6546,-70.4308,0.407756,11.2538,-0.52114,11.2189
45.52,0.100138,0.0562626,0.517384,-0.000526009,-0.0517138,0.00140357,51865,0.0981136,0.0559241,-0.000702844,-0.0569614,-0.489983,0.377038,0,0.000797429,0.128446,0.0725295,-0.00803832,0.62979,2.14826,-2.7375,5.53734,5.56513,5.55424,5.58343,3.92353,-3.1378,-69.9255,-69.6999,0.415281,11.1377,-0.529187,11.1025
45.53,0.10142,0.056958,0.517315,-0.000485019,-0.0521231,0.00141476,51889,0.0993815,0.056643,-0.000722549,-0.0576752,-0.48943,0.381545,0,0.000797413,0.129328,0.0680439,-0.00654032,0.647091,2.22012,-2.77471,5.68948,5.71827,5.70712,5.73737,4.02374,-3.24622,-71.852,-71.6165,0.429171,11.4445,-0.536379,11.4078
45.54,0.102693,0.0576859,0.517238,-0.000461598,-0.0525405,0.00142432,51913,0.10065,0.057362,-0.000732651,-0.0583882,-0.48887,0.386039,0,0.000797398,0.125889,0.0768172,-0.00817815,0.631133,2.23642,-2.85123,5.5489,5.5772,5.56638,5.59614,3.96274,-3.19085,-70.0817,-69.8483,0.432323,11.1625,-0.551171,11.1261
45.55,0.103982,0.0583856,0.517166,-0.000422766,-0.0529642,0.0014405,51938,0.101971,0.0581109,-0.000751195,-0.0591302,-0.488281,0.390706,0,0.000797388,0.12879,0.0727131,-0.00822992,0.625092,2.27374,-2.89884,5.49569,5.52394,5.51331,5.54303,3.96306,-3.19015,-69.4152,-69.18,0.439537,11.0563,-0.560376,11.0196
45.56,0.105266,0.0590825,0.517095,-0.00038117,-0.0533718,0.0014529,51962,0.103239,0.0588298,-0.000770718,-0.0598417,-0.487708,0.395173,0,0.000797382,0.129618,0.068199,-0.00674683,0.643126,2.34326,-2.9228,5.65428,5.68357,5.67268,5.70351,4.07868,-3.30459,-71.4236,-71.1778,0.452977,11.3762,-0.565007,11.3379
45.57,0.106542,0.0598117,0.517016,-0.000357415,-0.0537935,0.00146368,51986,0.104508,0.0595487,-0.000780692,-0.0605525,-0.487128,0.399627,0,0.000797379,0.126162,0.0769359,-0.00837129,0.627586,2.36058,-2.98395,5.5174,5.54621,5.53564,5.56597,4.02889,-3.24787,-69.6998,-69.4562,0.456324,11.1016,-0.576827,11.0636
45.58,0.107833,0.0605123,0.516941,-0.000317421,-0.0542148,0.00147744,52010,0.105777,0.0602675,-0.00079911,-0.0612625,-0.486542,0.404067,0,0.000797379,0.129,0.0728043,-0.00842729,0.622355,2.3984,-3.00855,5.47132,5.50011,5.48972,5.52005,4.03801,-3.25069,-69.1234,-68.8777,0.463635,11.0098,-0.581583,10.9714
45.59,0.109119,0.06121,0.516868,-0.000274829,-0.0546343,0.001491,52034,0.107046,0.0609863,-0.000818525,-0.0619717,-0.48595,0.408494,0,0.000797384,0.129803,0.0682751,-0.00695359,0.640719,2.46344,-3.02108,5.63281,5.66269,5.65206,5.68354,4.16488,-3.37185,-71.1693,-70.9122,0.476208,11.3356,-0.584006,11.2955
45.6,0.110397,0.0619398,0.516787,-0.000250447,-0.0550725,0.00150289,52058,0.108315,0.0617051,-0.000828405,-0.0626801,-0.48535,0.412906,0,0.000797391,0.126345,0.0770016,-0.00857587,0.62528,2.48364,-3.06686,5.49684,5.52623,5.51592,5.5469,4.12414,-3.31204,-69.4568,-69.202,0.480112,11.0628,-0.592856,11.0231
45.61,0.11169,0.0626411,0.516711,-0.000209624,-0.0555129,0.0015177,52082,0.109585,0.0624239,-0.000846725,-0.0633878,-0.484745,0.417305,0,0.000797401,0.129161,0.0728622,-0.00864293,0.620321,2.51856,-3.08453,5.45315,5.48254,5.47242,5.50342,4.13865,-3.31809,-68.9109,-68.6536,0.486863,10.9758,-0.596272,10.9357
45.62,0.112977,0.0633392,0.516636,-0.000164112,-0.0559646,0.00153616,52107,0.110907,0.0631726,-0.000866045,-0.064124,-0.484107,0.421872,0,0.000797416,0.129948,0.0683187,-0.00717365,0.638922,2.57387,-3.10742,5.61671,5.64723,5.6369,5.66911,4.27247,-3.44887,-70.9841,-70.7145,0.497555,11.306,-0.600696,11.2639
45.63,0.114256,0.0640695,0.516553,-0.000133353,-0.0564254,0.00154904,52131,0.112177,0.0638913,-0.000875823,-0.06483,-0.483488,0.426241,0,0.000797434,0.12647,0.0770366,-0.0088,0.623767,2.58597,-3.1447,5.48324,5.51327,5.50329,5.535,4.23664,-3.39367,-69.3033,-69.0356,0.499894,11.0383,-0.607903,10.9965
45.64,0.11555,0.0647709,0.516474,-8.55593e-05,-0.0568895,0.0015648,52155,0.113448,0.06461,-0.000894042,-0.0655352,-0.482863,0.430597,0,0.000797455,0.129261,0.0728827,-0.00887829,0.619142,2.61443,-3.15707,5.44247,5.47254,5.46276,5.49452,4.25534,-3.40514,-68.795,-68.5242,0.505396,10.9573,-0.610293,10.915
45.65,0.116839,0.0654693,0.516396,-2.88553e-05,-0.0573551,0.00158024,52179,0.114718,0.0653286,-0.00091326,-0.0662396,-0.482231,0.434937,0,0.00079748,0.130046,0.0683286,-0.00741023,0.637819,2.65454,-3.15358,5.60667,5.63791,5.62798,5.661,4.39621,-3.54848,-70.8778,-70.5933,0.51315,11.289,-0.609619,11.2446
45.66,0.118118,0.0661997,0.516311,1.41601e-05,-0.057842,0.00159387,52203,0.115989,0.0660472,-0.000922901,-0.0669431,-0.481593,0.439264,0,0.000797508,0.126545,0.0770491,-0.00904838,0.622913,2.66247,-3.18474,5.47537,5.50615,5.49657,5.52911,4.36326,-3.49488,-69.2248,-68.942,0.514682,11.0257,-0.615642,10.9815
45.67,0.119413,0.0669013,0.51623,7.56042e-05,-0.0583328,0.00161031,52227,0.11726,0.0667658,-0.000940982,-0.0676457,-0.480949,0.443575,0,0.000797539,0.129343,0.0728969,-0.00914152,0.618187,2.68322,-3.18986,5.43371,5.46453,5.45519,5.48779,4.38449,-3.50928,-68.7058,-68.4193,0.518694,10.943,-0.616633,10.8982
45.68,0.120703,0.0675998,0.516151,0.000147971,-0.0588325,0.00163068,52252,0.118584,0.0675143,-0.000960083,-0.0683768,-0.480271,0.44805,0,0.000797575,0.130229,0.0683464,-0.00748452,0.635777,2.70747,-3.26963,5.58825,5.62024,5.61082,5.64468,4.48246,-3.65844,-70.6683,-70.3671,0.523381,11.2555,-0.632052,11.2085
45.69,0.121983,0.0683309,0.516063,0.000206104,-0.0592332,0.00164592,52276,0.119855,0.0682328,-0.00096912,-0.0690777,-0.479613,0.452331,0,0.000797612,0.126607,0.0771056,-0.00928584,0.621924,2.70805,-3.72489,5.46571,5.49724,5.48813,5.52151,4.20929,-3.61383,-69.1245,-68.8249,0.523494,11.0096,-0.72006,10.9629
45.7,0.123277,0.0690206,0.515979,0.000287529,-0.0595051,0.00166414,52300,0.121127,0.0689513,-0.000988902,-0.0697777,-0.478949,0.456596,0,0.000797654,0.129053,0.0672765,-0.0100106,0.654374,2.69622,-4.07257,5.75022,5.78355,5.77421,5.80953,4.23639,-3.86693,-72.7289,-72.4078,0.521208,11.5837,-0.787269,11.5338
45.71,0.124568,0.0697345,0.515896,0.000361562,-0.0598058,0.00167804,52324,0.122399,0.0696698,-0.00100309,-0.0704769,-0.478279,0.460846,0,0.000797699,0.13031,0.0686465,-0.00726117,0.633149,2.77178,-3.99387,5.56428,5.5967,5.58758,5.62195,4.23454,-3.71927,-70.3798,-70.068,0.535814,11.2095,-0.772055,11.161
45.72,0.12585,0.0704682,0.515812,0.000409224,-0.0601778,0.00170012,52348,0.123671,0.0703882,-0.00100948,-0.0711752,-0.477603,0.465081,0,0.000797745,0.126717,0.0768629,-0.00917236,0.622202,2.76839,-4.06168,5.46782,5.49987,5.491,5.52497,4.22439,-3.67366,-69.1646,-68.8547,0.535158,11.016,-0.785164,10.9677
45.73,0.127144,0.0711809,0.515726,0.000467181,-0.0605663,0.00172255,52373,0.124997,0.0711365,-0.0010182,-0.0719016,-0.476892,0.469475,0,0.000797793,0.129838,0.0739688,-0.00918045,0.606662,2.77247,-4.08821,5.33129,5.36274,5.35417,5.38752,4.21306,-3.59789,-67.4428,-67.137,0.535946,10.7417,-0.790292,10.694
45.74,0.12843,0.0718862,0.515647,0.000555454,-0.0609695,0.00174638,52397,0.126269,0.0718549,-0.00103377,-0.0725981,-0.476202,0.473678,0,0.000797845,0.12737,0.0708905,-0.00819736,0.650613,2.74691,-4.07844,5.71745,5.75141,5.74251,5.77854,4.52292,-3.92367,-72.3364,-72.0015,0.531006,11.5211,-0.788405,11.4689
45.75,0.129722,0.0725974,0.515564,0.000647629,-0.0613881,0.00176891,52421,0.127542,0.0725732,-0.00104526,-0.0732936,-0.475507,0.477864,0,0.000797899,0.129842,0.0694893,-0.00817269,0.633041,2.73209,-4.14021,5.56295,5.59624,5.58775,5.62309,4.4682,-3.85233,-70.3888,-70.0576,0.528142,11.2108,-0.800345,11.1592
45.76,0.131011,0.073316,0.515486,0.000727272,-0.0618747,0.00179831,52445,0.128816,0.0732915,-0.00105974,-0.0739882,-0.474805,0.482035,0,0.000797956,0.128316,0.0736774,-0.00866604,0.624279,2.76326,-4.02572,5.48605,5.51914,5.51087,5.54602,4.56934,-3.81415,-69.4226,-69.0914,0.534166,11.0569,-0.778212,11.0052
45.77,0.132302,0.0740155,0.515399,0.000820643,-0.06239,0.00182027,52469,0.130089,0.0740098,-0.00107528,-0.0746819,-0.474098,0.486189,0,0.000798017,0.128867,0.0674195,-0.00905418,0.655439,2.80134,-3.92734,5.75976,5.79482,5.78628,5.82354,4.85494,-4.03226,-72.8945,-72.5407,0.541528,11.6098,-0.759196,11.5546
45.78,0.133589,0.0747397,0.515308,0.000908492,-0.0629721,0.00184266,52494,0.131416,0.0747579,-0.00108366,-0.0754035,-0.473354,0.4905,0,0.000798079,0.127402,0.071507,-0.00920748,0.646622,2.78504,-3.86662,5.68225,5.71719,5.70899,5.74614,4.91825,-4.01927,-71.9236,-71.5671,0.538378,11.4551,-0.747457,11.3994
45.79,0.134877,0.0754693,0.515217,0.000965467,-0.0635995,0.00186208,52518,0.13269,0.0754761,-0.00108585,-0.0760952,-0.472633,0.494621,0,0.000798142,0.127914,0.0753936,-0.00975402,0.618346,2.84593,-3.81382,5.43391,5.46767,5.45979,5.49572,4.87651,-3.82658,-68.787,-68.442,0.550148,10.9555,-0.737249,10.9016
45.8,0.136174,0.0761782,0.51513,0.00104447,-0.0642493,0.00188418,52542,0.133964,0.0761943,-0.00109868,-0.076786,-0.471907,0.498725,0,0.000798208,0.13044,0.0723588,-0.00923504,0.609848,2.85384,-3.73104,5.3593,5.39296,5.38542,5.42128,4.93736,-3.81478,-67.8532,-67.5051,0.551677,10.8067,-0.721248,10.7523
45.81,0.137459,0.0768967,0.515037,0.00113273,-0.0649303,0.00190401,52566,0.135239,0.0769124,-0.00110249,-0.0774759,-0.471174,0.502813,0,0.000798274,0.12871,0.070642,-0.00982403,0.638053,2.74367,-3.75927,5.60658,5.64222,5.63489,5.67287,5.13626,-4.10271,-70.9995,-70.6225,0.530379,11.3078,-0.726706,11.2488
45.82,0.138748,0.0776131,0.514947,0.00124232,-0.0656354,0.00192516,52590,0.136514,0.0776305,-0.00111189,-0.0781647,-0.470436,0.506884,0,0.000798343,0.127732,0.0709653,-0.00943911,0.646363,2.7316,-3.65142,5.67955,5.71609,5.70897,5.74796,5.30369,-4.20824,-71.9366,-71.5448,0.528047,11.4569,-0.705856,11.3956
45.83,0.140041,0.0783216,0.514858,0.00134937,-0.0663683,0.00195405,52615,0.137842,0.0783785,-0.0011269,-0.0788813,-0.46966,0.511107,0,0.000798414,0.12839,0.0697502,-0.00911722,0.646646,2.79986,-3.62311,5.68201,5.71902,5.71203,5.75155,5.38902,-4.22608,-71.9788,-71.5789,0.541242,11.4636,-0.700383,11.401
45.84,0.141338,0.0790361,0.514769,0.00144312,-0.067107,0.00197893,52639,0.139117,0.0790965,-0.00114115,-0.0795681,-0.468909,0.515144,0,0.000798489,0.129179,0.0707193,-0.00891753,0.632679,2.86985,-3.57207,5.55935,5.596,5.5893,5.62848,5.39904,-4.14665,-70.4359,-70.037,0.554771,11.2178,-0.690518,11.1554
45.85,0.142633,0.0797473,0.514683,0.001529,-0.0678661,0.00200834,52663,0.140393,0.0798145,-0.001157,-0.080254,-0.468152,0.519163,0,0.000798567,0.128276,0.0704324,-0.0086915,0.64381,2.92811,-3.54484,5.657,5.69476,5.68816,5.72855,5.53736,-4.2528,-71.6854,-71.2702,0.566034,11.4167,-0.685254,11.3518
45.86,0.143941,0.0804623,0.5146,0.00162145,-0.0686415,0.00204221,52687,0.141669,0.0805324,-0.00117422,-0.0809388,-0.467389,0.523165,0,0.000798649,0.131418,0.0717884,-0.00859097,0.602971,2.92262,-3.56316,5.2982,5.33399,5.32817,5.3665,5.35777,-4.03523,-67.1522,-66.7532,0.564972,10.6947,-0.688795,10.6322
45.87,0.145231,0.0811723,0.514514,0.00171717,-0.0694337,0.00207936,52712,0.142998,0.0812802,-0.0011894,-0.0816511,-0.466587,0.527315,0,0.000798734,0.128268,0.0708319,-0.00905937,0.641527,2.90932,-3.58203,5.63639,5.67494,5.66924,5.71055,5.63974,-4.37793,-71.4544,-71.0169,0.562401,11.3798,-0.692444,11.3113
45.88,0.146538,0.0818864,0.514429,0.00184221,-0.0702154,0.00211188,52736,0.144275,0.0819981,-0.00120602,-0.0823339,-0.465812,0.531281,0,0.000798823,0.131474,0.0716033,-0.00885988,0.603466,2.87246,-3.58976,5.30198,5.33869,5.33381,5.3732,5.47346,-4.18852,-67.2307,-66.807,0.555276,10.707,-0.693937,10.6407
45.89,0.147828,0.0825948,0.514341,0.00197146,-0.0710048,0.00214436,52760,0.145552,0.0827159,-0.00122196,-0.0830157,-0.465031,0.53523,0,0.000798915,0.128103,0.0705193,-0.00921708,0.645086,2.86402,-3.57369,5.66705,5.70678,5.70205,5.74473,5.78616,-4.55398,-71.8761,-71.4099,0.553644,11.4468,-0.690832,11.3738
45.9,0.149135,0.0833138,0.514249,0.00212196,-0.0718084,0.00217894,52785,0.146882,0.0834636,-0.00123446,-0.0837247,-0.464211,0.539324,0,0.00079901,0.132385,0.0723656,-0.0100754,0.589448,2.76307,-3.64724,5.17806,5.21483,5.21118,5.25072,5.48194,-4.25894,-65.6925,-65.252,0.534129,10.4619,-0.705049,10.3929
45.91,0.150423,0.0840287,0.514146,0.0022853,-0.0725784,0.00219834,52809,0.14816,0.0841813,-0.00124372,-0.0844044,-0.463418,0.543237,0,0.000799107,0.129657,0.0717837,-0.0104942,0.621388,2.69577,-3.61512,5.45804,5.4973,5.49402,5.53628,5.73849,-4.57565,-69.262,-68.7832,0.52112,11.0303,-0.69884,10.9553
45.92,0.151717,0.0847415,0.514047,0.00245482,-0.0733651,0.00222001,52833,0.149437,0.0848991,-0.00125293,-0.0850829,-0.462619,0.547131,0,0.000799206,0.130931,0.0704045,-0.00952276,0.616209,2.75037,-3.57939,5.41265,5.45209,5.44903,5.49152,5.78337,-4.54377,-68.699,-68.2148,0.531674,10.9406,-0.691933,10.8647
45.93,0.153123,0.0855396,0.513932,0.00259374,-0.0741805,0.00224112,52859,0.150822,0.0856765,-0.00125355,-0.0858168,-0.461747,0.551329,0,0.000799305,0.1261,0.0731936,-0.0104834,0.650228,2.71749,-3.60443,5.71081,5.75296,5.75017,5.79562,6.05074,-4.84961,-72.4998,-71.9756,0.525319,11.5458,-0.696773,11.4638
45.94,0.154286,0.0861872,0.513838,0.00273444,-0.0749815,0.00226206,52881,0.151994,0.0863343,-0.00125733,-0.0864369,-0.461004,0.554865,0,0.000799405,0.127569,0.0732966,-0.0112493,0.634273,2.70775,-3.60512,5.57043,5.61206,5.60973,5.65468,6.00679,-4.77086,-70.7334,-70.2099,0.523436,11.2644,-0.696907,11.1825
45.95,0.155575,0.0869083,0.513728,0.00286835,-0.0757793,0.00227859,52905,0.153272,0.0870519,-0.0012598,-0.0871122,-0.460187,0.558704,0,0.000799505,0.127627,0.073463,-0.0117761,0.63268,2.6868,-3.60796,5.55611,5.59814,5.59626,5.64169,6.05071,-4.80617,-70.5677,-70.0328,0.519385,11.2379,-0.697456,11.1542
45.96,0.156865,0.0876309,0.513615,0.00299617,-0.0765909,0.00229795,52930,0.154605,0.0877994,-0.00126065,-0.0878146,-0.459331,0.562684,0,0.000799605,0.127629,0.0735992,-0.0120699,0.631856,2.66281,-3.61904,5.54859,5.59107,5.58964,5.63561,6.10518,-4.84604,-70.4884,-69.9415,0.514749,11.2252,-0.699597,11.1397
45.97,0.158154,0.0883548,0.5135,0.00312087,-0.0773903,0.00231031,52954,0.155884,0.0885169,-0.00126021,-0.0884877,-0.458503,0.566486,0,0.000799705,0.127628,0.0737238,-0.0123543,0.631138,2.63719,-3.60563,5.54201,5.58495,5.58398,5.63049,6.16133,-4.8866,-70.4212,-69.862,0.509796,11.2145,-0.697005,11.127
45.98,0.159443,0.0890804,0.513381,0.00324109,-0.0781903,0.00232041,52978,0.157164,0.0892344,-0.00125801,-0.0891597,-0.457669,0.570269,0,0.000799805,0.127611,0.0738686,-0.0126736,0.630458,2.60639,-3.59332,5.53575,5.57915,5.57865,5.62571,6.21579,-4.92801,-70.3583,-69.7866,0.503841,11.2044,-0.694625,11.1149
45.99,0.160732,0.0898076,0.513258,0.00335921,-0.0789901,0.00232821,53002,0.158444,0.0899518,-0.00125403,-0.0898307,-0.456829,0.574033,0,0.000799904,0.127566,0.0740323,-0.0130296,0.629958,2.56255,-3.57837,5.53105,5.57492,5.57493,5.62255,6.27147,-4.9757,-70.3156,-69.7307,0.495366,11.1975,-0.691736,11.106
46,0.16202,0.0905364,0.513132,0.00347352,-0.0797871,0.00233331,53026,0.159724,0.0906692,-0.00124803,-0.0905005,-0.455984,0.577778,0,0.000800001,0.127628,0.0740552,-0.0132091,0.629178,2.52026,-3.56737,5.52393,5.56824,5.56876,5.61691,6.32187,-5.01685,-70.242,-69.6443,0.487193,11.1857,-0.689609,11.0922
46.01,0.163309,0.0912667,0.513004,0.00358141,-0.080597,0.00234194,53051,0.161058,0.0914164,-0.0012405,-0.091197,-0.455098,0.581659,0,0.000800097,0.127686,0.0740655,-0.0133754,0.628511,2.48191,-3.57487,5.51782,5.56259,5.56358,5.61228,6.37417,-5.05344,-70.1809,-69.5708,0.479778,11.1759,-0.691058,11.0804
46.02,0.164597,0.0919967,0.512874,0.00368643,-0.0813934,0.00234518,53075,0.162339,0.0921337,-0.00123333,-0.0918645,-0.454241,0.585366,0,0.000800191,0.12772,0.0741179,-0.0135737,0.627854,2.44547,-3.55901,5.5118,5.55702,5.5585,5.60774,6.42685,-5.09095,-70.121,-69.4982,0.472734,11.1662,-0.687993,11.0688
46.03,0.165886,0.0927276,0.512742,0.00378443,-0.0821878,0.00234692,53099,0.16362,0.092851,-0.00122525,-0.0925309,-0.453379,0.589053,0,0.000800283,0.12772,0.0741855,-0.0138077,0.627452,2.41464,-3.54525,5.50802,5.5537,5.55565,5.60545,6.47915,-5.12641,-70.0893,-69.4539,0.466775,11.1611,-0.685332,11.0617
46.04,0.167176,0.0934578,0.512609,0.00387653,-0.0829824,0.00234882,53123,0.164902,0.0935682,-0.00121763,-0.0931961,-0.452511,0.592721,0,0.000800374,0.127791,0.0741368,-0.0138639,0.626997,2.38704,-3.52504,5.50382,5.54996,5.5524,5.60274,6.53418,-5.16113,-70.0524,-69.4043,0.46144,11.1551,-0.681425,11.0538
46.05,0.168466,0.094188,0.512475,0.00396165,-0.0837902,0.00235639,53148,0.166237,0.0943152,-0.0012102,-0.0938878,-0.451601,0.59652,0,0.000800463,0.12783,0.0741333,-0.0139928,0.626619,2.36158,-3.53401,5.50028,5.54688,5.5498,5.60069,6.58508,-5.19578,-70.0237,-69.363,0.456517,11.1505,-0.683161,11.0472
