t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
5.9,-5.622,-0.994776,0.0142498,-0.00192756,0.0214374,-0.000425845,3242,-5.62385,-0.99383,-0.000956852,0.0190956,0.00599945,0.00289825,0,0.00112837,0.14047,-0.00291341,0.00335428,0.714828,2.96,2.87776,5.52929,5.51469,5.53191,5.51765,-1.69065,0.731725,-68.9621,-68.9265,0.572198,11.0496,0.556301,11.044
5.91,-5.62058,-0.994771,0.0142873,-0.00158822,0.0217652,-0.000413877,3247,-5.62257,-0.993811,-0.000981263,0.0191032,0.00600315,0.00290063,0,0.00112812,0.140534,0.00155539,0.00403393,0.713529,2.92727,2.83782,5.51925,5.50467,5.52188,5.50764,-1.71803,0.734357,-68.837,-68.8013,0.56587,11.0295,0.54858,11.0239
5.92,-5.61916,-0.99478,0.0143219,-0.00124029,0.0221069,-0.000407536,3253,-5.62103,-0.993788,-0.00100768,0.0191125,0.00600761,0.0029035,0,0.00112792,0.141272,-0.000490886,0.00338812,0.704929,2.90486,2.79267,5.45283,5.43842,5.45543,5.44135,-1.74874,0.722541,-68.0086,-67.9734,0.56154,10.8968,0.539852,10.8913
5.93,-5.61774,-0.994791,0.0143589,-0.000890282,0.0224266,-0.000394868,3258,-5.61976,-0.99377,-0.0010363,0.0191201,0.00601132,0.00290588,0,0.00112776,0.140476,-0.00276134,0.0033494,0.714791,2.94697,2.84993,5.52908,5.51447,5.5318,5.51752,-1.74759,0.781976,-68.9607,-68.9239,0.569679,11.0493,0.55092,11.0436
5.94,-5.61632,-0.994784,0.0143965,-0.000540533,0.0227513,-0.00038783,3264,-5.61822,-0.993747,-0.00105925,0.0191294,0.00601578,0.00290875,0,0.00112765,0.140533,0.00171478,0.00402725,0.713514,2.9124,2.82258,5.51921,5.50463,5.52193,5.50768,-1.7741,0.786009,-68.8377,-68.8008,0.562996,11.0296,0.545634,11.0238
5.95,-5.6149,-0.994791,0.014431,-0.000184786,0.0230697,-0.000376688,3269,-5.61694,-0.993728,-0.00108419,0.0191371,0.0060195,0.00291114,0,0.00112757,0.141268,-0.000331633,0.00337777,0.704983,2.88632,2.76138,5.45331,5.43892,5.45599,5.44193,-1.80295,0.775004,-68.0158,-67.9795,0.557956,10.8979,0.533802,10.8922
5.96,-5.61349,-0.9948,0.014468,0.00017155,0.0233856,-0.000369027,3275,-5.61541,-0.993705,-0.00111132,0.0191463,0.00602397,0.00291402,0,0.00112755,0.140472,-0.0026054,0.00333427,0.714873,2.93037,2.83441,5.52976,5.51518,5.53256,5.51832,-1.80069,0.838361,-68.9705,-68.9325,0.56647,11.0509,0.54792,11.0449
5.97,-5.61207,-0.994792,0.0145055,0.000524626,0.0236952,-0.000362141,3281,-5.61388,-0.993682,-0.00113276,0.0191555,0.00602844,0.00291689,0,0.00112755,0.140534,0.00187768,0.00401114,0.713487,2.89719,2.81087,5.51903,5.50451,5.52184,5.50765,-1.82337,0.844927,-68.837,-68.7989,0.560056,11.0295,0.54337,11.0235
5.98,-5.61065,-0.994797,0.0145399,0.000881243,0.0239971,-0.000351186,3286,-5.6126,-0.993663,-0.00115618,0.0191632,0.00603217,0.00291929,0,0.0011276,0.141264,-0.000169909,0.00335837,0.705037,2.87278,2.75099,5.45374,5.43942,5.45651,5.44251,-1.84913,0.835994,-68.0228,-67.9853,0.555337,10.899,0.531794,10.8932
5.99,-5.60923,-0.994805,0.0145767,0.00123653,0.024297,-0.000343742,3292,-5.61107,-0.99364,-0.00118181,0.0191725,0.00603664,0.00292218,0,0.00112769,0.140461,-0.00244809,0.00331087,0.715045,2.91647,2.82325,5.5311,5.5166,5.53399,5.51982,-1.84714,0.901701,-68.9889,-68.9497,0.563783,11.0538,0.545762,11.0477
6,-5.60781,-0.994796,0.014614,0.00158732,0.0245808,-0.000332194,3297,-5.60979,-0.993621,-0.00120173,0.0191802,0.00604038,0.00292458,0,0.00112782,0.140546,0.00204165,0.00398835,0.713318,2.87964,2.78152,5.51773,5.5033,5.52062,5.50651,-1.86943,0.907392,-68.8224,-68.7832,0.556664,11.0271,0.537696,11.021
6.01,-5.60639,-0.994799,0.0146482,0.00193978,0.0248771,-0.000326396,3303,-5.60826,-0.993598,-0.00122364,0.0191895,0.00604486,0.00292747,0,0.00112798,0.141275,-8.32588e-06,0.00333369,0.704913,2.85982,2.73777,5.45278,5.43855,5.45563,5.44172,-1.89204,0.900843,-68.0125,-67.9738,0.552833,10.8974,0.529239,10.8913
6.02,-5.60498,-0.994805,0.0146848,0.00228887,0.0251501,-0.000314315,3308,-5.60698,-0.993579,-0.00124776,0.0191972,0.0060486,0.00292988,0,0.00112817,0.140488,-0.0022921,0.0032833,0.714763,2.90332,2.79733,5.5289,5.51451,5.53188,5.51781,-1.88855,0.968213,-68.9632,-68.9229,0.561241,11.0497,0.540752,11.0434
6.03,-5.60356,-0.994794,0.0147218,0.00263195,0.0254271,-0.000307957,3314,-5.60545,-0.993556,-0.00126619,0.0192064,0.00605309,0.00293277,0,0.0011284,0.140556,0.00220342,0.00396074,0.713174,2.87134,2.77238,5.51659,5.50226,5.51956,5.50556,-1.90842,0.976583,-68.8099,-68.7697,0.55506,11.0251,0.535929,11.0188
6.04,-5.60214,-0.994796,0.0147557,0.0029769,0.0256966,-0.000297577,3319,-5.60417,-0.993537,-0.0012866,0.0192142,0.00605683,0.00293518,0,0.00112867,0.141284,0.00015136,0.00330344,0.704821,2.84373,2.71188,5.45204,5.43793,5.45497,5.44118,-1.93022,0.966792,-68.005,-67.9653,0.549722,10.8961,0.524234,10.89
6.05,-5.60072,-0.9948,0.014792,0.00331925,0.0259639,-0.000290737,3325,-5.60264,-0.993514,-0.00130924,0.0192234,0.00606133,0.00293808,0,0.00112896,0.140487,-0.00213703,0.00324894,0.714823,2.88536,2.78463,5.52934,5.51507,5.53239,5.51844,-1.92763,1.03434,-68.9704,-68.9291,0.557769,11.0508,0.538297,11.0444
6.06,-5.5993,-0.994788,0.0148288,0.0036553,0.0262249,-0.000284725,3331,-5.60111,-0.993491,-0.00132619,0.0192327,0.00606583,0.00294098,0,0.00112929,0.140567,0.00236277,0.00392872,0.713023,2.85001,2.76091,5.51538,5.50119,5.51843,5.50456,-1.94522,1.04107,-68.7967,-68.7554,0.550937,11.023,0.533713,11.0166
6.07,-5.59788,-0.994788,0.0148623,0.00399135,0.026478,-0.000274706,3336,-5.59984,-0.993471,-0.00134513,0.0192405,0.00606958,0.0029434,0,0.00112964,0.141292,0.000308209,0.0032692,0.704728,2.82428,2.70089,5.45128,5.4373,5.45429,5.44062,-1.96481,1.03226,-67.9973,-67.9567,0.545963,10.8949,0.52211,10.8886
6.08,-5.59646,-0.994791,0.0148983,0.00432406,0.0267293,-0.000268239,3342,-5.59831,-0.993448,-0.00136633,0.0192498,0.00607408,0.00294631,0,0.00113003,0.140501,-0.00198623,0.00321188,0.714685,2.86656,2.77247,5.52822,5.51409,5.53135,5.51753,-1.96257,1.10088,-68.9583,-68.9161,0.554136,11.0489,0.535947,11.0423
6.09,-5.59504,-0.994776,0.0149347,0.00464806,0.0269641,-0.000257702,3347,-5.59703,-0.993429,-0.00138183,0.0192575,0.00607784,0.00294873,0,0.00113045,0.140576,0.00251891,0.00389336,0.712899,2.83219,2.73311,5.51437,5.50034,5.5175,5.50377,-1.97933,1.10859,-68.7859,-68.7438,0.54749,11.0213,0.528339,11.0147
6.1,-5.59362,-0.994775,0.0149679,0.00497347,0.0272126,-0.000252986,3353,-5.5955,-0.993405,-0.00139934,0.0192668,0.00608235,0.00295164,0,0.00113089,0.141296,0.000460689,0.00323324,0.70469,2.80525,2.68602,5.45093,5.4371,5.45401,5.44048,-1.9981,1.09851,-67.9948,-67.9532,0.542284,10.8945,0.519234,10.888
6.11,-5.59221,-0.994777,0.0150035,0.00529333,0.027438,-0.000242005,3358,-5.59423,-0.993386,-0.00141913,0.0192746,0.00608612,0.00295407,0,0.00113136,0.140505,-0.00183961,0.00317303,0.714684,2.84681,2.74562,5.52815,5.51418,5.53135,5.51768,-1.99455,1.1679,-68.9593,-68.9162,0.550318,11.049,0.530757,11.0423
6.12,-5.59079,-0.994761,0.0150395,0.00560534,0.0276673,-0.000236783,3364,-5.5927,-0.993362,-0.00143324,0.0192839,0.00609064,0.00295699,0,0.00113185,0.140583,0.00267,0.00385651,0.712797,2.81369,2.72206,5.51352,5.49964,5.51671,5.50313,-2.00936,1.17523,-68.7771,-68.7341,0.543914,11.0198,0.526203,11.0132
6.13,-5.58937,-0.994758,0.0150723,0.00591744,0.0278995,-0.000232486,3370,-5.59117,-0.993339,-0.00144937,0.0192932,0.00609516,0.00295991,0,0.00113237,0.141302,0.000608382,0.00319484,0.704625,2.78706,2.67768,5.45035,5.43669,5.45349,5.44012,-2.02518,1.16476,-67.9893,-67.947,0.538768,10.8936,0.517622,10.887
6.14,-5.58795,-0.994758,0.0151075,0.00622362,0.0281087,-0.000221923,3375,-5.5899,-0.993319,-0.0014678,0.0193009,0.00609893,0.00296235,0,0.00113292,0.140503,-0.00169781,0.00313263,0.714739,2.82843,2.7364,5.52851,5.5147,5.53176,5.51825,-2.02236,1.23442,-68.9655,-68.9216,0.546765,11.05,0.528974,11.0432
6.15,-5.58653,-0.994741,0.0151431,0.00652222,0.028323,-0.000217121,3381,-5.58837,-0.993296,-0.00148056,0.0193103,0.00610346,0.00296527,0,0.00113348,0.140603,0.00281614,0.00381871,0.712529,2.79266,2.71038,5.51138,5.49767,5.51463,5.50121,-2.03666,1.2391,-68.7521,-68.7084,0.53985,11.0158,0.523945,11.009
6.16,-5.58511,-0.994737,0.0151755,0.00681815,0.0285292,-0.000208333,3386,-5.5871,-0.993276,-0.00149537,0.019318,0.00610724,0.00296771,0,0.00113407,0.14132,0.000750322,0.00315654,0.704421,2.76989,2.65224,5.4487,5.4352,5.45191,5.43869,-2.05044,1.23027,-67.9705,-67.9275,0.535449,10.8906,0.512705,10.8839
6.17,-5.58369,-0.994735,0.0152103,0.00710935,0.0287339,-0.000203108,3392,-5.58557,-0.993253,-0.0015125,0.0193274,0.00611177,0.00297064,0,0.00113468,0.140519,-0.00156238,0.00309263,0.714586,2.8126,2.72543,5.52725,5.51361,5.53057,5.51721,-2.04786,1.3,-68.9516,-68.907,0.543705,11.0478,0.526853,11.0409
6.18,-5.58227,-0.994717,0.0152455,0.00739163,0.0289225,-0.000193817,3397,-5.5843,-0.993233,-0.00152399,0.0193351,0.00611555,0.00297309,0,0.00113531,0.140589,0.00295448,0.00378083,0.712683,2.77632,2.68679,5.51249,5.49894,5.51579,5.50253,-2.06087,1.30497,-68.7677,-68.7233,0.53669,11.0183,0.519384,11.0114
6.19,-5.58085,-0.994711,0.0152776,0.00767569,0.0291253,-0.000190384,3403,-5.58277,-0.993209,-0.00153753,0.0193445,0.0061201,0.00297602,0,0.00113596,0.141302,0.000885569,0.00311684,0.70464,2.74397,2.63978,5.45033,5.43699,5.45358,5.44051,-2.07544,1.29026,-67.9924,-67.9487,0.530438,10.8941,0.510297,10.8873
6.2,-5.57944,-0.994708,0.0153119,0.00795382,0.0293154,-0.000185598,3409,-5.58125,-0.993186,-0.00155343,0.0193538,0.00612464,0.00297896,0,0.00113664,0.140496,-0.00143332,0.00305075,0.714898,2.78683,2.71668,5.52958,5.5161,5.53294,5.51975,-2.07136,1.36039,-68.9822,-68.9371,0.538723,11.0527,0.525161,11.0457
6.21,-5.57802,-0.994688,0.0153467,0.00822249,0.0294897,-0.000176736,3414,-5.57997,-0.993166,-0.00156369,0.0193616,0.00612843,0.00298142,0,0.00113732,0.140605,0.00308921,0.00374106,0.712473,2.75151,2.67749,5.51079,5.49741,5.51413,5.50103,-2.08249,1.36384,-68.748,-68.7031,0.531896,11.0152,0.517586,11.0082
6.22,-5.5766,-0.994682,0.0153783,0.00848834,0.0296773,-0.000173744,3420,-5.57845,-0.993142,-0.00157603,0.019371,0.00613298,0.00298436,0,0.00113803,0.141315,0.00101508,0.00307849,0.704493,2.73207,2.63302,5.4491,5.43593,5.4524,5.4395,-2.09425,1.35446,-67.9788,-67.9345,0.528137,10.8919,0.508989,10.885
6.23,-5.57518,-0.994678,0.0154123,0.00874722,0.0298427,-0.000164454,3425,-5.57718,-0.993122,-0.00159076,0.0193788,0.00613678,0.00298682,0,0.00113876,0.140529,-0.00131106,0.00301165,0.714533,2.77631,2.69346,5.52668,5.51337,5.53009,5.51706,-2.09056,1.42425,-68.9476,-68.9019,0.536689,11.0471,0.520674,11.04
6.24,-5.57376,-0.994657,0.0154467,0.0089964,0.0300124,-0.000160932,3431,-5.57565,-0.993098,-0.00159988,0.0193881,0.00614134,0.00298977,0,0.0011395,0.14063,0.00321496,0.00370585,0.712154,2.74619,2.67204,5.50824,5.49503,5.51163,5.49869,-2.09938,1.42845,-68.7178,-68.6723,0.530866,11.0103,0.516533,11.0033
6.25,-5.57234,-0.994649,0.0154779,0.00924374,0.0301752,-0.000153426,3436,-5.57438,-0.993079,-0.00161109,0.019396,0.00614514,0.00299223,0,0.00114025,0.141336,0.0011368,0.00304196,0.70424,2.72008,2.61348,5.44707,5.43406,5.45041,5.43767,-2.11004,1.41493,-67.9549,-67.91,0.52582,10.8881,0.505212,10.8811
6.26,-5.57092,-0.994643,0.0155115,0.00948641,0.0303369,-0.000149473,3442,-5.57286,-0.993055,-0.00162473,0.0194053,0.0061497,0.00299518,0,0.00114102,0.140541,-0.0011958,0.00297297,0.714418,2.76187,2.68727,5.52571,5.51256,5.52916,5.51628,-2.10764,1.48247,-68.937,-68.8907,0.533897,11.0454,0.519477,11.0383
6.27,-5.5695,-0.994621,0.0155455,0.00972025,0.0304934,-0.00014636,3448,-5.57133,-0.993031,-0.00163278,0.0194147,0.00615427,0.00299814,0,0.00114181,0.140644,0.00333395,0.00367016,0.711964,2.72832,2.66607,5.50669,5.49364,5.51012,5.49733,-2.11556,1.48374,-68.6999,-68.6539,0.527413,11.0075,0.515379,11.0003
6.28,-5.56808,-0.994612,0.0155763,0.00995251,0.0306433,-0.000139261,3453,-5.57006,-0.993011,-0.00164294,0.0194225,0.00615808,0.00300061,0,0.00114261,0.141349,0.00125176,0.00300598,0.704083,2.7016,2.60604,5.44577,5.43292,5.44915,5.43656,-2.12597,1.46883,-67.9402,-67.8949,0.522247,10.8857,0.503773,10.8787
6.29,-5.56666,-0.994606,0.0156095,0.0101802,0.0307927,-0.000135711,3459,-5.56854,-0.992987,-0.00165556,0.0194319,0.00616266,0.00300358,0,0.00114342,0.14055,-0.00108703,0.0029356,0.71434,2.7437,2.67927,5.52503,5.51204,5.52851,5.51578,-2.12418,1.53612,-68.9299,-68.8832,0.530386,11.0443,0.51793,11.0371
6.3,-5.56524,-0.994582,0.0156431,0.0103982,0.0309278,-0.000128057,3464,-5.56727,-0.992967,-0.00166259,0.0194397,0.00616647,0.00300605,0,0.00114425,0.140656,0.00344644,0.0036364,0.711808,2.70992,2.63938,5.5054,5.49251,5.50887,5.49623,-2.13307,1.53654,-68.6852,-68.6388,0.523856,11.0051,0.51022,10.9979
6.31,-5.56382,-0.994572,0.0156736,0.0106157,0.0310775,-0.000126285,3470,-5.56574,-0.992943,-0.00167177,0.0194491,0.00617106,0.00300902,0,0.00114508,0.141356,0.00135971,0.00297264,0.704011,2.68488,2.59422,5.44514,5.43243,5.44855,5.4361,-2.14258,1.52113,-67.9335,-67.8878,0.519015,10.8847,0.501488,10.8776
6.32,-5.5624,-0.994565,0.0157064,0.0108277,0.0312157,-0.000123118,3476,-5.56422,-0.992918,-0.00168342,0.0194585,0.00617564,0.00301199,0,0.00114593,0.140552,-0.000985102,0.00290058,0.714341,2.72801,2.67111,5.52496,5.51211,5.52847,5.51589,-2.13927,1.5885,-68.9303,-68.8832,0.527353,11.0444,0.516353,11.0371
6.33,-5.56098,-0.99454,0.0157397,0.0110308,0.0313388,-0.00011584,3481,-5.56295,-0.992898,-0.00168952,0.0194664,0.00617946,0.00301447,0,0.00114679,0.140661,0.00355226,0.00360368,0.711722,2.69318,2.63366,5.50466,5.49191,5.50816,5.49566,-2.14619,1.58711,-68.6773,-68.6305,0.52062,11.0038,0.509114,10.9966
6.34,-5.55956,-0.994529,0.0157697,0.0112332,0.0314768,-0.00011445,3487,-5.56143,-0.992874,-0.00169777,0.0194758,0.00618406,0.00301745,0,0.00114766,0.141359,0.00146126,0.00293993,0.70397,2.66865,2.58832,5.44475,5.43218,5.44819,5.43587,-2.15502,1.57085,-67.9299,-67.8838,0.515877,10.8841,0.500348,10.8769
6.35,-5.55814,-0.994521,0.0158022,0.0114296,0.0315933,-0.000106709,3492,-5.56016,-0.992854,-0.00170853,0.0194836,0.00618789,0.00301993,0,0.00114854,0.140569,-0.000890282,0.00286714,0.714158,2.71157,2.64902,5.52347,5.51077,5.52702,5.51457,-2.15219,1.63733,-68.913,-68.8656,0.524173,11.0416,0.512083,11.0342
6.36,-5.55672,-0.994495,0.0158351,0.011617,0.0317152,-0.000104729,3498,-5.55864,-0.99283,-0.00171375,0.0194931,0.00619248,0.00302292,0,0.00114943,0.140682,0.00365168,0.00357374,0.711463,2.68179,2.62869,5.50259,5.48998,5.50611,5.49375,-2.15707,1.63651,-68.6526,-68.6055,0.518418,10.9999,0.508153,10.9926
6.37,-5.5553,-0.994483,0.0158649,0.0118034,0.0318414,-0.000103695,3504,-5.55712,-0.992805,-0.00172115,0.0195025,0.00619709,0.00302591,0,0.00115033,0.141381,0.00155632,0.00290973,0.703707,2.65757,2.58632,5.44264,5.43022,5.44611,5.43393,-2.16366,1.61903,-67.9048,-67.8584,0.513736,10.88,0.499962,10.8729
6.38,-5.55388,-0.994474,0.015897,0.0119841,0.0319464,-9.62993e-05,3509,-5.55585,-0.992785,-0.00173108,0.0195104,0.00620092,0.0030284,0,0.00115124,0.140589,-0.000801428,0.0028353,0.713941,2.70004,2.64622,5.52172,5.50916,5.52529,5.51297,-2.16159,1.68428,-68.8923,-68.8446,0.521946,11.0383,0.511542,11.0309
6.39,-5.55246,-0.994448,0.0159296,0.0121565,0.0320577,-9.4667e-05,3515,-5.55433,-0.992761,-0.00173549,0.0195198,0.00620553,0.00303139,0,0.00115216,0.140685,0.00374423,0.00354504,0.711408,2.6694,2.6241,5.50209,5.48962,5.50564,5.49341,-2.16734,1.68221,-68.6476,-68.6002,0.516023,10.9991,0.507266,10.9917
6.4,-5.55104,-0.994435,0.015959,0.0123292,0.0321647,-8.90307e-05,3520,-5.55306,-0.99274,-0.0017421,0.0195277,0.00620938,0.00303389,0,0.00115308,0.141377,0.00164443,0.00288091,0.703768,2.63958,2.56163,5.44305,5.43075,5.44654,5.43448,-2.17628,1.66161,-67.9109,-67.8642,0.510258,10.881,0.49519,10.8738
6.41,-5.54962,-0.994425,0.0159908,0.0124976,0.0322719,-8.6914e-05,3526,-5.55154,-0.992716,-0.00175127,0.0195371,0.00621399,0.00303688,0,0.00115401,0.140571,-0.000718843,0.00280547,0.71418,2.68294,2.63611,5.52351,5.51107,5.5271,5.5149,-2.1749,1.72668,-68.9156,-68.8676,0.51864,11.042,0.509586,11.0346
6.42,-5.5482,-0.994397,0.0160231,0.0126578,0.0323749,-8.56063e-05,3532,-5.55002,-0.992691,-0.00175493,0.0195466,0.00621861,0.00303989,0,0.00115495,0.140681,0.0038309,0.00351741,0.711439,2.65117,2.61674,5.50227,5.48991,5.50583,5.49372,-2.17829,1.72271,-68.6507,-68.603,0.512498,10.9995,0.505843,10.9922
6.43,-5.54678,-0.994383,0.0160522,0.012817,0.0324722,-8.02932e-05,3537,-5.54876,-0.992671,-0.0017608,0.0195544,0.00622246,0.00304239,0,0.00115589,0.141377,0.00172718,0.0028537,0.703759,2.62554,2.55767,5.44292,5.43074,5.44643,5.43448,-2.18468,1.70306,-67.9102,-67.8634,0.507544,10.8809,0.494424,10.8737
6.44,-5.54537,-0.994373,0.0160837,0.0129716,0.0325696,-7.84894e-05,3543,-5.54724,-0.992646,-0.00176927,0.0195639,0.00622709,0.0030454,0,0.00115684,0.140585,-0.000642609,0.00277772,0.714023,2.67106,2.63325,5.52222,5.50991,5.52583,5.51375,-2.18248,1.76781,-68.9006,-68.8524,0.516343,11.0396,0.509034,11.0321
6.45,-5.54394,-0.994345,0.0161158,0.0131161,0.0326522,-7.25271e-05,3548,-5.54597,-0.992626,-0.00177224,0.0195718,0.00623095,0.0030479,0,0.0011578,0.140709,0.00391201,0.00349365,0.711091,2.64229,2.59939,5.49951,5.48728,5.5031,5.4911,-2.1847,1.76396,-68.6173,-68.5695,0.510782,10.9942,0.502489,10.9868
6.46,-5.54252,-0.99433,0.0161446,0.0132606,0.0327504,-7.24627e-05,3554,-5.54445,-0.992601,-0.00177744,0.0195812,0.00623558,0.00305092,0,0.00115875,0.141398,0.00180364,0.00283016,0.703506,2.61947,2.55559,5.4409,5.42883,5.44443,5.4326,-2.1905,1.74401,-67.886,-67.8389,0.506371,10.877,0.494022,10.8697
6.47,-5.5411,-0.994318,0.0161758,0.0134006,0.0328384,-7.09459e-05,3560,-5.54293,-0.992576,-0.00178527,0.0195907,0.00624021,0.00305393,0,0.00115972,0.140597,-0.000571845,0.00275184,0.713898,2.66392,2.63269,5.5212,5.50899,5.52483,5.51285,-2.18819,1.80742,-68.8887,-68.8403,0.514964,11.0377,0.508927,11.0302
6.48,-5.53968,-0.99429,0.0162076,0.0135321,0.0329122,-6.52769e-05,3565,-5.54167,-0.992556,-0.0017876,0.0195986,0.00624408,0.00305645,0,0.00116069,0.140716,0.00398713,0.00346992,0.710991,2.63208,2.59701,5.49868,5.48656,5.50229,5.49039,-2.19116,1.80087,-68.6078,-68.5597,0.508808,10.9927,0.502028,10.9852
6.49,-5.53826,-0.994274,0.0162361,0.013665,0.0330021,-6.54959e-05,3571,-5.54015,-0.992531,-0.0017922,0.0196081,0.00624872,0.00305947,0,0.00116166,0.141401,0.00187384,0.00280771,0.703481,2.60633,2.55221,5.44064,5.42868,5.44419,5.43246,-2.19729,1.77859,-67.8837,-67.8363,0.503831,10.8766,0.493369,10.8693
6.5,-5.53684,-0.994262,0.0162671,0.013793,0.0330721,-5.92868e-05,3576,-5.53889,-0.99251,-0.00179943,0.019616,0.0062526,0.00306199,0,0.00116265,0.140599,-0.000506895,0.00272805,0.713892,2.64985,2.61307,5.5211,5.50899,5.52474,5.51286,-2.19591,1.84128,-68.8882,-68.8397,0.512244,11.0376,0.505133,11.0301
6.51,-5.53542,-0.994233,0.0162986,0.0139137,0.0331491,-5.88252e-05,3582,-5.53737,-0.992485,-0.0018012,0.0196255,0.00625724,0.00306502,0,0.00116363,0.140729,0.0040562,0.00345052,0.710821,2.62013,2.59254,5.49732,5.4853,5.50094,5.48914,-2.19784,1.83388,-68.5915,-68.5433,0.506499,10.9901,0.501164,10.9826
6.52,-5.534,-0.994217,0.0163269,0.0140341,0.0332314,-5.93027e-05,3588,-5.53585,-0.992461,-0.00180524,0.019635,0.0062619,0.00306805,0,0.00116461,0.141414,0.0019395,0.00278694,0.703321,2.59781,2.55098,5.43936,5.42749,5.44292,5.43128,-2.20186,1.8123,-67.8684,-67.8209,0.502184,10.8742,0.49313,10.8668
6.53,-5.53258,-0.994204,0.0163576,0.0141501,0.0332935,-5.33425e-05,3593,-5.53459,-0.99244,-0.00181194,0.0196429,0.00626578,0.00307057,0,0.0011656,0.140604,-0.000446556,0.00270641,0.713842,2.64201,2.61183,5.52066,5.50864,5.52432,5.51253,-2.20097,1.87464,-68.8835,-68.8347,0.510727,11.0368,0.504893,11.0293
6.54,-5.53116,-0.994174,0.016389,0.0142596,0.0333637,-5.31233e-05,3599,-5.53307,-0.992415,-0.00181318,0.0196524,0.00627044,0.00307361,0,0.00116659,0.140747,0.00412119,0.00343168,0.71059,2.60945,2.5893,5.49548,5.48355,5.49911,5.4874,-2.20317,1.86426,-68.5693,-68.5209,0.504434,10.9865,0.500538,10.979
6.55,-5.52974,-0.994157,0.016417,0.0143683,0.0334391,-5.38411e-05,3605,-5.53155,-0.99239,-0.0018167,0.0196619,0.0062751,0.00307665,0,0.00116758,0.141426,0.00199964,0.0027689,0.703171,2.58995,2.54821,5.43815,5.42637,5.44173,5.43017,-2.2067,1.84325,-67.854,-67.8064,0.500664,10.8719,0.492594,10.8645
6.56,-5.52832,-0.994144,0.0164475,0.014473,0.033495,-4.81038e-05,3610,-5.53029,-0.992369,-0.00182292,0.0196699,0.00627899,0.00307918,0,0.00116858,0.140615,-0.000391558,0.00268721,0.713723,2.63424,2.60799,5.5197,5.50777,5.52337,5.51166,-2.20657,1.90483,-68.8721,-68.8232,0.509226,11.035,0.50415,11.0275
6.57,-5.5269,-0.994113,0.0164787,0.0145716,0.0335593,-4.81044e-05,3616,-5.52878,-0.992344,-0.00182369,0.0196794,0.00628366,0.00308222,0,0.00116958,0.140751,0.00418012,0.00341576,0.710524,2.6026,2.58484,5.49493,5.48308,5.49857,5.48694,-2.20894,1.89409,-68.5631,-68.5146,0.50311,10.9855,0.499675,10.978
6.58,-5.52548,-0.994096,0.0165065,0.0146701,0.0336192,-4.40662e-05,3621,-5.52751,-0.992323,-0.00182676,0.0196873,0.00628755,0.00308476,0,0.00117058,0.141429,0.00205505,0.00275284,0.703141,2.57896,2.52662,5.43788,5.42618,5.44147,5.42998,-2.21342,1.87075,-67.8513,-67.8034,0.498539,10.8715,0.488421,10.8641
6.59,-5.52406,-0.994082,0.0165368,0.0147658,0.0336805,-4.35028e-05,3627,-5.526,-0.992298,-0.00183254,0.0196969,0.00629223,0.00308781,0,0.00117158,0.140617,-0.000341248,0.00267024,0.713711,2.62429,2.60222,5.51956,5.50771,5.52325,5.51161,-2.21296,1.93176,-68.8711,-68.822,0.507303,11.0349,0.503036,11.0273
6.6,-5.52264,-0.994051,0.0165678,0.0148549,0.0337387,-4.37019e-05,3633,-5.52448,-0.992273,-0.00183288,0.0197064,0.00629691,0.00309087,0,0.00117259,0.140757,0.00423526,0.00340101,0.710439,2.5939,2.58388,5.49423,5.48246,5.49789,5.48633,-2.21249,1.92068,-68.555,-68.5063,0.501426,10.9842,0.499491,10.9767
6.61,-5.52122,-0.994033,0.0165955,0.0149437,0.0337922,-3.98596e-05,3638,-5.52322,-0.992252,-0.00183553,0.0197143,0.00630081,0.00309341,0,0.00117359,0.141433,0.00210622,0.0027381,0.703089,2.57119,2.52622,5.43744,5.4258,5.44104,5.42962,-2.21647,1.89697,-67.8463,-67.7983,0.497037,10.8707,0.488345,10.8632
6.62,-5.5198,-0.994019,0.0166256,0.01503,0.0338475,-3.94867e-05,3644,-5.52171,-0.992226,-0.00184092,0.0197239,0.0063055,0.00309647,0,0.0011746,0.140621,-0.000295004,0.0026544,0.713676,2.61705,2.60115,5.51926,5.50747,5.52296,5.51138,-2.21656,1.95744,-68.8679,-68.8187,0.505903,11.0343,0.502828,11.0267
6.63,-5.51838,-0.993987,0.0166564,0.0151097,0.0339001,-3.98686e-05,3650,-5.52019,-0.992201,-0.00184087,0.0197334,0.00631019,0.00309953,0,0.0011756,0.140775,0.00428695,0.00338797,0.710218,2.58653,2.5819,5.49249,5.48078,5.49616,5.48466,-2.21579,1.94486,-68.5338,-68.485,0.500003,10.9808,0.499108,10.9733
6.64,-5.51696,-0.993969,0.0166839,0.0151884,0.033948,-3.62024e-05,3655,-5.51893,-0.99218,-0.00184314,0.0197414,0.0063141,0.00310209,0,0.00117661,0.141448,0.00215328,0.00272581,0.702912,2.56709,2.52504,5.43603,5.42446,5.43965,5.42829,-2.21912,1.92192,-67.8293,-67.7812,0.496244,10.8679,0.488117,10.8605
