t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
63.61,1.62139,0.653118,0.217782,-0.0213465,-0.111228,-0.00591133,73347,1.62022,0.649506,0.00332032,-0.134746,0.0938264,-0.0647602,0,0.00195128,0.131759,0.0192851,-0.0135886,0.806095,-5.10625,6.60635,5.2956,5.34916,5.37226,5.43203,7.5321,-7.06254,-66.9431,-65.9166,-0.5166,10.8043,0.668364,10.6448
63.62,1.62267,0.653378,0.217647,-0.0213054,-0.111002,-0.00586119,73360,1.62157,0.649811,0.00328429,-0.134617,0.0937373,-0.0647919,0,0.00195149,0.132235,0.0223261,-0.0132895,0.793212,-5.01289,6.56242,5.21111,5.26365,5.2861,5.34473,7.40334,-6.93228,-65.8681,-64.8639,-0.507154,10.6308,0.66392,10.4748
63.63,1.62396,0.65363,0.217519,-0.0212674,-0.110765,-0.00581866,73372,1.62281,0.650092,0.00325117,-0.134498,0.093655,-0.0648205,0,0.0019517,0.131238,0.0195412,-0.0125115,0.811555,-4.92464,6.45169,5.33173,5.38534,5.40808,5.46787,7.54128,-7.08388,-67.3867,-66.3643,-0.498226,10.876,0.652717,10.7171
63.64,1.62524,0.653894,0.217397,-0.0212355,-0.110556,-0.00577018,73384,1.62405,0.650373,0.00322086,-0.134379,0.0935725,-0.0648486,0,0.0019519,0.132232,0.0221272,-0.0121344,0.793672,-4.84655,6.38587,5.21436,5.26665,5.28861,5.34689,7.36243,-6.90938,-65.8965,-64.9025,-0.490326,10.6355,0.646058,10.481
63.65,1.62652,0.654144,0.217276,-0.0211854,-0.110379,-0.00570529,73397,1.62539,0.650678,0.00318641,-0.13425,0.0934831,-0.0648784,0,0.00195209,0.131315,0.0193763,-0.0120013,0.810988,-4.79385,6.2688,5.32817,5.38146,5.40379,5.46318,7.50848,-7.06371,-67.3305,-66.3182,-0.484994,10.867,0.634215,10.7096
63.66,1.6278,0.654404,0.217154,-0.0211338,-0.11018,-0.00565561,73409,1.62663,0.650959,0.00315353,-0.134131,0.0934005,-0.0649054,0,0.00195228,0.132138,0.0217116,-0.0121596,0.795721,-4.70781,6.19832,5.22789,5.28005,5.30169,5.3598,7.35176,-6.9128,-66.0571,-65.0692,-0.476289,10.6615,0.627084,10.5079
63.67,1.62908,0.65465,0.217038,-0.0210662,-0.109995,-0.00560222,73421,1.62787,0.65124,0.00311624,-0.134012,0.0933179,-0.0649318,0,0.00195246,0.131133,0.0186638,-0.0113335,0.81477,-4.63512,6.16364,5.35325,5.40653,5.42858,5.48793,7.52928,-7.07774,-67.6371,-66.6289,-0.468935,10.9165,0.623575,10.7598
63.68,1.63036,0.654904,0.216924,-0.0209997,-0.109857,-0.00553126,73434,1.62922,0.651545,0.00307848,-0.133883,0.0932283,-0.0649598,0,0.00195264,0.132246,0.0209073,-0.0113688,0.796319,-4.52996,6.07847,5.23212,5.28408,5.30536,5.36322,7.35551,-6.89623,-66.1007,-65.1205,-0.458296,10.6686,0.614959,10.5162
63.69,1.63163,0.655148,0.216812,-0.0209252,-0.109698,-0.00547275,73446,1.63046,0.651826,0.00303851,-0.133765,0.0931455,-0.064985,0,0.00195281,0.130875,0.0183972,-0.0110067,0.818377,-4.44139,6.00198,5.37712,5.43041,5.45217,5.5115,7.54634,-7.08548,-67.9289,-66.9246,-0.449335,10.9637,0.60722,10.8075
63.7,1.63291,0.655406,0.216679,-0.0208639,-0.109522,-0.00543106,73458,1.63171,0.652106,0.00300575,-0.133646,0.0930626,-0.0650098,0,0.00195297,0.131429,0.0207597,-0.0132653,0.806225,-4.34664,5.96246,5.29703,5.34943,5.37062,5.42894,7.42285,-6.96168,-66.9116,-65.9269,-0.43975,10.7996,0.603222,10.6465
63.71,1.63419,0.655657,0.216545,-0.020801,-0.10934,-0.0053946,73470,1.63295,0.652387,0.002972,-0.133527,0.0929796,-0.065034,0,0.00195313,0.131298,0.019814,-0.0129308,0.809992,-4.2591,5.95305,5.32189,5.37443,5.39555,5.45401,7.45145,-6.9841,-67.2213,-66.2357,-0.430893,10.8496,0.60227,10.6963
63.72,1.63546,0.655914,0.216418,-0.0207422,-0.109223,-0.00533747,73483,1.6343,0.652691,0.00293935,-0.133399,0.0928897,-0.0650596,0,0.00195329,0.131683,0.0217049,-0.0127772,0.800958,-4.1665,5.95831,5.26275,5.31461,5.33529,5.39298,7.39116,-6.88832,-66.4697,-65.4993,-0.421525,10.7283,0.602802,10.5774
63.73,1.63674,0.656164,0.216292,-0.0206812,-0.10908,-0.00529337,73495,1.63554,0.652972,0.00290687,-0.13328,0.0928066,-0.0650827,0,0.00195344,0.131173,0.0198833,-0.0124308,0.811251,-4.08925,5.8673,5.33038,5.38282,5.40365,5.46198,7.45766,-6.97285,-67.3205,-66.3404,-0.413709,10.8656,0.593595,10.7132
63.74,1.63801,0.656423,0.216163,-0.0206249,-0.108943,-0.00525132,73507,1.63679,0.653252,0.00287671,-0.133162,0.0927234,-0.0651053,0,0.00195358,0.130465,0.0219969,-0.0128917,0.814554,-4.01109,5.81255,5.35205,5.40461,5.42537,5.48383,7.4741,-6.99211,-67.5903,-66.6093,-0.405802,10.9092,0.588055,10.7567
63.75,1.63928,0.656681,0.216025,-0.020574,-0.108798,-0.00521772,73519,1.63804,0.653532,0.00284912,-0.133043,0.0926402,-0.0651273,0,0.00195372,0.130306,0.0220696,-0.0135204,0.816233,-3.93755,5.79767,5.36304,5.41563,5.43628,5.49475,7.48424,-6.9965,-67.7253,-66.7456,-0.398362,10.931,0.586551,10.7787
63.76,1.64055,0.656933,0.215894,-0.0205184,-0.108667,-0.00517932,73531,1.63929,0.653813,0.00281916,-0.132925,0.0925569,-0.0651488,0,0.00195386,0.131019,0.0207965,-0.012841,0.810831,-3.84868,5.78254,5.32772,5.37988,5.40021,5.4582,7.43234,-6.93587,-67.2753,-66.3056,-0.389371,10.8584,0.58502,10.7076
63.77,1.64182,0.657189,0.215759,-0.0204644,-0.108549,-0.00514194,73543,1.64053,0.654093,0.00279063,-0.132806,0.0924736,-0.0651698,0,0.00195399,0.130762,0.0205861,-0.0138641,0.814336,-3.77997,5.80718,5.35071,5.40302,5.42333,5.48147,7.47683,-6.95921,-67.5625,-66.5912,-0.38242,10.9048,0.587512,10.7537
63.78,1.64309,0.657445,0.215626,-0.0204147,-0.108446,-0.00509237,73556,1.64189,0.654397,0.00276326,-0.132678,0.0923832,-0.065192,0,0.00195412,0.130734,0.0200501,-0.0129524,0.815908,-3.71087,5.68299,5.36112,5.41346,5.43367,5.49183,7.46114,-6.96526,-67.6907,-66.7203,-0.375429,10.9255,0.574948,10.7746
63.79,1.64437,0.657703,0.215483,-0.0203637,-0.108317,-0.00506228,73568,1.64314,0.654677,0.00273641,-0.13256,0.0922997,-0.0652119,0,0.00195424,0.130703,0.0206857,-0.0145006,0.814754,-3.63608,5.67301,5.35334,5.40553,5.42558,5.48356,7.44392,-6.94511,-67.5889,-66.6228,-0.367862,10.9091,0.573938,10.7589
63.8,1.64564,0.657963,0.215331,-0.0203163,-0.108162,-0.00504385,73580,1.64439,0.654957,0.002712,-0.132442,0.0922161,-0.0652313,0,0.00195436,0.130658,0.0207878,-0.0151707,0.815023,-3.56755,5.68546,5.35504,5.40717,5.42708,5.48498,7.43809,-6.93784,-67.6068,-66.6433,-0.360929,10.9121,0.575198,10.7622
63.81,1.64691,0.658222,0.215177,-0.0202693,-0.10801,-0.00502812,73592,1.64564,0.655236,0.00268794,-0.132324,0.0921325,-0.0652502,0,0.00195447,0.130641,0.0207792,-0.0152029,0.815226,-3.50025,5.72238,5.35642,5.4085,5.42828,5.48611,7.43827,-6.93057,-67.6212,-66.6602,-0.35412,10.9144,0.578933,10.7649
63.82,1.64818,0.658481,0.215023,-0.0202221,-0.107864,-0.005012,73604,1.64689,0.655516,0.00266383,-0.132205,0.0920488,-0.0652685,0,0.00195458,0.130633,0.0207512,-0.0151348,0.815364,-3.43347,5.75134,5.35739,5.4094,5.42907,5.48682,7.43507,-6.9236,-67.6303,-66.6717,-0.347364,10.9159,0.581863,10.7668
63.83,1.64945,0.658739,0.21487,-0.0201749,-0.107721,-0.00499542,73616,1.64814,0.655796,0.00263969,-0.132087,0.0919651,-0.0652864,0,0.00195469,0.130626,0.020726,-0.0150969,0.815494,-3.36695,5.76597,5.35827,5.41023,5.42978,5.48746,7.42676,-6.91706,-67.6385,-66.6823,-0.340634,10.9172,0.583343,10.7685
63.84,1.65071,0.658998,0.214717,-0.0201278,-0.107576,-0.00497865,73628,1.64939,0.656076,0.00261558,-0.131969,0.0918813,-0.0653038,0,0.0019548,0.130618,0.0207037,-0.0150764,0.815619,-3.30064,5.77378,5.35911,5.411,5.43044,5.48804,7.41603,-6.91054,-67.6461,-66.6922,-0.333926,10.9185,0.584134,10.7701
63.85,1.65198,0.659256,0.214564,-0.0200808,-0.10743,-0.00496177,73640,1.65065,0.656355,0.00259149,-0.131852,0.0917974,-0.0653206,0,0.0019549,0.130611,0.0206821,-0.015058,0.815729,-3.23361,5.78032,5.35985,5.41168,5.431,5.48852,7.40492,-6.90343,-67.6523,-66.7009,-0.327145,10.9195,0.584795,10.7715
63.86,1.65325,0.659514,0.214412,-0.0200356,-0.107311,-0.00493066,73653,1.65201,0.656658,0.00256744,-0.131724,0.0917065,-0.0653383,0,0.00195499,0.130606,0.0206606,-0.0150385,0.815821,-3.16954,5.74559,5.36047,5.41224,5.43143,5.48888,7.39299,-6.8961,-67.6571,-66.7082,-0.320662,10.9203,0.581281,10.7727
63.87,1.65463,0.65982,0.214244,-0.019997,-0.107167,-0.00491468,73666,1.65337,0.656961,0.00254755,-0.131596,0.0916155,-0.0653554,0,0.00195508,0.123535,0.0308103,-0.0150756,0.875212,-3.14009,5.74884,5.75073,5.8062,5.82681,5.88835,7.91563,-7.41093,-72.5816,-71.5643,-0.317682,11.7152,0.58161,11.5569
63.88,1.6558,0.66003,0.214107,-0.0199445,-0.107016,-0.00489657,73677,1.65452,0.657217,0.00251938,-0.131488,0.0915384,-0.0653694,0,0.00195517,0.131033,0.0206814,-0.0150169,0.81071,-3.00423,5.7864,5.32701,5.37832,5.39704,5.45395,7.33523,-6.82257,-67.2273,-66.2908,-0.303938,10.851,0.58541,10.7053
63.89,1.65707,0.660289,0.213954,-0.0199014,-0.106865,-0.00487991,73689,1.65577,0.657496,0.0024953,-0.131371,0.0914543,-0.0653843,0,0.00195526,0.131129,0.0207052,-0.015043,0.80951,-2.95846,5.76254,5.31906,5.37021,5.38884,5.44558,7.29982,-6.81345,-67.1245,-66.1912,-0.299308,10.8344,0.582996,10.6893
63.9,1.65835,0.660547,0.213802,-0.0198541,-0.106713,-0.00486289,73701,1.65703,0.657775,0.00247125,-0.131253,0.0913701,-0.0653986,0,0.00195534,0.131065,0.0206702,-0.0150102,0.81032,-2.89797,5.77561,5.32441,5.37554,5.39408,5.45078,7.29762,-6.81433,-67.189,-66.2573,-0.293188,10.8449,0.584318,10.6999
63.91,1.65962,0.660805,0.21365,-0.0198073,-0.106564,-0.00484567,73713,1.65829,0.658054,0.00244724,-0.131135,0.0912859,-0.0654124,0,0.00195541,0.131004,0.0206368,-0.0149851,0.811097,-2.83143,5.79015,5.32955,5.38066,5.39909,5.45576,7.29614,-6.81255,-67.2508,-66.3208,-0.286456,10.8549,0.585789,10.7102
63.92,1.66089,0.661062,0.213498,-0.0197606,-0.106415,-0.00482826,73725,1.65954,0.658333,0.00242326,-0.131018,0.0912016,-0.0654257,0,0.00195549,0.13095,0.0206052,-0.0149605,0.811785,-2.76505,5.79966,5.3341,5.38518,5.4035,5.46013,7.29215,-6.81011,-67.3051,-66.3769,-0.27974,10.8636,0.586752,10.7193
63.93,1.66217,0.66132,0.213347,-0.0197141,-0.106266,-0.00481069,73737,1.6608,0.658612,0.00239933,-0.1309,0.0911172,-0.0654386,0,0.00195556,0.130905,0.0205754,-0.0149355,0.812366,-2.6988,5.80507,5.33794,5.38899,5.4072,5.46378,7.28587,-6.80677,-67.3504,-66.4242,-0.273038,10.871,0.587299,10.7269
63.94,1.66344,0.661577,0.213195,-0.0196676,-0.106116,-0.00479293,73749,1.66206,0.658891,0.00237543,-0.130783,0.0910328,-0.065451,0,0.00195562,0.130866,0.0205467,-0.0149104,0.812873,-2.63267,5.80948,5.3413,5.39231,5.4104,5.46693,7.2788,-6.80269,-67.3896,-66.4655,-0.266348,10.8773,0.587745,10.7336
63.95,1.66471,0.661833,0.213045,-0.0196212,-0.105966,-0.004775,73761,1.66332,0.65917,0.00235157,-0.130665,0.0909484,-0.0654629,0,0.00195568,0.130833,0.0205191,-0.0148859,0.813318,-2.56665,5.81349,5.34424,5.39521,5.41319,5.46965,7.27126,-6.79798,-67.4236,-66.5016,-0.259668,10.8828,0.58815,10.7394
63.96,1.66598,0.66209,0.212894,-0.0195749,-0.105815,-0.00475689,73773,1.66458,0.659448,0.00232774,-0.130548,0.0908639,-0.0654743,0,0.00195574,0.130804,0.0204926,-0.0148618,0.813696,-2.50074,5.81688,5.34675,5.39766,5.41553,5.47193,7.26313,-6.79263,-67.4521,-66.5323,-0.253,10.8875,0.588494,10.7444
63.97,1.66725,0.662346,0.212743,-0.0195303,-0.105693,-0.00472458,73786,1.66595,0.65975,0.00230395,-0.130421,0.0907723,-0.0654861,0,0.0019558,0.13078,0.0204669,-0.0148382,0.81402,-2.43777,5.77864,5.3489,5.39977,5.41751,5.47384,7.25369,-6.78681,-67.476,-66.5586,-0.24663,10.8913,0.584625,10.7487
63.98,1.66852,0.662602,0.212593,-0.0194842,-0.105542,-0.00470615,73798,1.66721,0.660029,0.00228018,-0.130304,0.0906877,-0.0654965,0,0.00195585,0.13076,0.0204419,-0.0148149,0.8143,-2.37205,5.78317,5.35077,5.40158,5.4192,5.47546,7.24557,-6.78044,-67.4964,-66.5814,-0.23998,10.8947,0.585083,10.7524
63.99,1.6698,0.662858,0.212443,-0.0194381,-0.105393,-0.00468756,73810,1.66847,0.660307,0.00225644,-0.130186,0.090603,-0.0655064,0,0.0019559,0.130742,0.0204176,-0.0147928,0.814544,-2.30638,5.79294,5.35241,5.40316,5.42065,5.47684,7.23932,-6.77374,-67.5138,-66.6012,-0.233336,10.8975,0.586072,10.7556
64,1.67107,0.663113,0.212293,-0.0193921,-0.105246,-0.00466881,73822,1.66973,0.660585,0.00223273,-0.130069,0.0905183,-0.0655159,0,0.00195594,0.130728,0.0203939,-0.0147709,0.814752,-2.24083,5.7988,5.35381,5.4045,5.42187,5.47798,7.23143,-6.76689,-67.5283,-66.6182,-0.226704,10.8999,0.586665,10.7583
64.01,1.67234,0.663369,0.212144,-0.0193462,-0.105099,-0.00464991,73834,1.671,0.660863,0.00220905,-0.129952,0.0904335,-0.0655249,0,0.00195598,0.130716,0.0203707,-0.014749,0.814927,-2.1754,5.8012,5.35499,5.40561,5.42287,5.4789,7.22213,-6.75982,-67.54,-66.6323,-0.220085,10.9018,0.586907,10.7606
64.02,1.67361,0.663624,0.211994,-0.0193003,-0.104952,-0.00463085,73846,1.67226,0.661142,0.0021854,-0.129835,0.0903486,-0.0655334,0,0.00195601,0.130706,0.0203479,-0.0147271,0.815076,-2.11008,5.80232,5.356,5.40656,5.42369,5.47964,7.21232,-6.75252,-67.5496,-66.6443,-0.213476,10.9033,0.58702,10.7626
64.03,1.67488,0.663879,0.211845,-0.0192546,-0.104806,-0.00461165,73858,1.67353,0.66142,0.00216177,-0.129718,0.0902638,-0.0655414,0,0.00195605,0.130698,0.0203254,-0.0147053,0.815203,-2.04485,5.80302,5.35685,5.40735,5.42436,5.48023,7.20235,-6.74498,-67.5572,-66.6545,-0.206877,10.9046,0.587092,10.7642
64.04,1.67615,0.664133,0.211696,-0.0192089,-0.104659,-0.00459229,73870,1.67479,0.661698,0.00213816,-0.129601,0.0901788,-0.065549,0,0.00195607,0.130692,0.0203033,-0.0146836,0.81531,-1.97972,5.80345,5.35759,5.40802,5.4249,5.48069,7.19231,-6.73725,-67.5633,-66.6631,-0.200288,10.9056,0.587135,10.7656
64.05,1.67742,0.664388,0.211548,-0.0191632,-0.104512,-0.00457276,73882,1.67606,0.661976,0.00211458,-0.129485,0.0900939,-0.0655561,0,0.0019561,0.130686,0.0202813,-0.014657,0.815408,-1.91469,5.80349,5.35826,5.40862,5.42538,5.48109,7.18225,-6.72941,-67.5686,-66.671,-0.193709,10.9065,0.587139,10.7669
64.06,1.67869,0.664642,0.2114,-0.0191177,-0.104366,-0.00455301,73894,1.67733,0.662253,0.00209103,-0.129368,0.0900088,-0.0655628,0,0.00195612,0.130683,0.0202595,-0.0146308,0.815483,-1.84979,5.80307,5.35878,5.40907,5.42571,5.48133,7.17211,-6.72136,-67.572,-66.6769,-0.187143,10.907,0.587097,10.7679
64.07,1.67996,0.664896,0.211251,-0.0190722,-0.10422,-0.00453309,73906,1.67859,0.662531,0.00206751,-0.129251,0.0899238,-0.065569,0,0.00195614,0.13068,0.0202379,-0.0146083,0.815547,-1.78498,5.80204,5.35923,5.40945,5.42597,5.4815,7.16185,-6.71321,-67.5744,-66.682,-0.180586,10.9075,0.586992,10.7687
64.08,1.68123,0.66515,0.211104,-0.0190268,-0.104075,-0.004513,73918,1.67986,0.662809,0.00204401,-0.129134,0.0898386,-0.0655748,0,0.00195615,0.130678,0.0202167,-0.0145852,0.815601,-1.72027,5.80062,5.35961,5.40976,5.42615,5.4816,7.15157,-6.70497,-67.5761,-66.6862,-0.17404,10.9078,0.586849,10.7694
64.09,1.68251,0.665404,0.210956,-0.0189815,-0.10393,-0.00449273,73930,1.68113,0.663086,0.00202053,-0.129018,0.0897535,-0.06558,0,0.00195616,0.130677,0.0201956,-0.0145615,0.815644,-1.65567,5.79886,5.35992,5.41,5.42627,5.48163,7.14129,-6.69664,-67.5769,-66.6896,-0.167504,10.9079,0.586671,10.7699
64.1,1.68378,0.665658,0.210809,-0.0189362,-0.103786,-0.00447217,73942,1.6824,0.663364,0.00199709,-0.128901,0.0896683,-0.0655849,0,0.00195617,0.130676,0.0201737,-0.014514,0.815686,-1.59122,5.79641,5.36023,5.41024,5.42638,5.48166,7.1311,-6.68831,-67.5775,-66.6929,-0.160984,10.908,0.586423,10.7705
64.11,1.68505,0.665911,0.210662,-0.0188895,-0.103616,-0.00446509,73953,1.68356,0.663618,0.00197368,-0.128794,0.0895901,-0.0655889,0,0.00195617,0.130678,0.0201526,-0.0144708,0.815699,-1.52413,5.83402,5.36035,5.41029,5.42632,5.4815,7.12177,-6.67968,-67.576,-66.694,-0.154196,10.9078,0.590228,10.7706
64.12,1.68632,0.666164,0.210516,-0.0188444,-0.103474,-0.0044438,73965,1.68483,0.663896,0.00195029,-0.128678,0.0895048,-0.0655929,0,0.00195617,0.130678,0.0201309,-0.014445,0.815728,-1.45998,5.82832,5.36057,5.41044,5.42634,5.48143,7.11108,-6.6713,-67.5756,-66.6961,-0.147706,10.9078,0.589651,10.771
64.13,1.68759,0.666417,0.21037,-0.0187995,-0.103331,-0.00442225,73977,1.68611,0.664173,0.00192692,-0.128562,0.0894194,-0.0655964,0,0.00195616,0.130677,0.0201097,-0.0143968,0.815764,-1.39603,5.81525,5.36083,5.41062,5.4264,5.48141,7.09799,-6.66302,-67.5757,-66.6988,-0.141237,10.9078,0.588329,10.7715
64.14,1.68886,0.66667,0.210225,-0.0187547,-0.103189,-0.00439985,73989,1.68738,0.66445,0.00190363,-0.128445,0.0893341,-0.0655995,0,0.00195616,0.130678,0.0200923,-0.0142925,0.815777,-1.33241,5.8045,5.36095,5.41067,5.42633,5.48124,7.08661,-6.65436,-67.574,-66.6998,-0.1348,10.9076,0.587241,10.7716
64.15,1.69013,0.666923,0.210081,-0.0187104,-0.10305,-0.00437628,74001,1.68865,0.664727,0.00188044,-0.128329,0.0892486,-0.0656022,0,0.00195614,0.130671,0.0201157,-0.0141646,0.815796,-1.26934,5.79367,5.36112,5.41077,5.4263,5.48113,7.07668,-6.64572,-67.5731,-66.7015,-0.128419,10.9074,0.586146,10.7719
64.16,1.6914,0.667174,0.209939,-0.0186645,-0.102914,-0.00435098,74013,1.68992,0.665004,0.00185643,-0.128213,0.0891631,-0.0656044,0,0.00195613,0.130639,0.0198138,-0.0139106,0.816838,-1.20465,5.77523,5.36803,5.41767,5.43311,5.48791,7.07361,-6.646,-67.6571,-66.787,-0.121875,10.921,0.58428,10.7857
64.17,1.69267,0.667426,0.209799,-0.0186201,-0.102777,-0.00432403,74025,1.6912,0.665281,0.00183305,-0.128096,0.0890776,-0.0656061,0,0.00195611,0.130715,0.0196341,-0.0136888,0.816346,-1.14171,5.73123,5.36482,5.41436,5.42965,5.48433,7.05018,-6.63326,-67.6133,-66.7465,-0.115507,10.914,0.579829,10.7792
64.18,1.69395,0.667678,0.20966,-0.0185751,-0.102639,-0.00429611,74037,1.69247,0.665558,0.0018093,-0.12798,0.0889921,-0.0656075,0,0.00195609,0.130747,0.0196004,-0.0136757,0.816028,-1.07784,5.69741,5.36275,5.41219,5.42735,5.4819,7.03285,-6.62152,-67.5839,-66.7202,-0.109045,10.9092,0.576407,10.7749
64.19,1.69522,0.667929,0.209522,-0.0185296,-0.102499,-0.00426701,74049,1.69375,0.665835,0.0017852,-0.127864,0.0889064,-0.0656084,0,0.00195606,0.130637,0.0197475,-0.0136044,0.816957,-1.01373,5.66133,5.36889,5.4183,5.43334,5.48786,7.02635,-6.62004,-67.6578,-66.7959,-0.102559,10.9212,0.572757,10.7872
64.2,1.69649,0.668185,0.209382,-0.0184882,-0.102369,-0.00423916,74061,1.69502,0.666111,0.0017632,-0.127748,0.0888208,-0.0656088,0,0.00195603,0.130331,0.0215917,-0.0140611,0.816335,-0.954792,5.63597,5.36476,5.41405,5.42896,5.48334,7.01148,-6.60559,-67.6025,-66.744,-0.0965963,10.9123,0.570191,10.7788
64.21,1.69776,0.668431,0.209244,-0.0184396,-0.102231,-0.00421099,74073,1.6963,0.666388,0.00173764,-0.127632,0.0887351,-0.0656088,0,0.001956,0.130673,0.0194001,-0.0136489,0.8173,-0.886034,5.61044,5.37118,5.42046,5.43526,5.48962,7.00651,-6.60488,-67.6802,-66.8234,-0.0896401,10.9249,0.567609,10.7916
64.22,1.69903,0.668687,0.209105,-0.0183975,-0.102101,-0.00418192,74085,1.69758,0.666664,0.00171525,-0.127516,0.0886494,-0.0656084,0,0.00195596,0.130403,0.0217002,-0.0139651,0.815207,-0.825608,5.57598,5.3574,5.40648,5.42111,5.47523,6.97661,-6.5781,-67.5032,-66.6514,-0.0835267,10.8963,0.564122,10.7639
64.23,1.7003,0.668932,0.20897,-0.0183485,-0.101978,-0.00415114,74097,1.69885,0.666941,0.00168936,-0.127401,0.0885636,-0.0656076,0,0.00195592,0.130636,0.0196056,-0.0137287,0.81722,-0.756078,5.64174,5.37083,5.41995,5.4345,5.48867,7.0179,-6.58432,-67.6694,-66.8182,-0.0764924,10.9232,0.570775,10.7908
64.24,1.70158,0.669182,0.208833,-0.0183014,-0.101823,-0.00413594,74108,1.70003,0.667194,0.00166528,-0.127294,0.088485,-0.0656065,0,0.00195587,0.1307,0.0193512,-0.0133655,0.817031,-0.689075,5.59459,5.36957,5.41861,5.43305,5.48711,6.98264,-6.57575,-67.6506,-66.8019,-0.0697137,10.9202,0.566005,10.7882
64.25,1.70285,0.669437,0.208698,-0.0182589,-0.101713,-0.00410336,74120,1.7013,0.66747,0.00164245,-0.127179,0.0883991,-0.0656048,0,0.00195582,0.130297,0.0216329,-0.0134477,0.816565,-0.628453,5.58006,5.36656,5.4155,5.42981,5.48376,6.97745,-6.56304,-67.6097,-66.764,-0.0635806,10.9136,0.564535,10.7821
64.26,1.70412,0.669687,0.208565,-0.0182139,-0.101607,-0.00407041,74132,1.70258,0.667747,0.00161839,-0.127063,0.0883132,-0.0656028,0,0.00195577,0.13027,0.0216793,-0.0134743,0.816763,-0.564448,5.57615,5.36792,5.41681,5.43102,5.48489,6.98089,-6.55609,-67.6241,-66.7806,-0.0571052,10.9159,0.564139,10.7847
64.27,1.7054,0.66993,0.208434,-0.0181637,-0.101487,-0.00403528,74144,1.70386,0.668023,0.00159164,-0.126948,0.0882273,-0.0656003,0,0.00195571,0.130803,0.0193273,-0.0129187,0.815814,-0.493445,5.46959,5.36168,5.41044,5.42452,5.47825,6.93488,-6.54154,-67.5425,-66.7023,-0.0499218,10.9028,0.553359,10.7721
64.28,1.70667,0.670184,0.208303,-0.0181216,-0.101384,-0.00399963,74156,1.70515,0.668299,0.00156888,-0.126832,0.0881414,-0.0655974,0,0.00195565,0.1302,0.0216495,-0.0131285,0.817621,-0.434517,5.45223,5.3736,5.42239,5.43639,5.49015,6.95129,-6.54769,-67.6896,-66.8501,-0.0439601,10.9265,0.551602,10.796
64.29,1.70794,0.670427,0.208175,-0.0180712,-0.101275,-0.00396184,74168,1.70643,0.668575,0.00154189,-0.126716,0.0880554,-0.0655941,0,0.00195559,0.130755,0.0193855,-0.0127176,0.816217,-0.362733,5.39354,5.36442,5.41307,5.42693,5.48051,6.92244,-6.5283,-67.5712,-66.7355,-0.0366977,10.9074,0.545665,10.7775
64.3,1.70921,0.67068,0.208045,-0.0180282,-0.101183,-0.00392488,74180,1.70771,0.66885,0.0015186,-0.126601,0.0879694,-0.0655903,0,0.00195552,0.130023,0.0214215,-0.0130624,0.820199,-0.303241,5.38591,5.39062,5.43944,5.45327,5.50703,6.96149,-6.55285,-67.8986,-67.0611,-0.0306789,10.9603,0.544892,10.8301
64.31,1.71049,0.670922,0.207917,-0.0179761,-0.101085,-0.00388727,74192,1.70899,0.669126,0.0014908,-0.126486,0.0878833,-0.0655862,0,0.00195545,0.130779,0.0195131,-0.0127472,0.8156,-0.227482,5.3459,5.36045,5.40893,5.42258,5.47597,6.91168,-6.50744,-67.5159,-66.6854,-0.0230143,10.8985,0.540845,10.7694
64.32,1.71176,0.671174,0.207787,-0.0179308,-0.100978,-0.00386434,74203,1.71017,0.669379,0.00146718,-0.12638,0.0878044,-0.065582,0,0.00195537,0.129835,0.0212044,-0.0130277,0.82287,-0.165482,5.38335,5.40827,5.45713,5.47082,5.52462,6.97993,-6.56015,-68.116,-67.28,-0.0167418,10.9954,0.544633,10.8654
64.33,1.71304,0.671416,0.207659,-0.017877,-0.100889,-0.00382682,74215,1.71145,0.669655,0.0014386,-0.126265,0.0877183,-0.0655771,0,0.00195529,0.130822,0.0196605,-0.0127562,0.814725,-0.085963,5.3413,5.35479,5.4031,5.41655,5.46974,6.8987,-6.48627,-67.4398,-66.6142,-0.00869688,10.8863,0.54038,10.7579
64.34,1.71431,0.671667,0.207529,-0.0178326,-0.100817,-0.00379014,74227,1.71274,0.66993,0.00141463,-0.12615,0.0876321,-0.0655718,0,0.00195521,0.129668,0.0209876,-0.01299,0.825303,-0.0270359,5.33518,5.42434,5.47323,5.4868,5.54062,6.99164,-6.56722,-68.3139,-67.4791,-0.00273522,11.0274,0.53976,10.8976
64.35,1.71559,0.671908,0.207401,-0.0177772,-0.100733,-0.00375276,74239,1.71402,0.670206,0.00138525,-0.126034,0.0875459,-0.065566,0,0.00195512,0.130896,0.019816,-0.0127711,0.813471,0.0563716,5.29551,5.3466,5.39474,5.408,5.46098,6.87969,-6.46333,-67.3324,-66.5116,0.00570311,10.869,0.535746,10.7413
