t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
95.88,2.02374,0.729586,0.172625,0.00662795,-0.0572442,-0.00299688,76951,2.02178,0.730226,-0.000956743,-0.101712,0.0680469,-0.0570176,0,0.00246792,0.0921618,0.015775,-0.0109968,2.12972,46.4612,157.109,0,0,0,0,-2.43461,-30.0165,-82.0968,-78.9019,9.83125,15.121,33.2445,14.6207
95.89,2.02466,0.729743,0.172522,0.00667141,-0.0571154,-0.00300387,76959,2.02275,0.730396,-0.000960719,-0.101646,0.0679913,-0.0569787,0,0.00246776,0.0913289,0.0157738,-0.00878106,2.14615,46.6443,157.585,0,0,0,0,-2.25053,-30.1603,-83.8086,-80.5925,9.87,15.4026,33.3452,14.8991
95.9,2.02556,0.729903,0.172458,0.00666796,-0.0573201,-0.00298223,76966,2.02359,0.730545,-0.000960888,-0.101587,0.0679427,-0.0569447,0,0.0024676,0.0883583,0.0149422,-0.00826491,2.2075,46.5899,156.791,0,0,0,0,-1.62924,-30.76,-90.1926,-86.8915,9.8585,16.4531,33.1772,15.9362
95.91,2.02647,0.730058,0.172348,0.00671786,-0.0571845,-0.00298927,76974,2.02455,0.730715,-0.000965336,-0.101521,0.0678871,-0.0569058,0,0.00246745,0.0895921,0.0149801,-0.0106494,2.18304,46.7784,157.31,0,0,0,0,-1.85914,-30.5029,-87.6399,-84.3744,9.89837,16.0331,33.2869,15.5218
95.92,2.02737,0.730213,0.172257,0.00677905,-0.0570261,-0.00299775,76981,2.02539,0.730864,-0.00097082,-0.101463,0.0678385,-0.0568717,0,0.00246729,0.0884383,0.0148936,-0.00812984,2.20608,46.9875,157.873,0,0,0,0,-1.61149,-30.718,-90.0405,-86.744,9.94263,16.4281,33.4062,15.912
95.93,2.02828,0.730365,0.172163,0.00685108,-0.0570145,-0.00299019,76989,2.02635,0.731034,-0.000977725,-0.101397,0.067783,-0.0568327,0,0.00246713,0.08908,0.0148846,-0.00955597,2.19345,47.2503,157.937,0,0,0,0,-1.72733,-30.5804,-88.7214,-85.4437,9.99824,16.2111,33.4197,15.6979
95.94,2.02917,0.730521,0.172091,0.00688838,-0.0570164,-0.00298493,76996,2.02719,0.731183,-0.000981302,-0.101339,0.0677344,-0.0567985,0,0.00246698,0.0881377,0.0152834,-0.00414545,2.21072,47.3708,157.92,0,0,0,0,-1.54343,-30.7413,-90.5239,-87.2229,10.0237,16.5077,33.4162,15.9908
95.95,2.03008,0.730671,0.172035,0.00695373,-0.0574096,-0.00293683,77004,2.02815,0.731353,-0.0009889,-0.101273,0.0676789,-0.0567594,0,0.00246683,0.0901054,0.0146251,-0.00701876,2.17408,47.6407,156.54,0,0,0,0,-1.91472,-30.3701,-86.7052,-83.4563,10.0808,15.8794,33.124,15.3706
95.96,2.03088,0.730806,0.171951,0.00704352,-0.0572511,-0.00294268,77010,2.02888,0.73148,-0.000997159,-0.101223,0.0676373,-0.0567301,0,0.00246667,0.0893143,0.01483,-0.0095244,2.189,47.9573,157.112,0,0,0,0,-1.75148,-30.5063,-88.2529,-84.9842,10.1478,16.1341,33.2451,15.6223
95.97,2.03186,0.730971,0.171842,0.00712139,-0.0570638,-0.00295215,77018,2.02984,0.73165,-0.00100424,-0.101157,0.0675819,-0.0566909,0,0.00246652,0.0857856,0.0142576,-0.00980439,2.26049,48.1988,157.724,0,0,0,0,-1.01592,-31.1998,-95.6909,-92.3238,10.1989,17.3581,33.3747,16.8308
95.98,2.03275,0.731112,0.171698,0.00731334,-0.0564604,-0.00299221,77026,2.0308,0.73182,-0.00102119,-0.101091,0.0675265,-0.0566517,0,0.00246637,0.0870692,0.0157936,-0.0128166,2.2301,48.9116,159.97,0,0,0,0,-1.29027,-30.878,-92.5191,-89.1963,10.3498,16.8362,33.8499,16.3159
95.99,2.03365,0.731246,0.171588,0.00752711,-0.0559538,-0.00302002,77033,2.03165,0.731969,-0.00104083,-0.101033,0.067478,-0.0566174,0,0.00246622,0.0903912,0.0138174,-0.00989586,2.17108,49.7339,161.841,0,0,0,0,-1.8653,-30.2772,-86.3792,-83.1405,10.5238,15.8259,34.2458,15.3187
96,2.03455,0.731378,0.171501,0.00777589,-0.0557876,-0.00301006,77041,2.03261,0.732139,-0.00106445,-0.100967,0.0674226,-0.0565781,0,0.00246608,0.0926432,0.012098,-0.00926901,2.1323,50.6571,162.484,0,0,0,0,-2.24482,-29.8801,-82.3421,-79.1589,10.7191,15.1616,34.3819,14.6632
96.01,2.03544,0.731533,0.171417,0.00794642,-0.0556051,-0.00300987,77048,2.03345,0.732287,-0.00108047,-0.10091,0.0673741,-0.0565437,0,0.00246593,0.0879901,0.0201243,-0.00751923,2.19767,51.232,163.083,0,0,0,0,-1.57543,-30.5169,-89.1469,-85.8733,10.8408,16.2813,34.5085,15.7687
96.02,2.03634,0.731654,0.171309,0.00816662,-0.0552103,-0.00302602,77055,2.0343,0.732436,-0.00110075,-0.100852,0.0673257,-0.0565093,0,0.00246579,0.0896982,0.0109865,-0.0110506,2.19403,52.0339,164.516,0,0,0,0,-1.59453,-30.4653,-88.759,-85.4921,11.0104,16.2176,34.8118,15.706
96.03,2.03723,0.731791,0.171205,0.00838309,-0.0549265,-0.00303122,77063,2.03526,0.732606,-0.00112091,-0.100786,0.0672704,-0.0564699,0,0.00246565,0.0900139,0.0114503,-0.0111471,2.18626,52.8195,165.554,0,0,0,0,-1.65699,-30.3736,-87.9479,-84.6933,11.1767,16.0841,35.0315,15.5745
96.04,2.03822,0.731947,0.171091,0.00856289,-0.054578,-0.00304664,77071,2.03623,0.732775,-0.00113737,-0.10072,0.067215,-0.0564305,0,0.00246551,0.0900782,0.0109498,-0.010997,2.18662,53.4699,166.819,0,0,0,0,-1.63422,-30.361,-87.9834,-84.7298,11.3143,16.09,35.2991,15.5805
96.05,2.03902,0.732072,0.170998,0.00873516,-0.0543246,-0.00305343,77078,2.03707,0.732924,-0.00115334,-0.100662,0.0671667,-0.0563959,0,0.00246537,0.0901939,0.0109617,-0.0109987,2.18429,54.0914,167.741,0,0,0,0,-1.64327,-30.325,-87.7384,-84.4893,11.4458,16.0497,35.4943,15.5409
96.06,2.03992,0.73221,0.170894,0.00896068,-0.0539156,-0.00307056,77085,2.03792,0.733072,-0.00117404,-0.100605,0.0671183,-0.0563614,0,0.00246524,0.0904088,0.0114783,-0.0111278,2.17833,54.9092,169.231,0,0,0,0,-1.685,-30.2513,-87.1165,-83.8771,11.6189,15.9474,35.8095,15.4401
96.07,2.04082,0.73237,0.170795,0.0090813,-0.0536065,-0.00308817,77092,2.03876,0.73322,-0.0011849,-0.100547,0.0670699,-0.0563268,0,0.00246511,0.0884944,0.019673,-0.00831682,2.18923,55.3399,170.342,0,0,0,0,-1.55718,-30.3452,-88.2537,-85.0004,11.71,16.1345,36.0446,15.625
96.08,2.04172,0.732491,0.170686,0.00931324,-0.0533071,-0.00309341,77100,2.03973,0.73339,-0.0012065,-0.100481,0.0670147,-0.0562872,0,0.00246498,0.0904914,0.0109976,-0.0110437,2.17825,56.1816,171.44,0,0,0,0,-1.65208,-30.2214,-87.1037,-83.8672,11.8881,15.9454,36.277,15.4385
96.09,2.04262,0.732629,0.170582,0.0095383,-0.0528932,-0.00311107,77107,2.04057,0.733538,-0.00122714,-0.100424,0.0669664,-0.0562525,0,0.00246485,0.0906647,0.0115074,-0.0111748,2.17315,56.9973,172.947,0,0,0,0,-1.68513,-30.1561,-86.57,-83.342,12.0607,15.8576,36.5958,15.3521
96.1,2.04352,0.732789,0.170483,0.00965596,-0.0527024,-0.00311685,77115,2.04154,0.733708,-0.00123802,-0.100358,0.0669112,-0.0562129,0,0.00246472,0.0884911,0.0195768,-0.00838353,2.18962,57.4123,173.624,0,0,0,0,-1.50365,-30.3053,-88.2874,-85.0377,12.1485,16.1401,36.739,15.6312
96.11,2.04443,0.732911,0.170374,0.00988968,-0.0522766,-0.00313485,77122,2.04239,0.733856,-0.00125946,-0.100301,0.0668629,-0.0561782,0,0.00246459,0.090678,0.0110147,-0.0110786,2.17447,58.2646,175.184,0,0,0,0,-1.63777,-30.1399,-86.7033,-83.4763,12.3289,15.8796,37.0691,15.3742
96.12,2.04533,0.733049,0.170269,0.0101109,-0.0519826,-0.00314063,77130,2.04335,0.734025,-0.00128004,-0.100235,0.0668078,-0.0561385,0,0.00246447,0.0908235,0.0115189,-0.011208,2.16994,59.0646,176.256,0,0,0,0,-1.66761,-30.0803,-86.2287,-83.0094,12.4982,15.8015,37.2961,15.2973
96.13,2.04623,0.733209,0.170169,0.010232,-0.0516642,-0.00315912,77137,2.0442,0.734173,-0.00129093,-0.100178,0.0667595,-0.0561037,0,0.00246435,0.0884128,0.0194686,-0.00844432,2.19153,59.4906,177.389,0,0,0,0,-1.43176,-30.2801,-88.4792,-85.2311,12.5883,16.1718,37.5357,15.6631
96.14,2.04714,0.733331,0.17006,0.0104608,-0.0513598,-0.00316519,77145,2.04517,0.734343,-0.0013122,-0.100112,0.0667044,-0.0560639,0,0.00246423,0.0907885,0.0110195,-0.0111075,2.17223,60.326,178.515,0,0,0,0,-1.61023,-30.0737,-86.4633,-83.2436,12.7651,15.8401,37.7739,15.3359
96.15,2.04804,0.733469,0.169956,0.0106846,-0.0509395,-0.00318363,77152,2.04602,0.734491,-0.00133271,-0.100055,0.0666562,-0.0560291,0,0.00246411,0.0909209,0.0115186,-0.0112349,2.16798,61.1369,180.043,0,0,0,0,-1.63453,-30.0167,-86.0178,-82.8055,12.9366,15.7669,38.0975,15.2638
96.16,2.04894,0.733628,0.169855,0.010806,-0.0506176,-0.00320246,77159,2.04686,0.734639,-0.0013436,-0.0999974,0.066608,-0.0559942,0,0.00246399,0.0882763,0.0193509,-0.00850166,2.19462,61.5605,181.183,0,0,0,0,-1.34763,-30.2665,-88.7938,-85.5455,13.0263,16.2236,38.3386,15.7149
96.17,2.04985,0.733751,0.169746,0.0110331,-0.0503111,-0.0032089,77167,2.04783,0.734808,-0.00136471,-0.099932,0.0665529,-0.0559543,0,0.00246388,0.0908972,0.0110234,-0.0111395,2.17003,62.3932,182.322,0,0,0,0,-1.57933,-30.0076,-86.2273,-83.0149,13.2025,15.8014,38.5797,15.2983
96.18,2.05075,0.733889,0.169641,0.0112562,-0.0498875,-0.00322776,77174,2.04868,0.734956,-0.00138514,-0.0998747,0.0665048,-0.0559194,0,0.00246377,0.0910187,0.0115197,-0.011272,2.166,63.2015,183.863,0,0,0,0,-1.60121,-29.9529,-85.8057,-82.6003,13.3735,15.732,38.9058,15.23
96.19,2.05165,0.734048,0.16954,0.0113744,-0.049684,-0.00323476,77182,2.04965,0.735125,-0.00139604,-0.0998093,0.0664498,-0.0558795,0,0.00246366,0.088147,0.0192341,-0.00857135,2.19757,63.6094,184.568,0,0,0,0,-1.26716,-30.2515,-89.0932,-85.845,13.4598,16.273,39.055,15.7642
96.2,2.05256,0.734171,0.169431,0.0116031,-0.0492513,-0.00325398,77189,2.0505,0.735273,-0.00141698,-0.099752,0.0664016,-0.0558445,0,0.00246355,0.0910026,0.0110344,-0.0111789,2.16787,64.4523,186.171,0,0,0,0,-1.54758,-29.9418,-85.9958,-82.7906,13.6382,15.7634,39.394,15.2614
96.21,2.05347,0.734309,0.169325,0.0118225,-0.0489458,-0.00326109,77197,2.05147,0.735442,-0.00143735,-0.0996867,0.0663467,-0.0558045,0,0.00246344,0.0911261,0.0115336,-0.0113127,2.1638,65.2459,187.284,0,0,0,0,-1.57239,-29.8866,-85.5692,-82.3711,13.8061,15.6932,39.6297,15.1923
96.22,2.05437,0.734467,0.169224,0.0119447,-0.0486122,-0.00328102,77204,2.05232,0.73559,-0.00144831,-0.0996295,0.0662986,-0.0557694,0,0.00246334,0.0879618,0.019099,-0.00866119,2.20167,65.6659,188.453,0,0,0,0,-1.17177,-30.2476,-89.5135,-86.2638,13.895,16.3422,39.8769,15.8332
96.23,2.05528,0.73459,0.169114,0.0121699,-0.048295,-0.00328874,77212,2.05329,0.735759,-0.0014692,-0.0995642,0.0662437,-0.0557293,0,0.00246323,0.0911333,0.0110687,-0.0112293,2.16514,66.4992,189.645,0,0,0,0,-1.52359,-29.8702,-85.7044,-82.5073,14.0713,15.7155,40.1292,15.2148
96.24,2.05619,0.734728,0.169007,0.0123923,-0.0478585,-0.00330896,77219,2.05414,0.735907,-0.00148954,-0.0995071,0.0661956,-0.0556942,0,0.00246313,0.0912464,0.011576,-0.0113653,2.16125,67.3051,191.233,0,0,0,0,-1.5437,-29.8165,-85.2967,-82.1064,14.2419,15.6484,40.4652,15.1488
96.25,2.05709,0.734886,0.168905,0.0125155,-0.0475156,-0.00332974,77226,2.05499,0.736054,-0.00150055,-0.09945,0.0661476,-0.0556591,0,0.00246303,0.0877558,0.0189638,-0.00876353,2.20619,67.7242,192.426,0,0,0,0,-1.07135,-30.2474,-89.9765,-86.7248,14.3305,16.4185,40.7176,15.9092
96.26,2.05809,0.735022,0.168784,0.0127894,-0.0471565,-0.00333658,77235,2.05608,0.736244,-0.00152604,-0.0993767,0.0660858,-0.0556139,0,0.00246293,0.0914161,0.0115933,-0.0113792,2.15781,68.7401,193.785,0,0,0,0,-1.54136,-29.7511,-84.9346,-81.7521,14.5455,15.5889,41.0051,15.0904
96.27,2.05891,0.735147,0.168687,0.0129628,-0.0467453,-0.00335939,77241,2.05681,0.736371,-0.00154171,-0.0993278,0.0660447,-0.0555837,0,0.00246284,0.0913668,0.0116171,-0.01142,2.1587,69.367,195.275,0,0,0,0,-1.51412,-29.7461,-85.0246,-81.8422,14.6781,15.6038,41.3206,15.1053
96.28,2.05981,0.735305,0.168584,0.0130837,-0.0465161,-0.00336874,77249,2.05778,0.73654,-0.00155279,-0.0992626,0.0659899,-0.0555435,0,0.00246274,0.0875294,0.0188239,-0.008864,2.21112,69.7715,196.048,0,0,0,0,-0.96848,-30.2512,-90.4827,-87.2284,14.7637,16.5019,41.484,15.9921
96.29,2.06072,0.735428,0.168473,0.0133118,-0.0460604,-0.00339033,77256,2.05863,0.736687,-0.00157362,-0.0992056,0.0659419,-0.0555083,0,0.00246265,0.0913593,0.011137,-0.0113252,2.16037,70.6258,197.76,0,0,0,0,-1.46084,-29.7326,-85.1945,-82.0127,14.9445,15.6318,41.8462,15.1334
96.3,2.06163,0.735565,0.16837,0.0135473,-0.0457391,-0.00339743,77264,2.05961,0.736856,-0.0015955,-0.0991406,0.0658871,-0.0554679,0,0.00246256,0.0924981,0.0120852,-0.0102693,2.13482,71.4905,198.956,0,0,0,0,-1.70248,-29.4647,-82.5345,-79.3897,15.1275,15.1941,42.0993,14.7015
96.31,2.06254,0.735707,0.168282,0.0137619,-0.0454471,-0.00340387,77271,2.06046,0.737003,-0.00161544,-0.0990836,0.0658392,-0.0554327,0,0.00246247,0.0907783,0.0150306,-0.00783042,2.15924,72.25,199.986,0,0,0,0,-1.4418,-29.6942,-85.0787,-81.901,15.2882,15.6127,42.3174,15.1149
96.32,2.06344,0.735827,0.168181,0.0140806,-0.0450124,-0.00341428,77278,2.06131,0.737151,-0.00164503,-0.0990268,0.0657913,-0.0553973,0,0.00246239,0.0901505,0.0118337,-0.0106909,2.18194,73.3804,201.536,0,0,0,0,-1.19701,-29.9058,-87.4337,-84.2256,15.5274,16.0003,42.6453,15.4978
96.33,2.06433,0.735964,0.168074,0.0142722,-0.0446847,-0.00342164,77286,2.06228,0.737319,-0.00166281,-0.0989618,0.0657366,-0.0553569,0,0.00246231,0.0903277,0.0118316,-0.011355,2.17843,74.0742,201.669,0,0,0,0,-1.34394,-29.8587,-87.0583,-83.8575,15.6742,15.9386,42.6734,15.4374
96.34,2.06524,0.736109,0.167971,0.0144354,-0.0443298,-0.0034417,77293,2.06314,0.737467,-0.00167759,-0.0989049,0.0656887,-0.0553216,0,0.00246222,0.0933156,0.0142136,-0.00982781,2.11177,74.7075,203.959,0,0,0,0,-1.87772,-29.1778,-80.1268,-77.0211,15.8082,14.798,43.158,14.3115
96.35,2.06613,0.736228,0.167888,0.0147448,-0.0440281,-0.00343941,77300,2.06399,0.737614,-0.00170665,-0.0988481,0.0656409,-0.0552862,0,0.00246215,0.0898176,0.0101955,-0.00959975,2.19375,75.7718,204.945,0,0,0,0,-1.03991,-29.9785,-88.6571,-85.4381,16.0334,16.2016,43.3666,15.6974
96.36,2.067,0.736378,0.167783,0.0148597,-0.0438115,-0.00344702,77308,2.06496,0.737783,-0.00171727,-0.0987832,0.0655862,-0.0552457,0,0.00246207,0.0831752,0.0154041,-0.00932356,2.30809,76.1169,205.394,0,0,0,0,0.108406,-31.0966,-100.554,-97.1774,16.1065,18.1594,43.4617,17.6304
96.37,2.06792,0.736494,0.167691,0.0151903,-0.0433963,-0.00345415,77315,2.06582,0.73793,-0.00174808,-0.0987265,0.0655384,-0.0552102,0,0.00246199,0.0905447,0.0105714,-0.00932384,2.17815,77.3887,207.2,0,0,0,0,-1.16974,-29.7954,-87.0296,-83.8357,16.3756,15.9339,43.8439,15.4336
96.38,2.06882,0.736627,0.167596,0.0154511,-0.0429449,-0.00346178,77322,2.06667,0.738077,-0.00177235,-0.0986697,0.0654906,-0.0551748,0,0.00246192,0.0917416,0.0116657,-0.0102852,2.15099,78.3402,205.792,0,0,0,0,-1.82069,-29.527,-84.1786,-81.0243,16.5769,15.4651,43.546,14.9714
96.39,2.06972,0.736753,0.167511,0.0157379,-0.04273,-0.00345124,77330,2.06765,0.738246,-0.0017995,-0.0986049,0.065436,-0.0551342,0,0.00246185,0.0913832,0.0107982,-0.00893034,2.16084,79.3719,208.242,0,0,0,0,-1.46489,-29.5944,-85.2136,-82.0517,16.7952,15.6352,44.0644,15.1401
96.4,2.07062,0.736891,0.167422,0.0159357,-0.0425261,-0.00345261,77337,2.0685,0.738393,-0.00181806,-0.0985482,0.0653882,-0.0550986,0,0.00246179,0.0906584,0.0114943,-0.0100042,2.17289,80.0781,209.862,0,0,0,0,-1.21439,-29.6967,-86.4703,-83.2933,16.9446,15.842,44.4072,15.3443
96.41,2.07152,0.737028,0.167327,0.0161636,-0.0421437,-0.00346376,77344,2.06935,0.73854,-0.00183924,-0.0984916,0.0653405,-0.0550631,0,0.00246172,0.0933593,0.0140137,-0.00933029,2.11148,80.9448,210.639,0,0,0,0,-1.90313,-29.0772,-80.0728,-76.9832,17.128,14.7894,44.5715,14.3055
96.42,2.07241,0.737159,0.167238,0.016396,-0.0419931,-0.00345428,77352,2.07033,0.738708,-0.00186121,-0.0984269,0.065286,-0.0550224,0,0.00246166,0.0904558,0.0131963,-0.00961871,2.17141,81.7369,211.658,0,0,0,0,-1.21142,-29.6541,-86.3105,-83.1397,17.2956,15.8158,44.7872,15.3191
96.43,2.0733,0.737298,0.167137,0.0165742,-0.0416306,-0.0034708,77359,2.07118,0.738856,-0.00187751,-0.0983703,0.0652383,-0.0549868,0,0.0024616,0.0873783,0.0143568,-0.00931446,2.22843,82.3516,212.633,0,0,0,0,-0.65292,-30.2043,-92.2423,-88.9934,17.4257,16.7919,44.9934,16.283
96.44,2.07419,0.737431,0.167032,0.0167702,-0.0412458,-0.00348876,77366,2.07204,0.739003,-0.00189545,-0.0983137,0.0651906,-0.0549512,0,0.00246154,0.0894643,0.0139941,-0.0103916,2.18841,83.0859,214.33,0,0,0,0,-1.00512,-29.7919,-88.074,-84.8825,17.5811,16.106,45.3525,15.6061
96.45,2.07506,0.737562,0.16693,0.0169642,-0.0408439,-0.00350582,77373,2.07289,0.73915,-0.0019132,-0.0982572,0.0651429,-0.0549156,0,0.00246148,0.0867386,0.0130915,-0.0100971,2.2451,83.7515,215.588,0,0,0,0,-0.423308,-30.3353,-93.9716,-90.7043,17.7219,17.0765,45.6187,16.5647
96.46,2.07592,0.737699,0.166823,0.0171123,-0.0404797,-0.00352625,77380,2.07375,0.739297,-0.00192657,-0.0982006,0.0650953,-0.0548799,0,0.00246143,0.0840245,0.0145999,-0.0106442,2.29385,84.2574,216.85,0,0,0,0,0.0874639,-30.802,-99.042,-95.7083,17.829,17.9109,45.8857,17.3886
96.47,2.07677,0.737817,0.16672,0.0173609,-0.0400283,-0.00354519,77387,2.07461,0.739444,-0.00194956,-0.0981441,0.0650476,-0.0548442,0,0.00246138,0.0846343,0.0124014,-0.0103078,2.28884,85.1658,218.491,0,0,0,0,0.0556052,-30.7377,-98.5184,-95.1932,18.0212,17.8247,46.233,17.3038
96.48,2.0776,0.737938,0.166624,0.0175961,-0.0396697,-0.00355633,77394,2.07546,0.739591,-0.00197131,-0.0980877,0.065,-0.0548085,0,0.00246132,0.0826628,0.0121224,-0.010231,2.32864,85.99,219.743,0,0,0,0,0.473317,-31.1173,-102.659,-99.28,18.1956,18.5061,46.498,17.9767
96.49,2.07842,0.73806,0.166523,0.0177897,-0.039295,-0.00357324,77401,2.07632,0.739738,-0.00198913,-0.0980312,0.0649524,-0.0547727,0,0.00246128,0.0821911,0.0114745,-0.00953972,2.34002,86.6878,221.093,0,0,0,0,0.60652,-31.2153,-103.842,-100.448,18.3433,18.7008,46.7836,18.1691
96.5,2.07923,0.738183,0.166423,0.0179822,-0.0389487,-0.00358731,77408,2.07717,0.739885,-0.00200698,-0.0979748,0.0649048,-0.054737,0,0.00246123,0.0812596,0.0127906,-0.00991326,2.3542,87.3894,222.334,0,0,0,0,0.766906,-31.3402,-105.315,-101.903,18.4917,18.9432,47.0461,18.4087
96.51,2.08005,0.738305,0.16633,0.0181747,-0.0385404,-0.0036078,77414,2.07791,0.740011,-0.00202461,-0.0979265,0.0648641,-0.0547063,0,0.00246118,0.0809902,0.0127258,-0.00959793,2.35972,88.0803,223.807,0,0,0,0,0.840481,-31.3822,-105.888,-102.47,18.6379,19.0375,47.3579,18.502
96.52,2.08085,0.738426,0.166239,0.0183506,-0.0382534,-0.00361764,77421,2.07877,0.740157,-0.00204091,-0.0978701,0.0648165,-0.0546705,0,0.00246114,0.0791485,0.0125448,-0.00738344,2.39665,88.695,224.804,0,0,0,0,1.22914,-31.734,-109.733,-106.265,18.768,19.6702,47.5689,19.1268
96.53,2.08165,0.738535,0.166154,0.0186101,-0.0378878,-0.00362729,77427,2.0795,0.740283,-0.00206506,-0.0978218,0.0647758,-0.0546398,0,0.0024611,0.0816511,0.0102969,-0.00847404,2.35439,89.6612,226.19,0,0,0,0,0.816697,-31.305,-105.332,-101.923,18.9724,18.946,47.8621,18.412
96.54,2.08245,0.738641,0.166085,0.0188628,-0.0377481,-0.00361454,77434,2.08036,0.74043,-0.00208908,-0.0977655,0.0647283,-0.0546039,0,0.00246106,0.08047,0.00746119,-0.0067651,2.38673,90.5501,226.654,0,0,0,0,1.15033,-31.6147,-108.698,-105.246,19.1605,19.4999,47.9603,18.959
96.55,2.08322,0.738761,0.16602,0.0191496,-0.0374959,-0.00360989,77440,2.08109,0.740556,-0.00211609,-0.0977172,0.0646876,-0.0545732,0,0.00246102,0.0743701,0.0146438,-0.00497893,2.48429,91.5234,227.441,0,0,0,0,2.14424,-32.5684,-118.852,-115.265,19.3665,21.1707,48.1269,20.6087
96.56,2.08402,0.738868,0.165958,0.0194786,-0.0372455,-0.00360078,77446,2.08183,0.740682,-0.00214719,-0.097669,0.0646469,-0.0545424,0,0.00246099,0.078896,0.0165236,-0.00355367,2.38894,92.7776,228.467,0,0,0,0,1.18782,-31.6172,-108.928,-105.474,19.6319,19.5377,48.3438,18.9966
96.57,2.08486,0.738976,0.165897,0.0197526,-0.0372258,-0.00357383,77453,2.08269,0.740828,-0.00217352,-0.0976127,0.0645994,-0.0545065,0,0.00246096,0.081928,0.0121752,-0.00553825,2.34289,93.78,228.597,0,0,0,0,0.724882,-31.1557,-104.133,-100.743,19.844,18.7487,48.3715,18.2177
96.58,2.0857,0.739097,0.165828,0.0200361,-0.0370939,-0.00355722,77460,2.08354,0.740975,-0.00220049,-0.0975565,0.064552,-0.0544706,0,0.00246094,0.0822954,0.0152338,-0.00586912,2.3259,94.8098,229.096,0,0,0,0,0.559152,-30.9784,-102.362,-98.9974,20.0619,18.4574,48.4771,17.9302
96.59,2.08654,0.739205,0.165743,0.0203647,-0.0367899,-0.00355338,77467,2.0844,0.741122,-0.00223138,-0.0975003,0.0645046,-0.0544347,0,0.00246091,0.0804202,0.0122265,-0.00792849,2.37248,95.9635,230.134,0,0,0,0,1.03942,-31.4269,-107.205,-103.777,20.306,19.2543,48.6966,18.7172
96.6,2.08743,0.73933,0.16567,0.0206331,-0.0366123,-0.00354288,77474,2.08526,0.741268,-0.0022568,-0.0974441,0.0644571,-0.0543987,0,0.00246089,0.0867432,0.0136723,-0.00736778,2.24302,97.011,230.944,0,0,0,0,-0.258385,-30.1376,-93.7308,-90.4834,20.5277,17.0372,48.8681,16.5284
96.61,2.08831,0.739462,0.165583,0.0208755,-0.0363394,-0.00354423,77481,2.08612,0.741415,-0.00227948,-0.097388,0.0644098,-0.0543627,0,0.00246087,0.0857286,0.0162753,-0.00744018,2.25478,97.8668,231.899,0,0,0,0,-0.128644,-30.2428,-94.9528,-91.6903,20.7088,17.2383,49.0701,16.7271
96.62,2.08924,0.739598,0.165482,0.0210883,-0.0361113,-0.00354367,77489,2.0871,0.741582,-0.00229948,-0.0973238,0.0643556,-0.0543216,0,0.00246085,0.0929151,0.0157944,-0.010297,2.11439,98.7328,232.888,0,0,0,0,-1.53079,-28.8391,-80.3352,-77.2696,20.892,14.833,49.2794,14.3527
96.63,2.09021,0.739742,0.165354,0.0212613,-0.0355226,-0.00358359,77496,2.08796,0.741729,-0.0023147,-0.0972678,0.0643083,-0.0542855,0,0.00246084,0.0984502,0.013153,-0.0124903,2.01346,99.426,235.043,0,0,0,0,-2.5357,-27.8224,-69.8234,-66.9001,21.0387,13.1034,49.7355,12.6454
96.64,2.09116,0.739883,0.165236,0.0214926,-0.0350529,-0.00360429,77504,2.08894,0.741896,-0.00233584,-0.0972037,0.0642542,-0.0542443,0,0.00246083,0.0965192,0.0133087,-0.0122989,2.05109,100.237,236.34,0,0,0,0,-2.18079,-28.1792,-73.7347,-70.7611,21.2102,13.747,50.0099,13.2812
96.65,2.0921,0.740022,0.165126,0.0217026,-0.0346446,-0.00361811,77512,2.08993,0.742064,-0.00235519,-0.0971396,0.0642001,-0.0542031,0,0.00246082,0.0932574,0.0123641,-0.0119026,2.11848,100.952,237.542,0,0,0,0,-1.48831,-28.8256,-80.7452,-77.6821,21.3615,14.9007,50.2643,14.4208
96.66,2.093,0.740151,0.165014,0.0219659,-0.0339048,-0.0036471,77519,2.09079,0.74221,-0.00237916,-0.0970836,0.0641528,-0.054167,0,0.00246081,0.0890122,0.0116809,-0.0106409,2.20447,101.845,237.791,0,0,0,0,-0.844261,-29.6542,-89.677,-86.5038,21.5507,16.3706,50.317,15.8737
96.67,2.09389,0.740278,0.164909,0.0222475,-0.0330573,-0.00366654,77526,2.09165,0.742356,-0.00240518,-0.0970276,0.0641055,-0.0541309,0,0.0024608,0.087895,0.0128442,-0.0104141,2.22284,102.875,237.461,0,0,0,0,-0.953072,-29.7934,-91.5604,-88.3825,21.7685,16.6808,50.2472,16.1835
96.68,2.09477,0.740403,0.164806,0.0224745,-0.032108,-0.00368426,77533,2.09251,0.742503,-0.00242609,-0.0969717,0.0640583,-0.0540947,0,0.0024608,0.08855,0.0114237,-0.00984883,2.21438,103.675,236.752,0,0,0,0,-1.37531,-29.6572,-90.6444,-87.509,21.9378,16.5305,50.097,16.0401
