t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
10.59,-5.62094,-0.99541,0.00968229,0.0184647,0.0968931,-0.00499379,3246,-5.62282,-0.993815,-0.00161275,0.0191017,0.00600241,0.00290016,0,0.00101148,0.0905134,0.000145383,0.00328395,2.18996,67.2566,227.631,0,0,0,0,-7.48545,1.13743,-84.829,-84.7433,14.2316,15.6114,48.1671,15.5968
10.6,-5.62007,-0.995409,0.009717,0.0185827,0.0968637,-0.00497871,3250,-5.6218,-0.9938,-0.0016242,0.0191078,0.00600538,0.00290206,0,0.00101206,0.0901649,0.000113013,0.00333019,2.19694,67.6778,227.526,0,0,0,0,-7.51264,1.15555,-85.5462,-85.4596,14.3207,15.7295,48.1448,15.7148
10.61,-5.6192,-0.995408,0.00975156,0.0186988,0.0967839,-0.00495875,3253,-5.62103,-0.993788,-0.00163559,0.0191125,0.00600761,0.0029035,0,0.00101264,0.0904947,0.000148717,0.00329544,2.19034,68.0955,227.232,0,0,0,0,-7.5037,1.12856,-84.8677,-84.7823,14.4091,15.6178,48.0826,15.6032
10.62,-5.61833,-0.995406,0.00978637,0.0188157,0.0967037,-0.00493867,3256,-5.62027,-0.993777,-0.00164706,0.0191171,0.00600984,0.00290493,0,0.00101324,0.0902303,0.00010734,0.00333248,2.19564,68.5127,226.942,0,0,0,0,-7.5274,1.14105,-85.4125,-85.3263,14.4974,15.7075,48.0212,15.6928
10.63,-5.61746,-0.995405,0.00982106,0.0189333,0.096673,-0.0049235,3260,-5.61924,-0.993762,-0.00165847,0.0191232,0.00601281,0.00290684,0,0.00101385,0.0904,0.000142703,0.00331414,2.19224,68.9354,226.827,0,0,0,0,-7.5262,1.12472,-85.063,-84.9776,14.5868,15.6499,47.9969,15.6354
10.64,-5.61659,-0.995403,0.00985592,0.0190502,0.096592,-0.00490333,3263,-5.61848,-0.993751,-0.00166994,0.0191278,0.00601504,0.00290827,0,0.00101447,0.0903439,0.000110763,0.00332848,2.19337,69.3539,226.532,0,0,0,0,-7.53852,1.12336,-85.1793,-85.0939,14.6754,15.6691,47.9345,15.6545
10.65,-5.61572,-0.995402,0.00989078,0.0191681,0.0965605,-0.00488805,3267,-5.61745,-0.993736,-0.00168138,0.019134,0.00601801,0.00291019,0,0.00101509,0.090285,0.000129232,0.00333643,2.19454,69.7763,226.416,0,0,0,0,-7.54991,1.1222,-85.3002,-85.2148,14.7648,15.689,47.91,15.6745
10.66,-5.61485,-0.9954,0.00992568,0.019285,0.0964786,-0.00486781,3270,-5.61669,-0.993724,-0.00169285,0.0191386,0.00602025,0.00291162,0,0.00101573,0.0904535,0.000119906,0.00332477,2.19117,70.1958,226.116,0,0,0,0,-7.5499,1.1059,-84.9541,-84.8694,14.8535,15.632,47.8465,15.6176
10.67,-5.61398,-0.995399,0.00996071,0.0194019,0.0963962,-0.0048475,3273,-5.61592,-0.993713,-0.00170433,0.0191432,0.00602248,0.00291306,0,0.00101637,0.0902003,0.000112798,0.00335578,2.19624,70.6131,225.818,0,0,0,0,-7.5731,1.11757,-85.4751,-85.3898,14.9418,15.7178,47.7834,15.7033
10.68,-5.61311,-0.995397,0.00999566,0.01952,0.0963635,-0.00483208,3277,-5.6149,-0.993698,-0.00171579,0.0191494,0.00602546,0.00291498,0,0.00101703,0.0905029,0.000128502,0.00332585,2.19019,71.0384,225.694,0,0,0,0,-7.56465,1.09241,-84.8528,-84.7686,15.0318,15.6153,47.7573,15.601
10.69,-5.61224,-0.995396,0.0100308,0.0196373,0.0962804,-0.00481166,3280,-5.61413,-0.993686,-0.00172731,0.019154,0.00602769,0.00291642,0,0.00101769,0.090189,9.95738e-05,0.00336759,2.19647,71.4567,225.394,0,0,0,0,-7.59126,1.1081,-85.4989,-85.4138,15.1203,15.7217,47.6937,15.7072
10.7,-5.61137,-0.995394,0.0100659,0.0197554,0.0962468,-0.00479615,3284,-5.61311,-0.993671,-0.00173877,0.0191602,0.00603068,0.00291833,0,0.00101837,0.0904799,0.000131523,0.00333665,2.19065,71.8818,225.268,0,0,0,0,-7.58347,1.08369,-84.9004,-84.8165,15.2103,15.6232,47.667,15.6088
10.71,-5.6105,-0.995393,0.0101011,0.0198729,0.0961628,-0.00477562,3287,-5.61234,-0.993659,-0.00175031,0.0191648,0.00603291,0.00291977,0,0.00101905,0.0902514,9.45378e-05,0.00336988,2.19523,72.3013,224.964,0,0,0,0,-7.60544,1.09371,-85.3713,-85.2868,15.2991,15.7007,47.6026,15.6863
10.72,-5.60963,-0.995391,0.0101363,0.0199899,0.0960784,-0.00475511,3290,-5.61158,-0.993648,-0.00176179,0.0191694,0.00603515,0.00292122,0,0.00101974,0.0904007,0.000126048,0.00335455,2.19224,72.7209,224.654,0,0,0,0,-7.60653,1.07862,-85.064,-84.9801,15.3878,15.6501,47.5371,15.6358
10.73,-5.60876,-0.995389,0.0101716,0.0201087,0.0960436,-0.0047394,3294,-5.61056,-0.993633,-0.00177333,0.0191756,0.00603814,0.00292314,0,0.00102044,0.090355,9.75392e-05,0.00336706,2.19316,73.1469,224.527,0,0,0,0,-7.61738,1.07654,-85.1585,-85.0747,15.478,15.6657,47.5102,15.6514
10.74,-5.60789,-0.995388,0.010207,0.0202259,0.0959584,-0.00471878,3297,-5.60979,-0.993621,-0.00178484,0.0191802,0.00604038,0.00292458,0,0.00102116,0.0902961,0.000113679,0.00337523,2.19433,73.5662,224.216,0,0,0,0,-7.63002,1.07526,-85.2796,-85.1958,15.5667,15.6856,47.4445,15.6713
10.75,-5.60702,-0.995386,0.0102423,0.0203447,0.0959227,-0.00470299,3301,-5.60877,-0.993606,-0.00179638,0.0191864,0.00604336,0.0029265,0,0.00102188,0.0904528,0.000105864,0.00336428,2.1912,73.993,224.084,0,0,0,0,-7.62971,1.05974,-84.9579,-84.8748,15.657,15.6326,47.4164,15.6184
10.76,-5.60615,-0.995385,0.0102778,0.0204623,0.0958366,-0.00468225,3304,-5.608,-0.993594,-0.00180792,0.019191,0.00604561,0.00292795,0,0.00102261,0.0902216,9.87212e-05,0.00339326,2.19583,74.4126,223.772,0,0,0,0,-7.65193,1.06987,-85.4335,-85.3498,15.7458,15.7109,47.3505,15.6967
10.77,-5.60528,-0.995383,0.0103132,0.0205796,0.0957502,-0.00466148,3307,-5.60724,-0.993583,-0.00181945,0.0191956,0.00604785,0.00292939,0,0.00102335,0.0905015,0.000113529,0.00336619,2.19023,74.8345,223.454,0,0,0,0,-7.64587,1.04609,-84.8581,-84.7754,15.8351,15.6162,47.2831,15.6021
10.78,-5.60441,-0.995382,0.0103489,0.0206988,0.0957133,-0.00464553,3311,-5.60622,-0.993568,-0.00183103,0.0192018,0.00605084,0.00293132,0,0.0010241,0.0902103,8.69072e-05,0.0034045,2.19606,75.2603,223.321,0,0,0,0,-7.67042,1.06027,-85.4575,-85.3741,15.9252,15.7149,47.2551,15.7007
10.79,-5.60354,-0.99538,0.0103844,0.0208162,0.095626,-0.00462468,3314,-5.60545,-0.993556,-0.00184257,0.0192064,0.00605309,0.00293277,0,0.00102486,0.0904748,0.000116126,0.00337642,2.19076,75.6821,223,0,0,0,0,-7.66521,1.03748,-84.9133,-84.8309,16.0144,15.6253,47.1871,15.6112
10.8,-5.60267,-0.995378,0.0104201,0.0209356,0.0955884,-0.00460863,3318,-5.60443,-0.993541,-0.00185417,0.0192126,0.00605608,0.0029347,0,0.00102562,0.090262,8.25026e-05,0.00340667,2.19503,76.1089,222.864,0,0,0,0,-7.68548,1.04644,-85.3518,-85.2689,16.1047,15.6975,47.1583,15.6833
10.81,-5.60172,-0.995376,0.0104599,0.021063,0.0954738,-0.004584,3321,-5.60366,-0.993529,-0.00186674,0.0192173,0.00605833,0.00293615,0,0.0010264,0.083589,0.000225472,0.00370874,2.32845,76.528,222.514,0,0,0,0,-8.06693,1.48296,-99.0686,-98.9633,16.1934,17.9565,47.0843,17.9389
10.82,-5.60092,-0.995375,0.0104915,0.0211721,0.0954613,-0.00457154,3325,-5.60264,-0.993514,-0.00187728,0.0192234,0.00606133,0.00293808,0,0.00102719,0.0913738,0.000109275,0.00341501,2.17279,76.9624,222.388,0,0,0,0,-7.6417,0.962264,-83.0659,-82.9871,16.2854,15.321,47.0577,15.3075
10.83,-5.60004,-0.995373,0.0105276,0.0212896,0.0953691,-0.00455018,3328,-5.60188,-0.993502,-0.00188884,0.0192281,0.00606358,0.00293953,0,0.00102798,0.0914908,0.000118041,0.00345647,2.17045,77.3837,222.051,0,0,0,0,-7.6448,0.949197,-82.8253,-82.7471,16.3745,15.2814,46.9863,15.2679
10.84,-5.59916,-0.995371,0.0105639,0.0214082,0.0952759,-0.00452861,3331,-5.60111,-0.993491,-0.0019005,0.0192327,0.00606583,0.00294098,0,0.00102879,0.091419,9.81403e-05,0.00344293,2.17189,77.808,221.712,0,0,0,0,-7.65848,0.948645,-82.9736,-82.8953,16.4643,15.3058,46.9145,15.2924
10.85,-5.59828,-0.99537,0.0106002,0.0215282,0.0952331,-0.00451198,3335,-5.60009,-0.993475,-0.00191217,0.0192389,0.00606883,0.00294292,0,0.0010296,0.090949,9.16423e-05,0.0034655,2.18129,78.2354,221.559,0,0,0,0,-7.69327,0.974555,-83.9403,-83.8606,16.5547,15.465,46.8823,15.4513
10.86,-5.5974,-0.995368,0.0106363,0.0216464,0.0951405,-0.0044905,3338,-5.59933,-0.993463,-0.0019238,0.0192436,0.00607108,0.00294437,0,0.00103043,0.0911191,0.0001064,0.00342512,2.17789,78.6597,221.22,0,0,0,0,-7.69345,0.957948,-83.5905,-83.5116,16.6445,15.4074,46.8105,15.3939
10.87,-5.59653,-0.995366,0.0106726,0.0217665,0.0950983,-0.00447391,3342,-5.59831,-0.993448,-0.00193548,0.0192498,0.00607408,0.00294631,0,0.00103126,0.090636,7.56167e-05,0.00346436,2.18756,79.0875,221.07,0,0,0,0,-7.72901,0.984746,-84.5846,-84.5042,16.735,15.5711,46.7787,15.5573
10.88,-5.59565,-0.995364,0.0107087,0.0218846,0.0950058,-0.00445247,3345,-5.59754,-0.993436,-0.00194709,0.0192544,0.00607634,0.00294776,0,0.0010321,0.0908795,0.000109724,0.00342439,2.18268,79.5115,220.73,0,0,0,0,-7.72508,0.963265,-84.0836,-84.0042,16.8247,15.4886,46.7068,15.475
10.89,-5.59478,-0.995363,0.010745,0.0220047,0.0949634,-0.00443586,3349,-5.59652,-0.993421,-0.00195877,0.0192606,0.00607935,0.0029497,0,0.00103295,0.0905182,6.82237e-05,0.00345985,2.18992,79.9402,220.578,0,0,0,0,-7.75389,0.981987,-84.8274,-84.747,16.9155,15.6111,46.6747,15.5973
10.9,-5.5939,-0.995361,0.0107812,0.0221227,0.0948707,-0.00441439,3352,-5.59576,-0.993409,-0.00197038,0.0192652,0.0060816,0.00295116,0,0.00103381,0.0906551,0.000104665,0.0034363,2.18717,80.3636,220.239,0,0,0,0,-7.75592,0.967569,-84.5456,-84.4657,17.0051,15.5647,46.6029,15.551
10.91,-5.59303,-0.995359,0.0108175,0.0222415,0.0947778,-0.00439284,3355,-5.59499,-0.993397,-0.00198206,0.0192699,0.00608386,0.00295261,0,0.00103468,0.0905228,7.07544e-05,0.00345104,2.18983,80.788,219.902,0,0,0,0,-7.77304,0.971038,-84.8185,-84.7384,17.0949,15.6096,46.5315,15.5959
10.92,-5.59209,-0.995357,0.0108581,0.0223707,0.0947075,-0.00437248,3359,-5.59398,-0.993382,-0.00199469,0.0192761,0.00608687,0.00295456,0,0.00103556,0.0837245,0.000267972,0.0037755,2.32574,81.2151,219.717,0,0,0,0,-8.1633,1.41565,-98.7915,-98.6887,17.1852,17.9109,46.4924,17.8936
10.93,-5.59128,-0.995356,0.0108901,0.0224793,0.0946409,-0.00435463,3362,-5.59321,-0.99337,-0.00200532,0.0192808,0.00608913,0.00295602,0,0.00103645,0.091419,0.000102062,0.00345209,2.1719,81.6446,219.392,0,0,0,0,-7.74125,0.900989,-82.9758,-82.899,17.2761,15.3061,46.4237,15.2929
10.94,-5.5904,-0.995354,0.0109268,0.0225988,0.0945945,-0.00433767,3366,-5.59219,-0.993355,-0.00201696,0.019287,0.00609214,0.00295796,0,0.00103734,0.091401,9.46329e-05,0.00350649,2.17226,82.073,219.222,0,0,0,0,-7.751,0.896866,-83.013,-82.9364,17.3668,15.3123,46.3877,15.2991
10.95,-5.58952,-0.995352,0.0109636,0.0227178,0.094497,-0.00431563,3369,-5.59143,-0.993343,-0.00202867,0.0192916,0.0060944,0.00295942,0,0.00103825,0.0914317,9.2539e-05,0.00348067,2.17165,82.4989,218.866,0,0,0,0,-7.75914,0.88943,-82.9503,-82.874,17.4569,15.302,46.3124,15.2888
10.96,-5.58864,-0.99535,0.0110004,0.0228383,0.09445,-0.0042985,3373,-5.59041,-0.993327,-0.00204041,0.0192978,0.00609742,0.00296137,0,0.00103916,0.0909253,7.10028e-05,0.00351037,2.18179,82.9286,218.699,0,0,0,0,-7.79634,0.917678,-83.9923,-83.9144,17.5478,15.4736,46.2771,15.4602
10.97,-5.58777,-0.995348,0.011037,0.0229571,0.094353,-0.00427654,3376,-5.58964,-0.993315,-0.0020521,0.0193025,0.00609968,0.00296283,0,0.00104009,0.0910817,9.64908e-05,0.00346948,2.17865,83.3543,218.344,0,0,0,0,-7.7974,0.901897,-83.6704,-83.5932,17.6379,15.4205,46.2019,15.4073
10.98,-5.58689,-0.995347,0.0110738,0.0230776,0.0943065,-0.00425946,3380,-5.58863,-0.9933,-0.00206383,0.0193087,0.0061027,0.00296478,0,0.00104102,0.0906707,6.09636e-05,0.00350269,2.18688,83.7845,218.178,0,0,0,0,-7.82929,0.923835,-84.5165,-84.4381,17.7289,15.5599,46.1668,15.5464
10.99,-5.58602,-0.995345,0.0111105,0.0231962,0.0942097,-0.00423753,3383,-5.58786,-0.993288,-0.0020755,0.0193134,0.00610497,0.00296625,0,0.00104196,0.0908112,9.45632e-05,0.00347423,2.18407,84.2096,217.823,0,0,0,0,-7.83122,0.909103,-84.227,-84.1494,17.8189,15.5122,46.0918,15.4989
11,-5.58514,-0.995343,0.0111473,0.0233154,0.0941128,-0.00421553,3386,-5.5871,-0.993276,-0.00208724,0.019318,0.00610724,0.00296771,0,0.00104291,0.0905948,5.98997e-05,0.00349398,2.1884,84.6352,217.473,0,0,0,0,-7.85327,0.918078,-84.673,-84.5948,17.9089,15.5857,46.0175,15.5722
11.01,-5.58427,-0.995341,0.011184,0.0234354,0.094066,-0.00419848,3390,-5.58608,-0.993261,-0.00209892,0.0193243,0.00611026,0.00296967,0,0.00104387,0.0905812,8.50771e-05,0.00348816,2.18867,85.0652,217.301,0,0,0,0,-7.86282,0.913622,-84.7006,-84.6225,17.9999,15.5902,45.9812,15.5768
11.02,-5.5834,-0.995339,0.0112207,0.0235544,0.0939687,-0.00417646,3393,-5.58532,-0.993249,-0.00211063,0.0193289,0.00611253,0.00297113,0,0.00104484,0.0905987,6.65748e-05,0.00348515,2.18833,85.4914,216.946,0,0,0,0,-7.87173,0.907073,-84.6653,-84.5875,18.0901,15.5844,45.9062,15.571
11.03,-5.58253,-0.995337,0.0112576,0.0236746,0.0939214,-0.00415935,3397,-5.5843,-0.993233,-0.00212233,0.0193351,0.00611555,0.00297309,0,0.00104581,0.0904062,7.12378e-05,0.00350357,2.19218,85.9211,216.775,0,0,0,0,-7.8914,0.914481,-85.0613,-84.9829,18.181,15.6496,45.8699,15.6361
11.04,-5.58165,-0.995336,0.0112944,0.0237934,0.0938236,-0.00413729,3400,-5.58354,-0.993221,-0.00213403,0.0193398,0.00611782,0.00297456,0,0.0010468,0.0906127,7.58842e-05,0.00348045,2.18804,86.3474,216.416,0,0,0,0,-7.88966,0.895379,-84.6368,-84.5593,18.2712,15.5797,45.794,15.5664
11.05,-5.58078,-0.995334,0.0113313,0.0239138,0.0937757,-0.00412009,3404,-5.58252,-0.993205,-0.00214576,0.019346,0.00612085,0.00297651,0,0.00104779,0.0903124,5.75395e-05,0.00351529,2.19406,86.7777,216.244,0,0,0,0,-7.91546,0.909937,-85.2549,-85.1766,18.3623,15.6815,45.7576,15.668
11.06,-5.57991,-0.995332,0.0113681,0.0240326,0.0936773,-0.00409799,3407,-5.58175,-0.993194,-0.00215745,0.0193507,0.00612313,0.00297798,0,0.0010488,0.0905883,8.18127e-05,0.00348427,2.18854,87.2041,215.883,0,0,0,0,-7.90981,0.886217,-84.6875,-84.6103,18.4525,15.588,45.6811,15.5748
11.07,-5.57904,-0.99533,0.0114051,0.0241519,0.0935786,-0.00407579,3410,-5.58099,-0.993182,-0.00216919,0.0193554,0.0061254,0.00297945,0,0.00104981,0.0903069,5.00243e-05,0.00351905,2.19417,87.6297,215.526,0,0,0,0,-7.93567,0.899458,-85.2669,-85.1889,18.5426,15.6835,45.6056,15.6701
11.08,-5.57817,-0.995328,0.0114421,0.0242719,0.0935299,-0.00405854,3414,-5.57997,-0.993166,-0.00218089,0.0193616,0.00612843,0.00298142,0,0.00105083,0.0905062,8.12416e-05,0.0034961,2.19018,88.061,215.345,0,0,0,0,-7.93327,0.880856,-84.8568,-84.7797,18.6338,15.6159,45.5673,15.6026
11.09,-5.5773,-0.995326,0.0114791,0.0243912,0.0934305,-0.00403627,3417,-5.57921,-0.993154,-0.00219264,0.0193663,0.00613071,0.00298289,0,0.00105186,0.0903653,5.01505e-05,0.00351679,2.193,88.4875,214.984,0,0,0,0,-7.95123,0.884773,-85.1473,-85.0699,18.7241,15.6638,45.491,15.6504
11.1,-5.57643,-0.995324,0.0115162,0.0245114,0.093381,-0.00401894,3421,-5.57819,-0.993138,-0.00220434,0.0193725,0.00613374,0.00298485,0,0.0010529,0.0904023,7.37654e-05,0.00351346,2.19226,88.9184,214.803,0,0,0,0,-7.95804,0.876918,-85.071,-84.9939,18.8153,15.6512,45.4526,15.6379
11.11,-5.57556,-0.995322,0.0115533,0.0246306,0.0932809,-0.00399661,3424,-5.57743,-0.993126,-0.00221609,0.0193772,0.00613602,0.00298633,0,0.00105395,0.0904539,5.70281e-05,0.00351241,2.19123,89.3454,214.437,0,0,0,0,-7.96513,0.868061,-84.9656,-84.8889,18.9056,15.6338,45.3752,15.6206
11.12,-5.57469,-0.99532,0.0115904,0.024751,0.0932307,-0.00397918,3428,-5.57641,-0.99311,-0.00222781,0.0193835,0.00613906,0.00298829,0,0.001055,0.090309,6.17776e-05,0.00353066,2.19413,89.7761,214.255,0,0,0,0,-7.98229,0.872256,-85.2636,-85.1865,18.9968,15.6829,45.3367,15.6696
11.13,-5.57382,-0.995319,0.0116276,0.02487,0.0931298,-0.00395679,3431,-5.57565,-0.993098,-0.00223954,0.0193881,0.00614134,0.00298977,0,0.00105607,0.090519,6.6172e-05,0.00351046,2.18993,90.2032,213.885,0,0,0,0,-7.9804,0.852876,-84.832,-84.7559,19.0871,15.6118,45.2584,15.5987
11.14,-5.57294,-0.995317,0.0116649,0.0249894,0.0930286,-0.00393433,3434,-5.57489,-0.993087,-0.00225129,0.0193928,0.00614362,0.00299124,0,0.00105714,0.090264,4.9681e-05,0.00354328,2.19504,90.6291,213.519,0,0,0,0,-8.00494,0.864316,-85.3571,-85.2802,19.1773,15.6983,45.1809,15.6851
11.15,-5.57207,-0.995315,0.0117021,0.0251096,0.0929774,-0.00391681,3438,-5.57387,-0.993071,-0.00226302,0.0193991,0.00614666,0.00299321,0,0.00105822,0.0905353,7.22843e-05,0.00351567,2.18961,91.0615,213.328,0,0,0,0,-7.9985,0.840908,-84.7991,-84.7233,19.2688,15.6064,45.1406,15.5933
11.16,-5.5712,-0.995313,0.0117395,0.0252291,0.0928754,-0.00389427,3441,-5.57311,-0.993059,-0.00227479,0.0194038,0.00614894,0.00299469,0,0.00105931,0.0902869,4.30798e-05,0.00354827,2.19459,91.4881,212.96,0,0,0,0,-8.02271,0.851904,-85.3107,-85.2343,19.359,15.6907,45.0626,15.6775
11.17,-5.57033,-0.995311,0.0117768,0.0253494,0.0928235,-0.00387667,3445,-5.57209,-0.993043,-0.00228651,0.01941,0.00615199,0.00299666,0,0.00106041,0.0904839,7.20782e-05,0.00352758,2.19064,91.9201,212.767,0,0,0,0,-8.02051,0.833398,-84.9052,-84.8297,19.4504,15.6239,45.0218,15.6108
11.18,-5.56946,-0.995309,0.0118142,0.0254689,0.0927209,-0.00385405,3448,-5.57133,-0.993031,-0.00229829,0.0194147,0.00615427,0.00299814,0,0.00106152,0.0903574,4.34813e-05,0.00354727,2.19318,92.3473,212.395,0,0,0,0,-8.03783,0.836303,-85.1662,-85.0904,19.5408,15.6669,44.943,15.6538
11.19,-5.56859,-0.995307,0.0118516,0.025588,0.0926178,-0.00383144,3451,-5.57057,-0.993019,-0.00231003,0.0194194,0.00615656,0.00299962,0,0.00106263,0.0903981,6.55074e-05,0.00354407,2.19236,92.7737,212.018,0,0,0,0,-8.04561,0.82809,-85.0823,-85.0069,19.631,15.653,44.8634,15.64
11.2,-5.56772,-0.995305,0.0118891,0.0257088,0.0925648,-0.00381369,3455,-5.56955,-0.993003,-0.0023218,0.0194257,0.00615961,0.0030016,0,0.00106376,0.0904455,5.00163e-05,0.00354347,2.19142,93.2067,211.824,0,0,0,0,-8.05198,0.81951,-84.9855,-84.9104,19.7227,15.6371,44.8223,15.6241
11.21,-5.56685,-0.995303,0.0119266,0.025828,0.092461,-0.00379098,3458,-5.56879,-0.992991,-0.00233355,0.0194304,0.0061619,0.00300308,0,0.00106489,0.0903166,5.47825e-05,0.00356022,2.19399,93.6328,211.447,0,0,0,0,-8.06947,0.822529,-85.2506,-85.1752,19.8128,15.6807,44.7425,15.6677
11.22,-5.56598,-0.995301,0.0119642,0.0259485,0.0924073,-0.00377318,3462,-5.56778,-0.992975,-0.0023453,0.0194366,0.00616495,0.00300506,0,0.00106603,0.0905097,5.86549e-05,0.00354197,2.19013,94.0657,211.248,0,0,0,0,-8.06754,0.804279,-84.8539,-84.7794,19.9044,15.6154,44.7005,15.6025
11.23,-5.56511,-0.995299,0.0120018,0.026068,0.0923028,-0.00375038,3465,-5.56701,-0.992963,-0.00235708,0.0194413,0.00616724,0.00300654,0,0.00106718,0.0902781,4.37364e-05,0.00357223,2.19477,94.4924,210.87,0,0,0,0,-8.09094,0.814104,-85.3306,-85.2555,19.9947,15.6939,44.6205,15.681
11.24,-5.56424,-0.995296,0.0120394,0.0261885,0.0922484,-0.00373251,3469,-5.566,-0.992947,-0.00236883,0.0194476,0.00617029,0.00300852,0,0.00106834,0.0905228,6.43802e-05,0.00354696,2.18987,94.9253,210.668,0,0,0,0,-8.08606,0.792407,-84.8273,-84.7532,20.0863,15.611,44.5777,15.5982
11.25,-5.56337,-0.995294,0.0120771,0.0263081,0.0921433,-0.00370963,3472,-5.56524,-0.992935,-0.00238063,0.0194523,0.00617258,0.00301001,0,0.0010695,0.0902973,3.79816e-05,0.00357684,2.19439,95.3524,210.288,0,0,0,0,-8.10917,0.801826,-85.2919,-85.2172,20.1767,15.6875,44.4972,15.6746
11.26,-5.56249,-0.995292,0.0121148,0.0264273,0.0920377,-0.00368676,3475,-5.56448,-0.992922,-0.00239237,0.019457,0.00617488,0.0030115,0,0.00107068,0.0904805,6.45908e-05,0.00355787,2.19072,95.7796,209.901,0,0,0,0,-8.10888,0.784127,-84.9148,-84.841,20.2671,15.6255,44.4154,15.6127
11.27,-5.56162,-0.99529,0.0121526,0.0265482,0.0919823,-0.00366874,3479,-5.56346,-0.992906,-0.00240417,0.0194632,0.00617793,0.00301348,0,0.00107186,0.0903636,3.84506e-05,0.00357629,2.19307,96.2126,209.7,0,0,0,0,-8.12475,0.786397,-85.1561,-85.082,20.3587,15.6652,44.3728,15.6524
11.28,-5.56075,-0.995288,0.0121904,0.0266675,0.0918761,-0.00364579,3482,-5.5627,-0.992894,-0.00241593,0.019468,0.00618023,0.00301497,0,0.00107305,0.0904051,5.88715e-05,0.00357294,2.19223,96.6395,209.312,0,0,0,0,-8.13259,0.778079,-85.0705,-84.9968,20.4491,15.6511,44.2908,15.6383
11.29,-5.55988,-0.995286,0.0122282,0.0267883,0.09182,-0.00362772,3486,-5.56168,-0.992878,-0.00242772,0.0194742,0.00618329,0.00301695,0,0.00107425,0.0904467,4.45786e-05,0.00357282,2.19141,97.0728,209.107,0,0,0,0,-8.1394,0.769835,-84.9858,-84.9123,20.5407,15.6371,44.2473,15.6244
11.3,-5.55901,-0.995284,0.0122661,0.0269077,0.0917131,-0.00360468,3489,-5.56092,-0.992866,-0.00243949,0.0194789,0.00618559,0.00301844,0,0.00107546,0.0903334,4.93896e-05,0.00358792,2.19367,97.4994,208.718,0,0,0,0,-8.15616,0.771763,-85.2187,-85.145,20.631,15.6755,44.1651,15.6627
11.31,-5.55814,-0.995282,0.012304,0.0270284,0.0916563,-0.00358656,3493,-5.55991,-0.99285,-0.00245126,0.0194852,0.00618865,0.00302043,0,0.00107668,0.0905074,5.2611e-05,0.0035716,2.19019,97.9327,208.509,0,0,0,0,-8.15537,0.754724,-84.8612,-84.7883,20.7227,15.6166,44.1207,15.604
11.32,-5.55727,-0.995279,0.012342,0.0271479,0.0915487,-0.00356343,3496,-5.55915,-0.992838,-0.00246306,0.0194899,0.00619095,0.00302192,0,0.0010779,0.0902976,3.94051e-05,0.00359912,2.1944,98.3597,208.119,0,0,0,0,-8.17773,0.763055,-85.2933,-85.2199,20.8131,15.6878,44.0383,15.6751
11.33,-5.5564,-0.995277,0.0123799,0.0272685,0.0914913,-0.00354525,3500,-5.55813,-0.992821,-0.00247483,0.0194962,0.00619402,0.00302391,0,0.00107914,0.090521,5.82497e-05,0.0035762,2.18992,98.7929,207.906,0,0,0,0,-8.1741,0.742721,-84.8338,-84.7613,20.9047,15.6121,43.9933,15.5995
11.34,-5.55553,-0.995275,0.012418,0.0273882,0.0913831,-0.00352205,3503,-5.55737,-0.992809,-0.00248664,0.0195009,0.00619632,0.00302541,0,0.00108038,0.0903141,3.43003e-05,0.00360356,2.19407,99.2203,207.515,0,0,0,0,-8.19634,0.750852,-85.2601,-85.1871,20.9952,15.6823,43.9104,15.6697
11.35,-5.55466,-0.995273,0.012456,0.0275075,0.0912745,-0.00349886,3506,-5.55661,-0.992797,-0.0024984,0.0195056,0.00619862,0.0030269,0,0.00108163,0.0904811,5.87518e-05,0.00358597,2.19072,99.6477,207.117,0,0,0,0,-8.19703,0.734177,-84.9163,-84.8441,21.0856,15.6257,43.8262,15.6132
11.36,-5.55379,-0.995271,0.0124941,0.0276285,0.0912161,-0.00348054,3510,-5.5556,-0.992781,-0.00251021,0.0195119,0.00620169,0.0030289,0,0.00108288,0.0903768,3.4954e-05,0.00360305,2.19282,100.081,206.905,0,0,0,0,-8.21233,0.735562,-85.1316,-85.0593,21.1773,15.6611,43.7814,15.6486
11.37,-5.55291,-0.995268,0.0125322,0.0277478,0.0911068,-0.00345727,3513,-5.55484,-0.992769,-0.00252199,0.0195166,0.006204,0.00303039,0,0.00108415,0.0904155,5.38033e-05,0.00359974,2.19204,100.508,206.506,0,0,0,0,-8.22043,0.72738,-85.0519,-84.9799,21.2676,15.648,43.697,15.6355
11.38,-5.55204,-0.995266,0.0125704,0.0278687,0.0910479,-0.0034389,3517,-5.55382,-0.992752,-0.00253379,0.0195229,0.00620707,0.00303239,0,0.00108542,0.0904527,4.07423e-05,0.00359957,2.1913,100.941,206.29,0,0,0,0,-8.22759,0.719376,-84.9761,-84.9043,21.3594,15.6355,43.6513,15.6231
