t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phi, Q_varphif, Q_varphir
132.21,5.3919,0.965954,0.0262825,-0.0571768,81906,5.39125,0.95904,0.00688616,-0.0295361,0.00471813,-0.00527374,-0.00202592,0.00852723,0.0886083,0.00785826,-0.0143848,0.11259,14.3703,1.8101,1.80493,1.82151,1.8163,1.37591,-1.34853,-23.3717,-23.52,1.45385,3.61503,3.63781
132.22,5.39279,0.96598,0.0261331,-0.0570861,81913,5.39217,0.959085,0.00687241,-0.0295318,0.00471324,-0.0052756,-0.00203388,0.00852711,0.0879031,0.00608375,-0.0142936,0.120115,14.4777,1.93054,1.92503,1.94271,1.93716,1.46772,-1.43827,-24.9268,-25.085,1.46471,3.85558,3.87987
132.23,5.39369,0.966005,0.0259681,-0.0569879,81920,5.3931,0.95913,0.00685757,-0.0295274,0.00470834,-0.00527746,-0.00204185,0.00852698,0.0859749,0.00382876,-0.0177874,0.139986,14.5797,2.24936,2.24296,2.26355,2.2571,1.70559,-1.67878,-29.0434,-29.2278,1.47503,4.49232,4.52065
132.24,5.39459,0.966049,0.0258032,-0.056889,81926,5.39389,0.959169,0.0068499,-0.0295237,0.00470415,-0.00527906,-0.0020487,0.00852685,0.0894146,0.00884049,-0.0155218,0.104309,14.7216,1.67749,1.67272,1.68805,1.68325,1.27693,-1.24841,-21.6597,-21.797,1.48938,3.35021,3.3713
132.25,5.39549,0.96606,0.0256557,-0.0567902,81933,5.39482,0.959214,0.00682739,-0.0295193,0.00469926,-0.00528094,-0.0020567,0.00852673,0.0866674,0.00246183,-0.0153407,0.133426,14.8229,2.14352,2.13744,2.15703,2.15091,1.62757,-1.59852,-27.6769,-27.8525,1.49963,4.28096,4.30795
132.26,5.3964,0.966099,0.0255045,-0.0566963,81940,5.39574,0.959259,0.0068126,-0.029515,0.00469436,-0.00528283,-0.00206473,0.0085266,0.0899341,0.00866632,-0.014675,0.0991852,14.9545,1.59503,1.59051,1.60507,1.60052,1.21498,-1.18653,-20.595,-20.7256,1.51295,3.18554,3.20558
132.27,5.3973,0.966116,0.0253503,-0.0565993,81947,5.39667,0.959304,0.00679445,-0.0295106,0.00468946,-0.00528472,-0.00207276,0.00852647,0.086987,0.00348284,-0.0166231,0.129975,15.0299,2.08838,2.08247,2.10157,2.09562,1.57713,-1.56262,-26.965,-27.1365,1.52058,4.17084,4.19719
132.28,5.39821,0.966168,0.0251749,-0.0564975,81954,5.3976,0.959349,0.00678877,-0.0295063,0.00468457,-0.00528662,-0.00208082,0.00852633,0.090294,0.011572,-0.0165198,0.0948773,15.1477,1.52678,1.52246,1.53644,1.5321,1.14559,-1.1462,-19.714,-19.8396,1.53249,3.04924,3.06854
132.29,5.39912,0.966182,0.0250126,-0.0563911,81961,5.39852,0.959393,0.00676832,-0.0295019,0.00467967,-0.00528853,-0.00208889,0.0085262,0.0880205,0.0062383,-0.0150177,0.118964,15.3045,1.91213,1.90674,1.92418,1.91875,1.45308,-1.42477,-24.6895,-24.8461,1.54836,3.81887,3.84293
132.3,5.40003,0.966214,0.0248647,-0.0562958,81967,5.39931,0.959432,0.00675187,-0.0294982,0.00467547,-0.00529017,-0.00209582,0.00852607,0.0905549,0.00892864,-0.0147159,0.0929648,15.4338,1.49518,1.49097,1.50458,1.50035,1.13994,-1.11147,-19.306,-19.4283,1.56143,2.98615,3.00494
132.31,5.40094,0.966233,0.024711,-0.0561992,81974,5.40024,0.959477,0.0067352,-0.0294939,0.00467057,-0.00529209,-0.00210393,0.00852593,0.0870751,0.00381734,-0.0167057,0.12903,15.4629,2.0732,2.06737,2.08634,2.08048,1.54941,-1.56125,-26.7693,-26.9402,1.56438,4.14057,4.16683
132.32,5.40185,0.966292,0.0245244,-0.0560944,81981,5.40116,0.959521,0.00673304,-0.0294896,0.00466567,-0.00529402,-0.00211205,0.0085258,0.09116,0.0141221,-0.0187715,0.0856618,15.5954,1.37988,1.37601,1.38865,1.38476,1.02109,-1.04421,-17.8176,-17.9317,1.57779,2.75588,2.77341
132.33,5.40276,0.966323,0.0243361,-0.0559862,81988,5.40209,0.959566,0.00672807,-0.0294852,0.00466076,-0.00529595,-0.00212019,0.00852566,0.0903232,0.00953826,-0.0180499,0.0951748,15.7675,1.53127,1.52698,1.54093,1.53662,1.15657,-1.14464,-19.7722,-19.8978,1.59519,3.05825,3.07755
132.34,5.40367,0.966364,0.0241624,-0.0558885,81995,5.40301,0.959611,0.00672495,-0.0294809,0.00465586,-0.0052979,-0.00212834,0.00852552,0.090314,0.00946295,-0.0167521,0.0953012,15.8615,1.53304,1.52876,1.54274,1.53843,1.14946,-1.15129,-19.7951,-19.9212,1.60471,3.06179,3.08117
132.35,5.40458,0.966392,0.0240093,-0.0557962,82002,5.40394,0.959655,0.00671409,-0.0294766,0.00465095,-0.00529985,-0.00213651,0.00852539,0.0882177,0.00647001,-0.0142189,0.116995,15.9904,1.88044,1.87519,1.8923,1.88702,1.42336,-1.40431,-24.2807,-24.4348,1.61775,3.75563,3.77931
132.36,5.4055,0.966423,0.0238533,-0.0556943,82009,5.40486,0.9597,0.00669741,-0.0294723,0.00464605,-0.0053018,-0.0021447,0.00852525,0.0903992,0.0087846,-0.0155644,0.0946403,16.0754,1.52205,1.51781,1.5317,1.52743,1.13633,-1.14606,-19.6533,-19.7787,1.62634,3.03986,3.05913
132.37,5.4064,0.96644,0.023689,-0.055586,82016,5.40579,0.959745,0.00667882,-0.029468,0.00464114,-0.00530377,-0.00215291,0.00852511,0.0870722,0.00397283,-0.0178001,0.129055,16.0969,2.07356,2.0678,2.0868,2.081,1.51954,-1.57961,-26.7744,-26.9465,1.62853,4.14136,4.1678
132.38,5.40732,0.966489,0.0235065,-0.0554785,82023,5.40671,0.959789,0.00667492,-0.0294637,0.00463623,-0.00530574,-0.00216113,0.00852497,0.0904762,0.00972134,-0.0178259,0.0936763,16.2811,1.50708,1.5029,1.51668,1.51247,1.10921,-1.14423,-19.4601,-19.5849,1.64716,3.00997,3.02915
132.39,5.40823,0.966516,0.023337,-0.0553671,82029,5.4075,0.959827,0.00666149,-0.0294601,0.00463202,-0.00530744,-0.00216819,0.00852483,0.088399,0.00744561,-0.0166357,0.114992,16.3543,1.84853,1.84342,1.86034,1.85519,1.34999,-1.41037,-23.869,-24.0226,1.65456,3.69195,3.71554
132.4,5.40914,0.966538,0.023172,-0.0552627,82036,5.40843,0.959872,0.00664595,-0.0294558,0.00462711,-0.00530942,-0.00217645,0.00852469,0.0874955,0.00396256,-0.0172152,0.124848,16.5678,2.00611,2.00056,2.01878,2.0132,1.50817,-1.50377,-25.9036,-26.0684,1.67616,4.00667,4.03198
132.41,5.41006,0.966583,0.0230097,-0.0551675,82043,5.40935,0.959916,0.00664165,-0.0294515,0.0046222,-0.00531142,-0.00218472,0.00852455,0.0902207,0.00670598,-0.0158984,0.096977,16.6759,1.55909,1.55479,1.56895,1.56463,1.16574,-1.17225,-20.1317,-20.26,1.6871,3.11387,3.13358
132.42,5.41097,0.966608,0.0228372,-0.0550536,82050,5.41028,0.959961,0.00662877,-0.0294472,0.00461728,-0.00531342,-0.00219302,0.0085244,0.0892293,0.00348837,-0.0175505,0.107631,16.6312,1.72918,1.72443,1.74033,1.73554,1.22924,-1.33999,-22.3279,-22.4729,1.68258,3.45361,3.47588
132.43,5.41189,0.966642,0.0226684,-0.0549495,82057,5.4112,0.960005,0.00661869,-0.029443,0.00461237,-0.00531542,-0.00220132,0.00852426,0.090149,0.00329921,-0.017463,0.0984867,16.8062,1.58236,1.57801,1.59251,1.58814,1.1395,-1.21686,-20.4322,-20.5642,1.70029,3.16037,3.18065
132.44,5.41281,0.966685,0.0224941,-0.0548394,82064,5.41212,0.960049,0.00660912,-0.0294387,0.00460745,-0.00531744,-0.00220965,0.00852411,0.0889223,0.00845374,-0.0166965,0.109594,16.9722,1.76215,1.75732,1.77337,1.76851,1.29435,-1.33854,-22.754,-22.8998,1.71708,3.51947,3.54188
132.45,5.41373,0.966731,0.0223227,-0.0547334,82071,5.41305,0.960094,0.00660281,-0.0294344,0.00460254,-0.00531946,-0.00221799,0.00852397,0.0915834,0.0137132,-0.0172059,0.0818227,17.0168,1.3175,1.3139,1.32603,1.3224,0.923108,-1.02782,-17.0126,-17.1235,1.72159,2.63139,2.64842
132.46,5.41465,0.966771,0.0221476,-0.0546296,82078,5.41397,0.960138,0.00659786,-0.0294302,0.00459762,-0.00532149,-0.00222636,0.00852382,0.0920909,0.014264,-0.0169265,0.0766536,17.2124,1.23471,1.23133,1.2426,1.23921,0.892497,-0.945802,-15.9437,-16.0464,1.74138,2.46604,2.48181
132.47,5.41556,0.966804,0.0219691,-0.0545217,82085,5.41489,0.960182,0.00659448,-0.0294259,0.0045927,-0.00532353,-0.00223474,0.00852368,0.090645,0.00988212,-0.0170681,0.0920996,17.2815,1.48154,1.4775,1.49104,1.48698,1.06335,-1.13996,-19.1307,-19.2543,1.74837,2.95904,2.97801
132.48,5.41647,0.966825,0.0217994,-0.0544094,82092,5.41582,0.960227,0.0065816,-0.0294217,0.00458778,-0.00532558,-0.00224313,0.00852353,0.087147,0.00387701,-0.0178947,0.128399,17.2837,2.06274,2.05713,2.07603,2.07038,1.46386,-1.59806,-26.6354,-26.8082,1.74859,4.11987,4.14641
132.49,5.41739,0.96686,0.0216322,-0.0543015,82099,5.41674,0.960271,0.00656997,-0.0294175,0.00458286,-0.00532763,-0.00225155,0.00852338,0.0900983,0.00571131,-0.0162111,0.0985062,17.5632,1.58329,1.57899,1.59336,1.58904,1.15906,-1.20393,-20.4446,-20.5756,1.77687,3.16228,3.1824
132.5,5.4183,0.966879,0.0214692,-0.0541812,82106,5.41766,0.960315,0.00655015,-0.0294132,0.00457793,-0.00532969,-0.00225998,0.00852323,0.0889654,0.0028375,-0.0167588,0.110456,17.5092,1.77418,1.76938,1.78568,1.78084,1.23406,-1.38946,-22.9094,-23.0589,1.77141,3.54356,3.56652
132.51,5.41922,0.966929,0.0213105,-0.0540795,82113,5.41859,0.960359,0.00654236,-0.029409,0.00457301,-0.00533176,-0.00226843,0.00852309,0.0910214,0.0115512,-0.0151523,0.0880432,17.6676,1.41632,1.41249,1.42552,1.42167,0.976962,-1.11332,-18.2888,-18.4085,1.78743,2.82882,2.84719
132.52,5.42013,0.966929,0.0211561,-0.0539574,82120,5.41951,0.960403,0.00651332,-0.0294048,0.00456808,-0.00533383,-0.0022769,0.00852293,0.0878638,0.00266843,-0.0162187,0.121514,17.7437,1.9517,1.94644,1.9643,1.959,1.36967,-1.52002,-25.2018,-25.3657,1.79513,3.89814,3.9233
132.53,5.42105,0.966957,0.0209952,-0.0538473,82127,5.42043,0.960447,0.00649658,-0.0294006,0.00456315,-0.00533592,-0.00228539,0.00852278,0.089368,0.00346756,-0.0163434,0.106315,17.9929,1.70802,1.70343,1.71893,1.7143,1.23422,-1.3075,-22.0554,-22.1972,1.82034,3.41145,3.43323
132.54,5.42196,0.966992,0.0208289,-0.0537334,82134,5.42135,0.960491,0.00648466,-0.0293963,0.00455822,-0.00533801,-0.00229389,0.00852263,0.0881311,0.00536864,-0.0165393,0.118287,18.0395,1.90069,1.89559,1.91288,1.90774,1.35333,-1.46692,-24.5434,-24.7019,1.82505,3.79628,3.82063
132.55,5.42288,0.967052,0.0206683,-0.053636,82140,5.42214,0.960529,0.00648633,-0.0293927,0.004554,-0.00533981,-0.0023012,0.00852247,0.091371,0.0143568,-0.0157445,0.0840385,18.1022,1.35275,1.34912,1.36158,1.35793,0.914775,-1.07317,-17.4682,-17.5831,1.8314,2.70187,2.7195
132.56,5.4238,0.967089,0.0205025,-0.0535321,82147,5.42307,0.960573,0.00647972,-0.0293885,0.00454907,-0.00534191,-0.00230974,0.00852232,0.092103,0.0141526,-0.0160877,0.0767877,18.2792,1.23644,1.23313,1.24445,1.24112,0.853173,-0.969824,-15.9664,-16.0706,1.84931,2.46957,2.48557
132.57,5.42471,0.967104,0.0203328,-0.0534188,82154,5.42399,0.960617,0.00646828,-0.0293843,0.00454414,-0.00534402,-0.00231829,0.00852216,0.0878994,0.00386517,-0.0170786,0.120939,18.359,1.94289,1.9377,1.95533,1.95011,1.38228,-1.49886,-25.0884,-25.2503,1.85738,3.88058,3.90545
132.58,5.42563,0.967136,0.0201676,-0.0533072,82161,5.42491,0.960661,0.00645701,-0.0293801,0.0045392,-0.00534614,-0.00232687,0.00852201,0.089364,0.00356425,-0.0165361,0.106365,18.5089,1.70877,1.70422,1.71971,1.71513,1.21601,-1.31759,-22.0653,-22.2076,1.87255,3.41299,3.43484
132.59,5.42654,0.967169,0.0200009,-0.0531897,82168,5.42583,0.960705,0.00644428,-0.029376,0.00453427,-0.00534827,-0.00233546,0.00852185,0.0881381,0.00521644,-0.0165402,0.118294,18.5587,1.90067,1.89561,1.91288,1.9078,1.33545,-1.47556,-24.5434,-24.7023,1.87759,3.79628,3.82068
132.6,5.42747,0.967229,0.0198399,-0.0530912,82175,5.42675,0.960749,0.00644517,-0.0293718,0.00452933,-0.00535041,-0.00234408,0.0085217,0.0914131,0.0143299,-0.0157756,0.0837423,18.6175,1.3479,1.34432,1.35673,1.35313,0.892067,-1.07962,-17.4058,-17.5208,1.88353,2.69222,2.70987
132.61,5.42839,0.967265,0.0196741,-0.0529843,82182,5.42768,0.960793,0.00643786,-0.0293676,0.00452439,-0.00535255,-0.00235271,0.00852154,0.092124,0.0140751,-0.0160691,0.0767109,18.7942,1.23509,1.23182,1.24313,1.23984,0.832748,-0.979215,-15.9492,-16.0538,1.90141,2.46691,2.48297
132.62,5.4293,0.967279,0.019504,-0.0528683,82189,5.4286,0.960836,0.00642599,-0.0293634,0.00451945,-0.0053547,-0.00236136,0.00852138,0.0877686,0.00395357,-0.0171856,0.122263,18.8626,1.96407,1.95888,1.97669,1.97146,1.37467,-1.52652,-25.3622,-25.5264,1.90833,3.92294,3.94815
132.63,5.43021,0.967311,0.0193383,-0.0527544,82196,5.42952,0.96088,0.00641494,-0.0293593,0.00451451,-0.00535686,-0.00237003,0.00852122,0.0893882,0.00361775,-0.016656,0.106144,19.0247,1.70514,1.70065,1.71609,1.71157,1.19422,-1.32424,-22.0187,-22.1611,1.92473,3.40579,3.42766
132.64,5.43113,0.967344,0.0191711,-0.0526348,82203,5.43044,0.960924,0.00640246,-0.0293551,0.00450957,-0.00535903,-0.00237871,0.00852106,0.0881633,0.00517008,-0.0165408,0.118097,19.0755,1.89739,1.8924,1.90961,1.90459,1.3144,-1.48182,-24.5014,-24.6603,1.92986,3.78979,3.8142
132.65,5.43205,0.967391,0.0190015,-0.0525262,82210,5.43136,0.960968,0.00639892,-0.0293509,0.00450463,-0.0053612,-0.00238742,0.0085209,0.088981,0.00892946,-0.0164374,0.109213,19.1922,1.7557,1.75109,1.76702,1.76239,1.20763,-1.37564,-22.6719,-22.8192,1.94168,3.50679,3.52941
132.66,5.43297,0.967409,0.0188418,-0.0524086,82217,5.43228,0.961011,0.00638373,-0.0293468,0.00449968,-0.00536338,-0.00239614,0.00852074,0.0898915,0.00296442,-0.0167134,0.101251,19.2395,1.62617,1.62191,1.63678,1.63249,1.0814,-1.29725,-20.9991,-21.1371,1.94646,3.24808,3.26927
132.67,5.43389,0.967435,0.0186611,-0.0522746,82224,5.4332,0.961055,0.00636678,-0.0293426,0.00449474,-0.00536557,-0.00240489,0.00852058,0.0894198,0.00300592,-0.0182818,0.105963,19.3182,1.70183,1.69738,1.71296,1.70849,1.11822,-1.3653,-21.9761,-22.121,1.95442,3.39921,3.42145
132.68,5.43481,0.96747,0.0184854,-0.0521546,82231,5.43412,0.961099,0.00635709,-0.0293385,0.00448979,-0.00536777,-0.00241365,0.00852041,0.0897235,0.00351306,-0.0179016,0.10284,19.4906,1.65189,1.64758,1.66264,1.65831,1.10027,-1.3153,-21.3314,-21.4713,1.97187,3.29947,3.32095
132.69,5.43573,0.967492,0.0183126,-0.0520214,82238,5.43504,0.961142,0.00633786,-0.0293344,0.00448484,-0.00536998,-0.00242243,0.00852025,0.089575,0.00241134,-0.0174671,0.104534,19.5688,1.67866,1.67429,1.68964,1.68524,1.09972,-1.34752,-21.6771,-21.8199,1.97978,3.35295,3.37488
132.7,5.43665,0.967525,0.0181432,-0.051901,82245,5.43596,0.961186,0.00632538,-0.0293302,0.00447989,-0.00537219,-0.00243123,0.00852008,0.0897966,0.00335241,-0.0174069,0.102152,19.7156,1.64071,1.63645,1.65141,1.64713,1.08123,-1.31236,-21.1871,-21.3263,1.99463,3.27716,3.29854
132.71,5.43757,0.967564,0.0179697,-0.0517748,82252,5.43688,0.961229,0.00631206,-0.0293261,0.00447494,-0.00537441,-0.00244005,0.00851992,0.0891115,0.00873617,-0.0171036,0.108038,19.8675,1.73673,1.73223,1.74797,1.74345,1.16534,-1.37493,-22.4273,-22.5736,2.00999,3.46896,3.49142
132.72,5.43849,0.967609,0.0177981,-0.0516544,82259,5.43781,0.961273,0.00630508,-0.029322,0.00446999,-0.00537664,-0.00244889,0.00851975,0.0915546,0.0139825,-0.0171026,0.0826864,19.9135,1.33089,1.32745,1.33972,1.33626,0.823717,-1.0958,-17.1867,-17.3017,2.01465,2.65834,2.67598
132.73,5.4394,0.967617,0.0176246,-0.0515237,82266,5.43873,0.961316,0.00628678,-0.0293179,0.00446503,-0.00537887,-0.00245774,0.00851958,0.0882943,0.00374272,-0.0173672,0.117124,20.0446,1.88118,1.87634,1.89339,1.88851,1.2507,-1.49543,-24.2927,-24.4514,2.02792,3.75752,3.7819
132.74,5.44033,0.967659,0.0174495,-0.0513945,82273,5.43965,0.96136,0.00627651,-0.0293138,0.00446008,-0.00538112,-0.00246662,0.00851941,0.0912266,0.00893479,-0.0170644,0.0869026,20.1776,1.39724,1.39366,1.40645,1.40284,0.881865,-1.13893,-18.0436,-18.1633,2.04137,2.7909,2.80929
132.75,5.44124,0.967677,0.0172749,-0.0512598,82280,5.44057,0.961403,0.0062603,-0.0293097,0.00445512,-0.00538337,-0.00247552,0.00851924,0.0881226,0.00359718,-0.0181936,0.118875,20.1311,1.90904,1.90415,1.9216,1.91667,1.20787,-1.55405,-24.6525,-24.8159,2.03666,3.81319,3.83827
132.76,5.44217,0.967712,0.0171036,-0.0511361,82287,5.44149,0.961447,0.00624781,-0.0293056,0.00445016,-0.00538563,-0.00248443,0.00851907,0.0903705,0.00636272,-0.0168561,0.0959395,20.4902,1.54176,1.53782,1.55175,1.54779,1.02008,-1.22616,-19.9099,-20.0398,2.07299,3.07959,3.09954
132.77,5.44309,0.967734,0.0169271,-0.0509986,82294,5.44241,0.96149,0.00623199,-0.0293015,0.0044452,-0.0053879,-0.00249337,0.0085189,0.089557,0.00288344,-0.0177224,0.104671,20.4319,1.68078,1.6765,1.69185,1.68754,1.05213,-1.3737,-21.705,-21.8491,2.06709,3.35728,3.37939
132.78,5.44401,0.967767,0.0167547,-0.0508747,82301,5.44332,0.961533,0.00622129,-0.0292974,0.00444024,-0.00539018,-0.00250232,0.00851873,0.0898388,0.00341074,-0.0176776,0.101774,20.622,1.63451,1.63036,1.6452,1.64102,1.04511,-1.32133,-21.1076,-21.2467,2.08633,3.26487,3.28622
132.79,5.44492,0.967806,0.0165796,-0.0507432,82308,5.44424,0.961577,0.00620755,-0.0292933,0.00443528,-0.00539246,-0.00251129,0.00851855,0.0890716,0.00889037,-0.0174006,0.10854,20.7678,1.74471,1.74029,1.75604,1.75158,1.13712,-1.3956,-22.531,-22.6783,2.10108,3.485,3.50762
132.8,5.44585,0.96785,0.016407,-0.0506171,82315,5.44516,0.96162,0.00620063,-0.0292892,0.00443032,-0.00539475,-0.00252029,0.00851838,0.0915969,0.0138645,-0.0171327,0.0824839,20.8162,1.32745,1.32409,1.33631,1.33292,0.787736,-1.10897,-17.1428,-17.258,2.10597,2.65154,2.66923
132.81,5.44676,0.967859,0.0162322,-0.0504813,82322,5.44608,0.961663,0.00618265,-0.0292851,0.00442535,-0.00539705,-0.0025293,0.0085182,0.0882998,0.00389108,-0.0175632,0.117102,20.8945,1.88064,1.87589,1.89292,1.88814,1.19558,-1.52174,-24.2862,-24.446,2.1139,3.75653,3.78107
132.82,5.44769,0.9679,0.0160571,-0.0503261,82329,5.447,0.961706,0.00617257,-0.0292811,0.00442038,-0.00539936,-0.00253833,0.00851803,0.0911854,0.00886025,-0.0170111,0.0874585,21.0767,1.40599,1.40245,1.41527,1.41171,0.855329,-1.15976,-18.1569,-18.2778,2.13233,2.80844,2.82698
132.83,5.4486,0.967918,0.0158817,-0.0501824,82336,5.44792,0.96175,0.00615677,-0.029277,0.00441542,-0.00540168,-0.00254738,0.00851785,0.088107,0.00358712,-0.0181873,0.119088,20.9044,1.91207,1.90728,1.92481,1.91998,1.12654,-1.5997,-24.6923,-24.858,2.1149,3.81935,3.84479
132.84,5.44953,0.967953,0.0157104,-0.0500355,82343,5.44884,0.961793,0.00614384,-0.0292729,0.00441045,-0.005404,-0.00255645,0.00851767,0.090278,0.00646861,-0.0169555,0.0969425,21.2977,1.5576,1.5537,1.56781,1.56389,0.962717,-1.27319,-20.1149,-20.2477,2.15469,3.1113,3.13169
132.85,5.45044,0.967974,0.0155344,-0.0498921,82350,5.44976,0.961836,0.00612775,-0.0292689,0.00440547,-0.00540633,-0.00256555,0.00851749,0.0895348,0.0027748,-0.0176357,0.104956,21.2302,1.685,1.6808,1.69622,1.69199,0.982525,-1.41352,-21.76,-21.9061,2.14786,3.3658,3.38822
132.86,5.45137,0.968007,0.0153623,-0.049758,82357,5.45068,0.961879,0.00611654,-0.0292648,0.0044005,-0.00540867,-0.00257466,0.00851731,0.0897496,0.00337326,-0.0176386,0.102727,21.4704,1.64957,1.64547,1.66041,1.65628,1.00456,-1.35588,-21.3026,-21.4436,2.17216,3.29504,3.31668
132.87,5.45228,0.968044,0.0151879,-0.0496143,82364,5.4516,0.961922,0.0061018,-0.0292608,0.00439553,-0.00541102,-0.00258379,0.00851713,0.0891792,0.00886525,-0.017481,0.107598,21.5615,1.72926,1.72497,1.7406,1.73629,1.05125,-1.42082,-22.3319,-22.4796,2.18138,3.45422,3.47689
132.88,5.45321,0.968088,0.0150163,-0.0494714,82371,5.45251,0.961965,0.0060943,-0.0292568,0.00439055,-0.00541338,-0.00259294,0.00851695,0.0915613,0.0138598,-0.0170142,0.0830397,21.5837,1.33598,1.33268,1.34506,1.34173,0.709864,-1.15998,-17.2534,-17.3715,2.18362,2.66866,2.68679
132.89,5.45412,0.968094,0.0148432,-0.0493262,82378,5.45343,0.962008,0.0060747,-0.0292527,0.00438557,-0.00541574,-0.00260211,0.00851676,0.0884167,0.00372935,-0.0173694,0.116024,21.8005,1.86312,1.85853,1.87524,1.87062,1.15414,-1.51492,-24.0607,-24.2184,2.20556,3.72165,3.74586
132.9,5.45505,0.968134,0.0146698,-0.0491386,82385,5.45435,0.962051,0.00606293,-0.0292487,0.0043806,-0.00541812,-0.0026113,0.00851658,0.0912797,0.00871842,-0.0168494,0.0866605,21.6872,1.39248,1.38906,1.40204,1.3986,0.697035,-1.23311,-17.9829,-18.1074,2.19409,2.78154,2.80064
132.91,5.45596,0.968151,0.0144961,-0.0489734,82392,5.45527,0.962094,0.00604559,-0.0292447,0.00437561,-0.0054205,-0.00262052,0.00851639,0.0882113,0.00346132,-0.0179986,0.118116,21.5904,1.89594,1.8913,1.90877,1.9041,0.999773,-1.64589,-24.4845,-24.6516,2.1843,3.78724,3.81287
132.92,5.45689,0.968184,0.0143265,-0.0487884,82399,5.45619,0.962137,0.00603122,-0.0292407,0.00437063,-0.00542289,-0.00262975,0.0085162,0.0903221,0.00639988,-0.0167881,0.096601,21.8701,1.5514,1.54762,1.56193,1.55812,0.797916,-1.35653,-20.0353,-20.1724,2.2126,3.09902,3.12005
132.93,5.45781,0.968203,0.0141522,-0.0486406,82406,5.4571,0.96218,0.00601368,-0.0292366,0.00436565,-0.00542528,-0.002639,0.00851602,0.0896225,0.00263298,-0.017466,0.104148,22.0459,1.67172,1.66765,1.68288,1.67879,0.911874,-1.42817,-21.589,-21.7344,2.23038,3.33937,3.36167
132.94,5.45873,0.968234,0.0139818,-0.0484748,82413,5.45802,0.962222,0.00600105,-0.0292326,0.00436066,-0.00542769,-0.00264827,0.00851583,0.0897895,0.00325788,-0.0174599,0.102391,22.0116,1.64342,1.63944,1.65458,1.65057,0.828986,-1.44414,-21.2237,-21.3691,2.22692,3.28285,3.30516
132.95,5.45965,0.96827,0.0138093,-0.0482832,82420,5.45894,0.962265,0.00598492,-0.0292286,0.00435568,-0.0054301,-0.00265757,0.00851564,0.0893251,0.00862327,-0.0172811,0.106295,22.085,1.7075,1.70338,1.71907,1.71492,0.859135,-1.49851,-22.0516,-22.2022,2.23434,3.41089,3.434
132.96,5.46058,0.968312,0.0136396,-0.0480976,82427,5.45986,0.962308,0.00597601,-0.0292246,0.00435069,-0.00543252,-0.00266688,0.00851545,0.0916321,0.0137573,-0.0168136,0.0825349,22.0765,1.32703,1.32384,1.33647,1.33326,0.51504,-1.25728,-17.1381,-17.2612,2.23348,2.65087,2.66974
132.97,5.46149,0.968317,0.0134686,-0.0479048,82434,5.46077,0.962351,0.00595485,-0.0292206,0.0043457,-0.00543495,-0.00267621,0.00851525,0.0885669,0.00358613,-0.0171326,0.11459,22.2159,1.83915,1.83475,1.85155,1.84711,0.921622,-1.61071,-23.7517,-23.9132,2.24759,3.6739,3.69866
132.98,5.46242,0.968355,0.0132974,-0.0476615,82441,5.46169,0.962394,0.00594157,-0.0292166,0.00434071,-0.00543739,-0.00268557,0.00851506,0.0913077,0.0085877,-0.016639,0.0865117,22.0407,1.38905,1.38574,1.39913,1.39579,0.454553,-1.36341,-17.9389,-18.0703,2.22986,2.77478,2.79492
132.99,5.46333,0.96837,0.0131261,-0.0474555,82448,5.46261,0.962436,0.00592262,-0.0292127,0.00433572,-0.00543984,-0.00269494,0.00851486,0.088352,0.00334013,-0.0177479,0.116777,22.1632,1.87379,1.86934,1.88663,1.88216,0.836239,-1.69659,-24.1992,-24.3665,2.24226,3.74313,3.76879
133,5.46425,0.968401,0.0129587,-0.0472269,82455,5.46352,0.962479,0.00590679,-0.0292087,0.00433072,-0.00544229,-0.00270434,0.00851467,0.0902614,0.00627165,-0.0165566,0.0973101,22.2765,1.56187,1.55819,1.57286,1.56914,0.593559,-1.47476,-20.1711,-20.3142,2.25372,3.12006,3.142
133.01,5.46528,0.96842,0.0127691,-0.04702,82463,5.46457,0.962528,0.00588538,-0.0292041,0.00432501,-0.00544511,-0.00271511,0.00851447,0.0950282,0.00200235,-0.0174414,0.0502127,22.5531,0.804665,0.802774,0.811059,0.809153,0.0670857,-0.907798,-10.3918,-10.4752,2.2817,1.60744,1.62021
133.02,5.4661,0.968448,0.012619,-0.0468256,82469,5.46536,0.962564,0.00587365,-0.0292007,0.00432073,-0.00544723,-0.0027232,0.00851427,0.0895108,0.00313582,-0.0171788,0.105239,22.5043,1.68842,1.68447,1.70006,1.69608,0.691541,-1.55687,-21.8056,-21.9572,2.27676,3.3729,3.39614
