t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
53.76,0.587969,0.312622,0.429022,-0.0112381,-0.208639,1.84775e-05,60497,0.586948,0.310283,0.00171378,-0.218655,-0.0716299,0.68712,0,0.000957842,0.124286,0.0594311,-0.0289031,0.62361,-2.53801,-2.93489,5.22001,5.31764,5.49498,5.61854,13.2039,-12.0333,-67.7377,-64.068,-0.537046,11.1135,-0.621028,10.5377
53.77,0.588634,0.312903,0.428166,-0.0112038,-0.207206,-0.000671601,60508,0.587638,0.310599,0.00170959,-0.218709,-0.0711088,0.686068,0,0.000957982,0.127667,0.0506285,-0.0289288,0.628588,-2.39828,-1.06028,5.26256,5.36096,5.53953,5.66407,13.4092,-12.1175,-68.2874,-64.5915,-0.50748,11.2036,-0.224356,10.6235
53.78,0.590895,0.313925,0.427655,-0.011241,-0.207284,-0.000653991,60543,0.589837,0.311602,0.00170185,-0.218879,-0.0694551,0.682711,0,0.00095812,0.12778,0.0505636,-0.0290007,0.627784,-2.39107,-1.17456,5.25547,5.35374,5.53223,5.6566,13.3556,-12.1152,-68.1972,-64.5037,-0.505954,11.1888,-0.248539,10.6092
53.79,0.592631,0.314687,0.427969,-0.0113062,-0.208798,8.40589e-05,60571,0.591597,0.312405,0.00167437,-0.219012,-0.068137,0.680015,0,0.000958254,0.12778,0.0505638,-0.0289944,0.627774,-2.49521,-3.10451,5.25429,5.35252,5.53169,5.65603,13.2544,-12.1643,-68.19,-64.488,-0.527989,11.1877,-0.656918,10.6068
53.8,0.593156,0.314946,0.427142,-0.0112938,-0.207379,-0.000621392,60579,0.5921,0.312634,0.00169437,-0.219049,-0.0677612,0.679243,0,0.00095839,0.127947,0.0504992,-0.0290305,0.626475,-2.41645,-1.18418,5.24458,5.34263,5.52117,5.64526,13.3697,-12.1175,-68.061,-64.3711,-0.511324,11.1664,-0.250574,10.5872
53.81,0.594893,0.315707,0.427457,-0.0113534,-0.20893,0.000117259,60607,0.593862,0.313436,0.00166674,-0.219179,-0.0664486,0.676534,0,0.000958522,0.127947,0.0504993,-0.0290278,0.626469,-2.47636,-3.14424,5.24352,5.34155,5.52046,5.64455,13.2532,-12.1443,-68.0518,-64.3563,-0.524002,11.165,-0.665326,10.5851
53.82,0.595535,0.316042,0.426603,-0.0113424,-0.207528,-0.000586283,60617,0.594492,0.313723,0.00169065,-0.219225,-0.0659809,0.675565,0,0.000958658,0.124091,0.0596767,-0.0283589,0.624492,-2.42007,-1.27702,5.2282,5.32594,5.50413,5.62786,13.3333,-12.0915,-67.8515,-64.1704,-0.51209,11.132,-0.27022,10.5541
53.83,0.597266,0.316817,0.426918,-0.0114313,-0.209141,0.000154251,60645,0.596256,0.314525,0.00167971,-0.219352,-0.0646743,0.672845,0,0.000958792,0.124091,0.0596768,-0.0283623,0.624465,-2.52306,-3.2191,5.22716,5.3249,5.50356,5.6273,13.2502,-12.1192,-67.8443,-64.1567,-0.533883,11.1309,-0.681167,10.5521
53.84,0.59792,0.317119,0.426062,-0.0113835,-0.207707,-0.000550888,60655,0.596887,0.314811,0.00168612,-0.219396,-0.0642087,0.671871,0,0.000958927,0.124292,0.0591048,-0.0282827,0.624998,-2.39885,-1.32676,5.23263,5.33049,5.50897,5.63284,13.3693,-12.1042,-67.9117,-64.2255,-0.5076,11.1418,-0.280744,10.5631
53.85,0.599652,0.317893,0.426377,-0.0114675,-0.209316,0.000175399,60682,0.59859,0.315585,0.00167427,-0.219515,-0.0629544,0.669237,0,0.00095906,0.124292,0.0591049,-0.0282931,0.624972,-2.5069,-3.17006,5.23174,5.32961,5.50874,5.63266,13.3178,-12.1384,-67.9092,-64.2145,-0.530463,11.1414,-0.67079,10.5614
53.86,0.60018,0.318136,0.425548,-0.0114172,-0.207928,-0.000517221,60691,0.599158,0.315842,0.00167939,-0.219554,-0.0625372,0.668357,0,0.000959194,0.12426,0.059028,-0.0283353,0.625613,-2.39072,-1.34304,5.23786,5.33586,5.51498,5.63906,13.4167,-12.1326,-67.9869,-64.2907,-0.505881,11.154,-0.28419,10.5737
53.87,0.601912,0.318909,0.425864,-0.0115013,-0.209545,0.000209866,60718,0.600863,0.316615,0.00166754,-0.21967,-0.0612884,0.665712,0,0.000959325,0.12426,0.0590281,-0.0283469,0.625588,-2.48235,-3.2142,5.23696,5.33498,5.51461,5.63873,13.3511,-12.1585,-67.9825,-64.2792,-0.52527,11.1533,-0.68013,10.5719
53.88,0.60244,0.319152,0.425034,-0.0114464,-0.208141,-0.000498632,60726,0.601369,0.316844,0.00167285,-0.219704,-0.0609191,0.664927,0,0.000959458,0.12424,0.0589483,-0.0283826,0.626142,-2.3788,-1.30905,5.2424,5.34055,5.52033,5.64463,13.468,-12.1596,-68.0541,-64.3476,-0.503359,11.165,-0.276997,10.583
53.89,0.604699,0.320166,0.424519,-0.0114581,-0.208337,-0.00046469,60762,0.603645,0.317874,0.00166636,-0.219854,-0.0592621,0.661385,0,0.000959589,0.124222,0.0588729,-0.0284496,0.626632,-2.35556,-1.37304,5.24651,5.34479,5.52494,5.64941,13.4883,-12.1728,-68.1116,-64.3985,-0.49844,11.1744,-0.290537,10.5913
53.9,0.606432,0.320937,0.424835,-0.0115395,-0.209916,0.000263983,60789,0.605354,0.318647,0.00165453,-0.219964,-0.0580242,0.65872,0,0.000959718,0.124222,0.0588731,-0.0284554,0.626607,-2.4488,-3.39019,5.2451,5.34337,5.52389,5.64838,13.3452,-12.1984,-68.0981,-64.3789,-0.51817,11.1723,-0.717369,10.5885
53.91,0.607093,0.321217,0.423969,-0.0114612,-0.208506,-0.000431011,60800,0.606051,0.318961,0.00165416,-0.220009,-0.057521,0.657633,0,0.000959847,0.128255,0.0509158,-0.0302297,0.621761,-2.44444,-1.51939,5.20412,5.30164,5.48156,5.60513,13.3424,-12.1453,-67.5769,-63.8772,-0.517247,11.0867,-0.321505,10.5058
53.92,0.608833,0.321974,0.424282,-0.0114802,-0.210096,0.000295552,60827,0.607762,0.319733,0.00162762,-0.220115,-0.056289,0.654958,0,0.00095997,0.128255,0.0509157,-0.0302519,0.621758,-2.51119,-3.30795,5.20351,5.30108,5.48164,5.60528,13.3018,-12.1731,-67.5784,-63.8701,-0.531372,11.0869,-0.699967,10.5046
53.93,0.609467,0.322304,0.423423,-0.0114382,-0.208736,-0.000413306,60837,0.608396,0.320019,0.0016546,-0.220154,-0.0558338,0.653965,0,0.000960099,0.123936,0.0591837,-0.0286293,0.628033,-2.3872,-1.45195,5.25783,5.35646,5.53829,5.66328,13.538,-12.2494,-68.2785,-64.5389,-0.505134,11.2016,-0.307236,10.6143
53.94,0.6112,0.323074,0.42374,-0.0114749,-0.210419,0.000332338,60865,0.610173,0.32082,0.00164381,-0.220262,-0.0545622,0.651181,0,0.000960226,0.123936,0.0591834,-0.0286587,0.627995,-2.61122,-3.37426,5.25615,5.35481,5.53836,5.66346,13.4629,-12.3421,-68.2804,-64.5184,-0.552537,11.2018,-0.713998,10.611
53.95,0.611843,0.32337,0.422843,-0.0113481,-0.208977,-0.000405155,60875,0.610808,0.321105,0.00165559,-0.2203,-0.0541091,0.650185,0,0.000960355,0.123433,0.0556807,-0.0327831,0.646709,-2.62243,-1.44699,5.41108,5.51272,5.70285,5.83177,13.9197,-12.7619,-70.3086,-66.4201,-0.554911,11.5346,-0.306186,10.9238
53.96,0.613576,0.324133,0.423153,-0.0113491,-0.210612,0.000319569,60902,0.612523,0.321877,0.00164013,-0.2204,-0.0528888,0.647491,0,0.000960481,0.123433,0.0556803,-0.0328172,0.646696,-2.6594,-3.28304,5.41051,5.51224,5.70258,5.83164,13.864,-12.7569,-70.3061,-66.413,-0.562733,11.5342,-0.694695,10.9228
53.97,0.614208,0.324469,0.422225,-0.0113459,-0.209162,-0.000458196,60912,0.613159,0.322163,0.00167819,-0.220437,-0.0524379,0.646492,0,0.000960614,0.122399,0.0625329,-0.030874,0.628734,-2.37519,-1.24691,5.26338,5.3624,5.54507,5.67064,13.644,-12.2395,-68.3654,-64.6092,-0.502594,11.2157,-0.263849,10.6258
53.98,0.615939,0.325243,0.42254,-0.011433,-0.210862,0.000270879,60939,0.614876,0.322934,0.00167394,-0.220535,-0.0512234,0.643789,0,0.000960746,0.122399,0.0625331,-0.0308976,0.628696,-2.51514,-3.1232,5.26221,5.36128,5.5449,5.67059,13.5829,-12.2847,-68.3643,-64.5948,-0.532208,11.2155,-0.660875,10.6235
53.99,0.616606,0.325489,0.421668,-0.0113054,-0.209386,-0.00044915,60949,0.615512,0.32322,0.00163887,-0.22057,-0.0507747,0.642786,0,0.000960872,0.123773,0.0556638,-0.0296855,0.643701,-2.26666,-1.16124,5.3889,5.4904,5.67836,5.80714,13.952,-12.5676,-70.0111,-66.1509,-0.479629,11.4855,-0.24572,10.8793
54,0.61834,0.32625,0.421985,-0.0113722,-0.211066,0.000298417,60977,0.617295,0.324019,0.00162332,-0.220668,-0.0495214,0.639974,0,0.000960994,0.123773,0.0556639,-0.0297033,0.643675,-2.42317,-3.15174,5.38728,5.4888,5.67799,5.80684,13.8365,-12.6354,-70.0069,-66.13,-0.512747,11.4848,-0.666913,10.8761
54.01,0.618879,0.326468,0.421137,-0.0112489,-0.209591,-0.000426598,60985,0.617805,0.324248,0.0016013,-0.220696,-0.0491642,0.639169,0,0.000961113,0.124138,0.0568915,-0.0297354,0.635432,-2.23347,-1.12468,5.31932,5.4196,5.60611,5.7334,13.7857,-12.4443,-69.1219,-65.2976,-0.472605,11.3395,-0.237983,10.7389
54.02,0.621042,0.327382,0.420637,-0.0111667,-0.209665,-0.000416433,61018,0.619909,0.32519,0.00155788,-0.220807,-0.0476946,0.635844,0,0.000961223,0.129347,0.0554597,-0.0305727,0.593399,-2.15434,-1.07351,4.96725,5.06095,5.23493,5.35388,12.9266,-11.5944,-64.5456,-60.9762,-0.455862,10.5888,-0.227157,10.0282
54.03,0.621154,0.327435,0.420607,-0.0111697,-0.209721,-0.000415706,61020,0.620036,0.325247,0.00155746,-0.220814,-0.0476057,0.635642,0,0.000961334,0.122872,0.0545175,-0.0301456,0.656519,-2.1625,-1.22597,5.49446,5.59814,5.79198,5.92364,14.1133,-12.9178,-71.4145,-67.4456,-0.457589,11.7156,-0.259417,11.0926
54.04,0.623565,0.328465,0.420039,-0.0111025,-0.209718,-0.000396509,61058,0.622462,0.326331,0.00151943,-0.220938,-0.0459219,0.631801,0,0.000961437,0.128604,0.0538983,-0.0304719,0.606423,-2.06896,-1.2978,5.07509,5.17087,5.34907,5.47067,13.0452,-11.8784,-65.9527,-62.2969,-0.437794,10.8197,-0.274617,10.246
54.05,0.625308,0.32922,0.420355,-0.0111531,-0.21123,0.000336926,61085,0.624187,0.327102,0.00149831,-0.221024,-0.0447307,0.629066,0,0.000961536,0.128604,0.0538983,-0.0304716,0.606411,-2.14238,-3.19555,5.07426,5.17002,5.34848,5.47007,12.9648,-11.8974,-65.9449,-62.2857,-0.45333,10.8185,-0.676183,10.2443
54.06,0.625954,0.329497,0.419471,-0.0110376,-0.209687,-0.000392525,61095,0.624827,0.327387,0.00148334,-0.221055,-0.0442907,0.628051,0,0.000961633,0.124264,0.0556547,-0.0302022,0.639197,-1.98665,-1.13825,5.34955,5.45051,5.63908,5.76729,13.761,-12.5637,-69.5293,-65.667,-0.420378,11.4064,-0.240856,10.8001
54.07,0.62769,0.330254,0.419788,-0.0110918,-0.211276,0.00034202,61122,0.626554,0.328157,0.00146797,-0.221138,-0.0431055,0.625308,0,0.000961726,0.124264,0.0556547,-0.0302093,0.639177,-2.06677,-3.03487,5.34865,5.44963,5.63859,5.76683,13.6844,-12.5832,-69.5233,-65.6552,-0.437331,11.4054,-0.642184,10.7983
54.08,0.628357,0.330522,0.418901,-0.0109667,-0.209716,-0.000389727,61132,0.627194,0.328442,0.00144834,-0.221168,-0.0426676,0.62429,0,0.000961816,0.128527,0.0536435,-0.0303046,0.608091,-1.89432,-1.07207,5.0894,5.1855,5.36452,5.48654,13.1316,-11.9188,-66.1442,-62.4741,-0.40084,10.8511,-0.226851,10.2749
54.09,0.630101,0.331275,0.419217,-0.0110126,-0.211272,0.000345419,61159,0.628924,0.329212,0.00142716,-0.221247,-0.0414885,0.62154,0,0.000961902,0.128527,0.0536435,-0.0303079,0.608079,-1.97282,-3.00317,5.08838,5.18448,5.3639,5.48594,13.0321,-11.9434,-66.1364,-62.4603,-0.417452,10.8498,-0.635476,10.2729
54.1,0.630738,0.331561,0.418329,-0.0109084,-0.209728,-0.000387395,61169,0.629565,0.329497,0.00141813,-0.221276,-0.0410529,0.62052,0,0.000961987,0.122492,0.0591354,-0.0304786,0.641606,-1.82453,-1.01629,5.36947,5.47088,5.66056,5.78936,13.8086,-12.6219,-69.7951,-65.9117,-0.386073,11.4499,-0.215048,10.8404
54.11,0.632472,0.332322,0.418645,-0.0109855,-0.211306,0.00034817,61196,0.631296,0.330266,0.00140953,-0.221353,-0.0398797,0.617762,0,0.000962069,0.122492,0.0591355,-0.0304784,0.641578,-1.91043,-2.99666,5.36833,5.46973,5.65961,5.78842,13.6971,-12.6354,-69.783,-65.8961,-0.404251,11.448,-0.634097,10.8381
54.12,0.633137,0.332577,0.417749,-0.0108797,-0.209723,-0.000392897,61206,0.631938,0.330551,0.00138931,-0.221381,-0.0394463,0.61674,0,0.000962148,0.128187,0.0512625,-0.0305971,0.62062,-1.67629,-0.927725,5.19436,5.29248,5.47505,5.59966,13.3964,-12.1493,-67.5076,-63.7623,-0.354707,11.0747,-0.196308,10.4868
54.13,0.634881,0.333324,0.418065,-0.0109535,-0.211291,0.000343099,61233,0.633671,0.33132,0.00136492,-0.221455,-0.0382793,0.613975,0,0.000962223,0.128187,0.0512627,-0.030597,0.620612,-1.71841,-2.8024,5.19367,5.29179,5.47458,5.5992,13.3241,-12.163,-67.5016,-63.753,-0.363618,11.0738,-0.592993,10.4855
54.14,0.635403,0.333555,0.417198,-0.0108988,-0.209741,-0.000398686,61241,0.634185,0.331548,0.00136554,-0.221476,-0.0379343,0.613155,0,0.000962297,0.128312,0.0512364,-0.0306753,0.619546,-1.59386,-0.877685,5.18535,5.2833,5.46551,5.58991,13.3678,-12.1267,-67.3899,-63.6513,-0.337262,11.0554,-0.185719,10.4686
54.15,0.637147,0.334301,0.417514,-0.0109626,-0.211273,0.00033773,61268,0.635921,0.332317,0.00134101,-0.221547,-0.036773,0.610385,0,0.000962367,0.128312,0.0512366,-0.0306705,0.619534,-1.67927,-2.82839,5.18416,5.28209,5.4648,5.58917,13.2527,-12.1623,-67.3805,-63.6351,-0.355337,11.054,-0.598492,10.4662
54.16,0.637782,0.3346,0.416618,-0.0109021,-0.209743,-0.000403141,61278,0.636564,0.332602,0.00134505,-0.221573,-0.036344,0.609358,0,0.000962438,0.122992,0.0579121,-0.0304818,0.641934,-1.57369,-0.803291,5.3725,5.47399,5.66364,5.79254,13.8324,-12.6187,-69.8334,-65.949,-0.332996,11.4562,-0.169978,10.8465
54.17,0.639518,0.335357,0.416934,-0.0109842,-0.211308,0.000334187,61305,0.638302,0.333371,0.00133433,-0.221641,-0.0351888,0.606582,0,0.000962507,0.122992,0.0579121,-0.0304784,0.641906,-1.67953,-2.8112,5.37113,5.4726,5.66264,5.79152,13.7037,-12.6467,-69.8204,-65.9303,-0.355392,11.4542,-0.594855,10.8437
54.18,0.640183,0.335613,0.416037,-0.0108796,-0.209723,-0.000406772,61315,0.638946,0.333655,0.00131585,-0.221665,-0.0347621,0.605552,0,0.000962572,0.128511,0.0506851,-0.0306522,0.61983,-1.47866,-0.754353,5.18763,5.28562,5.46824,5.59269,13.374,-12.1525,-67.4237,-63.6794,-0.312886,11.0609,-0.159622,10.4732
54.19,0.642451,0.336587,0.415486,-0.0108545,-0.209697,-0.000411252,61350,0.641201,0.334651,0.00129225,-0.221749,-0.0332735,0.601945,0,0.000962633,0.128662,0.050747,-0.0307244,0.618161,-1.42178,-0.768627,5.17333,5.27106,5.45321,5.57733,13.2993,-12.124,-67.2381,-63.5029,-0.30085,11.0305,-0.162643,10.4444
54.2,0.644197,0.33733,0.415801,-0.0109002,-0.211209,0.000326762,61377,0.642943,0.33542,0.00126692,-0.221811,-0.0321303,0.599157,0,0.000962689,0.128662,0.050747,-0.0307233,0.618149,-1.52704,-2.63896,5.17236,5.27006,5.45288,5.57698,13.2291,-12.1671,-67.2338,-63.4905,-0.323125,11.0299,-0.558408,10.4424
54.21,0.644832,0.337629,0.414904,-0.0108223,-0.209668,-0.000414437,61387,0.643588,0.335704,0.00127179,-0.221834,-0.031708,0.598124,0,0.000962746,0.12313,0.0575372,-0.0305329,0.642197,-1.42545,-0.661492,5.37432,5.47584,5.66607,5.79504,13.8171,-12.6563,-69.8635,-65.971,-0.301628,11.4611,-0.139973,10.8502
54.22,0.646569,0.338382,0.41522,-0.0108881,-0.211221,0.000324489,61414,0.645332,0.336472,0.00126065,-0.221893,-0.030571,0.595331,0,0.000962801,0.12313,0.0575372,-0.0305329,0.642169,-1.52992,-2.62799,5.37313,5.47464,5.66523,5.79418,13.7124,-12.6806,-69.8526,-65.955,-0.323734,11.4594,-0.556086,10.8478
54.23,0.647237,0.338639,0.414322,-0.010766,-0.209634,-0.000417096,61424,0.645979,0.336756,0.00124272,-0.221915,-0.030151,0.594295,0,0.000962852,0.128822,0.0505349,-0.0307334,0.61745,-1.34286,-0.586107,5.16739,5.26502,5.44746,5.57146,13.3197,-12.1365,-67.1678,-63.4311,-0.284151,11.0189,-0.124021,10.4324
54.24,0.648984,0.33938,0.414638,-0.0108033,-0.211158,0.000322092,61451,0.647725,0.337524,0.00121719,-0.221971,-0.0290202,0.591497,0,0.000962899,0.128822,0.0505349,-0.0307334,0.617443,-1.41706,-2.51722,5.16637,5.26399,5.44682,5.57082,13.2179,-12.1629,-67.1595,-63.4173,-0.299852,11.0176,-0.532648,10.4304
54.25,0.649621,0.33968,0.413739,-0.0107262,-0.209612,-0.000419911,61461,0.648372,0.337808,0.00122241,-0.221991,-0.0286025,0.59046,0,0.000962947,0.123284,0.0574117,-0.0306001,0.641299,-1.30284,-0.553917,5.36671,5.46811,5.65817,5.78698,13.7942,-12.6407,-69.7663,-65.8776,-0.275683,11.4452,-0.11721,10.8348
54.26,0.65136,0.340431,0.414055,-0.0107918,-0.211161,0.000320084,61488,0.65012,0.338576,0.00121121,-0.222045,-0.0274779,0.587657,0,0.000962993,0.123284,0.0574117,-0.0306001,0.64127,-1.40726,-2.5085,5.36558,5.46697,5.65736,5.78616,13.6972,-12.6642,-69.7559,-65.8625,-0.297779,11.4435,-0.530803,10.8325
54.27,0.65203,0.340688,0.413156,-0.0106691,-0.209568,-0.000422175,61498,0.650768,0.33886,0.00119355,-0.222064,-0.0270626,0.586618,0,0.000963035,0.129,0.0504514,-0.0307896,0.616074,-1.22563,-0.48225,5.15577,5.25319,5.43532,5.55907,13.2852,-12.1127,-67.0183,-63.2884,-0.259345,10.9944,-0.102045,10.409
54.28,0.653778,0.341427,0.413471,-0.0107056,-0.211094,0.000318071,61525,0.652518,0.339627,0.00116802,-0.222115,-0.0259443,0.583811,0,0.000963073,0.129,0.0504514,-0.0307896,0.616067,-1.29541,-2.39888,5.15485,5.25225,5.43473,5.55848,13.1928,-12.1361,-67.0107,-63.2759,-0.274111,10.9932,-0.507607,10.4071
54.29,0.654417,0.341727,0.412572,-0.0106288,-0.209544,-0.00042464,61535,0.653166,0.339911,0.0011734,-0.222133,-0.0255312,0.582771,0,0.000963112,0.12343,0.0573297,-0.0306652,0.640314,-1.18167,-0.448784,5.35839,5.45965,5.64947,5.77811,13.7689,-12.6224,-69.6592,-65.7754,-0.250044,11.4276,-0.0949633,10.818
54.3,0.656157,0.342476,0.412888,-0.0106924,-0.211061,0.000300635,61561,0.654854,0.340649,0.00116222,-0.222179,-0.0244603,0.580063,0,0.000963148,0.12343,0.0573297,-0.0306652,0.640286,-1.28345,-2.34944,5.35733,5.45857,5.64873,5.77736,13.6809,-12.6454,-69.6497,-65.7613,-0.271581,11.4261,-0.497145,10.8159
54.31,0.656828,0.342733,0.411987,-0.0105715,-0.209496,-0.000426422,61572,0.655568,0.340962,0.00114477,-0.222198,-0.0240085,0.578917,0,0.000963182,0.129131,0.0503561,-0.0308335,0.615163,-1.10529,-0.386045,5.14805,5.24534,5.42724,5.55082,13.2566,-12.0957,-66.9187,-63.1934,-0.233881,10.9781,-0.0816878,10.3934
54.32,0.658577,0.34347,0.412303,-0.0106062,-0.210982,0.000299099,61598,0.657258,0.3417,0.00111925,-0.222241,-0.0229436,0.576206,0,0.000963211,0.129131,0.0503561,-0.0308335,0.615156,-1.17235,-2.24282,5.14722,5.24449,5.42673,5.5503,13.1769,-12.1181,-66.9121,-63.1824,-0.248071,10.977,-0.474584,10.3917
54.33,0.659218,0.34377,0.411402,-0.0105295,-0.20943,-0.000443973,61608,0.657908,0.341983,0.00112477,-0.222258,-0.0225352,0.575163,0,0.00096324,0.123514,0.0572113,-0.0307106,0.640029,-1.05913,-0.303935,5.35596,5.45717,5.64694,5.77553,13.7591,-12.6176,-69.6281,-65.7454,-0.224113,11.4225,-0.0643131,10.8131
54.34,0.660958,0.344517,0.411718,-0.0105949,-0.210982,0.000298044,61635,0.659665,0.34275,0.00111359,-0.2223,-0.0214356,0.572344,0,0.000963268,0.123514,0.0572113,-0.0307106,0.64,-1.16381,-2.23574,5.35492,5.45612,5.64624,5.77482,13.6764,-12.6405,-69.619,-65.7318,-0.246265,11.4211,-0.473087,10.811
54.35,0.66163,0.344774,0.410817,-0.0104723,-0.209381,-0.000445011,61645,0.660316,0.343033,0.00109637,-0.222315,-0.0210295,0.571299,0,0.000963293,0.129187,0.0502172,-0.0308555,0.615123,-0.983605,-0.246426,5.14765,5.24493,5.42685,5.55043,13.2494,-12.0959,-66.914,-63.1884,-0.208132,10.9773,-0.0521442,10.3926
54.36,0.663906,0.345739,0.410262,-0.0104261,-0.209336,-0.000446735,61680,0.662596,0.344026,0.00107351,-0.222365,-0.0196133,0.56764,0,0.000963313,0.129309,0.0502102,-0.0309171,0.613996,-0.927189,-0.199312,5.13817,5.23528,5.41684,5.54019,13.2226,-12.0725,-66.7905,-63.0719,-0.196195,10.957,-0.0421748,10.3734
54.37,0.66402,0.345807,0.410232,-0.0104325,-0.209344,-0.000445859,61682,0.662726,0.344083,0.00107654,-0.222368,-0.0195326,0.56743,0,0.000963334,0.123551,0.0570636,-0.0307407,0.640297,-0.941015,-0.214765,5.3581,5.45937,5.64923,5.77788,13.7534,-12.6242,-69.6563,-65.7715,-0.19912,11.4271,-0.0454446,10.8175
54.38,0.666433,0.346809,0.409646,-0.0103733,-0.209256,-0.000461853,61718,0.665075,0.345104,0.00104837,-0.222416,-0.0180844,0.563663,0,0.000963349,0.129241,0.050076,-0.0308766,0.615103,-0.863299,-0.104873,5.14745,5.24473,5.42664,5.55022,13.2458,-12.0957,-66.9114,-63.1859,-0.182675,10.9769,-0.0221912,10.3922
54.39,0.668184,0.347542,0.409962,-0.0104096,-0.210775,0.000281428,61745,0.666838,0.345869,0.00102285,-0.22245,-0.0170038,0.560834,0,0.00096336,0.129241,0.050076,-0.0308766,0.615096,-0.933378,-1.98442,5.1467,5.24397,5.42621,5.54978,13.1773,-12.1175,-66.9058,-63.176,-0.197504,10.976,-0.419907,10.3907
54.4,0.668821,0.347838,0.409061,-0.010334,-0.209221,-0.000461146,61755,0.667491,0.346153,0.00102884,-0.222462,-0.0166047,0.559786,0,0.000963372,0.123335,0.0568114,-0.0307064,0.643301,-0.822362,-0.0654294,5.38325,5.48499,5.67581,5.80506,13.8173,-12.6871,-69.984,-66.0802,-0.174013,11.4809,-0.013845,10.8682
54.41,0.670562,0.348582,0.409377,-0.0103995,-0.210771,0.000282924,61782,0.669256,0.346918,0.00101765,-0.222493,-0.0155304,0.556955,0,0.000963382,0.123335,0.0568114,-0.0307064,0.643272,-0.927171,-1.98477,5.38228,5.484,5.67515,5.80439,13.7431,-12.7095,-69.9756,-66.0676,-0.196191,11.4795,-0.41998,10.8663
54.42,0.671234,0.348837,0.408476,-0.0102773,-0.209169,-0.000459839,61792,0.66991,0.347201,0.00100072,-0.222504,-0.0151337,0.555906,0,0.000963389,0.129374,0.0499646,-0.0309065,0.614245,-0.746918,-0.00344715,5.14026,5.23741,5.41905,5.54245,13.2282,-12.0778,-66.8178,-63.0976,-0.158049,10.9615,-0.000729421,10.3777
54.43,0.672986,0.349568,0.408791,-0.0103118,-0.210657,0.000268515,61818,0.671612,0.347938,0.000975191,-0.222531,-0.0141053,0.553177,0,0.000963391,0.129374,0.0499646,-0.0309065,0.614237,-0.814276,-1.84306,5.13952,5.23665,5.41862,5.54202,13.1608,-12.0994,-66.8122,-63.0879,-0.172302,10.9606,-0.389995,10.3762
54.44,0.673625,0.349864,0.40789,-0.0102364,-0.209101,-0.000474584,61828,0.672267,0.348221,0.000981329,-0.222541,-0.0137109,0.552128,0,0.000963395,0.123479,0.0567133,-0.030763,0.64238,-0.703513,0.0754721,5.37553,5.47712,5.66764,5.79671,13.7985,-12.6678,-69.8833,-65.9854,-0.148864,11.4644,0.01597,10.8526
54.45,0.675368,0.350606,0.408206,-0.010302,-0.210652,0.000270368,61855,0.674037,0.348986,0.000970141,-0.222566,-0.0126493,0.549292,0,0.000963396,0.123479,0.0567133,-0.030763,0.642351,-0.808449,-1.84346,5.37456,5.47613,5.667,5.79605,13.7253,-12.69,-69.875,-65.9728,-0.171069,11.463,-0.390078,10.8507
54.46,0.67604,0.35086,0.407303,-0.0101801,-0.20905,-0.000472669,61865,0.674693,0.349269,0.000953438,-0.222575,-0.0122574,0.548241,0,0.000963394,0.129464,0.0498371,-0.0309323,0.613835,-0.628819,0.138258,5.13683,5.23391,5.41542,5.53874,13.2206,-12.0691,-66.773,-63.0555,-0.133059,10.9542,0.0292557,10.3707
54.47,0.677793,0.351589,0.407619,-0.0102145,-0.210539,0.000256571,61891,0.676399,0.350005,0.000927897,-0.222597,-0.0112412,0.545509,0,0.000963387,0.129464,0.0498371,-0.0309323,0.613827,-0.696329,-1.70279,5.13609,5.23316,5.415,5.53831,13.1532,-12.0908,-66.7674,-63.0458,-0.147344,10.9533,-0.360314,10.3692
54.48,0.678433,0.351886,0.406717,-0.0101394,-0.208983,-0.000486788,61901,0.677056,0.350288,0.000934194,-0.222605,-0.0108515,0.544458,0,0.000963382,0.123568,0.0565884,-0.0308018,0.642078,-0.585946,0.21481,5.37298,5.47453,5.66495,5.79396,13.7923,-12.6614,-69.8501,-65.9542,-0.123987,11.4589,0.0454542,10.8475
54.49,0.680176,0.352625,0.407033,-0.0102051,-0.210535,0.000259052,61928,0.67883,0.351052,0.000922998,-0.222625,-0.00980266,0.541619,0,0.000963375,0.123568,0.0565884,-0.0308018,0.642049,-0.690988,-1.70402,5.37202,5.47355,5.66431,5.7933,13.7198,-12.6836,-69.8419,-65.9417,-0.146214,11.4576,-0.360574,10.8456
54.5,0.68085,0.35288,0.40613,-0.0100835,-0.208932,-0.000484304,61938,0.679487,0.351335,0.000906466,-0.222632,-0.00941539,0.540567,0,0.000963364,0.129609,0.0497324,-0.0309712,0.612833,-0.511533,0.278568,5.12844,5.22536,5.40655,5.52967,13.201,-12.048,-66.6637,-62.9525,-0.108241,10.9362,0.0589455,10.3538
