t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
19.84,-4.78444,-0.97225,0.0293732,-0.0187585,0.0180113,-0.00378632,6716,-4.78629,-0.974149,0.00185047,0.0253575,0.00926029,0.00514904,0,0.00187928,0.0898855,-0.00167241,-0.00158887,2.20388,-66.4967,103.402,0,0,0,0,-1.24303,-4.74426,-86.1399,-86.0925,-14.0708,15.8287,21.88,15.8213
19.85,-4.78354,-0.97224,0.029362,-0.0185392,0.0185702,-0.00382034,6720,-4.78538,-0.974119,0.00183059,0.0253659,0.00926496,0.00515246,0,0.00187926,0.0901912,-0.00104487,-0.00169167,2.19741,-65.6585,105.445,0,0,0,0,-1.24125,-4.73132,-85.475,-85.4277,-13.8934,15.7192,22.3124,15.7118
19.86,-4.78264,-0.972206,0.0293528,-0.018421,0.0190395,-0.00385569,6724,-4.78447,-0.974089,0.00182039,0.0253743,0.00926964,0.00515588,0,0.00187923,0.0894238,0.00721733,0.000152073,2.20792,-65.2637,107.112,0,0,0,0,-1.21944,-4.74337,-86.5549,-86.5075,-13.8099,15.8971,22.6652,15.8897
19.87,-4.78174,-0.972213,0.0293391,-0.0181841,0.0196132,-0.00388951,6728,-4.78357,-0.974059,0.00179896,0.0253827,0.00927432,0.00515931,0,0.00187919,0.0898811,-0.00167484,-0.00158837,2.20397,-64.4019,109.196,0,0,0,0,-1.21569,-4.73781,-86.1494,-86.1021,-13.6275,15.8303,23.106,15.8229
19.88,-4.78085,-0.972202,0.0293279,-0.0179639,0.0201731,-0.00392355,6732,-4.78266,-0.974028,0.00177899,0.0253911,0.009279,0.00516274,0,0.00187914,0.0901923,-0.00104738,-0.00169137,2.19739,-63.5601,111.243,0,0,0,0,-1.2141,-4.72477,-85.4732,-85.4261,-13.4494,15.7189,23.5393,15.7116
19.89,-4.77995,-0.972168,0.0293186,-0.0178447,0.0206435,-0.0039589,6736,-4.78175,-0.973998,0.0017687,0.0253996,0.00928368,0.00516617,0,0.00187908,0.0894318,0.00721444,0.000152602,2.20778,-63.162,112.915,0,0,0,0,-1.19235,-4.7367,-86.5398,-86.4925,-13.3652,15.8946,23.8929,15.8872
19.9,-4.77905,-0.972175,0.0293049,-0.0176069,0.0212182,-0.00399273,6740,-4.78085,-0.973968,0.00174717,0.025408,0.00928837,0.00516961,0,0.00187901,0.0898987,-0.00167692,-0.00158781,2.20363,-62.2966,115.002,0,0,0,0,-1.18888,-4.73096,-86.1138,-86.0666,-13.182,15.8244,24.3347,15.8171
19.91,-4.77815,-0.972164,0.0292938,-0.0173857,0.0217792,-0.00402678,6744,-4.77994,-0.973938,0.00172711,0.0254164,0.00929306,0.00517304,0,0.00187894,0.0902036,-0.00104965,-0.00169133,2.19717,-61.451,117.054,0,0,0,0,-1.1872,-4.71802,-85.4506,-85.4036,-13.0031,15.7152,24.7687,15.7079
19.92,-4.77726,-0.972131,0.0292845,-0.0172655,0.0222507,-0.00406214,6748,-4.77903,-0.973908,0.00171673,0.0254248,0.00929775,0.00517648,0,0.00187886,0.0894344,0.00721179,0.000152289,2.20774,-61.0497,118.728,0,0,0,0,-1.16512,-4.73013,-86.5356,-86.4884,-12.9182,15.8939,25.1231,15.8865
19.93,-4.77636,-0.972137,0.0292708,-0.0170267,0.0228265,-0.00409599,6752,-4.77813,-0.973878,0.00169511,0.0254333,0.00930244,0.00517992,0,0.00187876,0.0899008,-0.00167921,-0.00158763,2.20359,-60.1808,120.82,0,0,0,0,-1.16169,-4.72439,-86.1099,-86.0627,-12.7343,15.8238,25.5657,15.8164
19.94,-4.77546,-0.972126,0.0292596,-0.0168046,0.0233886,-0.00413004,6756,-4.77722,-0.973847,0.00167496,0.0254417,0.00930714,0.00518336,0,0.00187866,0.0902059,-0.00105227,-0.00169106,2.19713,-59.3316,122.875,0,0,0,0,-1.16007,-4.71144,-85.4464,-85.3994,-12.5547,15.7145,26.0005,15.7072
19.95,-4.77456,-0.972093,0.0292504,-0.0166834,0.0238611,-0.00416541,6760,-4.77632,-0.973817,0.00166449,0.0254501,0.00931184,0.00518681,0,0.00187856,0.0894366,0.00720887,0.000152426,2.2077,-58.9269,124.553,0,0,0,0,-1.13788,-4.72356,-86.5322,-86.485,-12.469,15.8933,26.3556,15.886
19.96,-4.77366,-0.9721,0.0292367,-0.0164436,0.024438,-0.00419927,6764,-4.77541,-0.973787,0.00164278,0.0254586,0.00931654,0.00519026,0,0.00187844,0.0899032,-0.00168161,-0.00158735,2.20355,-58.0544,126.649,0,0,0,0,-1.1345,-4.71782,-86.1055,-86.0585,-12.2844,15.823,26.7991,15.8157
19.97,-4.77276,-0.972089,0.0292255,-0.0162205,0.0250011,-0.00423333,6768,-4.77451,-0.973757,0.00162254,0.025467,0.00932124,0.00519371,0,0.00187831,0.0902085,-0.00105493,-0.00169083,2.19708,-57.2016,128.708,0,0,0,0,-1.13294,-4.70485,-85.4417,-85.3948,-12.1039,15.7137,27.2348,15.7064
19.98,-4.77187,-0.972056,0.0292163,-0.0160984,0.0254748,-0.00426871,6772,-4.7736,-0.973726,0.00161197,0.0254755,0.00932594,0.00519716,0,0.00187818,0.0894391,0.00720593,0.000152551,2.20767,-56.7935,130.39,0,0,0,0,-1.11064,-4.71699,-86.5284,-86.4813,-12.0176,15.8927,27.5907,15.8854
19.99,-4.77097,-0.972062,0.0292026,-0.0158577,0.0260527,-0.00430258,6776,-4.7727,-0.973696,0.00159017,0.0254839,0.00933065,0.00520061,0,0.00187803,0.0899057,-0.00168405,-0.0015871,2.20351,-55.9174,132.49,0,0,0,0,-1.10731,-4.71124,-86.1009,-86.0539,-11.8322,15.8223,28.035,15.815
20,-4.77007,-0.972051,0.0291914,-0.0156336,0.0266169,-0.00433665,6780,-4.77179,-0.973666,0.00156984,0.0254924,0.00933536,0.00520407,0,0.00187788,0.0902111,-0.00105763,-0.00169063,2.19704,-55.0609,134.553,0,0,0,0,-1.10581,-4.69826,-85.4369,-85.39,-11.651,15.7129,28.4716,15.7056
20.01,-4.76917,-0.972018,0.0291822,-0.0155104,0.0270916,-0.00437204,6784,-4.77089,-0.973635,0.00155918,0.0255008,0.00934008,0.00520753,0,0.00187772,0.0894417,0.00720294,0.000152679,2.20763,-54.6494,136.238,0,0,0,0,-1.08339,-4.71041,-86.5243,-86.4774,-11.5639,15.892,28.8282,15.8847
20.02,-4.76827,-0.972025,0.0291685,-0.0152687,0.0276707,-0.00440592,6788,-4.76998,-0.973605,0.00153729,0.0255093,0.00934479,0.00521099,0,0.00187755,0.0899083,-0.00168656,-0.00158685,2.20346,-53.7698,138.342,0,0,0,0,-1.08011,-4.70466,-86.0961,-86.0492,-11.3778,15.8215,29.2734,15.8142
20.03,-4.76738,-0.972014,0.0291573,-0.0150437,0.028236,-0.00444,6792,-4.76908,-0.973575,0.00151686,0.0255177,0.00934951,0.00521446,0,0.00187737,0.0902138,-0.00106038,-0.00169042,2.19699,-52.9096,140.409,0,0,0,0,-1.07867,-4.69166,-85.4318,-85.3851,-11.1957,15.7121,29.7108,15.7048
20.04,-4.76648,-0.971981,0.0291481,-0.0149196,0.0287118,-0.0044754,6796,-4.76817,-0.973544,0.00150611,0.0255262,0.00935423,0.00521792,0,0.00187718,0.0894506,0.0071999,0.000153163,2.20746,-52.4947,142.099,0,0,0,0,-1.05631,-4.70372,-86.5072,-86.4603,-11.1079,15.8892,30.0683,15.8819
20.05,-4.76558,-0.971988,0.0291344,-0.0146768,0.0292919,-0.00450928,6800,-4.76727,-0.973514,0.00148412,0.0255347,0.00935895,0.00522139,0,0.00187699,0.0899162,-0.00168899,-0.00158671,2.20331,-51.6114,144.206,0,0,0,0,-1.05305,-4.69798,-86.0803,-86.0335,-10.921,15.8189,30.5143,15.8116
20.06,-4.76468,-0.971977,0.0291232,-0.0144508,0.0298583,-0.00454337,6804,-4.76636,-0.973483,0.0014636,0.0255431,0.00936368,0.00522486,0,0.00187678,0.0902208,-0.00106304,-0.00169029,2.19686,-50.7474,146.278,0,0,0,0,-1.05165,-4.68499,-85.418,-85.3714,-10.7382,15.7098,30.9525,15.7026
20.07,-4.76378,-0.971944,0.029114,-0.0143257,0.0303352,-0.00457879,6808,-4.76546,-0.973453,0.00145276,0.0255516,0.00936841,0.00522833,0,0.00187657,0.0894503,0.00719697,0.0001529,2.20748,-50.3291,147.971,0,0,0,0,-1.02898,-4.69719,-86.509,-86.4622,-10.6497,15.8895,31.3108,15.8822
20.08,-4.76289,-0.97195,0.0291003,-0.014082,0.0309164,-0.00461268,6812,-4.76456,-0.973422,0.00143068,0.0255601,0.00937314,0.00523181,0,0.00187635,0.0899056,-0.00169179,-0.00158678,2.20352,-49.4423,150.082,0,0,0,0,-1.0255,-4.69163,-86.1026,-86.0558,-10.4621,15.8226,31.7575,15.8153
20.09,-4.76199,-0.97194,0.0290892,-0.013855,0.0314839,-0.00464678,6816,-4.76365,-0.973392,0.00141007,0.0255685,0.00937787,0.00523529,0,0.00187612,0.0902165,-0.00106625,-0.00168971,2.19695,-48.5746,152.157,0,0,0,0,-1.02432,-4.67851,-85.4276,-85.381,-10.2785,15.7114,32.1967,15.7041
20.1,-4.76118,-0.971929,0.029079,-0.0136757,0.0319368,-0.00467433,6819,-4.76297,-0.973369,0.00139395,0.0255749,0.00938142,0.0052379,0,0.00187588,0.0901914,-0.00106682,-0.0016927,2.19745,-47.9586,153.79,0,0,0,0,-1.01691,-4.68194,-85.4792,-85.4326,-10.1481,15.7199,32.5423,15.7126
20.11,-4.76019,-0.971913,0.0290663,-0.0134857,0.0324849,-0.0047103,6823,-4.76207,-0.973339,0.00137696,0.0255834,0.00938616,0.00524138,0,0.00187563,0.089843,-0.00169486,-0.00159011,2.20478,-47.269,155.75,0,0,0,0,-0.997827,-4.6863,-86.2316,-86.1849,-10.0022,15.8438,32.957,15.8366
20.12,-4.75929,-0.971903,0.0290551,-0.0132579,0.0330534,-0.00474442,6827,-4.76117,-0.973308,0.00135626,0.0255919,0.0093909,0.00524486,0,0.00187537,0.090139,-0.00107085,-0.0016895,2.19851,-46.3981,157.829,0,0,0,0,-0.996291,-4.67343,-85.5873,-85.5408,-9.8179,15.7377,33.3969,15.7305
20.13,-4.7584,-0.97187,0.0290459,-0.0131309,0.0335323,-0.00477985,6831,-4.76026,-0.973277,0.00134524,0.0256004,0.00939564,0.00524835,0,0.00187511,0.0893915,0.00718916,0.000153525,2.20868,-45.9731,159.53,0,0,0,0,-0.974014,-4.68525,-86.6323,-86.5857,-9.72797,15.9098,33.7568,15.9026
20.14,-4.7575,-0.971876,0.0290322,-0.0128852,0.0341155,-0.00481374,6835,-4.75936,-0.973247,0.00132297,0.0256089,0.00940038,0.00525184,0,0.00187483,0.089863,-0.00169933,-0.00158411,2.20439,-45.0788,161.65,0,0,0,0,-0.971061,-4.67939,-86.1912,-86.1446,-9.53874,15.8372,34.2053,15.8299
20.15,-4.7566,-0.971866,0.0290211,-0.0126562,0.0346851,-0.00484785,6839,-4.75846,-0.973216,0.00130218,0.0256174,0.00940513,0.00525533,0,0.00187455,0.0901801,-0.00107397,-0.00168752,2.19769,-44.2035,163.733,0,0,0,0,-0.970154,-4.66612,-85.5035,-85.4571,-9.35352,15.7239,34.6462,15.7167
20.16,-4.7557,-0.971833,0.0290119,-0.0125282,0.0351651,-0.00488328,6843,-4.75756,-0.973186,0.00129105,0.0256259,0.00940988,0.00525882,0,0.00187426,0.0894134,0.00718626,0.000153653,2.20826,-43.7749,165.437,0,0,0,0,-0.947258,-4.67831,-86.5887,-86.5422,-9.26283,15.9026,35.0068,15.8954
20.17,-4.75481,-0.97184,0.0289982,-0.0122815,0.0357495,-0.00491719,6847,-4.75665,-0.973155,0.00126869,0.0256344,0.00941463,0.00526232,0,0.00187396,0.0898893,-0.00170152,-0.00158413,2.20387,-42.877,167.561,0,0,0,0,-0.944473,-4.67236,-86.1377,-86.0912,-9.07283,15.8284,35.4562,15.8211
20.18,-4.75391,-0.971829,0.0289871,-0.0120516,0.0363202,-0.00495131,6851,-4.75575,-0.973125,0.0012478,0.0256429,0.00941939,0.00526582,0,0.00187365,0.0902022,-0.00107645,-0.00168765,2.19725,-41.9979,169.649,0,0,0,0,-0.943513,-4.65916,-85.4588,-85.4125,-8.88681,15.7165,35.8979,15.7093
20.19,-4.75301,-0.971796,0.0289779,-0.0119225,0.0368014,-0.00498676,6855,-4.75485,-0.973094,0.00123658,0.0256514,0.00942414,0.00526932,0,0.00187333,0.0894316,0.00718325,0.000153964,2.20791,-41.5658,171.357,0,0,0,0,-0.920399,-4.67143,-86.5527,-86.5062,-8.79538,15.8967,36.2593,15.8895
20.2,-4.75211,-0.971803,0.0289642,-0.0116748,0.0373869,-0.00502068,6859,-4.75395,-0.973063,0.00121412,0.0256599,0.0094289,0.00527282,0,0.00187301,0.0899037,-0.00170401,-0.00158423,2.20359,-40.6642,173.485,0,0,0,0,-0.917561,-4.66554,-86.1088,-86.0624,-8.6046,15.8236,36.7096,15.8164
20.21,-4.75121,-0.971792,0.0289531,-0.0114438,0.0379587,-0.00505481,6863,-4.75304,-0.973033,0.00119314,0.0256684,0.00943366,0.00527633,0,0.00187267,0.0902101,-0.0010793,-0.00168772,2.1971,-39.7813,175.576,0,0,0,0,-0.916484,-4.65245,-85.4433,-85.3971,-8.41778,15.714,37.1521,15.7068
20.22,-4.75032,-0.971759,0.0289439,-0.0113138,0.0384411,-0.00509027,6867,-4.75214,-0.973002,0.00118182,0.0256769,0.00943843,0.00527983,0,0.00187233,0.0894447,0.00718021,0.000154093,2.20766,-39.3456,177.288,0,0,0,0,-0.893399,-4.66463,-86.527,-86.4806,-8.32559,15.8925,37.5144,15.8853
20.23,-4.74942,-0.971766,0.0289302,-0.0110651,0.0390278,-0.00512421,6871,-4.75124,-0.972971,0.00115927,0.0256854,0.0094432,0.00528334,0,0.00187197,0.0899147,-0.00170672,-0.00158415,2.20337,-38.4403,179.42,0,0,0,0,-0.890554,-4.65878,-86.0867,-86.0404,-8.13402,15.82,37.9655,15.8128
20.24,-4.74852,-0.971755,0.0289191,-0.0108331,0.0396007,-0.00515835,6875,-4.75034,-0.97294,0.00113818,0.025694,0.00944796,0.00528685,0,0.00187161,0.0902323,-0.00108213,-0.00168716,2.19667,-37.5535,181.516,0,0,0,0,-0.88984,-4.64547,-85.3983,-85.3522,-7.94637,15.7066,38.4091,15.6994
20.25,-4.74762,-0.971723,0.0289099,-0.010702,0.0400842,-0.00519382,6879,-4.74943,-0.97291,0.00112677,0.0257025,0.00945274,0.00529037,0,0.00187124,0.0894637,0.00717708,0.000154539,2.20729,-37.1142,183.232,0,0,0,0,-0.866557,-4.65773,-86.4892,-86.4429,-7.85341,15.8863,38.7722,15.8791
20.26,-4.74672,-0.971729,0.0288962,-0.0104523,0.040672,-0.00522776,6883,-4.74853,-0.972879,0.00110412,0.025711,0.00945751,0.00529389,0,0.00187087,0.0899193,-0.0017093,-0.00158478,2.20329,-36.2052,185.367,0,0,0,0,-0.863365,-4.65213,-86.0779,-86.0317,-7.66108,15.8185,39.224,15.8113
20.27,-4.74582,-0.971719,0.0288851,-0.0102193,0.041246,-0.00526192,6887,-4.74763,-0.972848,0.00108295,0.0257196,0.00946229,0.00529741,0,0.00187048,0.0902276,-0.00108536,-0.00168714,2.19677,-35.3147,187.467,0,0,0,0,-0.862456,-4.63898,-85.4087,-85.3626,-7.47265,15.7083,39.6683,15.7011
20.28,-4.74493,-0.971686,0.0288759,-0.0100872,0.0417306,-0.00529739,6891,-4.74673,-0.972817,0.00107144,0.0257281,0.00946707,0.00530093,0,0.00187008,0.0894601,0.0071736,0.000154784,2.20738,-34.8719,189.187,0,0,0,0,-0.839088,-4.65122,-86.498,-86.4517,-7.37895,15.8877,40.0322,15.8805
20.29,-4.74403,-0.971693,0.0288622,-0.00983654,0.0423196,-0.00533135,6895,-4.74583,-0.972787,0.0010487,0.0257366,0.00947185,0.00530445,0,0.00186968,0.0899379,-0.0017125,-0.00158336,2.20292,-33.9591,191.328,0,0,0,0,-0.83656,-4.64521,-86.0402,-85.9941,-7.18579,15.8123,40.4852,15.8051
20.3,-4.74313,-0.971682,0.0288511,-0.00960249,0.0428947,-0.00536551,6899,-4.74493,-0.972756,0.00102742,0.0257452,0.00947663,0.00530798,0,0.00186926,0.0902398,-0.0010883,-0.00168717,2.19653,-33.0646,193.431,0,0,0,0,-0.835534,-4.63217,-85.3842,-85.3382,-6.99652,15.7042,40.9303,15.6971
20.31,-4.74223,-0.97165,0.0288419,-0.00946935,0.0433805,-0.005401,6903,-4.74403,-0.972725,0.00101581,0.0257537,0.00948142,0.00531151,0,0.00186884,0.0894703,0.00717038,0.00015499,2.20719,-32.6183,195.155,0,0,0,0,-0.811993,-4.64447,-86.4785,-86.4324,-6.90207,15.8845,41.295,15.8773
20.32,-4.74133,-0.971656,0.0288282,-0.00921766,0.0439706,-0.00543497,6907,-4.74313,-0.972694,0.000992974,0.0257623,0.00948621,0.00531504,0,0.00186841,0.0899359,-0.00171541,-0.00158375,2.20297,-31.7017,197.299,0,0,0,0,-0.809177,-4.63867,-86.0451,-85.999,-6.70814,15.8131,41.7488,15.8059
20.33,-4.74043,-0.971646,0.0288171,-0.00898262,0.0445468,-0.00546914,6911,-4.74223,-0.972663,0.0009716,0.0257708,0.009491,0.00531857,0,0.00186797,0.0902427,-0.00109167,-0.00168659,2.19648,-30.8035,199.407,0,0,0,0,-0.808345,-4.62553,-85.3789,-85.333,-6.51806,15.7034,42.1948,15.6962
20.34,-4.73954,-0.971613,0.0288079,-0.00884844,0.0450337,-0.00550463,6915,-4.74132,-0.972632,0.000959898,0.0257794,0.0094958,0.00532211,0,0.00186752,0.0894735,0.00716691,0.000155356,2.20714,-30.3535,201.134,0,0,0,0,-0.7847,-4.63784,-86.4732,-86.4272,-6.42285,15.8836,42.5603,15.8765
20.35,-4.73864,-0.97162,0.0287943,-0.00859573,0.0456249,-0.00553861,6919,-4.74042,-0.972601,0.000936963,0.0257879,0.00950059,0.00532564,0,0.00186707,0.089939,-0.00171853,-0.00158352,2.20291,-29.4332,203.283,0,0,0,0,-0.78193,-4.63204,-86.0394,-85.9935,-6.22811,15.8122,43.0149,15.805
20.36,-4.73774,-0.97161,0.0287831,-0.00835967,0.0462023,-0.00557279,6923,-4.73952,-0.97257,0.000915493,0.0257965,0.00950539,0.00532918,0,0.0018666,0.0902459,-0.001095,-0.00168633,2.19642,-28.5311,205.395,0,0,0,0,-0.781158,-4.61888,-85.3731,-85.3273,-6.03722,15.7024,43.4619,15.6953
20.37,-4.73684,-0.971577,0.0287739,-0.00822446,0.0466903,-0.0056083,6927,-4.73862,-0.97254,0.000903694,0.0258051,0.00951019,0.00533273,0,0.00186613,0.0894703,0.0071632,0.000155778,2.20722,-28.0776,207.126,0,0,0,0,-0.757219,-4.63131,-86.4812,-86.4353,-5.94126,15.8849,43.8282,15.8778
20.38,-4.73594,-0.971584,0.0287603,-0.00797072,0.0472826,-0.00564228,6931,-4.73772,-0.972509,0.000880662,0.0258136,0.009515,0.00533627,0,0.00186564,0.0899366,-0.00172194,-0.00158325,2.20297,-27.1535,209.279,0,0,0,0,-0.754524,-4.62549,-86.0449,-85.999,-5.74573,15.8131,44.2836,15.8059
20.39,-4.73504,-0.971574,0.0287492,-0.00773363,0.0478612,-0.00567647,6935,-4.73682,-0.972478,0.000859094,0.0258222,0.00951981,0.00533982,0,0.00186515,0.0902447,-0.00109856,-0.00168597,2.19646,-26.2475,211.395,0,0,0,0,-0.753844,-4.61231,-85.3763,-85.3305,-5.554,15.7029,44.7315,15.6958
20.4,-4.73415,-0.971541,0.02874,-0.00759738,0.0483503,-0.00571199,6939,-4.73592,-0.972447,0.000847197,0.0258308,0.00952461,0.00534337,0,0.00186465,0.0894766,0.00715977,0.000155899,2.2071,-25.7903,213.13,0,0,0,0,-0.730001,-4.62462,-86.4697,-86.4238,-5.45726,15.883,45.0987,15.8759
20.41,-4.73325,-0.971548,0.0287263,-0.00734261,0.0489438,-0.00574599,6943,-4.73502,-0.972416,0.000824066,0.0258393,0.00952943,0.00534692,0,0.00186414,0.0899528,-0.00172512,-0.00158288,2.20265,-24.8623,215.288,0,0,0,0,-0.727638,-4.61861,-86.0123,-85.9665,-5.2609,15.8077,45.5552,15.8006
20.42,-4.73235,-0.971537,0.0287152,-0.00710446,0.0495235,-0.00578019,6947,-4.73412,-0.972385,0.000802398,0.0258479,0.00953424,0.00535048,0,0.00186362,0.0902589,-0.00110168,-0.00168624,2.19618,-23.9522,217.409,0,0,0,0,-0.726959,-4.60545,-85.3478,-85.3022,-5.06833,15.6983,46.004,15.6912
20.43,-4.73145,-0.971505,0.028706,-0.00696716,0.0500138,-0.00581572,6951,-4.73322,-0.972354,0.000790402,0.0258565,0.00953906,0.00535403,0,0.0018631,0.0894821,0.00715622,0.000156349,2.20701,-23.4915,219.147,0,0,0,0,-0.702755,-4.61793,-86.4597,-86.4139,-4.97083,15.8814,46.3719,15.8743
20.44,-4.73055,-0.971512,0.0286924,-0.00671135,0.0506084,-0.00584972,6955,-4.73233,-0.972322,0.000767174,0.0258651,0.00954388,0.00535759,0,0.00186256,0.0899468,-0.00172835,-0.00158362,2.20278,-22.5598,221.308,0,0,0,0,-0.700112,-4.61213,-86.0254,-85.9796,-4.77368,15.8099,46.8291,15.8028
20.45,-4.72965,-0.971502,0.0286813,-0.00647219,0.0511893,-0.00588393,6959,-4.73143,-0.972291,0.000745409,0.0258737,0.0095487,0.00536116,0,0.00186201,0.09025,-0.00110532,-0.00168615,2.19636,-21.6459,223.433,0,0,0,0,-0.69941,-4.59901,-85.3668,-85.3212,-4.58031,15.7014,47.2788,15.6943
20.46,-4.72876,-0.971469,0.0286721,-0.00633387,0.0516807,-0.00591947,6963,-4.73053,-0.97226,0.000733316,0.0258823,0.00955352,0.00536472,0,0.00186146,0.089482,0.00715266,0.000156582,2.20702,-21.1815,225.176,0,0,0,0,-0.67534,-4.61134,-86.4613,-86.4156,-4.48203,15.8817,47.6476,15.8746
20.47,-4.72786,-0.971476,0.0286585,-0.00607701,0.0522765,-0.00595348,6967,-4.72963,-0.972229,0.000709989,0.0258909,0.00955835,0.00536829,0,0.0018609,0.0899478,-0.00173178,-0.00158341,2.20277,-20.2459,227.341,0,0,0,0,-0.67278,-4.60551,-86.024,-85.9784,-4.28407,15.8096,48.1058,15.8025
20.48,-4.72696,-0.971466,0.0286474,-0.0058368,0.0528585,-0.00598771,6971,-4.72873,-0.972198,0.000688126,0.0258995,0.00956318,0.00537185,0,0.00186033,0.09026,-0.00110867,-0.00168578,2.19617,-19.328,229.471,0,0,0,0,-0.672394,-4.59222,-85.347,-85.3016,-4.08984,15.6981,48.5564,15.6911
20.49,-4.72606,-0.971433,0.0286382,-0.00569742,0.0533511,-0.00602325,6975,-4.72783,-0.972167,0.000675933,0.0259081,0.00956801,0.00537543,0,0.00185975,0.0894912,0.00714912,0.00015702,2.20685,-18.8599,231.218,0,0,0,0,-0.648187,-4.60458,-86.4439,-86.3983,-3.99078,15.8788,48.9261,15.8717
20.5,-4.72507,-0.971441,0.0286236,-0.00538968,0.0540071,-0.00605804,6979,-4.72693,-0.972136,0.000647853,0.0259167,0.00957285,0.005379,0,0.00185916,0.0902478,-0.00111149,-0.00168522,2.19642,-17.7382,233.584,0,0,0,0,-0.658599,-4.59317,-85.3725,-85.3271,-3.75342,15.7023,49.4266,15.6953
20.51,-4.72426,-0.97143,0.0286134,-0.00519838,0.0545389,-0.00609152,6983,-4.72603,-0.972105,0.000630556,0.0259253,0.00957769,0.00538258,0,0.00185856,0.090218,-0.00111016,-0.00169104,2.19702,-17.0002,235.507,0,0,0,0,-0.64616,-4.58566,-85.4338,-85.3884,-3.59726,15.7124,49.8336,15.7054
20.52,-4.72337,-0.971397,0.0286041,-0.00505838,0.055057,-0.00612713,6987,-4.72514,-0.972073,0.000618301,0.0259339,0.00958252,0.00538615,0,0.00185795,0.0894383,0.0071494,0.000155976,2.20792,-16.5304,236.994,0,0,0,0,-0.659939,-4.598,-86.5534,-86.5081,-3.49786,15.8968,50.1482,15.8898
20.53,-4.72247,-0.971404,0.0285904,-0.00479978,0.0556845,-0.00616116,6991,-4.72424,-0.972042,0.000594803,0.0259425,0.00958737,0.00538974,0,0.00185734,0.0899151,-0.0017434,-0.00155813,2.20344,-15.5889,238.992,0,0,0,0,-0.684627,-4.5903,-86.0923,-86.0472,-3.29864,15.8209,50.5711,15.8139
20.54,-4.72157,-0.971394,0.0285792,-0.00455799,0.0562889,-0.00619542,6995,-4.72334,-0.972011,0.000572785,0.0259511,0.00959221,0.00539332,0,0.00185671,0.0902302,-0.00110841,-0.00169324,2.19678,-14.6642,241.455,0,0,0,0,-0.641272,-4.5713,-85.4088,-85.3642,-3.10298,15.7083,51.0923,15.7014
20.55,-4.72067,-0.971361,0.0285699,-0.00441725,0.0568483,-0.00623099,6999,-4.72244,-0.97198,0.000560452,0.0259597,0.00959706,0.0053969,0,0.00185608,0.0894686,0.00715118,0.000167248,2.20733,-14.1934,242.518,0,0,0,0,-0.718045,-4.58284,-86.4914,-86.447,-3.00335,15.8866,51.3171,15.8797
20.56,-4.71977,-0.971369,0.0285561,-0.00415814,0.0575335,-0.00626497,7003,-4.72154,-0.971949,0.000536893,0.0259684,0.00960191,0.00540049,0,0.00185544,0.0899568,-0.00174596,-0.0015159,2.20261,-13.2514,244.111,0,0,0,0,-0.804322,-4.57246,-86.006,-85.9623,-2.80401,15.8067,51.6543,15.7999
20.57,-4.71887,-0.971358,0.0285446,-0.00391685,0.0582744,-0.00629919,7007,-4.72065,-0.971917,0.000514898,0.025977,0.00960676,0.00540408,0,0.00185479,0.0902788,-0.00109059,-0.00164731,2.1958,-12.3326,245.649,0,0,0,0,-0.901343,-4.54722,-85.3063,-85.2638,-2.6096,15.6914,51.9798,15.6849
20.58,-4.71798,-0.971325,0.0285346,-0.00377822,0.0591723,-0.00633454,7011,-4.71975,-0.971886,0.000502689,0.0259856,0.00961162,0.00540768,0,0.00185413,0.0895398,0.00717981,0.000301225,2.2059,-11.8767,244.306,0,0,0,0,-1.33827,-4.54231,-86.34,-86.3,-2.51314,15.8617,51.6955,15.8556
20.59,-4.71708,-0.971332,0.0285208,-0.0035213,0.060355,-0.00636748,7015,-4.71885,-0.971855,0.0004792,0.0259943,0.00961647,0.00541127,0,0.00185346,0.0900299,-0.001738,-0.00122344,2.20115,-10.9488,244.076,0,0,0,0,-1.71715,-4.4914,-85.8486,-85.813,-2.31677,15.7808,51.6469,15.7754
20.6,-4.71617,-0.971322,0.0285102,-0.00328102,0.0615991,-0.00639957,7019,-4.71795,-0.971823,0.000457124,0.0260029,0.00962133,0.00541487,0,0.00185279,0.0903423,-0.00109412,-0.00126375,2.19454,-10.0368,244.858,0,0,0,0,-1.95605,-4.41407,-85.1675,-85.1371,-2.1238,15.6687,51.8123,15.6641
20.61,-4.71528,-0.971289,0.0285023,-0.00314272,0.0629086,-0.00643193,7023,-4.71706,-0.971792,0.000444759,0.0260115,0.0096262,0.00541847,0,0.0018521,0.0895976,0.00717373,0.00073331,2.20476,-9.58107,243.497,0,0,0,0,-2.42065,-4.35483,-86.2131,-86.1885,-2.02737,15.841,51.5242,15.8372
