t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
40.04,-2.8054,-0.812412,0.134173,-0.0198098,13360,-2.80514,-0.822055,0.00958582,0.0652272,0.0299421,0.0147488,0.000853726,0.013643,0.090781,0.0156177,-1.12927e-05,0.0789247,-6.44022,1.28257,1.28155,1.28282,1.2818,-0.651557
40.05,-2.80445,-0.812279,0.134182,-0.0197784,13365,-2.80418,-0.821935,0.00959376,0.0652563,0.0299564,0.0147498,0.000833242,0.013642,0.0921574,0.0189514,0.00168715,0.0608259,-6.38022,0.987958,0.987176,0.988134,0.987353,-0.645487
40.06,-2.8035,-0.812169,0.134186,-0.0197368,13370,-2.80322,-0.821814,0.00959159,0.0652853,0.0299707,0.0147508,0.000812703,0.013641,0.0895537,0.0148914,0.000608547,0.0920566,-6.34319,1.49581,1.49463,1.49611,1.49493,-0.641741
40.07,-2.80255,-0.812033,0.134194,-0.0197033,13375,-2.80225,-0.821694,0.00959755,0.0653144,0.029985,0.0147518,0.000792109,0.01364,0.0922069,0.0213239,0.00083017,0.0571577,-6.28592,0.928581,0.927849,0.928742,0.928011,-0.635947
40.08,-2.8016,-0.811925,0.134198,-0.0196642,13380,-2.80129,-0.821573,0.00959787,0.0653435,0.0299993,0.0147527,0.00077146,0.013639,0.089428,0.0148414,0.000937337,0.0933669,-6.22889,1.51703,1.51584,1.51733,1.51613,-0.630177
40.09,-2.80065,-0.811803,0.134202,-0.0196334,13384,-2.80052,-0.821477,0.00959963,0.0653668,0.0300108,0.0147535,0.000754901,0.013638,0.0904591,0.0152415,0.000325463,0.0826133,-6.23234,1.34242,1.34136,1.34268,1.34163,-0.630526
40.1,-2.7997,-0.811679,0.134211,-0.0195963,13389,-2.79956,-0.821356,0.00960081,0.0653959,0.0300251,0.0147544,0.000734153,0.013637,0.091707,0.0179482,0.000654978,0.0666244,-6.16804,1.0825,1.08165,1.0827,1.08185,-0.62402
40.11,-2.79875,-0.81156,0.134213,-0.019559,13394,-2.7986,-0.821236,0.00960502,0.065425,0.0300394,0.0147553,0.00071335,0.013636,0.0893053,0.0153438,0.00031383,0.0939073,-6.15529,1.52594,1.52474,1.52625,1.52506,-0.622731
40.12,-2.7978,-0.811437,0.134218,-0.0195224,13399,-2.79764,-0.821115,0.00960938,0.0654541,0.0300536,0.0147562,0.000692491,0.013635,0.0905562,0.0148093,0.000681649,0.0822255,-6.09855,1.33603,1.33499,1.3363,1.33525,-0.61699
40.13,-2.79685,-0.811308,0.134222,-0.0194863,13404,-2.79668,-0.820995,0.00961378,0.0654832,0.0300679,0.014757,0.000671576,0.013634,0.0916378,0.0183111,0.000366293,0.0668197,-6.03602,1.08575,1.08491,1.08595,1.08511,-0.610664
40.14,-2.7959,-0.811187,0.134223,-0.0194494,13409,-2.79572,-0.820874,0.00961946,0.0655123,0.0300822,0.0147578,0.000650606,0.013633,0.0892622,0.0153816,0.000226114,0.0942805,-6.02425,1.53202,1.53083,1.53233,1.53114,-0.609473
40.15,-2.79495,-0.811061,0.134225,-0.0194144,13414,-2.79476,-0.820753,0.00962611,0.0655414,0.0300965,0.0147586,0.00062958,0.013632,0.0904502,0.015936,-3.82866e-05,0.081764,-5.96837,1.3287,1.32767,1.32896,1.32793,-0.60382
40.16,-2.794,-0.810911,0.134225,-0.0193897,13419,-2.79379,-0.820633,0.0096444,0.0655706,0.0301108,0.0147594,0.000608499,0.013631,0.0922774,0.0230937,0.000386608,0.0540768,-5.90358,0.878654,0.877972,0.878802,0.878121,-0.597265
40.17,-2.79305,-0.810784,0.134222,-0.0193588,13424,-2.79283,-0.820512,0.00965797,0.0655997,0.0301251,0.0147602,0.000587361,0.01363,0.0920649,0.0197057,0.00027412,0.0607149,-5.87022,0.986575,0.985811,0.98675,0.985986,-0.593891
40.18,-2.79211,-0.810657,0.134215,-0.0193256,13429,-2.79188,-0.820391,0.00967138,0.0656289,0.0301394,0.014761,0.000566168,0.013629,0.0887598,0.0161835,-0.000335633,0.0981788,-5.87971,1.5955,1.59427,1.59583,1.5946,-0.59485
40.19,-2.79117,-0.810521,0.134208,-0.0192957,13434,-2.79092,-0.82027,0.00968809,0.065658,0.0301536,0.0147617,0.000544919,0.013628,0.0899926,0.0168638,-0.000823251,0.0850496,-5.82909,1.3823,1.38123,1.38258,1.38151,-0.589729
40.2,-2.79022,-0.810386,0.134204,-0.0192655,13439,-2.78996,-0.82015,0.00970406,0.0656872,0.0301679,0.0147624,0.000523613,0.013627,0.0900799,0.0164459,-0.000485047,0.084742,-5.79199,1.37721,1.37614,1.37748,1.37642,-0.585976
40.21,-2.78927,-0.810253,0.134198,-0.0192354,13444,-2.789,-0.820029,0.00972051,0.0657163,0.0301822,0.0147631,0.000502251,0.0136261,0.0909751,0.0151965,-1.84085e-05,0.0775419,-5.74669,1.26009,1.25912,1.26033,1.25936,-0.581393
40.22,-2.78833,-0.810096,0.134191,-0.0192116,13449,-2.78804,-0.819908,0.00974346,0.0657455,0.0301964,0.0147638,0.000480833,0.0136251,0.0919581,0.0236591,-0.000248794,0.0564759,-5.69125,0.917873,0.917168,0.918031,0.917326,-0.575784
40.23,-2.78738,-0.80997,0.134187,-0.0191796,13454,-2.78708,-0.819787,0.00975775,0.0657747,0.0302107,0.0147644,0.000459359,0.0136241,0.0923131,0.0192109,0.000162574,0.0589087,-5.65242,0.957259,0.956525,0.957426,0.956692,-0.571855
40.24,-2.78644,-0.809843,0.13419,-0.0191454,13459,-2.78612,-0.819666,0.00976562,0.0658039,0.030225,0.014765,0.000437828,0.0136232,0.0915723,0.0190982,0.00102791,0.0664,-5.62362,1.07872,1.07789,1.07892,1.07809,-0.568941
40.25,-2.7855,-0.809721,0.134185,-0.0191088,13464,-2.78516,-0.819545,0.00977372,0.0658331,0.0302392,0.0147656,0.000416241,0.0136222,0.0895425,0.0162279,-0.000486122,0.0903516,-5.60932,1.46835,1.46723,1.46865,1.46753,-0.567495
40.26,-2.78456,-0.809582,0.134177,-0.0190889,13468,-2.7844,-0.819448,0.00979303,0.0658564,0.0302506,0.0147661,0.00039893,0.0136213,0.0895741,0.0167519,-0.000846548,0.0893356,-5.58451,1.45194,1.45083,1.45224,1.45113,-0.564985
40.27,-2.78362,-0.809451,0.134173,-0.0190578,13473,-2.78344,-0.819327,0.00980807,0.0658856,0.0302649,0.0147667,0.00037724,0.0136203,0.0905115,0.0144424,0.000301025,0.0831356,-5.53943,1.3509,1.34987,1.35117,1.35014,-0.560425
40.28,-2.78268,-0.80933,0.134177,-0.0190211,13478,-2.78248,-0.819206,0.00981272,0.0659149,0.0302791,0.0147672,0.000355494,0.0136194,0.0881562,0.0131653,0.000720425,0.108183,-5.52619,1.75782,1.75648,1.75819,1.75685,-0.559085
40.29,-2.78173,-0.80919,0.134184,-0.0189868,13483,-2.78153,-0.819085,0.00981784,0.0659441,0.0302934,0.0147678,0.000333691,0.0136184,0.0919309,0.0224189,0.000580728,0.0583962,-5.42536,0.948767,0.948047,0.948933,0.948213,-0.548883
40.3,-2.78078,-0.809091,0.134192,-0.0189437,13488,-2.78057,-0.818964,0.0098113,0.0659733,0.0303076,0.0147683,0.000311831,0.0136175,0.0907353,0.0134791,0.0009133,0.0822045,-5.38474,1.33564,1.33463,1.3359,1.33489,-0.544774
40.31,-2.77984,-0.808971,0.134198,-0.018904,13493,-2.77961,-0.818843,0.00981152,0.0660025,0.0303219,0.0147687,0.000289913,0.0136165,0.0907925,0.0136923,0.000812293,0.0813516,-5.34789,1.3218,1.3208,1.32206,1.32106,-0.541046
40.32,-2.77889,-0.808851,0.134204,-0.0188643,13498,-2.77866,-0.818722,0.00981179,0.0660318,0.0303361,0.0147692,0.000267939,0.0136156,0.0910508,0.01394,0.000803425,0.0784597,-5.2979,1.27481,1.27384,1.27505,1.27409,-0.535989
40.33,-2.77795,-0.808719,0.134211,-0.0188288,13503,-2.7777,-0.8186,0.00981568,0.066061,0.0303503,0.0147697,0.000245907,0.0136147,0.0917769,0.0187287,0.000991802,0.0648553,-5.23903,1.05363,1.05284,1.05382,1.05303,-0.530033
40.34,-2.77701,-0.808613,0.134215,-0.0187842,13508,-2.77674,-0.818479,0.00981205,0.0660903,0.0303646,0.0147701,0.000223818,0.0136137,0.0880899,0.013074,0.000742095,0.108957,-5.23832,1.77039,1.76906,1.77076,1.76943,-0.529961
40.35,-2.77606,-0.808491,0.134219,-0.0187434,13513,-2.77579,-0.818358,0.00981268,0.0661195,0.0303788,0.0147705,0.000201671,0.0136128,0.0910685,0.0139602,0.000552328,0.0782546,-5.15424,1.27153,1.27057,1.27177,1.27082,-0.521454
40.36,-2.7752,-0.808391,0.134221,-0.0187102,13517,-2.77502,-0.818261,0.00981013,0.0661429,0.0303902,0.0147708,0.000183913,0.0136118,0.0978812,0.0100645,0.000203923,0.0159565,-5.03347,0.259339,0.259145,0.259331,0.259137,-0.509236
40.37,-2.77418,-0.808251,0.134225,-0.0186651,13523,-2.77388,-0.818115,0.00981409,0.0661781,0.0304072,0.0147712,0.000157206,0.0136109,0.0877575,0.0128971,0.000535193,0.112486,-5.09498,1.82776,1.8264,1.82815,1.82678,-0.515459
40.38,-2.77323,-0.808109,0.134227,-0.0186294,13528,-2.77292,-0.817994,0.00982047,0.0662073,0.0304215,0.0147716,0.000134886,0.01361,0.091247,0.022716,6.08113e-05,0.0647646,-4.99647,1.05243,1.05164,1.05262,1.05183,-0.505493
40.39,-2.77229,-0.808011,0.134229,-0.0185846,13533,-2.77197,-0.817872,0.00981531,0.0662366,0.0304357,0.0147719,0.000112509,0.013609,0.0905765,0.0130983,0.00027437,0.0842799,-4.94692,1.3695,1.36848,1.36977,1.36875,-0.500479
40.4,-2.77136,-0.807889,0.13423,-0.0185424,13538,-2.77101,-0.817751,0.00981669,0.0662659,0.0304499,0.0147722,9.00738e-05,0.0136081,0.090753,0.0137067,0.000279928,0.0817156,-4.90664,1.32782,1.32684,1.32808,1.3271,-0.496405
40.41,-2.77042,-0.80777,0.134231,-0.0185,13543,-2.77006,-0.81763,0.0098173,0.0662952,0.0304641,0.0147724,6.75806e-05,0.0136071,0.0877582,0.0126357,0.000248223,0.112825,-4.89474,1.83333,1.83197,1.83372,1.83236,-0.495201
40.42,-2.76948,-0.807649,0.13423,-0.0184665,13547,-2.7693,-0.817532,0.00981931,0.0663186,0.0304755,0.0147726,4.95443e-05,0.0136062,0.0877254,0.0123712,0.000135048,0.113503,-4.85699,1.84437,1.84301,1.84476,1.8434,-0.491381
40.43,-2.76853,-0.807527,0.13423,-0.0184283,13552,-2.76834,-0.817411,0.00982042,0.066348,0.0304897,0.0147729,2.69466e-05,0.0136053,0.0910154,0.0129698,-5.73569e-05,0.0800982,-4.64813,1.30165,1.30069,1.30188,1.30092,-0.470251
40.44,-2.76759,-0.807405,0.134227,-0.0183837,13557,-2.76739,-0.817289,0.00982263,0.0663773,0.0305039,0.0147731,4.29057e-06,0.0136043,0.0881061,0.012406,-1.77721e-05,0.109683,-4.74423,1.78231,1.781,1.78269,1.78138,-0.479973
40.45,-2.76653,-0.807272,0.134224,-0.0183301,13563,-2.76624,-0.817143,0.00982316,0.0664125,0.0305209,0.0147733,-2.29736e-05,0.0136034,0.0994872,0.0116672,-0.000342268,-0.0021118,-4.54615,-0.0341534,-0.0341284,-0.0342364,-0.0342114,-0.459934
40.46,-2.7657,-0.807159,0.134222,-0.0182969,13567,-2.76548,-0.817046,0.00982685,0.0664359,0.0305323,0.0147735,-4.11965e-05,0.0136025,0.0878981,0.0123651,-0.000140529,0.111796,-4.64433,1.81668,1.81535,1.81707,1.81574,-0.469867
40.47,-2.76475,-0.807036,0.134218,-0.018253,13572,-2.76453,-0.816924,0.0098289,0.0664653,0.0305465,0.0147736,-6.40278e-05,0.0136015,0.0909241,0.0128126,-0.000379013,0.0812104,-4.55638,1.31974,1.31878,1.32,1.31904,-0.460969
40.48,-2.76381,-0.806911,0.134212,-0.0182093,13577,-2.76358,-0.816803,0.0098322,0.0664946,0.0305606,0.0147737,-8.69176e-05,0.0136006,0.0914678,0.0136125,-0.000296541,0.0747517,-4.49313,1.21478,1.2139,1.21502,1.21413,-0.45457
40.49,-2.76287,-0.80679,0.134207,-0.0181653,13582,-2.76262,-0.816681,0.00983477,0.0665239,0.0305748,0.0147739,-0.000109866,0.0135997,0.0879733,0.0123459,-0.000361927,0.111075,-4.48621,1.80499,1.80368,1.80537,1.80406,-0.453869
40.5,-2.76192,-0.806666,0.134199,-0.0181196,13587,-2.76167,-0.816559,0.00983753,0.0665533,0.030589,0.0147739,-0.000132874,0.0135987,0.0905689,0.0126697,-0.000769711,0.0849186,-4.40105,1.38007,1.37907,1.38035,1.37935,-0.445254
40.51,-2.76097,-0.80654,0.134192,-0.0180775,13592,-2.76072,-0.816438,0.00984163,0.0665826,0.0306032,0.014774,-0.00015594,0.0135978,0.0919081,0.0129168,-0.000627349,0.0713157,-4.24695,1.15904,1.15821,1.15924,1.1584,-0.429664
40.52,-2.76003,-0.806417,0.134184,-0.018031,13597,-2.75977,-0.816316,0.00984524,0.066612,0.0306174,0.014774,-0.000179065,0.0135969,0.0884257,0.0123197,-0.000702372,0.106623,-4.31748,1.73272,1.73147,1.73308,1.73183,-0.436799
40.53,-2.75908,-0.806291,0.134173,-0.0179842,13602,-2.75882,-0.816194,0.00984895,0.0666414,0.0306315,0.0147741,-0.000202249,0.013596,0.0904634,0.0125621,-0.00108978,0.0861048,-4.23887,1.39941,1.3984,1.39969,1.39868,-0.428846
40.54,-2.75813,-0.806141,0.13416,-0.0179436,13607,-2.75787,-0.816072,0.00985953,0.0666708,0.0306457,0.0147741,-0.000225493,0.013595,0.0920876,0.0232281,-0.00128179,0.0557402,-4.15019,0.90628,0.90563,0.906434,0.905784,-0.419875
40.55,-2.75719,-0.80604,0.134151,-0.0178919,13612,-2.75692,-0.81595,0.00985755,0.0667001,0.0306599,0.014774,-0.000248795,0.0135941,0.0919111,0.0125918,-0.000935089,0.0717171,-4.10345,1.16559,1.16476,1.16581,1.16498,-0.415146
40.56,-2.75625,-0.805915,0.13414,-0.0178456,13617,-2.75597,-0.815828,0.00986221,0.0667295,0.030674,0.014774,-0.000272157,0.0135932,0.0887001,0.0122344,-0.00111693,0.104014,-4.09162,1.6904,1.68919,1.69075,1.68955,-0.413949
40.57,-2.7553,-0.805788,0.134124,-0.0177976,13622,-2.75501,-0.815706,0.0098673,0.0667589,0.0306882,0.0147739,-0.000295579,0.0135923,0.0901497,0.012397,-0.00149162,0.0894297,-4.01898,1.4535,1.45247,1.4538,1.45276,-0.4066
40.58,-2.75435,-0.805661,0.134107,-0.0177491,13627,-2.75406,-0.815584,0.00987276,0.0667883,0.0307023,0.0147738,-0.00031906,0.0135914,0.0901891,0.0123751,-0.00160609,0.0890667,-3.95818,1.44763,1.4466,1.44792,1.44689,-0.400449
40.59,-2.75341,-0.805534,0.13409,-0.0177001,13632,-2.75311,-0.815462,0.00987863,0.0668177,0.0307165,0.0147737,-0.0003426,0.0135904,0.0898542,0.0122992,-0.00170899,0.092486,-3.90433,1.5032,1.50214,1.50351,1.50244,-0.395001
40.6,-2.75246,-0.805405,0.134071,-0.0176509,13637,-2.75217,-0.81534,0.00988492,0.0668472,0.0307306,0.0147736,-0.0003662,0.0135895,0.0903367,0.0123321,-0.00182424,0.0876595,-3.83949,1.4248,1.4238,1.42509,1.42408,-0.388442
40.61,-2.75151,-0.805277,0.134051,-0.0176015,13642,-2.75122,-0.815218,0.00989163,0.0668766,0.0307448,0.0147734,-0.00038986,0.0135886,0.0902158,0.0122882,-0.00190757,0.0889151,-3.78154,1.44522,1.4442,1.44551,1.44449,-0.382578
40.62,-2.75056,-0.805148,0.13403,-0.017552,13647,-2.75027,-0.815096,0.00989877,0.066906,0.0307589,0.0147732,-0.00041358,0.0135877,0.090314,0.0122703,-0.00201429,0.0879649,-3.72123,1.4298,1.42879,1.43008,1.42908,-0.376477
40.63,-2.74961,-0.805018,0.134008,-0.0175023,13652,-2.74932,-0.814974,0.00990633,0.0669355,0.030773,0.014773,-0.00043736,0.0135868,0.0904214,0.0122544,-0.00211665,0.08692,-3.6602,1.41284,1.41185,1.41312,1.41213,-0.370302
40.64,-2.74866,-0.804887,0.133985,-0.0174523,13657,-2.74837,-0.814852,0.00991432,0.0669649,0.0307872,0.0147728,-0.0004612,0.0135859,0.090427,0.0122249,-0.00221799,0.0869028,-3.60029,1.41257,1.41159,1.41286,1.41187,-0.364241
40.65,-2.74771,-0.804757,0.133961,-0.0174022,13662,-2.74742,-0.81473,0.00992272,0.0669943,0.0308013,0.0147726,-0.0004851,0.013585,0.0905055,0.0122046,-0.00232365,0.0861507,-3.53925,1.40037,1.3994,1.40065,1.39968,-0.358066
40.66,-2.74676,-0.804625,0.133936,-0.0173518,13667,-2.74647,-0.814607,0.00993154,0.0670238,0.0308154,0.0147723,-0.00050906,0.0135841,0.0905455,0.0121794,-0.00242673,0.0857864,-3.47837,1.39447,1.3935,1.39475,1.39378,-0.351907
40.67,-2.74569,-0.804475,0.133907,-0.0172923,13673,-2.74533,-0.814461,0.00994223,0.0670591,0.0308323,0.014772,-0.000537893,0.0135832,0.0996711,0.0143075,-0.00274141,-0.00749155,-3.29104,-0.120998,-0.120914,-0.121104,-0.12102,-0.332954
40.68,-2.74486,-0.804361,0.133883,-0.0172504,13677,-2.74458,-0.814363,0.00995046,0.0670827,0.0308436,0.0147717,-0.000557162,0.0135823,0.0900805,0.0120622,-0.00264121,0.0905478,-3.36273,1.47187,1.47086,1.47217,1.47115,-0.340208
40.69,-2.74391,-0.804242,0.133854,-0.0171941,13682,-2.74363,-0.814241,0.0099557,0.0671122,0.0308578,0.0147714,-0.000581304,0.0135814,0.0943943,0.00697317,-0.00302918,0.0545885,-3.25073,0.887414,0.886804,0.887563,0.886953,-0.328876
40.7,-2.74296,-0.804118,0.133822,-0.0171395,13687,-2.74268,-0.814118,0.00996426,0.0671417,0.0308719,0.014771,-0.000605506,0.0135805,0.094882,0.00352516,-0.00335383,0.0543522,-3.17641,0.883428,0.882822,0.883574,0.882968,-0.321358
40.71,-2.74202,-0.803955,0.133798,-0.0170975,13692,-2.74174,-0.813996,0.00997951,0.0671712,0.030886,0.0147706,-0.000629769,0.0135797,0.0946646,0.0188159,-0.00152679,0.0361063,-3.09892,0.587232,0.586831,0.587303,0.586902,-0.313518
40.72,-2.74109,-0.803827,0.133791,-0.0170461,13697,-2.74079,-0.813873,0.0099772,0.0672006,0.0309001,0.0147702,-0.000654093,0.0135788,0.0914286,0.0238041,-0.000739441,0.0615225,-3.0693,1.00002,0.999342,1.0002,0.999518,-0.310521
40.73,-2.74015,-0.803757,0.133777,-0.0169789,13702,-2.73984,-0.813751,0.00996205,0.0672301,0.0309142,0.0147698,-0.000678477,0.0135779,0.0938479,0.00263492,-0.00185929,0.0657833,-2.99589,1.06905,1.06832,1.06924,1.06852,-0.303094
40.74,-2.73921,-0.803598,0.13376,-0.0169341,13707,-2.7389,-0.813629,0.00997248,0.0672596,0.0309283,0.0147693,-0.000702923,0.013577,0.0939699,0.0185513,-0.0011663,0.0433451,-2.91105,0.704735,0.704257,0.704835,0.704358,-0.294511
40.75,-2.73827,-0.803502,0.133756,-0.0168734,13712,-2.73795,-0.813506,0.00995942,0.0672892,0.0309423,0.0147689,-0.00072743,0.0135761,0.0968044,0.0119802,-0.000532861,0.0240194,-2.81438,0.390478,0.390215,0.390499,0.390236,-0.284731
40.76,-2.73735,-0.803412,0.13374,-0.0168075,13717,-2.737,-0.813384,0.00994649,0.0673187,0.0309564,0.0147684,-0.000751998,0.0135752,0.0930115,0.00132966,-0.00213746,0.075808,-2.80242,1.2319,1.23107,1.23213,1.2313,-0.283521
40.77,-2.73642,-0.803284,0.133717,-0.0167553,13722,-2.73606,-0.813261,0.00995194,0.0673482,0.0309705,0.0147679,-0.000776627,0.0135743,0.0927812,0.00323062,-0.00277172,0.0755514,-2.73773,1.22783,1.227,1.22806,1.22724,-0.276976
40.78,-2.7355,-0.803159,0.133708,-0.0167033,13727,-2.73511,-0.813138,0.00995224,0.0673777,0.0309846,0.0147673,-0.000801317,0.0135734,0.0936201,0.00560498,-0.000251138,0.0640739,-2.66801,1.04121,1.04052,1.0414,1.0407,-0.269923
40.79,-2.73457,-0.80306,0.1337,-0.0166411,13731,-2.73436,-0.81304,0.00993051,0.0674013,0.0309958,0.0147669,-0.000821114,0.0135725,0.0933752,0.00608256,-0.0009911,0.0658644,-2.58834,1.07038,1.06967,1.07057,1.06986,-0.261863
40.8,-2.73365,-0.802959,0.133674,-0.0165713,13736,-2.73341,-0.812918,0.009919,0.0674309,0.0310099,0.0147663,-0.000845915,0.0135717,0.0925489,0.00199203,-0.00315322,0.0795015,-2.52474,1.29196,1.2911,1.29221,1.29135,-0.255428
40.81,-2.73272,-0.802835,0.133643,-0.0165103,13741,-2.73247,-0.812795,0.00992146,0.0674604,0.031024,0.0147657,-0.000870778,0.0135708,0.0926249,0.00260317,-0.00285309,0.0779297,-2.44467,1.26644,1.2656,1.26668,1.26585,-0.247328
40.82,-2.7318,-0.802685,0.133629,-0.0164568,13746,-2.73152,-0.812672,0.00992278,0.06749,0.031038,0.014765,-0.000895702,0.0135699,0.0899729,0.0198884,-0.00121477,0.0811812,-2.38575,1.31954,1.31867,1.31979,1.31892,-0.241366
40.83,-2.73087,-0.802622,0.13361,-0.0163757,13751,-2.73058,-0.81255,0.00989689,0.0675195,0.0310521,0.0147644,-0.000920688,0.013569,0.0926949,0.00139331,-0.00249691,0.0788459,-2.28588,1.28126,1.28042,1.2815,1.28067,-0.231263
40.84,-2.72995,-0.802471,0.133585,-0.0163201,13756,-2.72964,-0.812427,0.00989958,0.0675491,0.0310661,0.0147637,-0.000945737,0.0135681,0.0930719,0.0182329,-0.00203678,0.0526769,-2.18244,0.8566,0.856041,0.856739,0.85618,-0.220798
40.85,-2.72903,-0.802346,0.133551,-0.0162572,13761,-2.72869,-0.812304,0.00990155,0.0675787,0.0310802,0.014763,-0.000970847,0.0135672,0.0909164,0.0198325,-0.00273965,0.0719092,-2.13334,1.16936,1.1686,1.16958,1.16882,-0.21583
40.86,-2.72811,-0.802233,0.133532,-0.0161929,13766,-2.72775,-0.812181,0.00989567,0.0676082,0.0310942,0.0147623,-0.000996019,0.0135663,0.0911371,0.0188547,-0.000749536,0.0710276,-2.05598,1.15439,1.15364,1.15461,1.15386,-0.208003
40.87,-2.72718,-0.802153,0.133531,-0.0161253,13771,-2.72681,-0.812058,0.00987495,0.0676378,0.0311083,0.0147615,-0.00102125,0.0135654,0.0900657,0.00750915,0.000432701,0.0967525,-2.00624,1.57209,1.57108,1.57241,1.5714,-0.202971
40.88,-2.72624,-0.802039,0.133529,-0.0160632,13776,-2.72586,-0.811935,0.00985777,0.0676674,0.0311223,0.0147608,-0.00104655,0.0135645,0.0973593,0.0135866,-0.000279922,0.0163786,-1.82875,0.266283,0.266112,0.266272,0.266101,-0.185014
40.89,-2.72535,-0.801935,0.133509,-0.0160071,13780,-2.72511,-0.811837,0.00984839,0.0676911,0.0311335,0.0147601,-0.00106683,0.0135636,0.085153,0.0100918,-0.00174529,0.142,-1.91994,2.3076,2.30612,2.3081,2.30663,-0.19424
40.9,-2.72441,-0.801837,0.133485,-0.0159387,13785,-2.72417,-0.811714,0.00984013,0.0677207,0.0311476,0.0147593,-0.00109224,0.0135626,0.0926868,0.00185582,-0.00222648,0.0782963,-1.76574,1.27232,1.27151,1.27257,1.27176,-0.17864
40.91,-2.72348,-0.801731,0.133479,-0.015878,13790,-2.72322,-0.811591,0.0098265,0.0677503,0.0311616,0.0147585,-0.00111771,0.0135617,0.092884,0.00103677,-0.000575781,0.0774339,-1.67854,1.25826,1.25746,1.2585,1.2577,-0.169817
40.92,-2.72256,-0.801589,0.133485,-0.0158257,13795,-2.72228,-0.811468,0.00981549,0.0677799,0.0311756,0.0147576,-0.00114325,0.0135608,0.0903981,0.0199621,0.000624513,0.0768843,-1.61357,1.24911,1.24832,1.24935,1.24856,-0.163244
40.93,-2.72163,-0.801528,0.133477,-0.0157486,13800,-2.72134,-0.811345,0.00978634,0.0678095,0.0311896,0.0147568,-0.00116884,0.0135599,0.0929101,0.00129119,-0.00161631,0.0768376,-1.52247,1.24859,1.2478,1.24883,1.24804,-0.154029
40.94,-2.7207,-0.801425,0.133469,-0.0156816,13805,-2.7204,-0.811222,0.00976935,0.0678391,0.0312036,0.0147558,-0.0011945,0.013559,0.0929702,0.000961079,-0.000879224,0.0766812,-1.43947,1.24603,1.24524,1.24626,1.24548,-0.145631
40.95,-2.71977,-0.801312,0.133475,-0.0156193,13810,-2.71946,-0.811099,0.00975019,0.0678688,0.0312177,0.0147549,-0.00122023,0.013558,0.0907609,0.00721527,0.000778514,0.0902563,-1.38128,1.46649,1.46557,1.46678,1.46587,-0.139744
40.96,-2.71884,-0.801224,0.133472,-0.0155472,13815,-2.71852,-0.810976,0.00972378,0.0678984,0.0312317,0.014754,-0.00124601,0.0135571,0.0912429,0.00281788,-0.00081243,0.0913314,-1.3033,1.48408,1.48316,1.48438,1.48346,-0.131855
40.97,-2.71791,-0.801124,0.13346,-0.0154773,13820,-2.71757,-0.810853,0.00970541,0.067928,0.0312457,0.014753,-0.00127186,0.0135562,0.0932283,0.00101278,-0.00115384,0.074056,-1.18965,1.20337,1.20263,1.2036,1.20285,-0.120357
40.98,-2.71697,-0.801024,0.133461,-0.0154117,13825,-2.71663,-0.810729,0.00968366,0.0679577,0.0312596,0.014752,-0.00129777,0.0135552,0.093359,0.000668005,-0.000194085,0.0732215,-1.10723,1.1898,1.18906,1.19002,1.18928,-0.112018
40.99,-2.71604,-0.800882,0.133467,-0.0153572,13830,-2.71569,-0.810606,0.00967051,0.0679873,0.0312736,0.014751,-0.00132375,0.0135543,0.090733,0.0205812,0.000598135,0.072749,-1.04105,1.18192,1.18119,1.18214,1.18141,-0.105323
41,-2.71511,-0.800827,0.13346,-0.0152746,13835,-2.71475,-0.810483,0.00963614,0.068017,0.0312876,0.0147499,-0.00134978,0.0135533,0.0933553,0.00102171,-0.00153185,0.0727884,-0.943965,1.18278,1.18206,1.183,1.18228,-0.0955009
41.01,-2.71417,-0.800727,0.133456,-0.0152043,13840,-2.71381,-0.81036,0.00961429,0.0680467,0.0313016,0.0147488,-0.00137589,0.0135523,0.0933446,0.000580391,-0.000531148,0.0734835,-0.857795,1.19405,1.19332,1.19427,1.19355,-0.0867832
41.02,-2.71323,-0.800616,0.133453,-0.0151466,13844,-2.71306,-0.810261,0.00959505,0.0680704,0.0313128,0.014748,-0.00139681,0.0135514,0.0943282,0.00538767,-0.000122684,0.0573404,-0.767889,0.931765,0.931201,0.931922,0.931358,-0.0776873
41.03,-2.7123,-0.800546,0.133466,-0.0150676,13849,-2.71212,-0.810138,0.00955429,0.0681001,0.0313268,0.0147468,-0.00142303,0.0135504,0.0934656,-0.00141871,0.000181507,0.0749498,-0.695478,1.21787,1.21714,1.2181,1.21737,-0.0703615
41.04,-2.71137,-0.800447,0.13347,-0.014998,13854,-2.71118,-0.810014,0.00952716,0.0681298,0.0313407,0.0147457,-0.00144931,0.0135494,0.0931401,0.0003792,1.2504e-05,0.0757855,-0.612468,1.23144,1.2307,1.23168,1.23094,-0.0619634
41.05,-2.71044,-0.800336,0.13347,-0.0149331,13859,-2.71024,-0.809891,0.00950767,0.0681594,0.0313547,0.0147445,-0.00147565,0.0135484,0.0941727,0.00537885,0.000121377,0.0588988,-0.512912,0.957062,0.95649,0.957226,0.956654,-0.0518913
