t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
31.86,-3.54946,-0.894747,0.0959497,-0.00175145,9832,-3.55019,-0.898645,0.0038042,0.0466867,0.0200396,0.0111238,0.00602568,0.0177229,0.0913926,0.012982,-0.00462699,0.0777606,-7.7092,1.24811,1.248,1.24817,1.24806,-0.77994
31.87,-3.54859,-0.894653,0.0959043,-0.00171586,9836,-3.54926,-0.898568,0.00382586,0.0467053,0.0200499,0.0111294,0.00602628,0.0177185,0.0913939,0.0129714,-0.0046201,0.0777575,-7.66678,1.24805,1.24795,1.24811,1.24801,-0.775648
31.88,-3.54772,-0.894559,0.0958589,-0.00168017,9840,-3.54834,-0.898491,0.0038474,0.0467238,0.0200602,0.0111351,0.00602686,0.0177142,0.0913952,0.0129606,-0.00461307,0.0777539,-7.62426,1.24799,1.24789,1.24805,1.24795,-0.771346
31.89,-3.54685,-0.894465,0.0958136,-0.0016444,9844,-3.54742,-0.898414,0.00386882,0.0467424,0.0200705,0.0111407,0.00602744,0.0177098,0.0913966,0.0129498,-0.00460591,0.0777499,-7.58161,1.24793,1.24782,1.24799,1.24788,-0.767032
31.9,-3.54598,-0.894372,0.0957683,-0.00161588,9847,-3.54672,-0.898357,0.0038901,0.0467564,0.0200783,0.0111449,0.00602787,0.0177055,0.0913981,0.0129388,-0.00459861,0.0777457,-7.54775,1.24785,1.24775,1.24791,1.24781,-0.763606
31.91,-3.54511,-0.894278,0.0957232,-0.00157992,9851,-3.5458,-0.89828,0.00391126,0.046775,0.0200886,0.0111506,0.00602843,0.0177012,0.0913996,0.0129277,-0.00459117,0.077741,-7.50488,1.24778,1.24768,1.24784,1.24774,-0.759269
31.92,-3.54424,-0.894184,0.0956781,-0.00154387,9855,-3.54488,-0.898203,0.00393229,0.0467936,0.0200989,0.0111562,0.00602899,0.0176968,0.0914012,0.0129165,-0.0045836,0.077736,-7.46191,1.24769,1.2476,1.24775,1.24766,-0.754921
31.93,-3.54336,-0.894091,0.0956331,-0.00150772,9859,-3.54395,-0.898126,0.00395319,0.0468122,0.0201093,0.0111619,0.00602954,0.0176925,0.0914027,0.0129052,-0.0045759,0.0777308,-7.41882,1.2476,1.24751,1.24766,1.24757,-0.750562
31.94,-3.54249,-0.893997,0.0955882,-0.00147149,9863,-3.54303,-0.898049,0.00397396,0.0468308,0.0201196,0.0111675,0.00603008,0.0176882,0.0914044,0.0128938,-0.00456806,0.0777253,-7.37562,1.24751,1.24742,1.24757,1.24748,-0.746191
31.95,-3.54162,-0.893904,0.0955433,-0.00144251,9866,-3.54234,-0.897991,0.00399459,0.0468448,0.0201274,0.0111717,0.00603048,0.017684,0.091406,0.0128822,-0.00456009,0.0777198,-7.3412,1.24742,1.24733,1.24748,1.24739,-0.742709
31.96,-3.54075,-0.893811,0.0954986,-0.00140609,9870,-3.54142,-0.897914,0.0040151,0.0468634,0.0201377,0.0111774,0.00603101,0.0176797,0.0914077,0.0128706,-0.00455198,0.077714,-7.29778,1.24732,1.24724,1.24738,1.2473,-0.738316
31.97,-3.53988,-0.893718,0.0954539,-0.00136958,9874,-3.5405,-0.897837,0.00403547,0.0468821,0.020148,0.011183,0.00603153,0.0176754,0.0914094,0.0128588,-0.00454374,0.077708,-7.25425,1.24722,1.24714,1.24729,1.2472,-0.733912
31.98,-3.53901,-0.893625,0.0954093,-0.00133297,9878,-3.53957,-0.89776,0.0040557,0.0469007,0.0201584,0.0111886,0.00603205,0.0176712,0.0914111,0.0128469,-0.00453537,0.077702,-7.2106,1.24712,1.24704,1.24719,1.2471,-0.729496
31.99,-3.53814,-0.893532,0.0953648,-0.00130363,9881,-3.53888,-0.897703,0.0040758,0.0469147,0.0201662,0.0111928,0.00603243,0.0176669,0.0914129,0.0128349,-0.00452687,0.077696,-7.17575,1.24702,1.24694,1.24708,1.247,-0.72597
32,-3.53726,-0.893439,0.0953204,-0.00126684,9885,-3.53796,-0.897626,0.00409577,0.0469333,0.0201765,0.0111985,0.00603293,0.0176627,0.0914146,0.0128228,-0.00451824,0.0776897,-7.13188,1.24692,1.24684,1.24698,1.2469,-0.721532
32.01,-3.53639,-0.893346,0.0952761,-0.00122995,9889,-3.53704,-0.897549,0.00411559,0.046952,0.0201869,0.0112041,0.00603342,0.0176584,0.0914164,0.0128105,-0.00450947,0.0776835,-7.0879,1.24682,1.24674,1.24688,1.2468,-0.717083
32.02,-3.53552,-0.893253,0.0952319,-0.00119298,9893,-3.53612,-0.897471,0.00413528,0.0469707,0.0201972,0.0112097,0.0060339,0.0176542,0.0914182,0.0127982,-0.00450058,0.0776772,-7.04381,1.24671,1.24664,1.24677,1.2467,-0.712622
32.03,-3.53465,-0.893161,0.0951877,-0.00115591,9897,-3.5352,-0.897394,0.00415483,0.0469893,0.0202076,0.0112154,0.00603438,0.01765,0.09142,0.0127857,-0.00449155,0.0776709,-6.9996,1.24661,1.24653,1.24667,1.24659,-0.70815
32.04,-3.53378,-0.893068,0.0951437,-0.00112611,9900,-3.53451,-0.897336,0.00417424,0.0470033,0.0202154,0.0112196,0.00603473,0.0176458,0.0914218,0.0127732,-0.00448239,0.0776646,-6.9642,1.2465,1.24643,1.24656,1.24649,-0.704568
32.05,-3.53291,-0.892976,0.0950998,-0.00108886,9904,-3.53359,-0.897259,0.00419351,0.047022,0.0202257,0.0112252,0.00603519,0.0176416,0.0914236,0.0127605,-0.00447311,0.0776583,-6.91977,1.2464,1.24633,1.24646,1.24639,-0.700073
32.06,-3.53204,-0.892884,0.0950559,-0.00105151,9908,-3.53267,-0.897182,0.00421264,0.0470407,0.0202361,0.0112309,0.00603565,0.0176374,0.0914255,0.0127477,-0.0044637,0.0776518,-6.87524,1.24629,1.24622,1.24635,1.24628,-0.695568
32.07,-3.53117,-0.892792,0.0950122,-0.00101407,9912,-3.53175,-0.897105,0.00423163,0.0470594,0.0202465,0.0112365,0.00603609,0.0176332,0.0914274,0.0127348,-0.00445415,0.0776454,-6.83058,1.24618,1.24612,1.24624,1.24618,-0.69105
32.08,-3.53029,-0.8927,0.0949685,-0.000976531,9916,-3.53083,-0.897028,0.00425047,0.0470781,0.0202568,0.0112421,0.00603653,0.017629,0.0914292,0.0127218,-0.00444448,0.0776389,-6.78582,1.24607,1.24601,1.24613,1.24607,-0.686522
32.09,-3.52942,-0.892608,0.094925,-0.000946277,9919,-3.53014,-0.89697,0.00426917,0.0470921,0.0202646,0.0112463,0.00603685,0.0176249,0.0914311,0.0127087,-0.00443468,0.0776326,-6.74987,1.24597,1.24591,1.24603,1.24597,-0.682884
32.1,-3.52855,-0.892516,0.0948815,-0.000908557,9923,-3.52922,-0.896892,0.00428772,0.0471108,0.020275,0.011252,0.00603728,0.0176207,0.091433,0.0126954,-0.00442475,0.0776263,-6.70488,1.24586,1.24581,1.24592,1.24587,-0.678333
32.11,-3.52768,-0.892424,0.0948382,-0.000870744,9927,-3.5283,-0.896815,0.00430613,0.0471295,0.0202854,0.0112576,0.0060377,0.0176166,0.0914349,0.0126821,-0.0044147,0.0776198,-6.65978,1.24576,1.2457,1.24582,1.24576,-0.67377
32.12,-3.52681,-0.892333,0.0947949,-0.000832837,9931,-3.52738,-0.896738,0.00432439,0.0471483,0.0202958,0.0112632,0.00603811,0.0176124,0.0914368,0.0126686,-0.00440451,0.0776135,-6.61457,1.24565,1.2456,1.24571,1.24566,-0.669196
32.13,-3.52594,-0.892241,0.0947518,-0.000794837,9935,-3.52646,-0.89666,0.00434251,0.047167,0.0203062,0.0112688,0.00603851,0.0176083,0.0914387,0.0126551,-0.0043942,0.0776072,-6.56925,1.24554,1.2455,1.24561,1.24556,-0.664611
32.14,-3.52507,-0.89215,0.0947088,-0.000764124,9938,-3.52577,-0.896602,0.00436047,0.047181,0.020314,0.0112731,0.0060388,0.0176042,0.0914406,0.0126414,-0.00438377,0.0776011,-6.53275,1.24544,1.2454,1.2455,1.24546,-0.660918
32.15,-3.52419,-0.892059,0.0946659,-0.000725938,9942,-3.52485,-0.896525,0.00437829,0.0471998,0.0203244,0.0112787,0.00603919,0.0176001,0.0914425,0.0126276,-0.00437321,0.0775949,-6.4872,1.24534,1.24529,1.2454,1.24535,-0.65631
32.16,-3.52332,-0.891968,0.0946231,-0.000687659,9946,-3.52393,-0.896448,0.00439596,0.0472185,0.0203348,0.0112843,0.00603957,0.017596,0.0914445,0.0126137,-0.00436252,0.0775887,-6.44154,1.24524,1.24519,1.2453,1.24525,-0.651691
32.17,-3.52245,-0.891877,0.0945804,-0.000649286,9950,-3.52301,-0.89637,0.00441348,0.0472372,0.0203452,0.0112899,0.00603994,0.0175919,0.0914464,0.0125997,-0.00435171,0.0775826,-6.39577,1.24513,1.24509,1.24519,1.24515,-0.64706
32.18,-3.52158,-0.891786,0.0945378,-0.000610819,9954,-3.5221,-0.896293,0.00443084,0.047256,0.0203556,0.0112955,0.0060403,0.0175878,0.0914483,0.0125856,-0.00434077,0.0775765,-6.34988,1.24503,1.24499,1.24509,1.24505,-0.642418
32.19,-3.52071,-0.891695,0.0944953,-0.000579648,9957,-3.52141,-0.896235,0.00444806,0.0472701,0.0203634,0.0112998,0.00604057,0.0175837,0.0914503,0.0125714,-0.00432971,0.0775706,-6.31283,1.24493,1.2449,1.24499,1.24496,-0.638669
32.2,-3.51984,-0.891604,0.094453,-0.000540995,9961,-3.52049,-0.896157,0.00446512,0.0472888,0.0203738,0.0113054,0.00604092,0.0175796,0.0914522,0.0125571,-0.00431852,0.0775645,-6.26672,1.24483,1.2448,1.24489,1.24486,-0.634004
32.21,-3.51897,-0.891514,0.0944108,-0.000502248,9965,-3.51957,-0.896079,0.00448202,0.0473076,0.0203842,0.011311,0.00604126,0.0175756,0.0914542,0.0125427,-0.00430721,0.0775585,-6.2205,1.24473,1.2447,1.24479,1.24476,-0.629328
32.22,-3.51809,-0.891423,0.0943686,-0.000463408,9969,-3.51865,-0.896002,0.00449878,0.0473264,0.0203946,0.0113166,0.00604159,0.0175715,0.0914562,0.0125282,-0.00429578,0.0775525,-6.17417,1.24463,1.2446,1.24469,1.24466,-0.62464
32.23,-3.51722,-0.891333,0.0943266,-0.000424475,9973,-3.51774,-0.895924,0.00451537,0.0473452,0.020405,0.0113222,0.00604191,0.0175675,0.0914581,0.0125136,-0.00428422,0.0775466,-6.12772,1.24453,1.2445,1.24459,1.24456,-0.619941
32.24,-3.51635,-0.891243,0.0942848,-0.000392843,9976,-3.51705,-0.895866,0.00453181,0.0473592,0.0204129,0.0113265,0.00604215,0.0175634,0.0914601,0.0124988,-0.00427254,0.0775409,-6.09011,1.24443,1.24441,1.24449,1.24447,-0.616136
32.25,-3.51548,-0.891153,0.094243,-0.000353723,9980,-3.51613,-0.895788,0.0045481,0.047378,0.0204233,0.0113321,0.00604246,0.0175594,0.0914621,0.012484,-0.00426075,0.077535,-6.04344,1.24433,1.24431,1.2444,1.24437,-0.611415
32.26,-3.51461,-0.891063,0.0942014,-0.000314509,9984,-3.51522,-0.895711,0.00456422,0.0473968,0.0204337,0.0113377,0.00604276,0.0175553,0.0914641,0.0124691,-0.00424882,0.0775292,-5.99665,1.24424,1.24422,1.2443,1.24428,-0.606682
32.27,-3.51374,-0.890973,0.0941599,-0.000275202,9988,-3.5143,-0.895633,0.00458019,0.0474156,0.0204442,0.0113433,0.00604305,0.0175513,0.0914661,0.012454,-0.00423678,0.0775235,-5.94976,1.24414,1.24412,1.2442,1.24419,-0.601937
32.28,-3.51287,-0.890883,0.0941185,-0.000235801,9992,-3.51338,-0.895555,0.004596,0.0474344,0.0204546,0.0113489,0.00604334,0.0175473,0.0914681,0.0124389,-0.00422461,0.0775179,-5.90275,1.24405,1.24403,1.24411,1.24409,-0.597181
32.29,-3.51199,-0.890794,0.0940772,-0.000203709,9995,-3.5127,-0.895497,0.00461165,0.0474485,0.0204624,0.0113531,0.00604355,0.0175433,0.0914701,0.0124236,-0.00421233,0.0775124,-5.86459,1.24395,1.24394,1.24402,1.244,-0.59332
32.3,-3.51112,-0.890704,0.0940361,-0.000164121,9999,-3.51178,-0.895419,0.00462714,0.0474674,0.0204729,0.0113587,0.00604382,0.0175393,0.0914721,0.0124083,-0.00419992,0.0775069,-5.81735,1.24386,1.24385,1.24392,1.24391,-0.588542
32.31,-3.51025,-0.890615,0.0939951,-0.00012444,10003,-3.51086,-0.895342,0.00464246,0.0474862,0.0204833,0.0113644,0.00604408,0.0175353,0.0914741,0.0123928,-0.0041874,0.0775015,-5.77001,1.24377,1.24376,1.24383,1.24382,-0.583752
32.32,-3.50938,-0.890526,0.0939543,-8.46643e-05,10007,-3.50995,-0.895264,0.00465763,0.047505,0.0204937,0.01137,0.00604433,0.0175313,0.0914761,0.0123773,-0.00417475,0.0774961,-5.72255,1.24368,1.24367,1.24374,1.24373,-0.57895
32.33,-3.50851,-0.890437,0.0939135,-4.47951e-05,10011,-3.50903,-0.895186,0.00467263,0.0475238,0.0205042,0.0113756,0.00604458,0.0175274,0.0914781,0.0123617,-0.00416199,0.0774908,-5.67498,1.24359,1.24359,1.24365,1.24365,-0.574137
32.34,-3.50764,-0.890348,0.0938729,-4.83204e-06,10015,-3.50812,-0.895108,0.00468747,0.0475427,0.0205146,0.0113812,0.00604482,0.0175234,0.0914801,0.0123459,-0.00414911,0.0774854,-5.62729,1.2435,1.2435,1.24356,1.24356,-0.569313
32.35,-3.50687,-0.890283,0.0938369,2.99572e-05,10018,-3.50743,-0.89505,0.0046976,0.0475568,0.0205225,0.0113854,0.00604499,0.0175194,0.0827983,0.00542124,-0.00395022,0.170409,-5.64946,2.73333,2.73333,2.73344,2.73344,-0.571556
32.36,-3.50589,-0.89017,0.0937921,4.44987e-05,10022,-3.50652,-0.894972,0.00471664,0.0475757,0.0205329,0.011391,0.00604521,0.0175155,0.0922236,0.012373,-0.004129,0.0700518,-4.94602,1.12419,1.1242,1.12431,1.12431,-0.500389
32.37,-3.50501,-0.890081,0.0937519,7.69298e-05,10026,-3.5056,-0.894894,0.00473105,0.0475945,0.0205434,0.0113966,0.00604542,0.0175115,0.0925363,0.0123868,-0.00409899,0.0669322,-5.47964,1.07424,1.07424,1.07429,1.0743,-0.554375
32.38,-3.50413,-0.889991,0.0937121,0.000117052,10030,-3.50469,-0.894816,0.00474531,0.0476134,0.0205539,0.0114022,0.00604563,0.0175076,0.0924194,0.012349,-0.00406695,0.0681315,-5.4326,1.09346,1.09347,1.09352,1.09352,-0.549616
32.39,-3.50325,-0.889902,0.0936725,0.000157208,10034,-3.50377,-0.894738,0.00475938,0.0476323,0.0205643,0.0114078,0.00604583,0.0175036,0.0923138,0.0123142,-0.00404553,0.0692146,-5.3854,1.11082,1.11083,1.11088,1.11089,-0.544841
32.4,-3.50237,-0.889813,0.0936331,0.000197453,10038,-3.50286,-0.89466,0.00477327,0.0476511,0.0205748,0.0114134,0.00604601,0.0174997,0.092229,0.0122816,-0.00403115,0.0700897,-5.338,1.12485,1.12486,1.12491,1.12492,-0.540046
32.41,-3.50149,-0.889725,0.0935939,0.000230379,10041,-3.50217,-0.894602,0.00478698,0.0476653,0.0205827,0.0114176,0.00604615,0.0174958,0.092141,0.0122494,-0.00401722,0.0709959,-5.29944,1.13938,1.13939,1.13944,1.13945,-0.536145
32.42,-3.50061,-0.889636,0.0935547,0.000270826,10045,-3.50126,-0.894524,0.00480053,0.0476842,0.0205931,0.0114232,0.00604632,0.0174919,0.0920709,0.0122201,-0.00400412,0.0717216,-5.25168,1.15101,1.15103,1.15107,1.15109,-0.531312
32.43,-3.49974,-0.889548,0.0935157,0.000311369,10049,-3.50034,-0.894446,0.0048139,0.0477031,0.0206036,0.0114288,0.00604649,0.017488,0.0920066,0.0121908,-0.00399051,0.0723888,-5.20376,1.16171,1.16173,1.16176,1.16178,-0.526464
32.44,-3.49886,-0.88946,0.0934769,0.000352003,10053,-3.49943,-0.894368,0.00482711,0.047722,0.0206141,0.0114344,0.00604665,0.0174841,0.0919494,0.0121622,-0.00397617,0.0729858,-5.15567,1.17128,1.1713,1.17133,1.17135,-0.521599
32.45,-3.49798,-0.889372,0.0934382,0.00039268,10057,-3.49852,-0.894289,0.00484016,0.0477409,0.0206246,0.01144,0.00604679,0.0174802,0.0918964,0.012142,-0.0039607,0.0735318,-5.10668,1.18003,1.18005,1.18009,1.18011,-0.516643
32.46,-3.49711,-0.889284,0.0933997,0.000433384,10061,-3.4976,-0.894211,0.00485304,0.0477598,0.0206351,0.0114456,0.00604693,0.0174763,0.0918585,0.0120947,-0.00392081,0.0739533,-5.05842,1.18678,1.1868,1.18683,1.18686,-0.511761
32.47,-3.49623,-0.889197,0.0933622,0.000473909,10065,-3.49669,-0.894133,0.00486564,0.0477787,0.0206456,0.0114512,0.00604706,0.0174724,0.0918268,0.0120047,-0.00381812,0.0743527,-5.00984,1.19316,1.19318,1.19321,1.19324,-0.506845
32.48,-3.49536,-0.88911,0.093326,0.000506656,10068,-3.49601,-0.894075,0.00487775,0.0477929,0.0206534,0.0114554,0.00604716,0.0174685,0.0918037,0.0118847,-0.00366188,0.0746948,-4.97042,1.1986,1.19863,1.19866,1.19869,-0.502858
32.49,-3.49449,-0.889024,0.0932916,0.000546388,10072,-3.49509,-0.893996,0.00488921,0.0478118,0.0206639,0.011461,0.00604727,0.0174646,0.0917865,0.0117472,-0.00347487,0.0749944,-4.9224,1.20337,1.2034,1.20342,1.20346,-0.498
32.5,-3.49361,-0.888939,0.0932593,0.00058562,10076,-3.49418,-0.893918,0.00489994,0.0478307,0.0206744,0.0114666,0.00604738,0.0174608,0.0917742,0.0115985,-0.00326992,0.0752556,-4.87488,1.20751,1.20754,1.20757,1.2076,-0.493192
32.51,-3.49274,-0.888854,0.093229,0.000624307,10080,-3.49327,-0.89384,0.00490991,0.0478496,0.0206849,0.0114722,0.00604748,0.0174569,0.0917664,0.0114433,-0.00305176,0.075477,-4.82791,1.21101,1.21105,1.21107,1.21111,-0.48844
32.52,-3.49186,-0.88877,0.093201,0.000662419,10084,-3.49236,-0.893762,0.00491907,0.0478686,0.0206954,0.0114778,0.00604757,0.0174531,0.0917618,0.0112866,-0.0028278,0.0756695,-4.78155,1.21405,1.21409,1.21411,1.21415,-0.48375
32.53,-3.49099,-0.888687,0.0931753,0.000699938,10088,-3.49145,-0.893683,0.00492742,0.0478875,0.0207059,0.0114834,0.00604765,0.0174492,0.0917596,0.0111302,-0.00260152,0.0758362,-4.73584,1.21667,1.21671,1.21673,1.21678,-0.479125
32.54,-3.49012,-0.888605,0.0931518,0.00072941,10091,-3.49076,-0.893625,0.00493498,0.0479017,0.0207138,0.0114876,0.0060477,0.0174454,0.0917601,0.0109745,-0.00237352,0.0759763,-4.69978,1.21887,1.21892,1.21893,1.21898,-0.475477
32.55,-3.48924,-0.888523,0.0931306,0.000765694,10095,-3.48985,-0.893546,0.00494173,0.0479207,0.0207243,0.0114932,0.00604777,0.0174415,0.0917627,0.0108195,-0.00214092,0.0760941,-4.65541,1.22071,1.22076,1.22077,1.22082,-0.470988
32.56,-3.48837,-0.888442,0.0931117,0.000801318,10099,-3.48894,-0.893468,0.00494769,0.0479397,0.0207348,0.0114988,0.00604783,0.0174377,0.091768,0.0106642,-0.00190438,0.0761859,-4.61176,1.22214,1.22219,1.2222,1.22225,-0.466572
32.57,-3.4875,-0.888362,0.0930952,0.000836272,10103,-3.48803,-0.89339,0.00495285,0.0479586,0.0207454,0.0115044,0.00604788,0.0174338,0.0917752,0.0105089,-0.00166786,0.0762585,-4.56885,1.22326,1.22331,1.22332,1.22337,-0.462231
32.58,-3.48662,-0.888283,0.093081,0.00087056,10107,-3.48712,-0.893311,0.00495722,0.0479776,0.0207559,0.01151,0.00604791,0.01743,0.091784,0.0103538,-0.00143177,0.0763145,-4.52668,1.22411,1.22417,1.22417,1.22423,-0.457964
32.59,-3.48575,-0.888205,0.0930692,0.000904179,10111,-3.48621,-0.893233,0.00496079,0.0479966,0.0207664,0.0115155,0.00604795,0.0174262,0.0917942,0.0101991,-0.00119571,0.076356,-4.48525,1.22474,1.22479,1.2248,1.22485,-0.453773
32.6,-3.48488,-0.888127,0.0930597,0.000929677,10114,-3.48552,-0.893174,0.00496356,0.0480108,0.0207743,0.0115197,0.00604796,0.0174224,0.0918058,0.0100445,-0.000959424,0.0763843,-4.45358,1.22515,1.2252,1.22521,1.22526,-0.450569
32.61,-3.484,-0.88805,0.0930526,0.00096195,10118,-3.48461,-0.893096,0.00496555,0.0480298,0.0207848,0.0115253,0.00604798,0.0174185,0.0918186,0.00989024,-0.000722991,0.0764004,-4.41364,1.22537,1.22542,1.22543,1.22549,-0.446528
32.62,-3.48313,-0.887974,0.0930479,0.000993545,10122,-3.4837,-0.893017,0.00496674,0.0480488,0.0207954,0.0115309,0.00604798,0.0174147,0.0918323,0.00973622,-0.00048646,0.0764064,-4.37446,1.22542,1.22548,1.22548,1.22554,-0.442564
32.63,-3.48225,-0.887898,0.0930454,0.00102446,10126,-3.48279,-0.892939,0.00496715,0.0480678,0.0208059,0.0115365,0.00604798,0.0174109,0.091847,0.00958239,-0.000249759,0.0764029,-4.33604,1.22533,1.22539,1.22539,1.22545,-0.438677
32.64,-3.48138,-0.887823,0.0930454,0.00105469,10130,-3.48188,-0.89286,0.00496677,0.0480868,0.0208164,0.0115421,0.00604797,0.0174071,0.0918625,0.00942871,-1.28733e-05,0.0763912,-4.29838,1.2251,1.22517,1.22516,1.22523,-0.434867
32.65,-3.48051,-0.887749,0.0930477,0.00108424,10134,-3.48097,-0.892781,0.00496561,0.0481058,0.020827,0.0115476,0.00604795,0.0174033,0.0918787,0.00927518,0.000224195,0.076372,-4.26149,1.22476,1.22483,1.22482,1.22489,-0.431135
32.66,-3.47963,-0.887676,0.0930523,0.00110564,10137,-3.48029,-0.892723,0.00496367,0.0481201,0.0208349,0.0115518,0.00604793,0.0173995,0.0918956,0.00912188,0.000461338,0.0763469,-4.23439,1.22432,1.22439,1.22438,1.22445,-0.428393
32.67,-3.47876,-0.887603,0.0930594,0.0011338,10141,-3.47938,-0.892644,0.00496094,0.0481391,0.0208454,0.0115574,0.00604789,0.0173957,0.091913,0.0089688,0.000698552,0.0763156,-4.19904,1.22379,1.22386,1.22385,1.22392,-0.424817
32.68,-3.47788,-0.887531,0.0930687,0.00116127,10145,-3.47847,-0.892565,0.00495744,0.0481581,0.020856,0.011563,0.00604785,0.0173919,0.0919309,0.00881589,0.000936317,0.0762791,-4.16447,1.22317,1.22324,1.22323,1.2233,-0.421319
32.69,-3.47701,-0.88746,0.0930805,0.00118804,10149,-3.47756,-0.892487,0.00495316,0.0481772,0.0208665,0.0115686,0.00604779,0.0173881,0.0919493,0.00866312,0.00117472,0.076238,-4.13068,1.22248,1.22255,1.22254,1.22261,-0.417901
32.7,-3.47614,-0.88739,0.0930946,0.00121411,10153,-3.47665,-0.892408,0.0049481,0.0481962,0.0208771,0.0115741,0.00604773,0.0173843,0.0919681,0.00851047,0.00141323,0.0761929,-4.09769,1.22172,1.2218,1.22179,1.22186,-0.414563
32.71,-3.47526,-0.88732,0.0931111,0.00123947,10157,-3.47575,-0.892329,0.00494228,0.0482153,0.0208876,0.0115797,0.00604766,0.0173805,0.0919873,0.00835799,0.00165175,0.0761441,-4.06549,1.22091,1.22099,1.22098,1.22105,-0.411305
32.72,-3.47449,-0.887264,0.0931282,0.00125807,10160,-3.47506,-0.89227,0.00493544,0.0482295,0.0208956,0.0115839,0.0060476,0.0173767,0.0829227,0.00557062,0.00199181,0.168988,-4.10605,2.70993,2.7101,2.71004,2.71021,-0.415409
32.73,-3.47351,-0.887183,0.0931513,0.00128058,10164,-3.47416,-0.892192,0.00492828,0.0482486,0.0209061,0.0115895,0.00604751,0.0173729,0.0925811,0.00809426,0.0021473,0.0704775,-4.00864,1.12998,1.13005,1.13004,1.13011,-0.405555
32.74,-3.47263,-0.887115,0.0931751,0.00130371,10168,-3.47325,-0.892113,0.00492012,0.0482677,0.0209167,0.011595,0.00604741,0.017369,0.0927995,0.00796442,0.00238825,0.0684246,-3.97753,1.09703,1.0971,1.09708,1.09716,-0.402407
32.75,-3.47174,-0.887048,0.0932013,0.00132606,10172,-3.47234,-0.892034,0.00491122,0.0482867,0.0209273,0.0116006,0.0060473,0.0173652,0.0927416,0.00780642,0.002629,0.0691485,-3.94925,1.10861,1.10869,1.10867,1.10874,-0.399546
32.76,-3.47086,-0.886981,0.0932298,0.0013477,10176,-3.47143,-0.891955,0.00490156,0.0483058,0.0209378,0.0116062,0.00604719,0.0173614,0.0926872,0.00764809,0.00286668,0.0698382,-3.92178,1.11965,1.11973,1.11971,1.11978,-0.396766
32.77,-3.46998,-0.886915,0.0932608,0.00136863,10180,-3.47052,-0.891876,0.00489114,0.0483249,0.0209484,0.0116117,0.00604706,0.0173576,0.0926425,0.0074898,0.00310437,0.0704319,-3.89502,1.12915,1.12923,1.12921,1.12929,-0.394059
32.78,-3.4691,-0.88685,0.0932941,0.00138886,10184,-3.46962,-0.891798,0.00487994,0.048344,0.020959,0.0116173,0.00604693,0.0173538,0.092601,0.00733184,0.00334343,0.0709931,-3.86904,1.13813,1.13821,1.13819,1.13827,-0.391431
32.79,-3.46822,-0.886786,0.0933298,0.00140836,10188,-3.46871,-0.891719,0.00486797,0.048363,0.0209696,0.0116229,0.00604679,0.01735,0.0925701,0.00717524,0.00358254,0.0714476,-3.8438,1.1454,1.14548,1.14546,1.14554,-0.388877
32.8,-3.46734,-0.886722,0.0933678,0.00142715,10192,-3.4678,-0.89164,0.00485524,0.0483821,0.0209802,0.0116284,0.00604663,0.0173462,0.0925437,0.00701922,0.00382172,0.0718568,-3.81933,1.15194,1.15203,1.152,1.15209,-0.386402
32.81,-3.46646,-0.88666,0.0934083,0.00143773,10195,-3.46712,-0.891581,0.00484175,0.0483965,0.0209881,0.0116326,0.00604651,0.0173424,0.092523,0.00686398,0.00406095,0.0722093,-3.8047,1.15758,1.15766,1.15764,1.15772,-0.384921
32.82,-3.46558,-0.886598,0.0934511,0.00145507,10199,-3.46622,-0.891502,0.0048275,0.0484156,0.0209987,0.0116382,0.00604635,0.0173386,0.0925073,0.00670938,0.0043002,0.0725115,-3.78179,1.16241,1.16249,1.16247,1.16255,-0.382604
32.83,-3.46471,-0.886536,0.0934963,0.00147167,10203,-3.46531,-0.891423,0.00481249,0.0484347,0.0210093,0.0116437,0.00604617,0.0173348,0.0924954,0.00655533,0.00453953,0.0727752,-3.75969,1.16662,1.16671,1.16668,1.16677,-0.380368
32.84,-3.46383,-0.886476,0.0935439,0.00148755,10207,-3.4644,-0.891344,0.00479673,0.0484538,0.0210199,0.0116493,0.00604598,0.017331,0.0924877,0.00640184,0.00477891,0.0729976,-3.73838,1.17018,1.17026,1.17024,1.17032,-0.378212
32.85,-3.46295,-0.886416,0.0935939,0.00150269,10211,-3.4635,-0.891265,0.00478021,0.0484729,0.0210305,0.0116549,0.00604578,0.0173271,0.0924834,0.00624887,0.00501835,0.0731854,-3.71788,1.17317,1.17326,1.17324,1.17332,-0.376138
32.86,-3.46207,-0.886357,0.0936462,0.0015171,10215,-3.46259,-0.891186,0.00476294,0.0484921,0.0210411,0.0116604,0.00604558,0.0173233,0.0924821,0.00609636,0.00525782,0.0733429,-3.69819,1.17569,1.17578,1.17575,1.17584,-0.374145
32.87,-3.46119,-0.886298,0.0937009,0.00153076,10219,-3.46169,-0.891107,0.00474492,0.0485112,0.0210517,0.011666,0.00604536,0.0173195,0.0924833,0.00594427,0.00549731,0.0734753,-3.67931,1.1778,1.17789,1.17786,1.17795,-0.372236
