t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
62.26,-0.832657,-0.401974,0.344969,0.112814,27364,-0.835852,-0.39565,-0.00702515,0.109322,-0.050672,-0.173555,-0.117506,0.0123841,0.090103,0.0276413,0.0111494,0.0596351,-10.7897,0.960934,0.966392,0.980028,0.985596,-1.09159
62.27,-0.831015,-0.401379,0.345186,0.112713,27380,-0.834186,-0.395096,-0.00699218,0.109233,-0.0509767,-0.173752,-0.116506,0.0123832,0.0840112,0.0335194,0.0116366,0.0970988,-11.2443,1.56764,1.57654,1.5978,1.60687,-1.13759
62.28,-0.83009,-0.401041,0.345308,0.112659,27389,-0.83325,-0.394784,-0.0069638,0.109182,-0.0511482,-0.173862,-0.115941,0.0123823,0.084011,0.0335291,0.0116366,0.09706,-11.2949,1.56704,1.57593,1.59716,1.60622,-1.14271
62.29,-0.829351,-0.400791,0.345397,0.112618,27396,-0.832522,-0.394541,-0.00696547,0.109143,-0.0512817,-0.173948,-0.115501,0.0123814,0.0873913,0.0379413,0.00977463,0.050311,-11.3305,0.810308,0.814903,0.825315,0.829995,-1.14631
62.3,-0.828421,-0.400445,0.345516,0.112529,27405,-0.831587,-0.394229,-0.0069319,0.109092,-0.0514533,-0.174057,-0.114933,0.0123806,0.0873912,0.0379495,0.00977461,0.0502731,-11.3787,0.809701,0.814289,0.824675,0.829348,-1.15118
62.31,-0.827694,-0.400235,0.345577,0.112527,27412,-0.830859,-0.393987,-0.00693368,0.109053,-0.0515869,-0.174142,-0.11449,0.0123797,0.0891667,0.0203983,0.00870042,0.0929882,-11.1533,1.50388,1.5124,1.53317,1.54186,-1.12838
62.32,-0.82676,-0.399919,0.345693,0.112484,27421,-0.829924,-0.393675,-0.00692883,0.109002,-0.0517586,-0.17425,-0.11392,0.0123788,0.0891667,0.0204056,0.0086958,0.0929685,-10.8941,1.50271,1.51122,1.53262,1.5413,-1.10215
62.33,-0.82605,-0.399611,0.345731,0.112425,27428,-0.829196,-0.393432,-0.00688782,0.108962,-0.0518922,-0.174334,-0.113474,0.0123779,0.0876989,0.0358933,0.00902731,0.0543213,-11.3758,0.875931,0.88089,0.892263,0.897314,-1.15089
62.34,-0.825119,-0.399269,0.345848,0.112369,27437,-0.828261,-0.39312,-0.00685775,0.108911,-0.0520641,-0.174441,-0.1129,0.0123771,0.0876988,0.0359008,0.00902726,0.0542888,-11.4444,0.875478,0.880432,0.891736,0.896782,-1.15783
62.35,-0.824419,-0.398991,0.345911,0.112329,27444,-0.827535,-0.392877,-0.00681947,0.108871,-0.0521978,-0.174524,-0.112453,0.0123762,0.0846882,0.0371286,0.00952791,0.0784415,-11.3274,1.26567,1.27282,1.29005,1.29734,-1.14599
62.36,-0.823493,-0.398646,0.346029,0.112239,27453,-0.8266,-0.392565,-0.0067859,0.10882,-0.0523698,-0.17463,-0.111876,0.0123753,0.0846881,0.0371366,0.00951994,0.0783855,-10.7164,1.26266,1.2698,1.28859,1.29587,-1.08418
62.37,-0.82278,-0.398427,0.346077,0.112239,27460,-0.825874,-0.392323,-0.0067905,0.108779,-0.0525036,-0.174713,-0.111426,0.0123744,0.084307,0.0284932,0.0087223,0.111282,-10.9398,1.79796,1.80813,1.83383,1.8442,-1.10678
62.38,-0.821855,-0.398097,0.346193,0.112201,27469,-0.82494,-0.39201,-0.00677043,0.108728,-0.0526757,-0.174818,-0.110846,0.0123735,0.0843069,0.0285005,0.00872227,0.111273,-11.5168,1.7995,1.80967,1.83408,1.84445,-1.16515
62.39,-0.821124,-0.397848,0.346278,0.112178,27476,-0.824213,-0.391768,-0.00676567,0.108687,-0.0528096,-0.174899,-0.110393,0.0123726,0.0887378,0.0293537,0.0125484,0.066709,-11.5479,1.07592,1.082,1.09612,1.10232,-1.16831
62.4,-0.820192,-0.397516,0.346401,0.112142,27485,-0.82328,-0.391455,-0.00674659,0.108635,-0.0529818,-0.175003,-0.10981,0.0123717,0.0887376,0.0293641,0.0125484,0.0666758,-11.5956,1.07541,1.08148,1.09558,1.10176,-1.17312
62.41,-0.819471,-0.397271,0.346509,0.11206,27492,-0.822554,-0.391213,-0.00674382,0.108595,-0.0531158,-0.175084,-0.109355,0.0123708,0.0907235,0.0306911,0.00971284,0.0434731,-11.1287,0.699114,0.703059,0.71309,0.717114,-1.12589
62.42,-0.818536,-0.396937,0.346627,0.112028,27501,-0.821621,-0.3909,-0.00672368,0.108542,-0.0532881,-0.175187,-0.108769,0.0123699,0.0907234,0.0306992,0.00971282,0.0434605,-11.6722,0.700586,0.704538,0.713292,0.717316,-1.18088
62.43,-0.81783,-0.396681,0.346664,0.112026,27508,-0.820896,-0.390658,-0.00670594,0.108501,-0.0534221,-0.175267,-0.108312,0.012369,0.0891297,0.0308095,0.00705081,0.0580661,-11.6641,0.938393,0.943686,0.955827,0.961219,-1.18006
62.44,-0.816285,-0.396144,0.346863,0.11198,27523,-0.819342,-0.390137,-0.00668747,0.108414,-0.0537095,-0.175436,-0.107329,0.0123681,0.0870054,0.0297814,0.0135057,0.0815556,-11.6929,1.31583,1.32325,1.34075,1.34831,-1.18297
62.45,-0.816202,-0.396111,0.346877,0.11195,27524,-0.819238,-0.390102,-0.00668503,0.108408,-0.0537287,-0.175448,-0.107263,0.0123671,0.085497,0.0312165,0.0139447,0.0908498,-11.1101,1.46399,1.47224,1.49325,1.50167,-1.12401
62.46,-0.814569,-0.395552,0.347102,0.111906,27540,-0.817581,-0.389547,-0.00666898,0.108314,-0.0540354,-0.175627,-0.106209,0.0123662,0.0883619,0.0286712,0.0106926,0.0725692,-11.7689,1.17184,1.17845,1.19389,1.20062,-1.19066
62.47,-0.813638,-0.395221,0.347221,0.111838,27549,-0.816649,-0.389235,-0.00665084,0.10826,-0.054208,-0.175727,-0.105613,0.0123653,0.0883618,0.0286801,0.0106852,0.0725203,-11.0556,1.16866,1.17524,1.19248,1.1992,-1.11849
62.48,-0.812946,-0.394964,0.34726,0.111838,27555,-0.816029,-0.389027,-0.00663597,0.108225,-0.0543232,-0.175793,-0.105215,0.0123644,0.0862069,0.0333908,0.0078852,0.0767704,-11.8094,1.24058,1.24757,1.26397,1.27109,-1.19476
62.49,-0.812018,-0.394624,0.347375,0.111746,27564,-0.815097,-0.388714,-0.00660929,0.108171,-0.0544959,-0.175892,-0.104617,0.0123635,0.0862068,0.0333974,0.00787876,0.0767247,-11.1962,1.23777,1.24474,1.26268,1.26979,-1.13272
62.5,-0.811324,-0.394406,0.347396,0.111722,27571,-0.814373,-0.388471,-0.00660693,0.10813,-0.0546302,-0.175968,-0.104151,0.0123626,0.0854101,0.0231426,0.00776803,0.119098,-10.5274,1.92354,1.93436,1.96337,1.97442,-1.06506
62.51,-0.810397,-0.394083,0.34751,0.111695,27580,-0.813442,-0.388159,-0.00659609,0.108076,-0.0548031,-0.176066,-0.103549,0.0123616,0.08541,0.0231491,0.00776803,0.119119,-11.8082,1.92773,1.93857,1.96465,1.97569,-1.19464
62.52,-0.809701,-0.39379,0.347542,0.111658,27587,-0.812719,-0.387916,-0.00656251,0.108034,-0.0549375,-0.176142,-0.10308,0.0123607,0.0843441,0.0371236,0.00791555,0.0815558,-11.7224,1.31724,1.32465,1.34236,1.3499,-1.18596
62.53,-0.808776,-0.393444,0.347657,0.11158,27596,-0.811788,-0.387603,-0.00652907,0.10798,-0.0551104,-0.176238,-0.102476,0.0123598,0.084344,0.0371302,0.00790899,0.0815075,-11.223,1.31473,1.32212,1.34112,1.34865,-1.13543
62.54,-0.808067,-0.393218,0.347689,0.111608,27603,-0.811065,-0.38736,-0.00652674,0.107938,-0.0552449,-0.176313,-0.102005,0.0123588,0.0846209,0.0284872,0.00775172,0.108358,-11.8471,1.75281,1.76266,1.78624,1.79628,-1.19857
62.55,-0.807142,-0.392886,0.347803,0.111561,27612,-0.810135,-0.387048,-0.00650716,0.107884,-0.0554179,-0.176409,-0.101398,0.0123579,0.0846209,0.0284936,0.00775171,0.108337,-11.8832,1.75249,1.76233,1.78588,1.79591,-1.20222
62.56,-0.806425,-0.39263,0.347858,0.111568,27619,-0.809412,-0.386805,-0.00649888,0.107841,-0.0555525,-0.176483,-0.100924,0.012357,0.0849876,0.0323117,0.0107625,0.0918855,-11.8845,1.48403,1.49237,1.51214,1.52063,-1.20236
62.57,-0.805499,-0.392292,0.347977,0.111526,27628,-0.808483,-0.386492,-0.00647349,0.107787,-0.0557256,-0.176577,-0.100314,0.012356,0.0849875,0.0323206,0.0107625,0.0918514,-11.9364,1.48351,1.49184,1.51158,1.52006,-1.20761
62.58,-0.804772,-0.392068,0.3481,0.111511,27635,-0.80776,-0.386249,-0.00648729,0.107744,-0.0558603,-0.17665,-0.099838,0.0123551,0.0861055,0.0289755,0.0127219,0.0927543,-11.959,1.4978,1.50621,1.52616,1.53472,-1.2099
62.59,-0.803844,-0.391735,0.348222,0.111461,27644,-0.806831,-0.385936,-0.00646774,0.10769,-0.0560335,-0.176744,-0.0992247,0.0123542,0.0861053,0.0289861,0.0127198,0.0927139,-11.7885,1.4965,1.50489,1.52532,1.53388,-1.19264
62.6,-0.803124,-0.391473,0.348309,0.111436,27651,-0.806109,-0.385693,-0.00645375,0.107647,-0.0561682,-0.176816,-0.0987465,0.0123532,0.0853578,0.0312439,0.0104514,0.092037,-12.0291,1.48685,1.49519,1.51499,1.52349,-1.21698
62.61,-0.802197,-0.391136,0.348427,0.111383,27660,-0.80518,-0.385381,-0.00643024,0.107592,-0.0563415,-0.176908,-0.0981302,0.0123523,0.0853577,0.0312526,0.010447,0.0919929,-11.6344,1.48477,1.4931,1.51391,1.5224,-1.17705
62.62,-0.801468,-0.390865,0.348506,0.111356,27667,-0.804458,-0.385138,-0.00640251,0.107549,-0.0564763,-0.17698,-0.0976497,0.0123513,0.0905104,0.0308008,0.00978287,0.0451111,-12.1477,0.727361,0.731439,0.740467,0.744619,-1.22898
62.63,-0.79981,-0.390272,0.348719,0.111299,27683,-0.802809,-0.384582,-0.00637196,0.10745,-0.0567845,-0.177141,-0.0965477,0.0123504,0.0901724,0.0321286,0.012872,0.0437613,-12.2156,0.703715,0.707658,0.716354,0.720368,-1.23585
62.64,-0.798876,-0.389933,0.348842,0.111259,27692,-0.801881,-0.384269,-0.00634964,0.107394,-0.056958,-0.177232,-0.0959255,0.0123494,0.0901723,0.0321393,0.012872,0.0437245,-12.269,0.703139,0.707078,0.715746,0.719755,-1.24126
62.65,-0.798166,-0.389706,0.348935,0.111247,27699,-0.80116,-0.384026,-0.00635423,0.107351,-0.0570929,-0.177301,-0.0954404,0.0123484,0.0895087,0.0272375,0.0104966,0.066709,-12.2681,1.07737,1.0834,1.09739,1.10354,-1.24116
62.66,-0.797233,-0.389375,0.349054,0.111215,27708,-0.800233,-0.383713,-0.00633929,0.107295,-0.0572664,-0.17739,-0.0948153,0.0123475,0.0895086,0.0272463,0.0104966,0.0666843,-12.3063,1.07698,1.08301,1.09698,1.10312,-1.24502
62.67,-0.796538,-0.389128,0.349159,0.111192,27715,-0.799512,-0.38347,-0.00633425,0.107251,-0.0574014,-0.177459,-0.0943279,0.0123465,0.0854063,0.0301781,0.0122674,0.095217,-12.3171,1.53768,1.54629,1.5668,1.57557,-1.24612
62.68,-0.795612,-0.388793,0.349281,0.111152,27724,-0.798585,-0.383157,-0.00631247,0.107195,-0.0575751,-0.177547,-0.0936998,0.0123456,0.0854061,0.0301884,0.0122674,0.095182,-12.3677,1.53715,1.54575,1.56622,1.57499,-1.25124
62.69,-0.794893,-0.388575,0.349399,0.11114,27731,-0.797864,-0.382913,-0.00632768,0.107151,-0.0577101,-0.177615,-0.0932101,0.0123446,0.0891768,0.0262193,0.0127813,0.0733392,-12.3964,1.18397,1.1906,1.20609,1.21284,-1.25415
62.7,-0.793961,-0.388245,0.349521,0.111107,27740,-0.796938,-0.382601,-0.00631414,0.107095,-0.0578838,-0.177702,-0.0925791,0.0123436,0.0891767,0.02623,0.0127813,0.0733098,-12.4351,1.18351,1.19013,1.2056,1.21234,-1.25806
62.71,-0.793261,-0.388003,0.349637,0.111081,27747,-0.796218,-0.382357,-0.00631452,0.107051,-0.0580189,-0.177769,-0.0920871,0.0123427,0.0869004,0.0290709,0.0125533,0.0849745,-12.462,1.37193,1.3796,1.39775,1.40557,-1.26078
62.72,-0.792332,-0.387669,0.349759,0.111043,27756,-0.795292,-0.382044,-0.00629525,0.106994,-0.0581927,-0.177854,-0.0914531,0.0123417,0.0869003,0.0290814,0.0125532,0.0849409,-12.5095,1.37141,1.37907,1.3972,1.40501,-1.26559
62.73,-0.791625,-0.387439,0.349875,0.111025,27763,-0.794572,-0.381801,-0.00630435,0.10695,-0.0583279,-0.177921,-0.0909589,0.0123408,0.0868562,0.0289751,0.0126814,0.0857237,-12.5303,1.38403,1.39176,1.41009,1.41797,-1.26769
62.74,-0.790697,-0.387105,0.349997,0.110987,27772,-0.793647,-0.381488,-0.00628519,0.106893,-0.0585017,-0.178005,-0.090322,0.0123398,0.0868561,0.0289857,0.0126813,0.0856899,-12.5779,1.3835,1.39123,1.40953,1.4174,-1.2725
62.75,-0.789991,-0.386872,0.350112,0.110968,27779,-0.792927,-0.381245,-0.00629239,0.106848,-0.058637,-0.17807,-0.0898256,0.0123388,0.0857976,0.0297679,0.0120659,0.0929537,-12.5966,1.50125,1.50963,1.52962,1.53817,-1.2744
62.76,-0.789065,-0.386536,0.350233,0.110928,27788,-0.792002,-0.380932,-0.00627141,0.106791,-0.0588109,-0.178154,-0.0891858,0.0123379,0.0857975,0.0297779,0.0120659,0.0929199,-12.6466,1.50073,1.50911,1.52906,1.5376,-1.27945
62.77,-0.78835,-0.386308,0.350351,0.110912,27795,-0.791283,-0.380688,-0.00628308,0.106746,-0.0589462,-0.178218,-0.088687,0.0123369,0.0870815,0.0293274,0.0126041,0.0824095,-12.6734,1.33034,1.33777,1.35533,1.36289,-1.28217
62.78,-0.787421,-0.385973,0.350473,0.110873,27804,-0.790358,-0.380375,-0.00626346,0.106689,-0.0591202,-0.178301,-0.0880444,0.0123359,0.0870814,0.0293379,0.0126041,0.0823755,-12.7202,1.32981,1.33723,1.35476,1.36233,-1.2869
62.79,-0.786713,-0.38574,0.350588,0.110854,27811,-0.78964,-0.380132,-0.00627129,0.106644,-0.0592555,-0.178364,-0.0875434,0.012335,0.0856876,0.0296463,0.0121316,0.0944105,-12.7381,1.52485,1.53336,1.55368,1.56235,-1.28872
62.8,-0.785787,-0.385404,0.35071,0.110814,27820,-0.788715,-0.379819,-0.00625041,0.106586,-0.0594296,-0.178445,-0.0868978,0.012334,0.0856874,0.0296565,0.0121316,0.0943766,-12.7877,1.52433,1.53284,1.55312,1.56178,-1.29373
62.81,-0.78507,-0.385171,0.350828,0.110796,27827,-0.787997,-0.379575,-0.00626101,0.106541,-0.059565,-0.178508,-0.0863946,0.012333,0.0862129,0.0301898,0.0128298,0.0876152,-12.8122,1.41438,1.42227,1.44101,1.44905,-1.29621
62.82,-0.783948,-0.384778,0.350989,0.110757,27838,-0.786868,-0.379192,-0.00625293,0.106469,-0.0597778,-0.178606,-0.0856018,0.0123321,0.0843579,0.0323724,0.012236,0.0975327,-12.8556,1.57485,1.58363,1.60465,1.6136,-1.3006
62.83,-0.783427,-0.384601,0.351063,0.110738,27843,-0.786355,-0.379019,-0.00624848,0.106437,-0.0598746,-0.17865,-0.0852407,0.0123311,0.0859513,0.0297757,0.0119869,0.0914955,-12.8831,1.47771,1.48595,1.50559,1.51399,-1.30338
62.84,-0.781775,-0.38403,0.351299,0.110682,27859,-0.784714,-0.378462,-0.00623725,0.106333,-0.0601843,-0.178789,-0.0840817,0.0123301,0.087635,0.029645,0.0125034,0.0761395,-12.9632,1.22883,1.23568,1.25178,1.25876,-1.31148
62.85,-0.780846,-0.383693,0.351422,0.110642,27868,-0.783791,-0.378149,-0.00621737,0.106274,-0.0603585,-0.178867,-0.0834276,0.0123291,0.0876349,0.0296555,0.0125033,0.0761056,-13.0105,1.2283,1.23514,1.25122,1.25819,-1.31628
62.86,-0.780126,-0.383456,0.351534,0.110623,27875,-0.783074,-0.377905,-0.00622414,0.106229,-0.0604941,-0.178927,-0.0829177,0.0123282,0.0875001,0.0298108,0.0123386,0.0768396,-13.035,1.24022,1.24713,1.26339,1.27043,-1.31876
62.87,-0.779197,-0.383119,0.351656,0.110583,27884,-0.782152,-0.377592,-0.0062039,0.106169,-0.0606684,-0.179004,-0.0822607,0.0123272,0.0875,0.0298211,0.0123386,0.076806,-13.0844,1.2397,1.2466,1.26283,1.26987,-1.32374
62.88,-0.778475,-0.382891,0.35177,0.110567,27891,-0.781434,-0.377348,-0.00621438,0.106123,-0.060804,-0.179063,-0.0817486,0.0123262,0.0893795,0.0267578,0.0124661,0.0697174,-13.1086,1.12544,1.1317,1.14633,1.15271,-1.3262
62.89,-0.777543,-0.382559,0.351892,0.110533,27900,-0.780513,-0.377035,-0.00619996,0.106064,-0.0609784,-0.179138,-0.0810888,0.0123253,0.0893793,0.0267682,0.012466,0.0696882,-13.1495,1.12498,1.13124,1.14585,1.15223,-1.33034
62.9,-0.77684,-0.382309,0.352003,0.110505,27907,-0.779796,-0.376791,-0.006198,0.106018,-0.061114,-0.179196,-0.0805745,0.0123243,0.0857586,0.0305539,0.0122222,0.0906354,-13.1713,1.46356,1.4717,1.49113,1.49943,-1.33254
62.91,-0.775914,-0.38197,0.352125,0.110463,27916,-0.778874,-0.376478,-0.00617563,0.105958,-0.0612885,-0.17927,-0.0799118,0.0123233,0.0857585,0.0305641,0.0122222,0.0906002,-13.2234,1.46301,1.47115,1.49055,1.49884,-1.33781
62.92,-0.775199,-0.381736,0.352238,0.110446,27923,-0.778158,-0.376234,-0.00618441,0.105912,-0.0614242,-0.179328,-0.0793953,0.0123223,0.0859278,0.0310648,0.0125319,0.0872869,-13.2473,1.40909,1.41693,1.43558,1.44356,-1.34023
62.93,-0.774273,-0.381396,0.352361,0.110409,27933,-0.777134,-0.375886,-0.00616131,0.105845,-0.0616181,-0.179409,-0.0786558,0.0123213,0.0859277,0.0310753,0.0125319,0.0872499,-13.2921,1.40851,1.41634,1.43497,1.44295,-1.34476
62.94,-0.773559,-0.381161,0.352471,0.110388,27939,-0.776521,-0.375677,-0.00617209,0.105806,-0.0617344,-0.179457,-0.0782112,0.0123204,0.0842936,0.0324866,0.0121271,0.0977176,-13.3115,1.57794,1.58671,1.60776,1.6167,-1.34673
62.95,-0.772636,-0.380819,0.352593,0.110348,27949,-0.775498,-0.375329,-0.00614586,0.105739,-0.0619283,-0.179537,-0.0774686,0.0123194,0.0842935,0.0324967,0.0121271,0.0976792,-13.3613,1.57734,1.58611,1.60713,1.61606,-1.35176
62.96,-0.77191,-0.38059,0.352706,0.110335,27956,-0.774782,-0.375085,-0.00615887,0.105692,-0.0620641,-0.179592,-0.0769476,0.0123184,0.0864773,0.0304966,0.0125909,0.0840928,-13.3871,1.35747,1.36501,1.38293,1.39061,-1.35437
62.97,-0.770983,-0.380251,0.352829,0.110292,27965,-0.773862,-0.374772,-0.00613694,0.105631,-0.0622387,-0.179663,-0.0762764,0.0123174,0.0864772,0.0305071,0.0125908,0.0840571,-13.438,1.35691,1.36444,1.38233,1.39001,-1.35952
62.98,-0.770261,-0.380014,0.352939,0.110275,27972,-0.773146,-0.374528,-0.00614526,0.105584,-0.0623746,-0.179718,-0.0757533,0.0123164,0.0862178,0.0300724,0.0119342,0.0879939,-13.4581,1.42105,1.42894,1.44776,1.4558,-1.36155
62.99,-0.769335,-0.379676,0.353061,0.110233,27981,-0.772227,-0.374214,-0.00612384,0.105524,-0.0625492,-0.179787,-0.0750793,0.0123155,0.0862177,0.0300824,0.0119341,0.0879603,-13.5092,1.42053,1.42841,1.44721,1.45524,-1.36673
63,-0.768607,-0.379439,0.353175,0.110216,27988,-0.771512,-0.373971,-0.00613305,0.105476,-0.0626851,-0.179841,-0.074554,0.0123145,0.0876984,0.0298615,0.0124584,0.0748347,-13.54,1.20775,1.21446,1.23024,1.23706,-1.36984
63.01,-0.767045,-0.378889,0.353397,0.110157,28003,-0.76998,-0.373448,-0.00611926,0.105375,-0.0629762,-0.179954,-0.0734252,0.0123135,0.086664,0.0306425,0.0125947,0.0818426,-13.6072,1.32102,1.32835,1.34574,1.35321,-1.37664
63.02,-0.766956,-0.37886,0.353409,0.110155,28004,-0.769878,-0.373413,-0.00611914,0.105368,-0.0629957,-0.179962,-0.0733498,0.0123125,0.0876465,0.0300459,0.0122783,0.0746875,-13.6149,1.20543,1.21211,1.22786,1.23467,-1.37742
63.03,-0.765301,-0.37829,0.353643,0.110098,28020,-0.768244,-0.372856,-0.00610843,0.105259,-0.0633063,-0.18008,-0.0721407,0.0123115,0.0895494,0.0270829,0.0124055,0.067099,-13.6913,1.08307,1.08908,1.10308,1.10919,-1.38515
63.04,-0.764369,-0.377956,0.353765,0.110068,28030,-0.767224,-0.372507,-0.00609349,0.10519,-0.0635005,-0.180154,-0.0713825,0.0123105,0.0895492,0.0270932,0.0124055,0.0670695,-13.7287,1.08262,1.08861,1.10259,1.1087,-1.38893
63.05,-0.763663,-0.377704,0.353876,0.110039,28037,-0.76651,-0.372264,-0.00609116,0.105142,-0.0636365,-0.180204,-0.0708507,0.0123096,0.085904,0.030796,0.0121669,0.0884428,-13.7477,1.4281,1.43602,1.45493,1.46299,-1.39086
63.06,-0.762737,-0.377363,0.353997,0.109995,28046,-0.765592,-0.37195,-0.00606839,0.105081,-0.0638113,-0.180269,-0.0701656,0.0123086,0.0859039,0.0308062,0.0121668,0.0884076,-13.8023,1.42756,1.43547,1.45435,1.4624,-1.39637
63.07,-0.762019,-0.377126,0.354109,0.109977,28053,-0.764878,-0.371706,-0.00607669,0.105032,-0.0639473,-0.180319,-0.0696316,0.0123076,0.0860502,0.0312752,0.0124719,0.0854127,-13.8267,1.3788,1.38644,1.40465,1.41242,-1.39884
63.08,-0.761093,-0.376784,0.354232,0.109932,28062,-0.763961,-0.371392,-0.00605322,0.10497,-0.0641222,-0.180382,-0.0689438,0.0123066,0.0860501,0.0312856,0.0124719,0.0853761,-13.882,1.37824,1.38586,1.40404,1.41181,-1.40444
63.09,-0.760377,-0.376547,0.354341,0.109918,28069,-0.763247,-0.371148,-0.00606343,0.104922,-0.0642582,-0.180431,-0.0684077,0.0123056,0.0843563,0.0326808,0.0120481,0.0964245,-13.892,1.55708,1.56569,1.58644,1.59522,-1.40545
63.1,-0.759455,-0.376203,0.354462,0.10987,28078,-0.76233,-0.370835,-0.00603681,0.10486,-0.0644331,-0.180493,-0.0677171,0.0123046,0.0843561,0.0326908,0.0120481,0.0963864,-13.9514,1.55649,1.5651,1.58581,1.59458,-1.41146
63.11,-0.758728,-0.375972,0.354575,0.109856,28085,-0.761617,-0.370591,-0.0060493,0.104811,-0.0645692,-0.180541,-0.067179,0.0123036,0.0865228,0.0307216,0.0125279,0.0829028,-13.9779,1.33826,1.34566,1.36329,1.37083,-1.41415
63.12,-0.757801,-0.375631,0.354697,0.109812,28094,-0.7607,-0.370277,-0.00602693,0.104748,-0.0647441,-0.180602,-0.0664857,0.0123026,0.0865227,0.0307321,0.0125279,0.082867,-14.0323,1.33771,1.3451,1.3627,1.37023,-1.41964
63.13,-0.757079,-0.375392,0.354806,0.109794,28101,-0.759988,-0.370033,-0.00603478,0.1047,-0.0648802,-0.180649,-0.0659455,0.0123016,0.0862164,0.0302744,0.0118397,0.0873293,-14.0499,1.41037,1.41817,1.43682,1.44476,-1.42143
63.14,-0.756153,-0.375052,0.354927,0.109751,28110,-0.759071,-0.369719,-0.00601294,0.104637,-0.0650552,-0.180709,-0.0652496,0.0123006,0.0862163,0.0302843,0.0118396,0.0872959,-14.1035,1.40986,1.41764,1.43627,1.4442,-1.42685
63.15,-0.755425,-0.374813,0.355039,0.109739,28118,-0.758257,-0.36944,-0.0060217,0.104581,-0.0652108,-0.180762,-0.0646297,0.0122996,0.0876653,0.0300449,0.0123691,0.0745455,-14.1275,1.20315,1.2098,1.22549,1.23226,-1.42928
63.16,-0.754497,-0.374473,0.355161,0.109695,28127,-0.757342,-0.369126,-0.00600099,0.104517,-0.0653858,-0.18082,-0.0639309,0.0122986,0.0876652,0.0300552,0.0123691,0.0745116,-14.1798,1.20263,1.20927,1.22493,1.2317,-1.43457
63.17,-0.753775,-0.374231,0.355272,0.109675,28134,-0.756629,-0.368882,-0.00600688,0.104468,-0.0655219,-0.180865,-0.0633864,0.0122976,0.0875535,0.0301962,0.0121758,0.0750715,-14.2029,1.21174,1.21843,1.23425,1.24106,-1.43691
63.18,-0.752847,-0.373891,0.355393,0.109631,28143,-0.755714,-0.368568,-0.00598586,0.104405,-0.065697,-0.180923,-0.062685,0.0122966,0.0875533,0.0302063,0.0121758,0.0750379,-14.2561,1.21122,1.2179,1.23369,1.2405,-1.44229
63.19,-0.752122,-0.373658,0.355504,0.109614,28150,-0.755002,-0.368324,-0.00599524,0.104355,-0.0658331,-0.180967,-0.0621384,0.0122957,0.089371,0.0272623,0.0122841,0.0682452,-14.2814,1.10173,1.10781,1.12205,1.12824,-1.44485
63.2,-0.75057,-0.373102,0.355723,0.10955,28165,-0.753478,-0.367801,-0.00597862,0.104249,-0.0661249,-0.18106,-0.0609642,0.0122947,0.0871996,0.0299586,0.0122736,0.0792239,-14.3508,1.27901,1.28606,1.30283,1.31001,-1.45187
63.21,-0.750487,-0.373069,0.355734,0.109545,28166,-0.753376,-0.367766,-0.00597722,0.104242,-0.0661444,-0.181066,-0.0608858,0.0122937,0.0857965,0.0309429,0.0120559,0.0889502,-14.3459,1.43643,1.44435,1.46336,1.47143,-1.45138
63.22,-0.748846,-0.372489,0.355966,0.109482,28182,-0.75175,-0.367208,-0.00596186,0.104128,-0.0664556,-0.181163,-0.0596284,0.0122926,0.0858483,0.0313885,0.0123554,0.0869138,-14.4257,1.40323,1.41096,1.4295,1.43738,-1.45945
63.23,-0.747922,-0.372146,0.356088,0.109442,28192,-0.750735,-0.366859,-0.005938,0.104056,-0.0666502,-0.181223,-0.0588402,0.0122916,0.0858482,0.0313988,0.0123554,0.0868771,-14.4753,1.40266,1.41038,1.42889,1.43676,-1.46447
63.24,-0.747209,-0.371908,0.356195,0.109425,28199,-0.750024,-0.366615,-0.00594778,0.104006,-0.0667864,-0.181264,-0.0582874,0.0122906,0.0841585,0.0327823,0.0119112,0.097892,-14.4864,1.58098,1.58969,1.61076,1.61963,-1.46559
63.25,-0.746287,-0.371562,0.356316,0.109376,28208,-0.74911,-0.366301,-0.00592079,0.103941,-0.0669616,-0.181317,-0.0575754,0.0122896,0.0841584,0.0327922,0.0119112,0.0978541,-14.5449,1.58039,1.58909,1.61013,1.61899,-1.47151
63.26,-0.745562,-0.37133,0.356426,0.109362,28215,-0.7484,-0.366056,-0.00593283,0.103891,-0.0670978,-0.181357,-0.0570205,0.0122886,0.0863696,0.0308705,0.0124189,0.0838356,-14.5729,1.35347,1.36092,1.37874,1.38633,-1.47434
63.27,-0.744636,-0.370988,0.356548,0.109316,28224,-0.747487,-0.365742,-0.00591003,0.103826,-0.067273,-0.181408,-0.0563059,0.0122876,0.0863695,0.0308809,0.0124189,0.0838,-14.6286,1.35291,1.36036,1.37815,1.38573,-1.47997
63.28,-0.743917,-0.370748,0.356655,0.109296,28231,-0.746777,-0.365498,-0.00591745,0.103776,-0.0674092,-0.181447,-0.055749,0.0122866,0.086014,0.030394,0.0116933,0.0888308,-14.647,1.43482,1.44271,1.46169,1.46973,-1.48183
