t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
80.67,0.700613,0.170523,0.349056,0.0647261,43967,0.694765,0.184049,-0.0147044,-0.0847591,-0.0615026,0.155042,-0.0905754,0.0104684,0.0861806,0.0277109,-0.00135123,0.0942752,-11.2024,1.53006,1.53404,1.54071,1.54471,-1.13335
80.68,0.701539,0.170854,0.349114,0.064576,43977,0.695691,0.18438,-0.0147046,-0.0848196,-0.0613501,0.154948,-0.0910062,0.0104689,0.0861805,0.0277097,-0.0013592,0.0942782,-10.877,1.52932,1.53328,1.54055,1.54454,-1.10043
80.69,0.702216,0.171115,0.34903,0.0644997,43984,0.69634,0.184612,-0.0146926,-0.0848618,-0.0612434,0.154882,-0.0913069,0.0104695,0.0828197,0.0300787,-0.00129505,0.117755,-10.7257,1.91002,1.91496,1.92402,1.929,-1.08512
80.7,0.703137,0.17145,0.349088,0.0643307,43994,0.697267,0.184943,-0.0146871,-0.084922,-0.061091,0.154787,-0.0917352,0.01047,0.0828197,0.0300776,-0.0013031,0.11776,-10.9087,1.91024,1.91517,1.92411,1.92907,-1.10363
80.71,0.703838,0.171707,0.349004,0.0642311,44002,0.698008,0.185208,-0.0146816,-0.08497,-0.0609692,0.154711,-0.0920768,0.0104705,0.0870071,0.0318597,-0.00146518,0.0723178,-10.4956,1.17226,1.17528,1.18168,1.18472,-1.06184
80.72,0.704765,0.172045,0.349061,0.0639929,44012,0.698935,0.185539,-0.0146755,-0.08503,-0.0608169,0.154616,-0.0925025,0.010471,0.0870071,0.0318585,-0.00148128,0.0723199,-10.2778,1.17171,1.17472,1.18154,1.18458,-1.03981
80.73,0.705445,0.172293,0.348975,0.0639326,44019,0.699584,0.185771,-0.01467,-0.0850718,-0.0607104,0.154549,-0.0927996,0.0104716,0.0829104,0.0301234,-0.00151024,0.116752,-11.3623,1.89471,1.89957,1.90781,1.9127,-1.14953
80.74,0.706366,0.172628,0.349032,0.0638252,44029,0.700511,0.186102,-0.0146643,-0.0851315,-0.0605583,0.154453,-0.0932228,0.0104721,0.0829104,0.0301222,-0.00151215,0.116759,-11.7159,1.89525,1.9001,1.90801,1.9129,-1.1853
80.75,0.707065,0.172884,0.348947,0.0637279,44037,0.701253,0.186367,-0.0146584,-0.0851792,-0.0604367,0.154375,-0.0935603,0.0104726,0.086904,0.0318104,-0.00149691,0.0734545,-10.5735,1.19054,1.19359,1.20015,1.20322,-1.06972
80.76,0.707992,0.173222,0.349004,0.063449,44047,0.70218,0.186698,-0.0146521,-0.0852386,-0.0602847,0.154278,-0.0939808,0.0104731,0.086904,0.0318092,-0.00151748,0.0734541,-9.99302,1.18929,1.19232,1.19981,1.20286,-1.01099
80.77,0.708672,0.173469,0.348917,0.0633523,44054,0.702829,0.186929,-0.0146465,-0.0852801,-0.0601784,0.15421,-0.0942743,0.0104736,0.0829021,0.030122,-0.00154002,0.116833,-11.2437,1.89554,1.90036,1.90889,1.91374,-1.13752
80.78,0.709592,0.173804,0.348974,0.0632461,44064,0.703757,0.18726,-0.0146404,-0.0853393,-0.0600266,0.154113,-0.0946924,0.0104741,0.0829021,0.0301208,-0.00154179,0.116842,-11.8965,1.89665,1.90146,1.90925,1.9141,-1.20357
80.79,0.710291,0.17406,0.348889,0.0631585,44071,0.704406,0.187492,-0.0146344,-0.0853807,-0.0599203,0.154044,-0.0949841,0.0104747,0.0868174,0.0317691,-0.00151248,0.0744102,-10.7885,1.20618,1.20923,1.21571,1.21878,-1.09147
80.8,0.711217,0.174398,0.348946,0.0628757,44081,0.705334,0.187823,-0.0146278,-0.0854396,-0.0597687,0.153946,-0.0953997,0.0104752,0.0868174,0.0317678,-0.00153374,0.0744087,-10.0798,1.20468,1.20772,1.21529,1.21836,-1.01977
80.81,0.711896,0.174645,0.348859,0.0627582,44089,0.706076,0.188087,-0.014622,-0.0854867,-0.0596474,0.153867,-0.0957311,0.0104757,0.0829132,0.0301268,-0.0015722,0.116712,-11.2431,1.89333,1.89809,1.90672,1.91152,-1.13746
80.82,0.713421,0.175201,0.348832,0.0626568,44105,0.707561,0.188617,-0.0146102,-0.0855805,-0.0594049,0.153708,-0.096391,0.0104762,0.0827558,0.0300362,-0.00153944,0.118507,-12.0268,1.92363,1.92846,1.93629,1.94115,-1.21675
80.83,0.713514,0.175235,0.34883,0.0625818,44106,0.707654,0.18865,-0.0146095,-0.0855864,-0.0593898,0.153698,-0.0964321,0.0104767,0.0866729,0.0317049,-0.00152321,0.0759894,-11.1152,1.23212,1.23521,1.24149,1.2446,-1.12452
80.84,0.715118,0.17582,0.3488,0.0623037,44124,0.709325,0.189245,-0.0145968,-0.0856915,-0.0591173,0.153518,-0.0971698,0.0104772,0.0828861,0.0301172,-0.00161433,0.11699,-10.1265,1.89555,1.90029,1.91065,1.91542,-1.0245
80.85,0.716039,0.176155,0.348856,0.0620674,44134,0.710254,0.189575,-0.0145903,-0.0857496,-0.0589661,0.153417,-0.0975776,0.0104777,0.0828861,0.0301158,-0.00162508,0.117004,-11.3117,1.89772,1.90244,1.91127,1.91603,-1.14441
80.86,0.716741,0.176412,0.34877,0.0619955,44141,0.710904,0.189807,-0.0145838,-0.0857903,-0.0588603,0.153347,-0.0978621,0.0104782,0.0870444,0.0318468,-0.00158037,0.0720152,-11.4567,1.16801,1.17091,1.17661,1.17953,-1.15907
80.87,0.717668,0.176749,0.348826,0.0617662,44151,0.711832,0.190137,-0.0145768,-0.0858482,-0.0587092,0.153245,-0.0982674,0.0104787,0.0870444,0.0318455,-0.00159674,0.0720151,-10.9266,1.16685,1.16974,1.17631,1.17922,-1.10544
80.88,0.718347,0.176997,0.34874,0.0616607,44159,0.712575,0.190402,-0.0145705,-0.0858945,-0.0585883,0.153164,-0.0985906,0.0104792,0.0828543,0.030089,-0.0016042,0.117396,-11.5508,1.9044,1.90911,1.91764,1.92238,-1.1686
80.89,0.719267,0.177332,0.348796,0.061534,44169,0.713504,0.190732,-0.0145638,-0.0859522,-0.0584374,0.153062,-0.0989932,0.0104798,0.0828543,0.0300877,-0.00160666,0.117407,-12.3328,1.90575,1.91045,1.91808,1.92281,-1.24771
80.9,0.719967,0.177588,0.34871,0.0614486,44176,0.714154,0.190964,-0.0145572,-0.0859925,-0.0583318,0.15299,-0.0992742,0.0104803,0.0869111,0.0317913,-0.00160091,0.0734546,-11.214,1.19061,1.19355,1.19986,1.20282,-1.13452
80.91,0.720894,0.177925,0.348765,0.0611499,44186,0.715084,0.191294,-0.01455,-0.0860499,-0.0581809,0.152888,-0.0996743,0.0104808,0.0869111,0.03179,-0.00162434,0.0734518,-10.3673,1.18888,1.19179,1.19938,1.20232,-1.04886
80.92,0.721573,0.178173,0.348678,0.0609839,44194,0.715827,0.191558,-0.0145435,-0.0860958,-0.0580603,0.152805,-0.0999934,0.0104813,0.0828829,0.0301021,-0.00164782,0.117079,-11.3046,1.89862,1.90326,1.91216,1.91683,-1.14368
80.93,0.722493,0.178507,0.348734,0.06086,44203,0.716663,0.191855,-0.0145366,-0.0861473,-0.0579248,0.152712,-0.100351,0.0104818,0.0828829,0.0301007,-0.00164993,0.117094,-12.5126,1.90078,1.90542,1.91284,1.9175,-1.2659
80.94,0.723192,0.178763,0.348648,0.0607875,44211,0.717407,0.19212,-0.0145298,-0.0861929,-0.0578043,0.152629,-0.100668,0.0104823,0.0868166,0.0317451,-0.00161891,0.0745034,-11.581,1.20805,1.211,1.21699,1.21996,-1.17165
80.95,0.724118,0.1791,0.348703,0.0604947,44221,0.718336,0.19245,-0.0145223,-0.0862499,-0.0576538,0.152525,-0.101063,0.0104828,0.0868166,0.0317438,-0.00164257,0.0744984,-10.4963,1.20586,1.20878,1.21637,1.21932,-1.06191
80.96,0.724798,0.17936,0.348619,0.0603264,44228,0.718987,0.192681,-0.0145105,-0.0862896,-0.0575485,0.152452,-0.101339,0.0104833,0.0834853,0.0340821,-0.000968331,0.0978289,-11.4039,1.58588,1.58972,1.59738,1.60125,-1.15374
80.97,0.725719,0.179701,0.348675,0.0601793,44238,0.719917,0.193011,-0.0144974,-0.0863463,-0.0573981,0.152347,-0.101731,0.0104838,0.0834853,0.0340813,-0.000970826,0.0978412,-12.6899,1.58814,1.59198,1.59805,1.60191,-1.28383
80.98,0.726408,0.179945,0.348588,0.0601306,44246,0.720661,0.193275,-0.0144983,-0.0863916,-0.0572779,0.152263,-0.102044,0.0104842,0.0836584,0.0343429,-0.00158767,0.095316,-12.0144,1.54635,1.55008,1.55688,1.56064,-1.2155
80.99,0.727329,0.180286,0.348643,0.0598947,44256,0.721591,0.193605,-0.0144848,-0.0864481,-0.0571277,0.152157,-0.102434,0.0104847,0.0836584,0.0343416,-0.00160427,0.0953129,-11.347,1.54495,1.54866,1.55648,1.56022,-1.14797
81,0.728012,0.180523,0.34856,0.0597358,44263,0.722242,0.193836,-0.014484,-0.0864875,-0.0570226,0.152083,-0.102706,0.0104852,0.0826889,0.0299916,-0.00155377,0.119278,-11.1466,1.93347,1.93811,1.94752,1.95219,-1.12771
81.01,0.728105,0.180557,0.348558,0.0595826,44264,0.722335,0.193869,-0.0144831,-0.0864931,-0.0570076,0.152073,-0.102745,0.0104857,0.086599,0.0316389,-0.00153903,0.0769113,-11.5087,1.24662,1.2496,1.25594,1.25895,-1.16433
81.02,0.72963,0.181112,0.348529,0.0593404,44280,0.723823,0.194397,-0.0144694,-0.086583,-0.0567675,0.151902,-0.103364,0.0104862,0.0867651,0.0317229,-0.00169363,0.0750609,-11.29,1.21614,1.21903,1.22566,1.22857,-1.14221
81.03,0.73123,0.181695,0.348496,0.0591159,44298,0.725498,0.194991,-0.0144545,-0.0866836,-0.0564978,0.15171,-0.104056,0.0104867,0.0825701,0.0299731,-0.00172009,0.120465,-11.9901,1.954,1.95864,1.96711,1.97177,-1.21304
81.04,0.73215,0.182029,0.34855,0.0589594,44308,0.726429,0.195321,-0.0144469,-0.0867393,-0.056348,0.151602,-0.104438,0.0104872,0.0825701,0.0299716,-0.00172571,0.120476,-12.641,1.95511,1.95973,1.96748,1.97213,-1.27889
81.05,0.732845,0.182284,0.348464,0.0588879,44315,0.72708,0.195552,-0.0144395,-0.0867782,-0.0562432,0.151527,-0.104705,0.0104877,0.0866781,0.0316785,-0.0017172,0.0760353,-11.895,1.23271,1.23562,1.2417,1.24463,-1.20342
81.06,0.733772,0.182621,0.348517,0.0585643,44325,0.728011,0.195882,-0.0144313,-0.0868337,-0.0560937,0.151418,-0.105085,0.0104882,0.0866781,0.0316771,-0.00174337,0.0760288,-10.7175,1.23039,1.23328,1.24102,1.24394,-1.08429
81.07,0.734445,0.182867,0.34843,0.0583691,44333,0.728756,0.196145,-0.0144241,-0.086878,-0.055974,0.151332,-0.105387,0.0104887,0.0825755,0.0299752,-0.00176062,0.120403,-11.552,1.95208,1.95665,1.9657,1.9703,-1.16872
81.08,0.735365,0.183201,0.348484,0.0581973,44342,0.729594,0.196442,-0.0144162,-0.0869277,-0.0558396,0.151234,-0.105727,0.0104891,0.0825755,0.0299737,-0.00176655,0.120419,-12.7394,1.95419,1.95875,1.96637,1.97096,-1.28884
81.09,0.736061,0.183455,0.348397,0.0580932,44350,0.730339,0.196706,-0.0144087,-0.0869717,-0.0557201,0.151146,-0.106028,0.0104896,0.0867237,0.0316928,-0.00175694,0.0755572,-11.838,1.22467,1.22752,1.2337,1.23658,-1.19765
81.1,0.736988,0.183792,0.34845,0.0577625,44360,0.731271,0.197035,-0.0144003,-0.0870267,-0.0555708,0.151037,-0.106402,0.0104901,0.0867237,0.0316913,-0.00178392,0.0755516,-10.7668,1.22257,1.2254,1.23309,1.23595,-1.08927
81.11,0.737673,0.184049,0.348368,0.0575683,44367,0.731923,0.197266,-0.0143915,-0.0870651,-0.0554664,0.15096,-0.106664,0.0104906,0.086693,0.0346059,-0.00140112,0.0659061,-11.8697,1.06792,1.07039,1.07596,1.07844,-1.20086
81.12,0.7386,0.184391,0.348421,0.0573773,44377,0.732854,0.197596,-0.0143784,-0.0871199,-0.0553173,0.150849,-0.107036,0.0104911,0.086693,0.0346048,-0.00140763,0.0659194,-12.9503,1.06986,1.07232,1.07656,1.07904,-1.31018
81.13,0.73926,0.184616,0.348312,0.057379,44384,0.733506,0.197826,-0.0143844,-0.0871581,-0.0552129,0.150772,-0.107296,0.0104915,0.0795394,0.0310553,-0.0032275,0.145263,-13.0995,2.35854,2.36397,2.37251,2.37796,-1.32527
81.14,0.740174,0.184952,0.348362,0.0572015,44394,0.734438,0.198156,-0.0143728,-0.0872126,-0.055064,0.150661,-0.107665,0.010492,0.0795394,0.0310526,-0.00323553,0.145267,-12.6787,2.35777,2.36317,2.37235,2.37779,-1.2827
81.15,0.740859,0.185191,0.348275,0.056971,44402,0.735184,0.198419,-0.0143685,-0.0872561,-0.0549449,0.150572,-0.10796,0.0104925,0.0854048,0.0290891,-0.00155115,0.0968274,-10.8568,1.56777,1.57136,1.58005,1.58366,-1.09838
81.16,0.741784,0.185524,0.348327,0.0564805,44412,0.736116,0.198749,-0.0143631,-0.0873103,-0.0547961,0.150461,-0.108327,0.010493,0.0854048,0.0290878,-0.00159206,0.0968182,-9.45097,1.56522,1.56876,1.57923,1.58281,-0.956155
81.17,0.742459,0.185781,0.348217,0.0561943,44419,0.736768,0.198979,-0.0143491,-0.0873482,-0.054692,0.150382,-0.108583,0.0104935,0.0869403,0.0319076,-0.00235669,0.0727808,-11.1688,1.17857,1.18123,1.18805,1.19072,-1.12994
81.18,0.743387,0.186118,0.348268,0.0559548,44429,0.7377,0.199309,-0.0143401,-0.0874022,-0.0545434,0.15027,-0.108948,0.0104939,0.0869403,0.0319057,-0.00236765,0.0728016,-12.5791,1.18119,1.18384,1.18889,1.19156,-1.27263
81.19,0.744044,0.186348,0.348181,0.0559273,44436,0.738353,0.199539,-0.0143441,-0.0874399,-0.0544394,0.150192,-0.109202,0.0104944,0.0811509,0.0310815,-0.00249175,0.130032,-13.0445,2.1108,2.11553,2.12304,2.1278,-1.31972
81.2,0.745554,0.186849,0.348163,0.0557984,44452,0.739845,0.200066,-0.0143757,-0.0875259,-0.0542019,0.150011,-0.109781,0.0104949,0.0800306,0.0314039,-0.000686861,0.139457,-12.4312,2.26181,2.26687,2.27567,2.28076,-1.25767
81.21,0.745655,0.186861,0.348163,0.0555911,44453,0.739938,0.200099,-0.0143822,-0.0875312,-0.0541871,0.15,-0.109817,0.0104954,0.0880725,0.0242347,-0.000220182,0.088308,-10.7781,1.42874,1.43192,1.44003,1.44324,-1.09042
81.22,0.747237,0.187398,0.34816,0.0551577,44470,0.741524,0.200658,-0.0144184,-0.0876221,-0.053935,0.149806,-0.110428,0.0104958,0.0800495,0.0316881,-0.000699506,0.138275,-9.38666,2.23789,2.24284,2.25504,2.26002,-0.949649
81.23,0.748152,0.187735,0.348212,0.0547562,44480,0.742457,0.200987,-0.0144055,-0.0876754,-0.0537869,0.149692,-0.110785,0.0104963,0.0800495,0.0316875,-0.000723516,0.138294,-11.1619,2.24094,2.24586,2.25587,2.26082,-1.12924
81.24,0.74885,0.187904,0.348159,0.0546376,44487,0.74311,0.201218,-0.0144606,-0.0877126,-0.0536832,0.149612,-0.111034,0.0104968,0.0883762,0.023506,1.63276e-05,0.0879408,-11.7496,1.42439,1.42751,1.43413,1.43728,-1.1887
81.25,0.74978,0.188227,0.348212,0.0543235,44497,0.744043,0.201547,-0.0144651,-0.0877657,-0.0535352,0.149498,-0.111389,0.0104973,0.0883762,0.023506,-1.02737e-05,0.0879358,-10.9908,1.42297,1.42607,1.43369,1.43681,-1.11194
81.26,0.750429,0.188457,0.348155,0.0540866,44504,0.744696,0.201777,-0.0144874,-0.0878027,-0.0534317,0.149417,-0.111637,0.0104978,0.080066,0.0356424,0.000443678,0.124647,-11.0366,2.01881,2.02319,2.03235,2.03675,-1.11657
81.27,0.751345,0.1888,0.348209,0.0538065,44514,0.74563,0.202106,-0.014468,-0.0878555,-0.0532839,0.149302,-0.111989,0.0104983,0.080066,0.0356427,0.000428104,0.124654,-12.0684,2.02041,2.02477,2.03276,2.03714,-1.22096
81.28,0.752032,0.188956,0.348144,0.0537055,44521,0.746283,0.202336,-0.0145313,-0.0878924,-0.0531805,0.149221,-0.112235,0.0104988,0.086339,0.025861,-0.000545563,0.0990448,-11.5553,1.60459,1.60805,1.61525,1.61873,-1.16905
81.29,0.752958,0.189283,0.348196,0.0533573,44531,0.747217,0.202665,-0.0145306,-0.087945,-0.0530329,0.149105,-0.112584,0.0104993,0.086339,0.0258606,-0.000574368,0.0990393,-10.7423,1.60312,1.60655,1.61477,1.61822,-1.0868
81.3,0.753605,0.189491,0.34813,0.0531284,44538,0.74787,0.202895,-0.014561,-0.0879817,-0.0529296,0.149024,-0.112828,0.0104998,0.0793655,0.0314681,-0.000988136,0.145455,-10.8626,2.35716,2.36218,2.3722,2.37726,-1.09897
81.31,0.754519,0.189828,0.348181,0.052845,44548,0.748804,0.203224,-0.0145475,-0.088034,-0.0527821,0.148907,-0.113176,0.0105003,0.0793655,0.0314673,-0.00100542,0.145467,-11.8199,2.3587,2.3637,2.37265,2.37767,-1.19582
81.32,0.755206,0.189985,0.348115,0.0526859,44555,0.749458,0.203454,-0.0146017,-0.0880705,-0.0526789,0.148825,-0.113418,0.0105008,0.0869227,0.0181019,-0.000849668,0.120004,-10.8562,1.94383,1.94794,1.95666,1.96079,-1.09832
81.33,0.756133,0.190299,0.348165,0.0522844,44565,0.750392,0.203783,-0.0146133,-0.0881226,-0.0525316,0.148708,-0.113763,0.0105013,0.0869227,0.0181012,-0.000885455,0.12,-9.93066,1.94234,1.94641,1.95617,1.96026,-1.00468
81.34,0.756781,0.190539,0.348087,0.0519637,44572,0.751046,0.204013,-0.0146248,-0.088159,-0.0524285,0.148626,-0.114004,0.0105018,0.0805364,0.0303195,-0.00232394,0.138348,-10.1015,2.24149,2.24616,2.25629,2.26098,-1.02197
81.35,0.757698,0.190874,0.348134,0.0516485,44581,0.751887,0.204309,-0.0146135,-0.0882057,-0.0522961,0.14852,-0.114312,0.0105023,0.0805364,0.0303175,-0.00234551,0.138369,-11.3267,2.24358,2.24822,2.25694,2.26161,-1.14592
81.36,0.758388,0.191056,0.348049,0.0515017,44589,0.752634,0.204571,-0.0146568,-0.0882471,-0.0521785,0.148426,-0.114585,0.0105028,0.0880784,0.0244439,-0.0019808,0.0875028,-11.242,1.4176,1.42053,1.42698,1.42993,-1.13735
81.37,0.759317,0.191381,0.348096,0.0511558,44599,0.753569,0.2049,-0.0146588,-0.0882987,-0.0520315,0.148307,-0.114925,0.0105033,0.0880784,0.0244423,-0.00201036,0.0875034,-10.5927,1.41653,1.41943,1.42668,1.4296,-1.07166
81.38,0.759963,0.191604,0.348003,0.0509558,44606,0.754223,0.20513,-0.0146792,-0.0883347,-0.0519287,0.148224,-0.115162,0.0105038,0.079614,0.0320966,-0.00279251,0.140965,-11.1246,2.28598,2.29064,2.29932,2.30402,-1.12548
81.39,0.760629,0.191827,0.347981,0.0508081,44613,0.754877,0.20536,-0.0146893,-0.0883707,-0.0518259,0.148141,-0.115399,0.0105043,0.079298,0.0320551,-0.00300783,0.144087,-12.1138,2.33823,2.34299,2.35064,2.35542,-1.22555
81.4,0.761561,0.192117,0.347949,0.05064,44622,0.755718,0.205656,-0.0147071,-0.0884169,-0.0516939,0.148034,-0.115702,0.0105049,0.0875167,0.0238501,-0.00288259,0.094792,-11.254,1.53639,1.53951,1.54602,1.54916,-1.13856
81.41,0.763125,0.19268,0.34789,0.0502705,44639,0.757308,0.206214,-0.0147181,-0.0885037,-0.0514447,0.147831,-0.116271,0.0105054,0.079309,0.0362469,-0.00255893,0.129669,-9.75173,2.10069,2.10492,2.11449,2.11875,-0.986582
81.42,0.764039,0.193024,0.347935,0.049845,44649,0.758243,0.206542,-0.0146964,-0.0885547,-0.0512982,0.147711,-0.116603,0.0105059,0.079309,0.0362448,-0.00258788,0.129683,-10.5492,2.10203,2.10623,2.11488,2.1191,-1.06727
81.43,0.764718,0.19319,0.34783,0.0497108,44656,0.758898,0.206772,-0.0147453,-0.0885902,-0.0511957,0.147626,-0.116836,0.0105064,0.086153,0.0261997,-0.00270213,0.099591,-11.2056,1.61438,1.6176,1.6241,1.62733,-1.13367
81.44,0.765644,0.193517,0.347874,0.049413,44666,0.759833,0.2071,-0.0147431,-0.0886409,-0.0510495,0.147506,-0.117166,0.0105069,0.086153,0.0261975,-0.00272548,0.0995994,-11.1302,1.61432,1.61752,1.62414,1.62735,-1.12604
81.45,0.766279,0.193737,0.347768,0.049249,44673,0.760488,0.20733,-0.0147588,-0.0886763,-0.0509471,0.147421,-0.117396,0.0105075,0.0787336,0.0319608,-0.00335626,0.149701,-11.2409,2.42847,2.43326,2.44155,2.44637,-1.13724
81.46,0.767193,0.194074,0.347811,0.0489629,44683,0.761424,0.207658,-0.0147433,-0.0887267,-0.050801,0.1473,-0.117724,0.010508,0.0787336,0.0319581,-0.00337641,0.149711,-11.3507,2.42869,2.43345,2.44166,2.44645,-1.14835
81.47,0.767871,0.194242,0.34771,0.048778,44690,0.762079,0.207888,-0.014784,-0.088762,-0.0506988,0.147215,-0.117953,0.0105085,0.0864235,0.018752,-0.00291607,0.122397,-10.2245,1.98303,1.98691,1.99511,1.999,-1.03441
81.48,0.768798,0.194557,0.347754,0.0483553,44700,0.763014,0.208216,-0.0147935,-0.0888122,-0.0505529,0.147093,-0.118278,0.010509,0.0864235,0.0187496,-0.00295332,0.122401,-9.58477,1.98219,1.98603,1.99486,1.99872,-0.969691
81.49,0.769436,0.194806,0.347639,0.0480835,44707,0.76367,0.208445,-0.0147892,-0.0888472,-0.0504508,0.147008,-0.118505,0.0105096,0.0797918,0.0289266,-0.00516016,0.150075,-10.5155,2.43441,2.4391,2.44772,2.45243,-1.06385
81.5,0.770351,0.195138,0.347678,0.0478244,44716,0.764512,0.208741,-0.0147789,-0.0888922,-0.0503196,0.146898,-0.118796,0.0105101,0.0797918,0.0289223,-0.00517726,0.150103,-11.5676,2.43624,2.44091,2.44842,2.45312,-1.17029
81.51,0.771016,0.195412,0.347496,0.0476606,44723,0.765167,0.20897,-0.0147432,-0.0889271,-0.0502176,0.146812,-0.119022,0.0105106,0.0870708,0.0336631,-0.0084111,0.0655133,-10.953,1.0645,1.06654,1.07156,1.07361,-1.10812
81.52,0.771943,0.195751,0.34753,0.0472697,44733,0.766104,0.209298,-0.0147294,-0.0889769,-0.050072,0.146689,-0.119342,0.0105111,0.0870708,0.0336561,-0.00844493,0.0655261,-10.0446,1.06328,1.0653,1.07139,1.07342,-1.01621
81.53,0.772563,0.19602,0.347332,0.047097,44740,0.766759,0.209528,-0.014681,-0.0890116,-0.0499702,0.146603,-0.119566,0.0105116,0.0779847,0.0309279,-0.00864711,0.160266,-11.7264,2.60349,2.6084,2.6158,2.62073,-1.18635
81.54,0.773476,0.196355,0.347365,0.0469723,44750,0.767696,0.209856,-0.0146666,-0.0890611,-0.0498248,0.146479,-0.119884,0.0105121,0.0779846,0.0309207,-0.00864863,0.160308,-13.1613,2.60596,2.61087,2.61689,2.62182,-1.33153
81.55,0.77414,0.196635,0.347167,0.0468542,44757,0.768351,0.210085,-0.0146208,-0.0890957,-0.0497231,0.146393,-0.120106,0.0105126,0.0867248,0.0333889,-0.0086964,0.0697129,-10.8883,1.1327,1.13483,1.13999,1.14213,-1.10157
81.56,0.775067,0.196974,0.347199,0.0463689,44767,0.769288,0.210413,-0.0146072,-0.089145,-0.0495778,0.146269,-0.120422,0.0105131,0.0867247,0.0333816,-0.00874172,0.069713,-8.88545,1.12973,1.13183,1.13924,1.14135,-0.898941
81.57,0.775688,0.19724,0.347003,0.0461505,44774,0.769944,0.210642,-0.0145614,-0.0891794,-0.0494762,0.146182,-0.120643,0.0105136,0.077918,0.0308639,-0.00860345,0.161121,-11.3176,2.61687,2.62171,2.62927,2.63414,-1.14501
81.58,0.777167,0.197816,0.346849,0.0460667,44790,0.771443,0.211167,-0.0145057,-0.0892578,-0.0492442,0.145982,-0.121143,0.0105141,0.0778563,0.0308128,-0.00847801,0.161906,-13.1818,2.63191,2.63677,2.64253,2.64741,-1.33361
81.59,0.777269,0.197853,0.34684,0.0458666,44791,0.771537,0.211199,-0.014503,-0.0892627,-0.0492297,0.14597,-0.121175,0.0105146,0.0869181,0.0332334,-0.00862415,0.0684346,-10.6605,1.11164,1.11369,1.11889,1.12095,-1.07852
81.6,0.778826,0.198455,0.346658,0.0454082,44808,0.77313,0.211756,-0.014451,-0.0893455,-0.0489835,0.145757,-0.121703,0.0105151,0.0790332,0.0316629,-0.0110998,0.147891,-8.38418,2.39963,2.40399,2.41393,2.41833,-0.848228
81.61,0.77974,0.19879,0.346685,0.0450585,44818,0.774068,0.212084,-0.0144359,-0.0893941,-0.0488389,0.145631,-0.122011,0.0105156,0.0790331,0.0316537,-0.0111188,0.14796,-11.3781,2.40465,2.40899,2.41586,2.42022,-1.15112
81.62,0.780416,0.199035,0.346435,0.0449972,44825,0.774724,0.212313,-0.0144207,-0.089428,-0.0487376,0.145543,-0.122227,0.0105161,0.0868109,0.0301076,-0.0114546,0.0800677,-11.4659,1.30279,1.30514,1.30957,1.31193,-1.16001
81.63,0.781344,0.199368,0.346461,0.0446545,44835,0.775662,0.212641,-0.0144125,-0.0894764,-0.0485932,0.145417,-0.122533,0.0105165,0.0868107,0.0300981,-0.0114868,0.0800847,-10.1045,1.30109,1.30342,1.30933,1.31168,-1.02227
81.64,0.781971,0.199621,0.34622,0.0444782,44842,0.776318,0.21287,-0.0143861,-0.0895101,-0.0484921,0.145328,-0.122746,0.010517,0.0783372,0.0311896,-0.0113489,0.156089,-10.7401,2.53619,2.54071,2.548,2.55254,-1.08658
81.65,0.782885,0.199956,0.346246,0.0442644,44852,0.777256,0.213197,-0.0143715,-0.0895582,-0.0483478,0.145202,-0.12305,0.0105175,0.0783371,0.0311801,-0.0113594,0.156138,-12.0958,2.53863,2.54313,2.54913,2.55366,-1.22374
81.66,0.783552,0.200198,0.34601,0.0441654,44859,0.777913,0.213426,-0.0143559,-0.0895918,-0.0482468,0.145113,-0.123262,0.0105179,0.0864837,0.0299276,-0.0109368,0.0837432,-10.4373,1.36099,1.3634,1.36873,1.37115,-1.05594
81.67,0.784479,0.20053,0.346035,0.0437099,44869,0.778851,0.213754,-0.0143478,-0.0896397,-0.0481027,0.144986,-0.123563,0.0105184,0.0864836,0.0299185,-0.0109792,0.0837567,-8.90025,1.35908,1.36146,1.36838,1.37078,-0.900438
81.68,0.785099,0.20078,0.345794,0.0435323,44876,0.779507,0.213983,-0.014322,-0.0896731,-0.0480019,0.144896,-0.123774,0.0105189,0.07812,0.0310487,-0.0115087,0.158624,-10.7341,2.57769,2.58218,2.58907,2.59359,-1.08597
81.69,0.786013,0.201114,0.345819,0.0433791,44885,0.780352,0.214277,-0.0143076,-0.089716,-0.0478723,0.144781,-0.124043,0.0105193,0.0781199,0.0310391,-0.0115132,0.158679,-12.5316,2.58073,2.58522,2.59044,2.59494,-1.26782
81.7,0.786672,0.201354,0.345583,0.0432797,44892,0.781009,0.214506,-0.014292,-0.0897492,-0.0477716,0.144692,-0.124251,0.0105198,0.0860027,0.0297066,-0.0109317,0.0890139,-10.2614,1.44658,1.44908,1.45438,1.45691,-1.03815
81.71,0.787599,0.201685,0.345608,0.0428039,44902,0.781948,0.214834,-0.0142841,-0.0897967,-0.0476279,0.144564,-0.124548,0.0105203,0.0860026,0.0296975,-0.0109769,0.0890242,-8.4417,1.4443,1.44678,1.45391,1.4564,-0.854046
