t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
48.42,-0.197516,-0.109389,0.506503,-0.0108177,0.090932,0.000411339,46256,-0.198187,-0.11211,0.00205718,0.109985,-0.428208,-0.68058,0,0.00206847,0.113123,0.068575,0.0145445,0.813798,-4.67129,-6.96954,5.39985,5.33058,5.47196,5.40902,-5.88858,5.8193,-67.4093,-66.4433,-0.472594,10.881,-0.705109,10.7304
48.43,-0.19635,-0.108753,0.506648,-0.0107989,0.0906232,0.000407824,46278,-0.197003,-0.111454,0.00204798,0.109405,-0.429127,-0.677708,0,0.00206847,0.113133,0.068603,0.0144978,0.813521,-4.64522,-6.97839,5.39792,5.32889,5.46956,5.40683,-5.86636,5.7984,-67.3805,-66.4208,-0.469957,10.8764,-0.706004,10.7268
48.44,-0.195184,-0.108117,0.506793,-0.0107802,0.0903105,0.000404695,46300,-0.19582,-0.110797,0.00203877,0.108824,-0.430042,-0.674818,0,0.00206846,0.113143,0.0686305,0.0144553,0.813257,-4.61866,-6.98072,5.39606,5.32729,5.46723,5.40472,-5.84127,5.77781,-67.3527,-66.3992,-0.46727,10.8719,-0.706239,10.7233
48.45,-0.194018,-0.10748,0.506938,-0.0107623,0.0899836,0.000408607,46321,-0.194691,-0.110171,0.00202956,0.108268,-0.430912,-0.672042,0,0.00206846,0.11315,0.0686568,0.0144113,0.813024,-4.59322,-7.00128,5.39441,5.32589,5.46511,5.40282,-5.81749,5.75731,-67.3275,-66.3803,-0.464696,10.8679,-0.70832,10.7203
48.46,-0.192852,-0.106843,0.507082,-0.0107436,0.0896653,0.000406197,46343,-0.193509,-0.109514,0.00202036,0.107684,-0.431819,-0.669116,0,0.00206845,0.113155,0.0686817,0.0143665,0.812823,-4.56661,-7.00912,5.39297,5.32471,5.46321,5.40113,-5.79411,5.73693,-67.305,-66.3639,-0.462003,10.8643,-0.709113,10.7177
48.47,-0.191686,-0.106205,0.507225,-0.0107258,0.0893333,0.000410735,46364,-0.19238,-0.108888,0.00201116,0.107126,-0.432681,-0.666307,0,0.00206843,0.113158,0.0687053,0.0143208,0.812652,-4.5413,-7.03077,5.39173,5.32372,5.46151,5.39964,-5.77044,5.71666,-67.2849,-66.35,-0.459443,10.8612,-0.711303,10.7154
48.48,-0.19052,-0.105568,0.507369,-0.0107072,0.0890094,0.000409014,46386,-0.191198,-0.108231,0.00200196,0.106541,-0.43358,-0.663346,0,0.00206842,0.113159,0.068728,0.0142747,0.812501,-4.51484,-7.03982,5.39062,5.32286,5.45994,5.39828,-5.74706,5.69641,-67.2665,-66.3377,-0.456766,10.8582,-0.712218,10.7135
48.49,-0.189354,-0.10493,0.507511,-0.0106887,0.0886824,0.000407649,46408,-0.190017,-0.107575,0.00199277,0.105954,-0.434474,-0.660367,0,0.0020684,0.113159,0.0687498,0.014228,0.812372,-4.48844,-7.04735,5.38966,5.32215,5.45852,5.39707,-5.72283,5.67624,-67.2498,-66.3272,-0.454095,10.8556,-0.71298,10.7118
48.5,-0.188187,-0.104292,0.507654,-0.010671,0.088342,0.000413109,46429,-0.188889,-0.106948,0.00198358,0.105393,-0.435324,-0.657507,0,0.00206839,0.113158,0.0687708,0.0141808,0.812263,-4.46334,-7.07161,5.38882,5.32156,5.45722,5.39598,-5.69949,5.656,-67.2347,-66.3183,-0.451556,10.8532,-0.715435,10.7104
48.51,-0.187021,-0.103653,0.507795,-0.0106526,0.0880095,0.000412408,46451,-0.187708,-0.106291,0.00197439,0.104804,-0.436211,-0.654494,0,0.00206837,0.113155,0.0687909,0.0141332,0.812172,-4.43711,-7.08226,5.38811,5.3211,5.45605,5.39502,-5.67591,5.6358,-67.2212,-66.3109,-0.448902,10.8511,-0.716512,10.7092
48.52,-0.185855,-0.103015,0.507937,-0.0106342,0.0876737,0.000412052,46473,-0.186528,-0.105635,0.00196521,0.104214,-0.437093,-0.651462,0,0.00206835,0.113151,0.0688104,0.0140849,0.812095,-4.41093,-7.0915,5.38749,5.32073,5.45496,5.39415,-5.65149,5.6156,-67.2088,-66.3046,-0.446254,10.8491,-0.717447,10.7082
48.53,-0.184689,-0.102376,0.508078,-0.0106166,0.0873246,0.0004184,46494,-0.185401,-0.105008,0.00195603,0.10365,-0.437931,-0.648552,0,0.00206832,0.113146,0.0688293,0.0140361,0.812031,-4.38603,-7.11671,5.38696,5.32045,5.45397,5.39337,-5.62777,5.59527,-67.1974,-66.2995,-0.443734,10.8473,-0.719998,10.7074
48.54,-0.183523,-0.101737,0.508218,-0.0105983,0.086983,0.000418686,46516,-0.184221,-0.104351,0.00194686,0.103058,-0.438805,-0.645486,0,0.0020683,0.113141,0.0688478,0.0139871,0.811977,-4.36001,-7.12909,5.38649,5.32023,5.45304,5.39264,-5.60393,5.57489,-67.1869,-66.2951,-0.441103,10.8457,-0.72125,10.7067
48.55,-0.182356,-0.101098,0.508358,-0.01058,0.086638,0.000419306,46538,-0.183041,-0.103694,0.00193769,0.102465,-0.439674,-0.642403,0,0.00206827,0.113135,0.0688658,0.0139375,0.811931,-4.33406,-7.14023,5.38607,5.32007,5.45215,5.39197,-5.57928,5.55445,-67.1769,-66.2913,-0.438477,10.8441,-0.722377,10.7061
48.56,-0.18119,-0.100459,0.508497,-0.0105625,0.0862798,0.000426508,46559,-0.181916,-0.103067,0.00192853,0.101898,-0.4405,-0.639443,0,0.00206824,0.113128,0.0688835,0.0138874,0.811893,-4.30935,-7.1668,5.38571,5.31995,5.45132,5.39136,-5.55522,5.53384,-67.1676,-66.2883,-0.435977,10.8427,-0.725065,10.7057
48.57,-0.180024,-0.0998195,0.508636,-0.0105444,0.0859287,0.00042775,46581,-0.180736,-0.10241,0.00191937,0.101303,-0.441361,-0.636325,0,0.00206821,0.113121,0.0689006,0.013837,0.811864,-4.28354,-7.17932,5.3854,5.3199,5.45055,5.3908,-5.53047,5.51319,-67.159,-66.2859,-0.433366,10.8413,-0.726332,10.7053
48.58,-0.178858,-0.0991799,0.508775,-0.0105263,0.0855738,0.000429316,46603,-0.179558,-0.101753,0.00191022,0.100707,-0.442218,-0.63319,0,0.00206818,0.113113,0.0689176,0.0137859,0.811839,-4.25779,-7.19166,5.38512,5.31988,5.4498,5.39026,-5.50529,5.49239,-67.1507,-66.2839,-0.430761,10.8401,-0.72758,10.705
48.59,-0.177692,-0.0985401,0.508913,-0.0105089,0.0852059,0.000437342,46624,-0.178433,-0.101126,0.00190107,0.100137,-0.443031,-0.630182,0,0.00206814,0.113106,0.0689343,0.0137346,0.811819,-4.23327,-7.21917,5.38487,5.31989,5.44908,5.38976,-5.48074,5.4714,-67.1429,-66.2823,-0.42828,10.8388,-0.730363,10.7048
48.6,-0.176527,-0.0979001,0.50905,-0.0104909,0.0848448,0.000439509,46646,-0.177255,-0.100469,0.00189193,0.0995385,-0.443879,-0.627013,0,0.00206811,0.113097,0.0689506,0.0136829,0.811805,-4.20767,-7.2335,5.38466,5.31994,5.44839,5.3893,-5.45568,5.45032,-67.1354,-66.2812,-0.42569,10.8377,-0.731813,10.7046
48.61,-0.175361,-0.09726,0.509187,-0.0104729,0.0844799,0.00044199,46668,-0.176077,-0.099812,0.00188279,0.0989393,-0.444723,-0.623827,0,0.00206807,0.113089,0.0689668,0.0136304,0.811795,-4.18212,-7.24628,5.38447,5.32001,5.44773,5.38886,-5.42967,5.42911,-67.1282,-66.2804,-0.423105,10.8366,-0.733106,10.7045
48.62,-0.174296,-0.0967052,0.509309,-0.0104449,0.0841217,0.000449227,46687,-0.17506,-0.0992445,0.00186853,0.0984209,-0.445448,-0.621062,0,0.00206803,0.120083,0.0590479,0.0134085,0.795501,-4.14012,-7.24528,5.2763,5.21339,5.33777,5.2803,-5.29168,5.29357,-65.7743,-64.9502,-0.418856,10.6181,-0.733005,10.4897
48.63,-0.17303,-0.0959795,0.509459,-0.0104378,0.08373,0.000453871,46711,-0.173775,-0.0985277,0.00186453,0.0977651,-0.446359,-0.617551,0,0.00206799,0.112969,0.0689351,0.0135342,0.813234,-4.13253,-7.28531,5.39378,5.32973,5.45619,5.39766,-5.38718,5.39631,-67.2345,-66.3979,-0.418088,10.8539,-0.737055,10.7235
48.64,-0.171866,-0.0953398,0.509594,-0.0104199,0.0833564,0.000457114,46733,-0.172598,-0.0978705,0.00185543,0.0971628,-0.447189,-0.614315,0,0.00206794,0.112903,0.0689269,0.0134494,0.813963,-4.10736,-7.3047,5.39851,5.33467,5.4605,5.40214,-5.36783,5.37959,-67.2886,-66.4576,-0.415541,10.8626,-0.739016,10.7332
48.65,-0.170702,-0.0946998,0.509729,-0.0104028,0.0829703,0.000466485,46754,-0.171475,-0.0972432,0.00184633,0.096587,-0.447977,-0.61121,0,0.0020679,0.112912,0.0689516,0.0133945,0.813725,-4.0832,-7.33633,5.39681,5.33326,5.4583,5.40018,-5.34164,5.35594,-67.2626,-66.4383,-0.413097,10.8585,-0.742216,10.7301
48.66,-0.169538,-0.0940595,0.509863,-0.010385,0.0825893,0.000470231,46776,-0.170299,-0.096586,0.00183724,0.0959827,-0.448799,-0.607941,0,0.00206785,0.112922,0.0689769,0.0133444,0.81347,-4.05795,-7.35068,5.39499,5.33173,5.45598,5.39811,-5.31297,5.33211,-67.235,-66.4174,-0.410543,10.8541,-0.743668,10.7267
48.67,-0.168374,-0.093419,0.509997,-0.0103673,0.0822036,0.000474305,46798,-0.169123,-0.0959287,0.00182815,0.0953775,-0.449615,-0.604655,0,0.0020678,0.112929,0.0690009,0.0132921,0.813252,-4.03275,-7.3625,5.39342,5.33045,5.45389,5.39627,-5.28322,5.30835,-67.2104,-66.3995,-0.407993,10.8502,-0.744864,10.7239
48.68,-0.167209,-0.0927783,0.51013,-0.0103497,0.0818137,0.000478689,46820,-0.167947,-0.0952714,0.00181906,0.0947713,-0.450428,-0.601353,0,0.00206775,0.112934,0.0690236,0.0132385,0.813063,-4.00764,-7.37724,5.39204,5.32936,5.45201,5.39463,-5.25446,5.28449,-67.1882,-66.3841,-0.405453,10.8466,-0.746355,10.7214
48.69,-0.166045,-0.0921373,0.510262,-0.0103327,0.0814114,0.000489141,46841,-0.166825,-0.0946439,0.00180998,0.0941917,-0.451199,-0.598186,0,0.0020677,0.112937,0.0690451,0.0131845,0.8129,-3.98368,-7.40649,5.39083,5.32845,5.4503,5.39317,-5.22669,5.26056,-67.1682,-66.3709,-0.403029,10.8435,-0.749314,10.7193
48.7,-0.164749,-0.0914535,0.510407,-0.0103011,0.0810196,0.000495655,46865,-0.165543,-0.0939268,0.00179395,0.0935282,-0.452075,-0.594547,0,0.00206764,0.119961,0.0591454,0.0129486,0.796332,-3.93685,-7.42114,5.28085,5.22001,5.33857,5.28285,-5.0886,5.12536,-65.7924,-65.0184,-0.398292,10.6214,-0.750797,10.5009
48.71,-0.163717,-0.090855,0.510526,-0.0102975,0.0806142,0.000499331,46885,-0.164474,-0.0933291,0.00179184,0.0929745,-0.452801,-0.5915,0,0.00206758,0.112863,0.0690367,0.0130873,0.813717,-3.93394,-7.43971,5.396,5.33411,5.45453,5.39782,-5.17701,5.21994,-67.2225,-66.4377,-0.397996,10.8523,-0.752676,10.7301
48.72,-0.162553,-0.0902141,0.510657,-0.0102806,0.0802016,0.000510419,46906,-0.163353,-0.0927015,0.00178279,0.0923921,-0.453559,-0.588286,0,0.00206753,0.112817,0.0690382,0.0130034,0.81418,-3.91023,-7.46837,5.39895,5.33731,5.45701,5.40051,-5.15245,5.19964,-67.2542,-66.4756,-0.395598,10.8575,-0.755575,10.7363
48.73,-0.16139,-0.0895729,0.510787,-0.0102632,0.0797942,0.000516034,46928,-0.162179,-0.092044,0.00177374,0.0917811,-0.454348,-0.584903,0,0.00206747,0.112829,0.0690641,0.012945,0.813904,-3.88542,-7.4855,5.39698,5.33566,5.45452,5.39829,-5.12255,5.17417,-67.2247,-66.4531,-0.393088,10.8528,-0.757308,10.7326
48.74,-0.160227,-0.0889315,0.510916,-0.0102457,0.0793826,0.000521944,46950,-0.161005,-0.0913865,0.00176469,0.0911692,-0.455133,-0.581505,0,0.0020674,0.11284,0.0690891,0.0128907,0.813642,-3.86066,-7.50084,5.39511,5.33409,5.45212,5.39616,-5.09175,5.14862,-67.1963,-66.4317,-0.390583,10.8483,-0.75886,10.7292
48.75,-0.159063,-0.0882899,0.511045,-0.0102283,0.078967,0.000528149,46972,-0.159831,-0.0907289,0.00175565,0.0905562,-0.455913,-0.57809,0,0.00206734,0.112848,0.0691125,0.012835,0.813416,-3.83597,-7.51766,5.39348,5.33277,5.44997,5.39426,-5.06142,5.12307,-67.1708,-66.4132,-0.388086,10.8442,-0.760562,10.7263
48.76,-0.1579,-0.087648,0.511174,-0.0102116,0.0785395,0.000540137,46993,-0.15871,-0.0901012,0.00174662,0.0899703,-0.456654,-0.574815,0,0.00206727,0.112854,0.0691347,0.0127782,0.81322,-3.81237,-7.54724,5.39205,5.33165,5.44801,5.39258,-5.0318,5.09749,-67.1479,-66.3973,-0.385697,10.8406,-0.763554,10.7237
48.77,-0.156736,-0.0870059,0.511302,-0.0101942,0.078117,0.000546861,47015,-0.157537,-0.0894436,0.00173759,0.0893555,-0.457424,-0.571369,0,0.00206721,0.112857,0.0691556,0.0127206,0.813055,-3.7878,-7.56476,5.39082,5.33073,5.44626,5.39109,-5.00156,5.07197,-67.1275,-66.3839,-0.383212,10.8373,-0.765326,10.7216
48.78,-0.155572,-0.0863636,0.511429,-0.010177,0.0776902,0.000553852,47037,-0.156364,-0.0887859,0.00172856,0.0887398,-0.458191,-0.567907,0,0.00206714,0.112859,0.0691755,0.012662,0.812913,-3.76328,-7.58112,5.38975,5.32997,5.44466,5.38975,-4.97075,5.0464,-67.109,-66.3724,-0.380731,10.8344,-0.766982,10.7197
48.79,-0.154409,-0.0857211,0.511556,-0.0101597,0.0772595,0.000561104,47059,-0.155191,-0.0881282,0.00171954,0.0881232,-0.458952,-0.564429,0,0.00206707,0.11286,0.0691945,0.0126029,0.812792,-3.73883,-7.5988,5.38881,5.32934,5.4432,5.38856,-4.94028,5.02073,-67.0921,-66.3625,-0.378258,10.8318,-0.768771,10.7182
48.8,-0.153245,-0.0850784,0.511683,-0.0101431,0.0768173,0.00057396,47080,-0.154072,-0.0875004,0.00171053,0.0875338,-0.459674,-0.561095,0,0.00206699,0.112859,0.0692128,0.0125432,0.812687,-3.71543,-7.62886,5.38798,5.32882,5.44184,5.38746,-4.91048,4.9949,-67.0766,-66.354,-0.37589,10.8293,-0.771812,10.7168
48.81,-0.152081,-0.0844355,0.511808,-0.0101259,0.0763798,0.000581681,47102,-0.152899,-0.0868426,0.00170152,0.0869154,-0.460426,-0.557586,0,0.00206692,0.112858,0.0692302,0.012483,0.812598,-3.6911,-7.64778,5.38725,5.3284,5.44059,5.38648,-4.88016,4.96902,-67.0624,-66.3468,-0.373428,10.8271,-0.773725,10.7157
48.82,-0.150918,-0.0837925,0.511933,-0.0101088,0.0759381,0.000589648,47124,-0.151727,-0.0861848,0.00169252,0.086296,-0.461173,-0.554063,0,0.00206684,0.112855,0.069247,0.0124219,0.812525,-3.6668,-7.66431,5.38663,5.32809,5.43944,5.38559,-4.84876,4.94308,-67.0494,-66.3409,-0.37097,10.825,-0.775398,10.7147
48.83,-0.149754,-0.0831493,0.512058,-0.0100916,0.0754925,0.000597855,47146,-0.150556,-0.085527,0.00168353,0.0856758,-0.461915,-0.550523,0,0.00206676,0.112851,0.0692633,0.0123602,0.812463,-3.64256,-7.68206,5.38608,5.32786,5.43836,5.38478,-4.81763,4.91694,-67.0374,-66.3359,-0.368518,10.8231,-0.777194,10.7139
48.84,-0.14859,-0.0825059,0.512182,-0.0100751,0.0750355,0.000611491,47167,-0.149437,-0.0848991,0.00167454,0.0850829,-0.462619,-0.547131,0,0.00206668,0.112847,0.069279,0.012298,0.812411,-3.61933,-7.71134,5.3856,5.32769,5.43735,5.38404,-4.78701,4.89061,-67.0261,-66.3317,-0.366168,10.8214,-0.780156,10.7133
48.85,-0.147427,-0.0818624,0.512305,-0.0100581,0.0745827,0.000620124,47189,-0.148266,-0.0842412,0.00166555,0.0844609,-0.463352,-0.543562,0,0.0020666,0.112842,0.0692943,0.0122354,0.812367,-3.59521,-7.73066,5.38516,5.32758,5.43639,5.38336,-4.75612,4.86414,-67.0156,-66.3282,-0.363727,10.8197,-0.78211,10.7127
48.86,-0.146263,-0.0812187,0.512427,-0.0100411,0.074126,0.000628983,47211,-0.147095,-0.0835832,0.00165658,0.0838381,-0.464079,-0.539978,0,0.00206652,0.112837,0.0693093,0.012172,0.81233,-3.57112,-7.74814,5.38478,5.32751,5.43547,5.38271,-4.72431,4.83754,-67.0055,-66.3252,-0.36129,10.8182,-0.783879,10.7123
48.87,-0.1451,-0.0805749,0.512549,-0.0100241,0.0736654,0.000638063,47233,-0.145924,-0.0829253,0.00164761,0.0832143,-0.464802,-0.536378,0,0.00206643,0.112831,0.0693238,0.0121081,0.812301,-3.54709,-7.76633,5.38444,5.32749,5.4346,5.38212,-4.69259,4.81074,-66.9961,-66.3229,-0.358859,10.8167,-0.78572,10.7119
48.88,-0.143936,-0.0799309,0.512671,-0.0100072,0.0732011,0.000647359,47255,-0.144754,-0.0822673,0.00163864,0.0825897,-0.46552,-0.532764,0,0.00206634,0.112825,0.069338,0.0120437,0.812279,-3.52311,-7.78485,5.38415,5.32753,5.43378,5.38157,-4.66078,4.78376,-66.9872,-66.3212,-0.356433,10.8154,-0.787593,10.7117
48.89,-0.142773,-0.0792868,0.512791,-0.0099908,0.072726,0.00066187,47276,-0.143637,-0.0816391,0.00162968,0.0819927,-0.466201,-0.5293,0,0.00206625,0.112819,0.0693519,0.0119788,0.812261,-3.50009,-7.81417,5.38389,5.32759,5.43298,5.38106,-4.62942,4.75654,-66.9787,-66.3198,-0.354104,10.814,-0.79056,10.7115
48.9,-0.14161,-0.0786426,0.512911,-0.00997392,0.0722548,0.000671547,47298,-0.142467,-0.0809811,0.00162073,0.0813664,-0.466909,-0.525657,0,0.00206616,0.112812,0.0693655,0.0119135,0.812247,-3.47621,-7.83336,5.38366,5.32768,5.43221,5.38057,-4.59749,4.72919,-66.9706,-66.3188,-0.351688,10.8128,-0.792501,10.7113
48.91,-0.140447,-0.0779983,0.513031,-0.00995706,0.0717796,0.000681428,47320,-0.141297,-0.080323,0.00161179,0.0807392,-0.467612,-0.521999,0,0.00206607,0.112805,0.0693789,0.0118475,0.812237,-3.45236,-7.85073,5.38344,5.3278,5.43147,5.3801,-4.56467,4.70167,-66.9627,-66.3181,-0.349275,10.8116,-0.794259,10.7112
48.92,-0.139283,-0.0773538,0.51315,-0.00994024,0.0713005,0.000691508,47342,-0.140127,-0.0796649,0.00160285,0.0801112,-0.46831,-0.518327,0,0.00206598,0.112798,0.0693921,0.0117809,0.812232,-3.42855,-7.86845,5.38326,5.32795,5.43074,5.37966,-4.53178,4.67393,-66.9552,-66.3177,-0.346867,10.8104,-0.796051,10.7112
48.93,-0.13812,-0.0767091,0.513268,-0.00992345,0.0708177,0.000701781,47364,-0.138958,-0.0790067,0.00159392,0.0794823,-0.469003,-0.51464,0,0.00206588,0.112791,0.069405,0.011714,0.812228,-3.40481,-7.88777,5.38309,5.32811,5.43003,5.37924,-4.49931,4.64593,-66.9478,-66.3175,-0.344464,10.8093,-0.798006,10.7112
48.94,-0.136957,-0.0760644,0.513385,-0.00990722,0.0703248,0.000717054,47385,-0.137842,-0.0783785,0.00158499,0.0788813,-0.46966,-0.511107,0,0.00206578,0.112783,0.0694177,0.0116466,0.812227,-3.38198,-7.91675,5.38293,5.32829,5.42934,5.37884,-4.46707,4.61772,-66.9406,-66.3175,-0.342155,10.8082,-0.800937,10.7112
48.95,-0.135794,-0.0754195,0.513502,-0.00989048,0.0698354,0.000727667,47407,-0.136673,-0.0777203,0.00157607,0.0782508,-0.470343,-0.507392,0,0.00206568,0.112776,0.0694303,0.0115788,0.812228,-3.35831,-7.93533,5.38279,5.32848,5.42866,5.37845,-4.43396,4.58938,-66.9336,-66.3178,-0.33976,10.8071,-0.802817,10.7113
48.96,-0.134632,-0.0747745,0.513618,-0.00987378,0.0693419,0.000738462,47429,-0.135504,-0.077062,0.00156715,0.0776195,-0.471021,-0.503663,0,0.00206558,0.112768,0.0694426,0.0115103,0.812231,-3.33467,-7.95229,5.38266,5.32869,5.42799,5.37807,-4.40003,4.56084,-66.9267,-66.3181,-0.337368,10.8061,-0.804533,10.7114
48.97,-0.133469,-0.0741294,0.513733,-0.0098571,0.0688446,0.000749434,47451,-0.134336,-0.0764038,0.00155825,0.0769873,-0.471694,-0.499919,0,0.00206547,0.11276,0.0694548,0.0114412,0.812237,-3.31107,-7.96971,5.38255,5.32892,5.42733,5.37771,-4.36611,4.53206,-66.92,-66.3187,-0.334981,10.805,-0.806296,10.7115
48.98,-0.132306,-0.0734842,0.513848,-0.00984045,0.0683436,0.00076058,47473,-0.133168,-0.0757455,0.00154935,0.0763544,-0.472362,-0.496162,0,0.00206537,0.112753,0.0694669,0.0113718,0.812243,-3.28752,-7.98805,5.38244,5.32916,5.42668,5.37735,-4.33235,4.50304,-66.9134,-66.3193,-0.332599,10.804,-0.808151,10.7116
48.99,-0.131144,-0.0728388,0.513962,-0.00982433,0.0678328,0.00077651,47494,-0.132053,-0.075117,0.00154045,0.0757495,-0.472994,-0.492562,0,0.00206526,0.112745,0.0694788,0.011302,0.812251,-3.26485,-8.01581,5.38234,5.3294,5.42604,5.37701,-4.29899,4.47377,-66.9069,-66.3201,-0.330305,10.803,-0.81096,10.7117
49,-0.129981,-0.0721934,0.514076,-0.00980773,0.0673253,0.000787953,47516,-0.130885,-0.0744587,0.00153156,0.075115,-0.473652,-0.488778,0,0.00206515,0.112737,0.0694905,0.0112318,0.812259,-3.24138,-8.03449,5.38224,5.32965,5.4254,5.37667,-4.26503,4.44434,-66.9005,-66.3209,-0.32793,10.8021,-0.81285,10.7119
49.01,-0.128819,-0.0715478,0.514188,-0.00979116,0.0668139,0.000799557,47538,-0.129718,-0.0738003,0.00152268,0.0744797,-0.474305,-0.484979,0,0.00206504,0.112729,0.0695021,0.0111609,0.812269,-3.21793,-8.05097,5.38215,5.32991,5.42476,5.37634,-4.23007,4.41474,-66.8942,-66.3218,-0.325558,10.8011,-0.814516,10.7121
49.02,-0.127656,-0.0709021,0.5143,-0.00977461,0.0662987,0.000811318,47560,-0.12855,-0.0731419,0.0015138,0.0738436,-0.474952,-0.481167,0,0.00206493,0.112721,0.0695135,0.0110895,0.81228,-3.19452,-8.06827,5.38207,5.33018,5.42413,5.37601,-4.19526,4.38488,-66.8879,-66.3228,-0.323189,10.8001,-0.816267,10.7122
49.03,-0.126494,-0.0702564,0.514411,-0.00975809,0.06578,0.000823233,47582,-0.127383,-0.0724835,0.00150493,0.0732067,-0.475594,-0.477342,0,0.00206482,0.112714,0.0695249,0.0110177,0.812291,-3.17115,-8.08629,5.38199,5.33045,5.42351,5.37569,-4.16055,4.35479,-66.8817,-66.3239,-0.320825,10.7992,-0.81809,10.7124
49.04,-0.1252,-0.0695674,0.514532,-0.00972776,0.0652617,0.000837295,47606,-0.12611,-0.0717651,0.00148913,0.0725111,-0.476289,-0.473153,0,0.0020647,0.119744,0.0596172,0.010739,0.796301,-3.12637,-8.10531,5.2759,5.22572,5.31603,5.26946,-4.03533,4.23515,-65.5577,-65.0184,-0.316295,10.5855,-0.820014,10.5016
49.05,-0.12417,-0.0689648,0.514632,-0.00972559,0.0647266,0.000851903,47625,-0.125103,-0.0711964,0.0014872,0.0719597,-0.476834,-0.469826,0,0.00206458,0.112611,0.0694924,0.0108847,0.813551,-3.12541,-8.12614,5.39002,5.33912,5.43052,5.38325,-4.09642,4.30091,-66.9711,-66.427,-0.316197,10.8138,-0.822121,10.7291
49.06,-0.123009,-0.0683194,0.514741,-0.00970917,0.0641989,0.000864133,47647,-0.123936,-0.0705379,0.00147837,0.0713206,-0.477461,-0.465961,0,0.00206446,0.112561,0.0694866,0.0107858,0.814097,-3.10228,-8.14851,5.39349,5.34291,5.43346,5.38648,-4.066,4.27299,-67.009,-66.4718,-0.313858,10.8199,-0.824385,10.7364
49.07,-0.121849,-0.0676738,0.514849,-0.00969274,0.0636675,0.000876445,47669,-0.12277,-0.0698793,0.00146953,0.0706807,-0.478083,-0.462083,0,0.00206434,0.112569,0.0695062,0.0107108,0.813896,-3.07901,-8.16525,5.392,5.3418,5.43142,5.38476,-4.02909,4.24088,-66.9853,-66.4556,-0.311504,10.8162,-0.826078,10.7338
49.08,-0.120688,-0.0670281,0.514956,-0.00967633,0.0631324,0.00088891,47691,-0.121604,-0.0692208,0.0014607,0.07004,-0.478699,-0.458192,0,0.00206422,0.112577,0.0695252,0.0106398,0.813705,-3.05578,-8.18167,5.39057,5.34075,5.42943,5.3831,-3.99197,4.2086,-66.9624,-66.4401,-0.309153,10.8125,-0.82774,10.7313
49.09,-0.119527,-0.0663822,0.515063,-0.00965995,0.062594,0.000901529,47713,-0.120438,-0.0685622,0.00145187,0.0693987,-0.47931,-0.454287,0,0.00206409,0.112582,0.0695429,0.0105675,0.81354,-3.03259,-8.19862,5.38932,5.33987,5.42763,5.38163,-3.95504,4.17626,-66.9417,-66.4268,-0.306807,10.8093,-0.829454,10.7292
49.1,-0.118366,-0.0657361,0.515169,-0.00964403,0.0620469,0.000918475,47734,-0.119326,-0.0679335,0.00144304,0.0687858,-0.479888,-0.450549,0,0.00206397,0.112586,0.0695597,0.0104942,0.813396,-3.01017,-8.22356,5.3882,5.33913,5.42596,5.38029,-3.91861,4.1438,-66.9227,-66.4152,-0.304539,10.8062,-0.831978,10.7273
49.11,-0.117205,-0.0650899,0.515275,-0.00962769,0.0615024,0.000931332,47756,-0.11816,-0.0672748,0.00143422,0.0681429,-0.480488,-0.44662,0,0.00206384,0.112589,0.0695756,0.0104204,0.813272,-2.98704,-8.24096,5.38722,5.33853,5.42443,5.37909,-3.88184,4.11131,-66.9054,-66.4053,-0.302199,10.8035,-0.833738,10.7258
49.12,-0.116044,-0.0644435,0.515379,-0.00961136,0.0609545,0.00094432,47778,-0.116995,-0.0666161,0.00142541,0.0674994,-0.481084,-0.442678,0,0.00206371,0.11259,0.0695907,0.0103458,0.813167,-2.96392,-8.25652,5.38637,5.33805,5.42302,5.37801,-3.84435,4.07875,-66.8897,-66.3968,-0.29986,10.801,-0.835313,10.7244
49.13,-0.114883,-0.063797,0.515483,-0.00959505,0.0604032,0.000957434,47800,-0.11583,-0.0659574,0.00141659,0.0668552,-0.481673,-0.438724,0,0.00206358,0.11259,0.069605,0.0102706,0.81308,-2.94083,-8.27202,5.38563,5.33769,5.42174,5.37706,-3.80679,4.04608,-66.8754,-66.3899,-0.297524,10.7988,-0.83688,10.7233
49.14,-0.113722,-0.0631504,0.515586,-0.00957876,0.0598486,0.000970666,47822,-0.114665,-0.0652987,0.00140779,0.0662102,-0.482258,-0.434757,0,0.00206344,0.112589,0.0696186,0.010195,0.813006,-2.91778,-8.28866,5.38497,5.33741,5.42053,5.37619,-3.76962,4.01324,-66.8622,-66.384,-0.295192,10.7967,-0.838564,10.7224
49.15,-0.112561,-0.0625036,0.515689,-0.00956249,0.0592911,0.000984015,47844,-0.113501,-0.0646399,0.00139898,0.0655646,-0.482837,-0.430778,0,0.00206331,0.112587,0.0696317,0.0101189,0.812943,-2.89476,-8.30542,5.38439,5.33721,5.41941,5.3754,-3.73245,3.98028,-66.85,-66.379,-0.292863,10.7948,-0.84026,10.7216
