t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
94.3,1.95519,0.560428,0.171829,-0.0900113,56203,1.95685,0.548681,0.0118796,-0.0840991,0.0271474,0.00425767,-0.042009,0.0115784,0.0957187,0.0140771,-0.00419905,0.0348906,23.879,0.563827,0.561795,0.576874,0.574795,2.41584
94.31,1.95617,0.560594,0.171729,-0.0897793,56211,1.95778,0.548888,0.0118273,-0.0840734,0.0271515,0.00421837,-0.0419199,0.0115784,0.0957187,0.0140736,-0.00418155,0.0348922,23.959,0.563946,0.561919,0.57689,0.574817,2.42393
94.32,1.95689,0.560721,0.171755,-0.0896277,56217,1.95847,0.549043,0.0117858,-0.0840541,0.0271544,0.00418895,-0.0418532,0.0115784,0.0856565,0.0163219,-0.00363712,0.130182,23.8895,2.11492,2.10733,2.15292,2.14519,2.4169
94.33,1.95786,0.560891,0.171657,-0.0894138,56226,1.95951,0.549276,0.0117409,-0.0840251,0.0271589,0.00414489,-0.0417533,0.0115784,0.0856565,0.0163188,-0.00361977,0.130185,23.9247,2.11498,2.10741,2.15285,2.14514,2.42046
94.34,1.95864,0.560998,0.171693,-0.0892519,56232,1.96021,0.549431,0.0116835,-0.0840058,0.0271618,0.00411558,-0.0416868,0.0115784,0.0959819,0.0133509,-0.00306203,0.0335152,23.9602,0.541325,0.539391,0.553745,0.551767,2.42405
94.35,1.95962,0.561163,0.171596,-0.0890279,56240,1.96113,0.549638,0.0116302,-0.0839801,0.0271657,0.00407657,-0.0415982,0.0115784,0.0959819,0.0133483,-0.0030453,0.0335158,24.0691,0.541513,0.539583,0.55377,0.551796,2.43508
94.36,1.96035,0.561284,0.171642,-0.0888948,56247,1.96194,0.549819,0.0115816,-0.0839575,0.0271691,0.0040425,-0.0415208,0.0115784,0.0857823,0.0161888,-0.002476,0.129152,23.9799,2.09802,2.09056,2.13514,2.12754,2.42605
94.37,1.96131,0.561453,0.171546,-0.0886841,56255,1.96287,0.550025,0.0115367,-0.0839318,0.0271729,0.00400364,-0.0414324,0.0115784,0.0857823,0.0161868,-0.0024592,0.129152,24.0093,2.09801,2.09057,2.13503,2.12745,2.42902
94.38,1.96209,0.56155,0.171601,-0.088531,56261,1.96356,0.55018,0.011471,-0.0839124,0.0271757,0.00397454,-0.0413662,0.0115784,0.0959585,0.0125842,-0.00191183,0.0350297,24.0332,0.565877,0.563871,0.578436,0.576386,2.43144
94.39,1.96307,0.561714,0.171507,-0.0882952,56270,1.9646,0.550413,0.0114166,-0.0838834,0.0271799,0.00393098,-0.0412671,0.0115784,0.0959585,0.0125826,-0.00189412,0.0350187,23.9832,0.565424,0.563425,0.578153,0.57611,2.42638
94.4,1.9638,0.56183,0.171571,-0.0881696,56276,1.9653,0.550568,0.0113618,-0.0838641,0.0271827,0.003902,-0.0412011,0.0115784,0.0860044,0.0161313,-0.00138952,0.12704,24.0791,2.06359,2.05631,2.09953,2.09212,2.43608
94.41,1.96477,0.561999,0.171478,-0.0878866,56284,1.96622,0.550774,0.0113169,-0.0838383,0.0271864,0.00386342,-0.0411131,0.0115784,0.0860044,0.0161301,-0.00135334,0.126922,22.0648,2.05608,2.04885,2.09608,2.0887,2.23229
94.42,1.96555,0.562089,0.171552,-0.0871908,56291,1.96703,0.550955,0.0112446,-0.0838158,0.0271896,0.00382973,-0.0410363,0.0115783,0.095946,0.0119782,-0.000803439,0.0357982,17.6806,0.559416,0.557464,0.586098,0.584053,1.78875
94.43,1.96719,0.562349,0.171524,-0.0864911,56305,1.96865,0.551316,0.0111396,-0.0837706,0.0271959,0.00376253,-0.0408829,0.0115783,0.0950089,0.0132549,-0.00349429,0.0430829,21.9683,0.691776,0.689381,0.710148,0.70769,2.22254
94.44,1.96726,0.562375,0.171521,-0.0862101,56306,1.96877,0.551342,0.0111383,-0.0837674,0.0271964,0.00375774,-0.040872,0.0115782,0.0864806,0.0179471,-0.00360201,0.119093,21.7499,1.92921,1.92255,1.96622,1.95944,2.20044
94.45,1.969,0.562654,0.171473,-0.085576,56320,1.97039,0.551703,0.0110433,-0.0837222,0.0272025,0.0036908,-0.040719,0.0115782,0.0948335,0.0132745,-0.00320877,0.0446233,19.3919,0.709617,0.707186,0.733588,0.731075,1.96188
94.46,1.96998,0.562819,0.171379,-0.0849978,56329,1.97143,0.551935,0.0109909,-0.0836931,0.0272065,0.00364789,-0.0406208,0.0115781,0.0948335,0.0132718,-0.0031555,0.0446615,20.0769,0.712398,0.709974,0.734622,0.732123,2.03118
94.47,1.97071,0.562954,0.171427,-0.0846771,56335,1.97213,0.55209,0.0109551,-0.0836738,0.027209,0.00361934,-0.0405554,0.011578,0.0859111,0.0179036,-0.00307783,0.124868,23.4994,2.02824,2.02136,2.06171,2.05473,2.37744
94.48,1.97167,0.563126,0.171334,-0.084113,56343,1.97305,0.552296,0.0109135,-0.0836479,0.0272125,0.00358135,-0.0404684,0.011578,0.0859111,0.017901,-0.00301388,0.124609,18.8597,2.01183,2.00506,2.05417,2.04726,1.90804
94.49,1.97245,0.563237,0.171381,-0.0835001,56350,1.97387,0.552477,0.0108617,-0.0836253,0.0272154,0.00354816,-0.0403924,0.0115779,0.0965941,0.0142319,-0.00316703,0.025677,20.2061,0.404576,0.403224,0.421181,0.419773,2.04425
94.5,1.97344,0.563403,0.17129,-0.0827874,56358,1.97479,0.552683,0.0108105,-0.0835995,0.0272188,0.00351031,-0.0403055,0.0115778,0.0965941,0.0142293,-0.00310743,0.025619,19.1674,0.400835,0.399507,0.419463,0.418073,1.93916
94.51,1.97416,0.563536,0.171342,-0.0824667,56364,1.97549,0.552837,0.010775,-0.0835801,0.0272213,0.00348197,-0.0402405,0.0115777,0.0860096,0.0175055,-0.00185615,0.124473,21.7178,2.01758,2.01093,2.05246,2.04569,2.19719
94.52,1.97512,0.563708,0.171253,-0.0820507,56373,1.97653,0.553069,0.010733,-0.083551,0.027225,0.00343955,-0.0401431,0.0115776,0.0860096,0.0175039,-0.00182052,0.124458,21.4113,2.0166,2.00998,2.05179,2.04505,2.16618
94.53,1.97589,0.5638,0.1713,-0.0812965,56379,1.97723,0.553224,0.0106791,-0.0835316,0.0272274,0.00341132,-0.0400783,0.0115775,0.0922839,0.00457903,-0.00181313,0.0844275,17.0545,1.35326,1.34886,1.3878,1.38328,1.72541
94.54,1.97687,0.56395,0.171213,-0.080675,56387,1.97815,0.55343,0.0106139,-0.0835057,0.0272306,0.00337375,-0.0399919,0.0115774,0.0922839,0.00457752,-0.00176597,0.08459,20.1246,1.36425,1.35984,1.39224,1.38774,2.03601
94.55,1.97762,0.564122,0.171265,-0.0803107,56394,1.97897,0.55361,0.010596,-0.0834831,0.0272334,0.00334094,-0.0399164,0.0115773,0.0872314,0.0184802,-0.00152912,0.11076,21.5901,1.79483,1.78906,1.82499,1.81912,2.18427
94.56,1.97859,0.564295,0.171179,-0.0796548,56402,1.97989,0.553816,0.0105553,-0.0834572,0.0272366,0.00330352,-0.0398303,0.0115772,0.0872314,0.0184789,-0.0014645,0.110573,18.1907,1.78325,1.77757,1.81952,1.81372,1.84035
94.57,1.97938,0.564417,0.171217,-0.0791444,56409,1.98071,0.553996,0.0105118,-0.0834345,0.0272393,0.00327084,-0.039755,0.0115771,0.0960182,0.0146898,-0.00346754,0.0305238,19.6355,0.484296,0.482762,0.500795,0.499209,1.98653
94.58,1.98036,0.564583,0.171129,-0.0786133,56417,1.98163,0.554201,0.0104619,-0.0834086,0.0272424,0.00323356,-0.0396691,0.011577,0.0960182,0.0146869,-0.00343776,0.0306335,21.5707,0.491527,0.489981,0.503849,0.502264,2.1823
94.59,1.98111,0.564751,0.171167,-0.0782761,56424,1.98245,0.554381,0.0104484,-0.0833859,0.0272451,0.003201,-0.039594,0.0115769,0.0887998,0.0226966,-0.00237327,0.0881347,21.8828,1.42862,1.42415,1.45177,1.44723,2.21389
94.6,1.98208,0.564931,0.171081,-0.0777323,56432,1.98338,0.554587,0.0104143,-0.08336,0.0272481,0.00316387,-0.0395083,0.0115768,0.0887998,0.0226946,-0.00231669,0.0879652,18.7042,1.41784,1.41343,1.44684,1.44234,1.89231
94.61,1.98286,0.56505,0.171109,-0.0772595,56438,1.98407,0.554741,0.0103767,-0.0833406,0.0272504,0.00313607,-0.0394441,0.0115766,0.0953845,0.014945,-0.00359301,0.0362951,19.0267,0.577679,0.575893,0.595502,0.59366,1.92493
94.62,1.98449,0.56533,0.17106,-0.0768665,56452,1.9857,0.555101,0.0103111,-0.0832952,0.0272555,0.00307137,-0.0392946,0.0115765,0.0926926,0.00561268,-0.00243947,0.0788098,20.8015,1.27397,1.27005,1.29635,1.29237,2.10449
94.63,1.98457,0.565396,0.171058,-0.0765465,56453,1.98581,0.555127,0.0103217,-0.083292,0.0272559,0.00306675,-0.0392839,0.0115764,0.0879033,0.0267736,-0.00230141,0.0899666,20.7505,1.45644,1.45198,1.48081,1.47628,2.09932
94.64,1.98632,0.565685,0.171005,-0.076065,56468,1.98756,0.555512,0.0102488,-0.0832434,0.0272613,0.00299771,-0.0391242,0.0115762,0.0965155,0.0149295,-0.00290309,0.0252563,20.6058,0.402685,0.401459,0.414478,0.413216,2.08469
94.65,1.9873,0.565852,0.170921,-0.0755089,56476,1.98848,0.555718,0.0101996,-0.0832174,0.0272641,0.002961,-0.0390391,0.0115761,0.0965155,0.0149271,-0.00287648,0.0253024,21.426,0.40574,0.404514,0.415733,0.414477,2.16767
94.66,1.98802,0.566002,0.170968,-0.0751626,56483,1.9893,0.555897,0.0101791,-0.0831947,0.0272666,0.00292894,-0.0389648,0.0115759,0.0855632,0.0196125,-0.00279285,0.125169,19.8909,2.0278,2.0217,2.05936,2.05317,2.01236
94.67,1.98899,0.566176,0.170884,-0.0745587,56491,1.99023,0.556103,0.0101415,-0.0831688,0.0272694,0.00289237,-0.03888,0.0115758,0.0855632,0.0196101,-0.00273471,0.125075,18.0638,2.0221,2.01607,2.05648,2.05035,1.82751
94.68,1.98976,0.566296,0.170934,-0.0738913,56497,1.99092,0.556257,0.0101057,-0.0831493,0.0272714,0.002865,-0.0388165,0.0115756,0.0968057,0.0131315,-0.00102989,0.025263,17.1098,0.394281,0.393115,0.411911,0.410693,1.731
94.69,1.99075,0.56646,0.170855,-0.0731325,56506,1.99197,0.556488,0.0100537,-0.0831201,0.0272745,0.00282401,-0.0387214,0.0115755,0.0968057,0.0131306,-0.000969914,0.0252938,17.6965,0.396629,0.395468,0.412782,0.411574,1.79035
94.7,1.99147,0.566607,0.170926,-0.0727377,56512,1.99267,0.556641,0.010018,-0.0831006,0.0272765,0.00279674,-0.038658,0.0115753,0.0876413,0.0252322,-0.000396252,0.095116,19.5963,1.53833,1.53385,1.56279,1.55824,1.98256
94.71,1.99244,0.566791,0.170848,-0.0722976,56520,1.9936,0.556847,0.00998909,-0.0830746,0.0272791,0.00276045,-0.0385736,0.0115751,0.0876413,0.0252318,-0.000350241,0.0950855,18.905,1.53631,1.53187,1.56174,1.55722,1.91262
94.72,1.99321,0.566857,0.170922,-0.0716785,56527,1.99441,0.557026,0.00991062,-0.0830519,0.0272814,0.00272876,-0.0384999,0.011575,0.094463,0.0125803,-0.000227195,0.0492911,17.3201,0.787165,0.784907,0.807191,0.804876,1.75228
94.73,1.99419,0.56702,0.170846,-0.0709667,56535,1.99534,0.557231,0.00985881,-0.0830259,0.027284,0.00269261,-0.0384158,0.0115748,0.094463,0.0125801,-0.000169663,0.0493031,17.603,0.788312,0.786073,0.807469,0.805176,1.78089
94.74,1.99492,0.567148,0.170918,-0.0705165,56541,1.99604,0.557385,0.00981634,-0.0830064,0.0272859,0.00266554,-0.0383527,0.0115746,0.0858635,0.0172097,-3.60407e-05,0.126239,18.8758,2.044,2.03823,2.07324,2.06739,1.90967
94.75,1.99588,0.567318,0.170844,-0.0699958,56549,1.99697,0.55759,0.00977528,-0.0829804,0.0272884,0.00262953,-0.0382688,0.0115744,0.0858635,0.0172097,1.3802e-05,0.126201,18.185,2.04197,2.03625,2.072,2.0662,1.83978
94.76,1.99667,0.567418,0.170915,-0.0693154,56556,1.99778,0.557769,0.00971582,-0.0829576,0.0272906,0.00259807,-0.0381955,0.0115742,0.096864,0.0124825,-0.000138886,0.0257425,16.417,0.402842,0.401725,0.419304,0.418141,1.66091
94.77,1.99765,0.567581,0.170842,-0.0685809,56564,1.99872,0.557974,0.00966327,-0.0829316,0.0272931,0.0025622,-0.0381117,0.011574,0.096864,0.0124824,-8.44419e-05,0.0258006,17.544,0.406839,0.405723,0.420916,0.419761,1.77493
94.78,1.99838,0.567729,0.170914,-0.0682483,56571,1.99953,0.558154,0.0096268,-0.0829089,0.0272952,0.00253087,-0.0380386,0.0115738,0.0879577,0.0252881,-0.000138411,0.0918912,19.6387,1.48778,1.48372,1.50821,1.50409,1.98685
94.79,1.99935,0.567913,0.170842,-0.0678185,56579,2.00046,0.558358,0.00959842,-0.0828828,0.0272976,0.00249513,-0.0379551,0.0115736,0.0879577,0.025288,-9.46095e-05,0.091832,18.4283,1.4842,1.48018,1.50645,1.50236,1.86439
94.8,2.00012,0.567961,0.170914,-0.0671965,56585,2.00116,0.558512,0.00951627,-0.0828633,0.0272994,0.00246838,-0.0378926,0.0115734,0.0921005,0.00416307,-1.30276e-05,0.0868633,17.016,1.40036,1.3966,1.42381,1.41998,1.72151
94.81,2.00183,0.568271,0.170915,-0.0665636,56600,2.00291,0.558896,0.00942733,-0.0828145,0.0273037,0.00240169,-0.0377365,0.0115731,0.0864074,0.0172346,0.000209074,0.120711,16.9324,1.95141,1.94621,1.97953,1.97426,1.71305
94.82,2.0028,0.568441,0.170844,-0.0659695,56608,2.00384,0.559101,0.00938668,-0.0827885,0.027306,0.00236623,-0.0376535,0.0115729,0.0864074,0.0172347,0.000261301,0.120733,17.3228,1.95279,1.94764,1.97984,1.97461,1.75255
94.83,2.0036,0.568543,0.170916,-0.0653823,56615,2.00465,0.55928,0.00932624,-0.0827657,0.0273079,0.00233526,-0.0375809,0.0115727,0.0977923,0.012639,5.69647e-05,0.0163143,16.5112,0.251768,0.251109,0.264588,0.263896,1.67044
94.84,2.00458,0.568706,0.170846,-0.064714,56623,2.00558,0.559484,0.00927419,-0.0827396,0.0273102,0.00229994,-0.0374981,0.0115724,0.0977923,0.0126391,0.00011005,0.0163403,17.0761,0.253757,0.2531,0.265353,0.264666,1.72759
94.85,2.00532,0.568855,0.170919,-0.0644243,56629,2.00628,0.559638,0.00923777,-0.0827201,0.0273118,0.00227349,-0.037436,0.0115722,0.0881622,0.0253197,7.9597e-05,0.0897857,19.3799,1.45438,1.45063,1.47224,1.46845,1.96066
94.86,2.00629,0.569039,0.17085,-0.0640881,56638,2.00733,0.559868,0.00920994,-0.0826908,0.0273142,0.00223391,-0.0373431,0.0115719,0.0881622,0.0253197,0.000116197,0.0897473,18.5683,1.4521,1.44838,1.4711,1.46733,1.87856
94.87,2.00707,0.569107,0.170922,-0.0635256,56644,2.00803,0.560021,0.00913206,-0.0826712,0.0273158,0.00220757,-0.0372812,0.0115717,0.0950077,0.012695,0.000189887,0.0436616,16.7531,0.698386,0.696611,0.71364,0.711827,1.69491
94.88,2.00805,0.56927,0.170855,-0.0628982,56652,2.00896,0.560225,0.00908138,-0.0826451,0.0273179,0.00217252,-0.0371988,0.0115714,0.0950077,0.0126951,0.000238217,0.0436843,17.2595,0.700083,0.698321,0.714224,0.712427,1.74614
94.89,2.00878,0.569398,0.170927,-0.0625345,56659,2.00978,0.560404,0.00903909,-0.0826223,0.0273197,0.00214191,-0.0371268,0.0115712,0.0862,0.0172276,0.000382866,0.122825,18.3898,1.99051,1.98553,2.0132,2.00816,1.86049
94.9,2.00975,0.569569,0.170861,-0.0620661,56667,2.01071,0.560609,0.00899908,-0.0825962,0.0273217,0.002107,-0.0370447,0.0115709,0.0862,0.0172279,0.000428709,0.122768,17.3398,1.98756,1.98262,2.01156,2.00657,1.75427
94.91,2.01054,0.569669,0.170933,-0.0614381,56673,2.01141,0.560762,0.00893946,-0.0825767,0.0273232,0.00208086,-0.0369831,0.0115706,0.0972953,0.0126275,0.000217224,0.0211802,15.8797,0.331623,0.330808,0.344279,0.343433,1.60655
94.92,2.01152,0.569832,0.170867,-0.0608129,56682,2.01246,0.560991,0.00888815,-0.0825473,0.0273254,0.00204174,-0.0368909,0.0115703,0.0972953,0.0126276,0.000262487,0.0212472,17.2252,0.335926,0.335109,0.346096,0.345254,1.74267
94.93,2.01225,0.56998,0.17094,-0.0605582,56688,2.01316,0.561145,0.00885167,-0.0825277,0.0273269,0.00201571,-0.0368295,0.01157,0.0879993,0.0252634,0.00023548,0.0914363,18.8866,1.48163,1.47804,1.4979,1.49427,1.91076
94.94,2.01322,0.570164,0.170875,-0.0602249,56696,2.01409,0.561349,0.0088244,-0.0825016,0.0273288,0.00198107,-0.0367478,0.0115697,0.0879993,0.0252636,0.000272747,0.0913878,17.8843,1.47888,1.47531,1.49653,1.49292,1.80936
94.95,2.014,0.570229,0.170948,-0.0596901,56703,2.01491,0.561527,0.00874671,-0.0824788,0.0273304,0.00195081,-0.0366764,0.0115694,0.0948102,0.01227,0.000259766,0.0462815,16.1731,0.741669,0.739898,0.756054,0.754249,1.63623
94.96,2.01498,0.570392,0.170884,-0.0591166,56711,2.01584,0.561731,0.00869601,-0.0824527,0.0273323,0.00191631,-0.0365948,0.0115691,0.0948102,0.0122702,0.000304572,0.0463197,16.9944,0.74419,0.74243,0.757035,0.755245,1.71933
94.97,2.01571,0.57052,0.170957,-0.0587854,56717,2.01654,0.561884,0.00865511,-0.0824331,0.0273336,0.00189048,-0.0365338,0.0115688,0.0848918,0.0165933,0.000447817,0.136754,18.0375,2.21779,2.21258,2.23977,2.23451,1.82486
94.98,2.01667,0.57069,0.170895,-0.0583668,56726,2.01759,0.562114,0.00861512,-0.0824037,0.0273357,0.00185181,-0.0364423,0.0115685,0.0848918,0.0165936,0.000489807,0.136704,17.1197,2.21534,2.21017,2.23836,2.23313,1.732
94.99,2.01745,0.570786,0.170967,-0.0577398,56732,2.01829,0.562267,0.00855664,-0.0823841,0.027337,0.00182608,-0.0363814,0.0115682,0.0924246,0.0099296,8.9582e-05,0.0737084,15.1225,1.18683,1.18409,1.20493,1.20214,1.52994
95,2.0191,0.571057,0.170977,-0.0570881,56746,2.01993,0.562624,0.00846544,-0.0823384,0.02734,0.00176621,-0.0362396,0.0115679,0.0956146,0.012815,0.000550266,0.0373955,15.8525,0.597615,0.596251,0.610062,0.608669,1.6038
95.01,2.01918,0.571093,0.170979,-0.056687,56747,2.02004,0.562649,0.00846715,-0.0823351,0.0273402,0.00176195,-0.0362295,0.0115676,0.0892236,0.0212244,0.000904664,0.0861612,17.715,1.39476,1.39159,1.40966,1.40647,1.79223
95.02,2.02094,0.571355,0.170989,-0.0563559,56762,2.0218,0.563031,0.00836489,-0.0822861,0.0273433,0.00169807,-0.036078,0.0115672,0.09702,0.01256,0.000785473,0.0240731,17.7658,0.385107,0.384239,0.39268,0.391795,1.79737
95.03,2.02193,0.571518,0.17093,-0.0558556,56770,2.02273,0.563235,0.00831449,-0.08226,0.0273449,0.0016641,-0.0359973,0.0115669,0.09702,0.0125607,0.000827613,0.0240119,16.7217,0.382077,0.381224,0.391156,0.390282,1.69173
95.04,2.02265,0.571647,0.171001,-0.0555454,56776,2.02343,0.563388,0.00827429,-0.0822404,0.0273461,0.00163868,-0.0359369,0.0115665,0.0850525,0.0167291,0.000561635,0.134894,17.7093,2.18802,2.18316,2.20767,2.20276,1.79165
95.05,2.02362,0.571817,0.170941,-0.0551628,56784,2.02437,0.563591,0.00823507,-0.0822142,0.0273476,0.00160484,-0.0358565,0.0115662,0.0850525,0.0167296,0.000604409,0.13483,16.5176,2.1849,2.18008,2.20595,2.20108,1.67109
95.06,2.02441,0.571914,0.171014,-0.0545764,56791,2.02518,0.56377,0.00817625,-0.0821913,0.027349,0.00157529,-0.0357862,0.0115658,0.0930785,0.0101884,0.000152002,0.0667822,14.7539,1.07491,1.07256,1.09079,1.08841,1.49265
95.07,2.02538,0.572073,0.170955,-0.0539253,56799,2.02612,0.563973,0.00812369,-0.0821651,0.0273505,0.00154159,-0.035706,0.0115655,0.0930785,0.0101885,0.000203149,0.066815,15.4933,1.07706,1.07473,1.09156,1.0892,1.56745
95.08,2.02615,0.572224,0.171029,-0.0535915,56806,2.02694,0.564151,0.00808762,-0.0821422,0.0273517,0.00151217,-0.0356359,0.0115651,0.0890802,0.0217999,0.000954413,0.0865367,17.2084,1.40106,1.39806,1.41482,1.41179,1.74097
95.09,2.02712,0.572402,0.170972,-0.053225,56814,2.02787,0.564355,0.00805555,-0.0821161,0.0273532,0.0014786,-0.0355559,0.0115647,0.0890802,0.0218007,0.000988417,0.0865292,17.0489,1.40074,1.39776,1.41454,1.41153,1.72484
95.1,2.02792,0.572487,0.171043,-0.0527765,56820,2.02857,0.564507,0.00798589,-0.0820964,0.0273542,0.00145348,-0.035496,0.0115644,0.0968193,0.0128438,0.000773303,0.0254613,16.119,0.405972,0.405115,0.414675,0.4138,1.63076
95.11,2.0289,0.57265,0.170986,-0.0522714,56829,2.02962,0.564736,0.00793664,-0.082067,0.0273558,0.00141587,-0.0354063,0.011564,0.0968193,0.0128444,0.000814147,0.0254612,16.2341,0.406338,0.405489,0.414719,0.413852,1.64241
95.12,2.02965,0.572782,0.171057,-0.0520219,56835,2.03033,0.564889,0.00789554,-0.0820473,0.0273568,0.00139084,-0.0353465,0.0115636,0.0878389,0.0174641,0.000665558,0.106173,17.9448,1.72245,1.71887,1.73624,1.73262,1.81547
95.13,2.03062,0.572954,0.171001,-0.0517473,56843,2.03126,0.565092,0.00785715,-0.0820211,0.0273581,0.00135754,-0.0352669,0.0115632,0.0878389,0.0174646,0.00069229,0.106149,17.5451,1.72139,1.71783,1.7356,1.732,1.77504
95.14,2.03141,0.573035,0.171074,-0.0512454,56850,2.03208,0.56527,0.00779325,-0.0819982,0.0273592,0.00132846,-0.0351974,0.0115628,0.0933131,0.00405292,0.00103999,0.0748933,14.6543,1.20818,1.2057,1.22296,1.22046,1.48257
95.15,2.03239,0.573184,0.17102,-0.050646,56858,2.03302,0.565473,0.00773124,-0.081972,0.0273605,0.0012953,-0.0351181,0.0115624,0.0933131,0.00405379,0.00108898,0.0749075,15.1626,1.20946,1.20701,1.2233,1.22082,1.534
95.16,2.03316,0.573353,0.171065,-0.0503467,56865,2.03384,0.565651,0.00771906,-0.0819491,0.0273615,0.00126633,-0.0350488,0.011562,0.0959873,0.0130697,-0.000213135,0.0332849,16.6538,0.53552,0.534442,0.543133,0.542039,1.68486
95.17,2.03414,0.573517,0.171009,-0.0499835,56873,2.03477,0.565854,0.00767092,-0.0819229,0.0273627,0.0012333,-0.0349696,0.0115616,0.0959873,0.0130695,-0.000183462,0.0332946,16.957,0.536291,0.535219,0.543399,0.542313,1.71554
95.18,2.03491,0.573655,0.171056,-0.0497552,56880,2.03559,0.566031,0.0076422,-0.0818999,0.0273638,0.00120446,-0.0349005,0.0115612,0.0961943,0.0134618,-0.000178299,0.0305963,17.1502,0.492946,0.491965,0.499355,0.498361,1.73508
95.19,2.03653,0.573947,0.171049,-0.0494796,56893,2.03711,0.566361,0.00757301,-0.0818573,0.0273656,0.00115104,-0.0347723,0.0115608,0.0867887,0.0179634,-0.000522741,0.115601,17.0995,1.87551,1.8718,1.88966,1.88592,1.72996
95.2,2.03665,0.573952,0.171049,-0.0491824,56894,2.03723,0.566387,0.00756508,-0.081854,0.0273657,0.00114693,-0.0347625,0.0115603,0.0967473,0.0133574,-0.000312254,0.0252672,16.1315,0.40466,0.403864,0.411787,0.410977,1.63202
95.21,2.03836,0.574242,0.171044,-0.048741,56909,2.03899,0.566767,0.0074877,-0.0818049,0.0273677,0.00108555,-0.0346151,0.0115599,0.0920733,0.0104589,-0.000577454,0.0762412,15.9496,1.23363,1.23122,1.2453,1.24287,1.61362
95.22,2.03934,0.574402,0.170989,-0.0484239,56917,2.03992,0.56697,0.0074371,-0.0817786,0.0273688,0.00105291,-0.0345366,0.0115595,0.0920733,0.0104584,-0.000551296,0.0762889,17.0368,1.2363,1.2339,1.24645,1.24403,1.72361
95.23,2.04009,0.574521,0.171045,-0.0480953,56923,2.04063,0.567122,0.00740195,-0.081759,0.0273695,0.00102848,-0.0344778,0.011559,0.0930856,0.00669208,-0.000357565,0.0726647,15.7912,1.17536,1.17309,1.18658,1.1843,1.5976
95.24,2.04107,0.574675,0.170991,-0.0476652,56932,2.04168,0.56735,0.007345,-0.0817294,0.0273706,0.000991902,-0.0343898,0.0115586,0.0930856,0.00669178,-0.000320011,0.0726543,15.7682,1.17522,1.17298,1.18633,1.18406,1.59527
95.25,2.04182,0.574823,0.171046,-0.0473627,56938,2.04238,0.567502,0.00732584,-0.0817097,0.0273713,0.00096757,-0.0343311,0.0115581,0.0934936,0.0108039,-0.000326493,0.0616739,16.4806,0.9981,0.99621,1.00709,1.00518,1.66734
95.26,2.04279,0.574983,0.170993,-0.0469784,56946,2.04332,0.567705,0.00727558,-0.0816835,0.0273722,0.00093519,-0.0342531,0.0115577,0.0934936,0.0108036,-0.000295882,0.0616598,16.3298,0.997667,0.995792,1.00674,1.00485,1.65208
95.27,2.04355,0.575119,0.171054,-0.0466725,56953,2.04414,0.567882,0.00724341,-0.0816605,0.027373,0.000906915,-0.0341849,0.0115572,0.0975447,0.015012,0.000232856,0.0145656,16.0739,0.231453,0.231021,0.236755,0.236313,1.62619
95.28,2.04453,0.575286,0.171002,-0.0463242,56961,2.04508,0.568085,0.00719873,-0.0816343,0.0273738,0.000874667,-0.0341071,0.0115568,0.0975447,0.0150122,0.00025728,0.0145978,16.8185,0.23335,0.232917,0.23759,0.23715,1.70153
95.29,2.04524,0.575426,0.171041,-0.0461653,56967,2.04578,0.568237,0.00717504,-0.0816146,0.0273745,0.000850528,-0.0340488,0.0115563,0.088689,0.0200222,-0.000853985,0.0933587,17.4579,1.5156,1.5128,1.52536,1.52254,1.76622
95.3,2.04621,0.575602,0.170988,-0.0458875,56975,2.04672,0.568439,0.00714177,-0.0815883,0.0273753,0.000818403,-0.0339712,0.0115559,0.088689,0.0200215,-0.000820965,0.0932803,15.8608,1.5118,1.50903,1.52341,1.52062,1.60464
95.31,2.04694,0.575711,0.171016,-0.0454544,56981,2.04742,0.568591,0.00710251,-0.0815686,0.0273759,0.000794356,-0.033913,0.0115554,0.0872606,0.01506,-0.0020096,0.115733,14.5795,1.87532,1.87192,1.88996,1.88653,1.47501
95.32,2.0479,0.575878,0.170962,-0.0450023,56990,2.04848,0.568819,0.00706178,-0.081539,0.0273767,0.000758361,-0.0338259,0.0115549,0.0872606,0.0150584,-0.00197045,0.11576,15.1056,1.87669,1.87331,1.89046,1.88705,1.52824
95.33,2.04865,0.575989,0.170976,-0.044576,56996,2.04918,0.568971,0.00703213,-0.0815193,0.0273772,0.000734413,-0.033768,0.0115545,0.0915593,0.00474161,-0.00138532,0.0909297,14.4897,1.47169,1.46907,1.48404,1.48139,1.46592
95.34,2.04962,0.576139,0.170924,-0.0441119,57004,2.05012,0.569173,0.00697318,-0.081493,0.0273779,0.000702544,-0.0336908,0.011554,0.0915593,0.00474045,-0.0013481,0.0909558,15.1886,1.47328,1.47068,1.48461,1.482,1.53663
95.35,2.05036,0.576327,0.170955,-0.0437961,57010,2.05082,0.569325,0.0069743,-0.0814733,0.0273784,0.000678688,-0.0336329,0.0115535,0.0903137,0.0208914,-0.000473187,0.0757578,15.2752,1.22655,1.2244,1.23639,1.23422,1.54539
